ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride
LightHead_CovenantRank1_Occultist,@LightHead_CovenantRank1_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_CovenantRank1_Description,,EquippableHead+Armor+Light,,,,1,,280,200,300,2,LightHead_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,,,,,,,15,1,1,1,UI_Armor,Noble_Hat,F_Noble_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT3,,SalvageCoinGrantT2,,,,,,LightHead_CovenantRank1_Sealed,,,,,,375,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHead_CovenantRank2_Occultist,@LightHead_CovenantRank2_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_CovenantRank2_Description,,EquippableHead+Armor+Light,,,,1,,345,300,400,3,LightHead_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,20,1,1,1,UI_Armor,Noble_Hat,F_Noble_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT3,,SalvageCoinGrantT3,,,,,,LightHead_CovenantRank2_Sealed,,,,,,500,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHead_CovenantRank3_Occultist,@LightHead_CovenantRank3_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_CovenantRank3_Description,,EquippableHead+Armor+Light,,,,1,,420,400,500,4,LightHead_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,33,1,1,1,UI_Armor,Noble_Hat,F_Noble_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,LightHead_CovenantRank3_Sealed,,,,,,625,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHead_CovenantRank4_Occultist,@LightHead_CovenantRank4_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_CovenantRank4_Description,,EquippableHead+Armor+Light,,,,1,,490,400,500,4,LightHead_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,47,1,1,1,UI_Armor,Noble_Hat,F_Noble_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,LightHead_CovenantRank4_Sealed,,,,,,625,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHead_CovenantRank5_Occultist,@LightHead_CovenantRank5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_CovenantRank5_Description,,EquippableHead+Armor+Light,,,,1,,520,500,600,5,LightHead_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,58,1,1,1,UI_Armor,Noble_Hat,F_Noble_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,LightHead_CovenantRank5_Sealed,,,,,,750,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightChest_CovenantRank1_Occultist,@LightChest_CovenantRank1_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_CovenantRank1_Description,,EquippableChest+Armor+Light,,,,1,,280,200,300,2,LightChest_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,,,,,,,15,1,1,1,UI_Armor,M_nobleFactionCovenant_chest,F_nobleFactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT3,,SalvageCoinGrantT2,,,,,,LightChest_CovenantRank1_Sealed,,,,,,375,0.12,0,60,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightChest_CovenantRank2_Occultist,@LightChest_CovenantRank2_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_CovenantRank2_Description,,EquippableChest+Armor+Light,,,,1,,345,300,400,3,LightChest_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,20,1,1,1,UI_Armor,M_nobleFactionCovenant_chest,F_nobleFactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT3,,SalvageCoinGrantT3,,,,,,LightChest_CovenantRank2_Sealed,,,,,,500,0.12,0,60,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightChest_CovenantRank3_Occultist,@LightChest_CovenantRank3_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_CovenantRank3_Description,,EquippableChest+Armor+Light,,,,1,,420,400,500,4,LightChest_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,33,1,1,1,UI_Armor,M_nobleFactionCovenant_chest,F_nobleFactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT4,,SalvageCoinGrantT4,,,,,,LightChest_CovenantRank3_Sealed,,,,,,625,0.12,0,60,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightChest_CovenantRank4_Occultist,@LightChest_CovenantRank4_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_CovenantRank4_Description,,EquippableChest+Armor+Light,,,,1,,490,400,500,4,LightChest_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,47,1,1,1,UI_Armor,M_nobleFactionCovenant_chest,F_nobleFactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT4,,SalvageCoinGrantT4,,,,,,LightChest_CovenantRank4_Sealed,,,,,,625,0.12,0,60,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightChest_CovenantRank5_Occultist,@LightChest_CovenantRank5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_CovenantRank5_Description,,EquippableChest+Armor+Light,,,,1,,520,500,600,5,LightChest_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,58,1,1,1,UI_Armor,M_nobleFactionCovenant_chest,F_nobleFactionCovenant_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,LightChest_CovenantRank5_Sealed,,,,,,750,0.12,0,60,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHands_CovenantRank1_Occultist,@LightHands_CovenantRank1_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_CovenantRank1_Description,,EquippableHands+Armor+Light,,,,1,,280,200,300,2,LightHands_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,,,,,,,15,1,1,1,UI_Armor,M_nobleFactionCovenant_forearms,F_nobleFactionCovenant_forearms,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT3,,SalvageCoinGrantT2,,,,,,LightHands_CovenantRank1_Sealed,,,,,,375,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHands_CovenantRank2_Occultist,@LightHands_CovenantRank2_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_CovenantRank2_Description,,EquippableHands+Armor+Light,,,,1,,345,300,400,3,LightHands_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,20,1,1,1,UI_Armor,M_nobleFactionCovenant_forearms,F_nobleFactionCovenant_forearms,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT3,,SalvageCoinGrantT3,,,,,,LightHands_CovenantRank2_Sealed,,,,,,500,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHands_CovenantRank3_Occultist,@LightHands_CovenantRank3_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_CovenantRank3_Description,,EquippableHands+Armor+Light,,,,1,,420,400,500,4,LightHands_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,33,1,1,1,UI_Armor,M_nobleFactionCovenant_forearms,F_nobleFactionCovenant_forearms,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,LightHands_CovenantRank3_Sealed,,,,,,625,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHands_CovenantRank4_Occultist,@LightHands_CovenantRank4_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_CovenantRank4_Description,,EquippableHands+Armor+Light,,,,1,,490,400,500,4,LightHands_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,47,1,1,1,UI_Armor,M_nobleFactionCovenant_forearms,F_nobleFactionCovenant_forearms,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,LightHands_CovenantRank4_Sealed,,,,,,625,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHands_CovenantRank5_Occultist,@LightHands_CovenantRank5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_CovenantRank5_Description,,EquippableHands+Armor+Light,,,,1,,520,500,600,5,LightHands_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,58,1,1,1,UI_Armor,M_nobleFactionCovenant_forearms,F_nobleFactionCovenant_forearms,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,LightHands_CovenantRank5_Sealed,,,,,,750,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightLegs_CovenantRank1_Occultist,@LightLegs_CovenantRank1_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_CovenantRank1_Description,,EquippableLegs+Armor+Light,,,,1,,280,200,300,2,LightLegs_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,,,,,,,15,1,1,1,UI_Armor,M_nobleFactionCovenant_thighs,F_nobleFactionCovenant_thighs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageLarge_ClothT3,,SalvageCoinGrantT2,,,,,,LightLegs_CovenantRank1_Sealed,,,,,,375,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightLegs_CovenantRank2_Occultist,@LightLegs_CovenantRank2_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_CovenantRank2_Description,,EquippableLegs+Armor+Light,,,,1,,345,300,400,3,LightLegs_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,20,1,1,1,UI_Armor,M_nobleFactionCovenant_thighs,F_nobleFactionCovenant_thighs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageLarge_ClothT3,,SalvageCoinGrantT3,,,,,,LightLegs_CovenantRank2_Sealed,,,,,,500,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightLegs_CovenantRank3_Occultist,@LightLegs_CovenantRank3_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_CovenantRank3_Description,,EquippableLegs+Armor+Light,,,,1,,420,400,500,4,LightLegs_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,33,1,1,1,UI_Armor,M_nobleFactionCovenant_thighs,F_nobleFactionCovenant_thighs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageLarge_ClothT4,,SalvageCoinGrantT4,,,,,,LightLegs_CovenantRank3_Sealed,,,,,,625,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightLegs_CovenantRank4_Occultist,@LightLegs_CovenantRank4_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_CovenantRank4_Description,,EquippableLegs+Armor+Light,,,,1,,490,400,500,4,LightLegs_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,47,1,1,1,UI_Armor,M_nobleFactionCovenant_thighs,F_nobleFactionCovenant_thighs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageLarge_ClothT4,,SalvageCoinGrantT4,,,,,,LightLegs_CovenantRank4_Sealed,,,,,,625,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightLegs_CovenantRank5_Occultist,@LightLegs_CovenantRank5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_CovenantRank5_Description,,EquippableLegs+Armor+Light,,,,1,,520,500,600,5,LightLegs_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,58,1,1,1,UI_Armor,M_nobleFactionCovenant_thighs,F_nobleFactionCovenant_thighs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,LightLegs_CovenantRank5_Sealed,,,,,,750,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightFeet_CovenantRank1_Occultist,@LightFeet_CovenantRank1_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_CovenantRank1_Description,,EquippableFeet+Armor+Light,,,,1,,280,200,300,2,LightFeet_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,,,,,,,15,1,1,1,UI_Armor,M_nobleFactionCovenant_calves,F_nobleFactionCovenant_calves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT3,,SalvageCoinGrantT2,,,,,,LightFeet_CovenantRank1_Sealed,,,,,,375,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightFeet_CovenantRank2_Occultist,@LightFeet_CovenantRank2_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_CovenantRank2_Description,,EquippableFeet+Armor+Light,,,,1,,345,300,400,3,LightFeet_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,20,1,1,1,UI_Armor,M_nobleFactionCovenant_calves,F_nobleFactionCovenant_calves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT3,,SalvageCoinGrantT3,,,,,,LightFeet_CovenantRank2_Sealed,,,,,,500,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightFeet_CovenantRank3_Occultist,@LightFeet_CovenantRank3_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_CovenantRank3_Description,,EquippableFeet+Armor+Light,,,,1,,420,400,500,4,LightFeet_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,,,,,,,,,33,1,1,1,UI_Armor,M_nobleFactionCovenant_calves,F_nobleFactionCovenant_calves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,LightFeet_CovenantRank3_Sealed,,,,,,625,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightFeet_CovenantRank4_Occultist,@LightFeet_CovenantRank4_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_CovenantRank4_Description,,EquippableFeet+Armor+Light,,,,1,,490,400,500,4,LightFeet_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,47,1,1,1,UI_Armor,M_nobleFactionCovenant_calves,F_nobleFactionCovenant_calves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,LightFeet_CovenantRank4_Sealed,,,,,,625,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightFeet_CovenantRank5_Occultist,@LightFeet_CovenantRank5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_CovenantRank5_Description,,EquippableFeet+Armor+Light,,,,1,,520,500,600,5,LightFeet_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Armor_Health,PerkID_Common_CDR,,,,,,,,58,1,1,1,UI_Armor,M_nobleFactionCovenant_calves,F_nobleFactionCovenant_calves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,LightFeet_CovenantRank5_Sealed,,,,,,750,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
LightHead_SyndicateRank1_Occultist,@LightHead_SyndicateRank1_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_SyndicateRank1_Description,,EquippableHead+Armor+Light,,,,1,,280,200,300,2,LightHead_Balanced,,,1,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,,,,,,,,,,15,1,1,1,UI_Armor,Noble_Hat,F_Noble_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT3,,SalvageCoinGrantT2,,,,,,LightHead_SyndicateRank1_Sealed,,,,,,375,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,
