ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker
2hWarhammer_GreenseersGuideT5_V2,@2hWarhammer_GreenseersGuideT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_GreenseersGuideT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_NatureDMG4,PerkID_Weapon_BleedonCrit,PerkID_Weapon_DmgAncient,PerkID_Ability_Hammer_WreckingBall,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_HammerofJusticeT5_V2,@2hWarhammer_HammerofJusticeT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_HammerofJusticeT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_CruelGem4,PerkID_Weapon_DmgBasic,PerkID_Common_Luck,PerkID_Weapon_OnKillCDR,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_JudgementofMalevolenceT5_V2,@2hWarhammer_JudgementofMalevolenceT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_JudgementofMalevolenceT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_FireDMG4,PerkID_Weapon_CritChance,PerkID_Weapon_FortifyOnCrit,PerkID_Weapon_ChainFire,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerViciousT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_LegacyoftheMakersT5_V2,@2hWarhammer_LegacyoftheMakersT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_LegacyoftheMakersT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_DmgAncient,PerkID_Weapon_OnKillFortify,PerkID_Weapon_CDRBasic,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_MauloftheCursedExileT5_V2,@2hWarhammer_MauloftheCursedExileT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_MauloftheCursedExileT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_CruelGem4,PerkID_Weapon_OnKillHeal,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Common_CDRonHit,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerEtherealT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_MirepawsFistT5_V2,@2hWarhammer_MirepawsFistT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_MirepawsFistT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_OpportunistGem4,PerkID_Weapon_DmgCrit,PerkID_Weapon_CritChance,PerkID_Weapon_EmpowerOnCrit,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_MjolnirT5_V2,@2hWarhammer_MjolnirT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_MjolnirT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_LightningDMG4,PerkID_Weapon_EmpowerOnCrit,PerkID_Weapon_DmgCrit,PerkID_Weapon_DmgAngryEarth,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_ObsidianWarhammerT5_V2,@2hWarhammer_ObsidianWarhammerT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_ObsidianWarhammerT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_HealOnDmg,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Weapon_OnKillHeal,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerAbyssalT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_OgresHeadcrusherT5_V2,@2hWarhammer_OgresHeadcrusherT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_OgresHeadcrusherT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_IceDMG4,PerkID_Common_CDR,PerkID_Ability_Hammer_Shockwave,PerkID_Weapon_OnKillStamina,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVoidbentT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_ParabellumT5_V2,@2hWarhammer_ParabellumT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_ParabellumT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_RallyGem4,PerkID_Weapon_DmgCorrupted,PerkID_Weapon_OnKillCDR,PerkID_Common_CDRonHit,,,,,,,60,1,1,1,UI_Weapon,,,2hWarhammer_ParabellumT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_PersuaderT5_V2,@2hWarhammer_PersuaderT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_PersuaderT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_GambitGem4,PerkID_Weapon_FortifyOnCrit,PerkID_Ability_Hammer_ClearOut,PerkID_Common_Luck,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammer_PersuaderT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_PLACEHOLDEROfficerXsBurdenT5_V2,@2hWarhammer_PLACEHOLDEROfficerXsBurdenT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_PLACEHOLDEROfficerXsBurdenT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_LightningDMG4,PerkID_Weapon_DmgLost,PerkID_Common_CDR,PerkID_Weapon_OnKillEmpower,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerImmolatedT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_PortalsmasherT5_V2,@2hWarhammer_PortalsmasherT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_PortalsmasherT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_VoidDMG4,PerkID_Common_CDRonHit,PerkID_Weapon_OnKillHeal,PerkID_Weapon_ChainLightning_New,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerViciousT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_ResidualHateT5_V2,@2hWarhammer_ResidualHateT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_ResidualHateT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_DmgCorrupted,PerkID_Weapon_ChainLightning_New,PerkID_Weapon_OnKillHeal,,,,,,,60,1,1,1,UI_Weapon,,,2hWarhammer_ResidualHateT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_RestraintT5_V2,@2hWarhammer_RestraintT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_RestraintT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_ChainNature,PerkID_Weapon_OnKillEmpower,PerkID_Ability_Hammer_ClearOut,,,,,,,60,1,1,1,UI_Weapon,,,2hWarhammer_RestraintT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_RollingThunderT5_V2,@2hWarhammer_RollingThunderT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_RollingThunderT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_LightningDMG4,PerkID_Weapon_HasteOnCrit,PerkID_Ability_Hammer_MightyGavel,PerkID_Common_CDRonDodge,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerWaveborneT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SacredDemiseT5_V2,@2hWarhammer_SacredDemiseT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SacredDemiseT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,585,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_ArcaneDMG4,PerkID_Weapon_DmgBasic,PerkID_Weapon_DmgBeast,,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerEtherealT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SacrificialCrusherT5_V2,@2hWarhammer_SacrificialCrusherT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SacrificialCrusherT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_GambitGem4,PerkID_WeaponMelee_DmgBack,PerkID_Weapon_ChainFire,PerkID_Weapon_DmgCorrupted,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVoidbentT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SarcosanctT5_V2,@2hWarhammer_SarcosanctT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SarcosanctT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,,,,1,,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_DmgBasic,PerkID_Weapon_HealOnDmg,PerkID_Weapon_ChainIce,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_ShardofRealityT5_V2,@2hWarhammer_ShardofRealityT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_ShardofRealityT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_ExhilarateGem4,PerkID_Common_CDR,PerkID_Weapon_EmpowerOnCrit,PerkID_WeaponMelee_BlockingStam,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerGlassT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SoulbreakerIsabellasPowerT5_V2,@2hWarhammer_SoulbreakerIsabellasPowerT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SoulbreakerIsabellasPowerT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_VoidDMG4,PerkID_Weapon_DmgAngryEarth,PerkID_Weapon_BleedonCrit,PerkID_Weapon_OnKillFortify,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVoidbentT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SoulforgedBlightT5_V2,@2hWarhammer_SoulforgedBlightT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SoulforgedBlightT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_CruelGem4,PerkID_Weapon_DmgAncient,PerkID_Weapon_OnKillFortify,PerkID_Common_CDRonDodge,,,,,,,60,1,1,1,UI_Weapon,,,2hWarhammer_SoulforgedBlightT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SpellswornMaulT5_V2,@2hWarhammer_SpellswornMaulT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SpellswornMaulT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_ArcaneDMG4,PerkID_Weapon_DmgBasic,PerkID_Weapon_ChainArcane,PerkID_Common_CDRonDodge,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerEtherealT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SpriggansGraspT5_V2,@2hWarhammer_SpriggansGraspT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SpriggansGraspT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_FireDMG4,PerkID_Weapon_DmgAngryEarth,PerkID_Ability_Hammer_ArmorBreaker,PerkID_Weapon_OnKillFortify,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SteeltoBloodT5_V2,@2hWarhammer_SteeltoBloodT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SteeltoBloodT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_IceDMG4,PerkID_Weapon_DmgBeast,PerkID_Ability_Hammer_MightyGavel,PerkID_Weapon_OnKillHeal,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerViciousT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_StonerendT5_V2,@2hWarhammer_StonerendT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_StonerendT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,585,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_VoidDMG4,PerkID_Weapon_FortifyOnCrit,PerkID_Ability_Hammer_ClearOut,,,,,,,,60,1,1,1,UI_Weapon,,,2hWarhammer_StonerendT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_StormsEndT5_V2,@2hWarhammer_StormsEndT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_StormsEndT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_LightningDMG4,PerkID_Weapon_OnKillHeal,PerkID_Weapon_CritChance,PerkID_Weapon_ChainLightning_New,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerWaveborneT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
2hWarhammer_SurrogateofJusticeT5_V2,@2hWarhammer_SurrogateofJusticeT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_SurrogateofJusticeT5_Description,Weapon+EquippableTwoHand+2HHammer+Melee+Named,Weapons,2Handed,WarHammers,,1,590,500,600,5,2HHammerT5,,1,1,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_ExhilarateGem4,PerkID_Weapon_DmgAncient,PerkID_Weapon_CritChance,PerkID_Ability_Hammer_ClearOut,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,
