ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier
2hWarhammer_DuskbringerT5,@2hWarhammer_DuskbringerT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_DuskbringerT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_NatureDMG4,PerkID_Weapon_DmgBasic,PerkID_Weapon_OnKillEmpower,PerkID_Ability_Hammer_MightyGavel,PerkID_Stat_TwoHandSoldier,PerkID_Gem_NatureDMG4,PerkID_Weapon_DmgBasic,PerkID_Weapon_OnKillEmpower,PerkID_Ability_Hammer_MightyGavel,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerAbyssalT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_EarthbinderWardT5,@2hWarhammer_EarthbinderWardT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_EarthbinderWardT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSentry,PerkID_Gem_ThreatAdd4,PerkID_Weapon_ThreatAdd,PerkID_Weapon_FortifyOnCrit,PerkID_Weapon_CritChance,PerkID_Stat_TwoHandSentry,PerkID_Gem_ThreatAdd4,PerkID_Weapon_ThreatAdd,PerkID_Weapon_FortifyOnCrit,PerkID_Weapon_CritChance,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVinespunT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_EnchantedCrystalWarhammerT5,@2hWarhammer_EnchantedCrystalWarhammerT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_EnchantedCrystalWarhammerT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,PerkID_Gem_IceDMG4,PerkID_Ability_Hammer_WreckingBall,PerkID_Weapon_DmgBasic,PerkID_Weapon_DmgBeast,PerkID_Stat_TwoHandFighter,PerkID_Gem_IceDMG4,PerkID_Ability_Hammer_WreckingBall,PerkID_Weapon_DmgBasic,PerkID_Weapon_DmgBeast,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerGlassT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_EndofDaysT5,@2hWarhammer_EndofDaysT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_EndofDaysT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandBarbarian,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_EmpowerOnCrit,PerkID_Weapon_OnKillFortify,PerkID_Ability_Hammer_Shockwave,PerkID_Stat_TwoHandBarbarian,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_EmpowerOnCrit,PerkID_Weapon_OnKillFortify,PerkID_Ability_Hammer_Shockwave,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerAbyssalT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_EnergizedWarhammerT5,@2hWarhammer_EnergizedWarhammerT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_EnergizedWarhammerT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSentry,PerkID_Gem_RallyGem4,PerkID_Weapon_DmgBeast,PerkID_Ability_Hammer_ArmorBreaker,PerkID_Weapon_OnKillHeal,PerkID_Stat_TwoHandSentry,PerkID_Gem_RallyGem4,PerkID_Weapon_DmgBeast,PerkID_Ability_Hammer_ArmorBreaker,PerkID_Weapon_OnKillHeal,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerImmolatedT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_FlamingBrandT5,@2hWarhammer_FlamingBrandT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_FlamingBrandT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_FireDMG4,PerkID_Weapon_HasteOnCrit,PerkID_Weapon_DmgCrit,PerkID_Common_CDRonDodge,PerkID_Stat_TwoHandSoldier,PerkID_Gem_FireDMG4,PerkID_Weapon_HasteOnCrit,PerkID_Weapon_DmgCrit,PerkID_Common_CDRonDodge,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerImmolatedT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_FullMoonT5,@2hWarhammer_FullMoonT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_FullMoonT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandCavalier,PerkID_Gem_NatureDMG4,PerkID_Weapon_ThreatAdd,PerkID_Weapon_HealOnDmg,PerkID_Common_Luck,PerkID_Stat_TwoHandCavalier,PerkID_Gem_NatureDMG4,PerkID_Weapon_ThreatAdd,PerkID_Weapon_HealOnDmg,PerkID_Common_Luck,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerFaeT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_GaeasRevengeT5,@2hWarhammer_GaeasRevengeT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_GaeasRevengeT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,PerkID_Gem_CruelGem4,PerkID_Weapon_OnKillHeal,PerkID_Weapon_CDRBasic,PerkID_Common_Luck,PerkID_Stat_TwoHandFighter,PerkID_Gem_CruelGem4,PerkID_Weapon_OnKillHeal,PerkID_Weapon_CDRBasic,PerkID_Common_Luck,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVinespunT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_GlacialMovementT5,@2hWarhammer_GlacialMovementT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_GlacialMovementT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,PerkID_Gem_IceDMG4,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Weapon_ChainIce,PerkID_Common_CDRonDodge,PerkID_Stat_TwoHandFighter,PerkID_Gem_IceDMG4,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Weapon_ChainIce,PerkID_Common_CDRonDodge,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerWaveborneT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_GraciousHostT5,@2hWarhammer_GraciousHostT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_GraciousHostT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSentry,PerkID_Gem_LightningDMG4,PerkID_Weapon_DmgLost,PerkID_Weapon_OnKillStamina,PerkID_Weapon_HasteOnCrit,PerkID_Stat_TwoHandSentry,PerkID_Gem_LightningDMG4,PerkID_Weapon_DmgLost,PerkID_Weapon_OnKillStamina,PerkID_Weapon_HasteOnCrit,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_GravekeeperT5,@2hWarhammer_GravekeeperT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_GravekeeperT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSentry,PerkID_Gem_ArcaneDMG4,PerkID_Weapon_DmgLost,PerkID_Weapon_ChainArcane,PerkID_Weapon_OnKillFortify,PerkID_Stat_TwoHandSentry,PerkID_Gem_ArcaneDMG4,PerkID_Weapon_DmgLost,PerkID_Weapon_ChainArcane,PerkID_Weapon_OnKillFortify,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerEtherealT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_GreenseersGuideT5,@2hWarhammer_GreenseersGuideT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_GreenseersGuideT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandKnight,PerkID_Gem_NatureDMG4,PerkID_Weapon_BleedonCrit,PerkID_Weapon_DmgAncient,PerkID_Ability_Hammer_WreckingBall,PerkID_Stat_TwoHandKnight,PerkID_Gem_NatureDMG4,PerkID_Weapon_BleedonCrit,PerkID_Weapon_DmgAncient,PerkID_Ability_Hammer_WreckingBall,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVinespunT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_HammerofJusticeT5,@2hWarhammer_HammerofJusticeT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_HammerofJusticeT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandBrigand,PerkID_Gem_CruelGem4,PerkID_Weapon_DmgBasic,PerkID_Common_Luck,PerkID_Weapon_OnKillCDR,PerkID_Stat_TwoHandBrigand,PerkID_Gem_CruelGem4,PerkID_Weapon_DmgBasic,PerkID_Common_Luck,PerkID_Weapon_OnKillCDR,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_JudgementofMalevolenceT5,@2hWarhammer_JudgementofMalevolenceT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_JudgementofMalevolenceT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSpellsword,PerkID_Gem_FireDMG4,PerkID_Weapon_CritChance,PerkID_Weapon_FortifyOnCrit,PerkID_Weapon_ChainFire,PerkID_Stat_TwoHandSpellsword,PerkID_Gem_FireDMG4,PerkID_Weapon_CritChance,PerkID_Weapon_FortifyOnCrit,PerkID_Weapon_ChainFire,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerViciousT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_LegacyoftheMakersT5,@2hWarhammer_LegacyoftheMakersT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_LegacyoftheMakersT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandKnight,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_DmgAncient,PerkID_Weapon_OnKillFortify,PerkID_Weapon_CDRBasic,PerkID_Stat_TwoHandKnight,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_DmgAncient,PerkID_Weapon_OnKillFortify,PerkID_Weapon_CDRBasic,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_MauloftheCursedExileT5,@2hWarhammer_MauloftheCursedExileT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_MauloftheCursedExileT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandKnight,PerkID_Gem_CruelGem4,PerkID_Weapon_OnKillHeal,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Common_CDRonHit,PerkID_Stat_TwoHandKnight,PerkID_Gem_CruelGem4,PerkID_Weapon_OnKillHeal,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Common_CDRonHit,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerEtherealT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_MirepawsFistT5,@2hWarhammer_MirepawsFistT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_MirepawsFistT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_OpportunistGem4,PerkID_Weapon_DmgCrit,PerkID_Weapon_CritChance,PerkID_Weapon_EmpowerOnCrit,PerkID_Stat_TwoHandSoldier,PerkID_Gem_OpportunistGem4,PerkID_Weapon_DmgCrit,PerkID_Weapon_CritChance,PerkID_Weapon_EmpowerOnCrit,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVinespunT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_MjolnirT5,@2hWarhammer_MjolnirT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_MjolnirT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSentry,PerkID_Gem_LightningDMG4,PerkID_Weapon_EmpowerOnCrit,PerkID_Weapon_DmgCrit,PerkID_Weapon_DmgAngryEarth,PerkID_Stat_TwoHandSentry,PerkID_Gem_LightningDMG4,PerkID_Weapon_EmpowerOnCrit,PerkID_Weapon_DmgCrit,PerkID_Weapon_DmgAngryEarth,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerElegantT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_ObsidianWarhammerT5,@2hWarhammer_ObsidianWarhammerT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_ObsidianWarhammerT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSentry,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_HealOnDmg,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Weapon_OnKillHeal,PerkID_Stat_TwoHandSentry,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_HealOnDmg,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Weapon_OnKillHeal,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerAbyssalT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_OgresHeadcrusherT5,@2hWarhammer_OgresHeadcrusherT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_OgresHeadcrusherT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_IceDMG4,PerkID_Common_CDR,PerkID_Ability_Hammer_Shockwave,PerkID_Weapon_OnKillStamina,PerkID_Stat_TwoHandSoldier,PerkID_Gem_IceDMG4,PerkID_Common_CDR,PerkID_Ability_Hammer_Shockwave,PerkID_Weapon_OnKillStamina,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerVoidbentT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_ParabellumT5,@2hWarhammer_ParabellumT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_ParabellumT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandWarden,PerkID_Gem_RallyGem4,PerkID_Weapon_DmgCorrupted,PerkID_Weapon_OnKillCDR,PerkID_Common_CDRonHit,PerkID_Stat_TwoHandWarden,PerkID_Gem_RallyGem4,PerkID_Weapon_DmgCorrupted,PerkID_Weapon_OnKillCDR,PerkID_Common_CDRonHit,,,,,,,60,1,1,1,UI_Weapon,,,2hWarhammer_ParabellumT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_PersuaderT5,@2hWarhammer_PersuaderT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_PersuaderT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,Weapons,2Handed,WarHammers,,1,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,PerkID_Gem_GambitGem4,PerkID_Weapon_FortifyOnCrit,PerkID_Ability_Hammer_ClearOut,PerkID_Common_Luck,PerkID_Stat_TwoHandSoldier,PerkID_Gem_GambitGem4,PerkID_Weapon_FortifyOnCrit,PerkID_Ability_Hammer_ClearOut,PerkID_Common_Luck,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammer_PersuaderT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
2hWarhammer_PLACEHOLDEROfficerXsBurdenT5,@2hWarhammer_PLACEHOLDEROfficerXsBurdenT5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammer_PLACEHOLDEROfficerXsBurdenT5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandCavalier,PerkID_Gem_LightningDMG4,PerkID_Weapon_DmgLost,PerkID_Common_CDR,PerkID_Weapon_OnKillEmpower,PerkID_Stat_TwoHandCavalier,PerkID_Gem_LightningDMG4,PerkID_Weapon_DmgLost,PerkID_Common_CDR,PerkID_Weapon_OnKillEmpower,,,,,,,,1,1,1,UI_Weapon,,,2hWarhammerImmolatedT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,3000,0.12,0,90,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,,,,
