ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,MaxCraftGS,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,RetiredInReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId
1505_1509_Grenades,@1505_1509_Grenades,Resource,@ui_itemtypedescription_quest_item,@1505_1509_Grenades_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/ConcoctionDecanterT1.png,lyshineui/images/icons/items_hires/ConcoctionDecanterT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1524_1515_SalazarsRing,@1524_1515_SalazarsRing,Resource,@ui_itemtypedescription_quest_item,@1524_1515_SalazarsRing_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_GoldenRing.png,lyshineui/images/icons/items_hires/MI_GoldenRing.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1524_1515_GemmasBrooch,@1524_1515_GemmasBrooch,Resource,@ui_itemtypedescription_quest_item,@1524_1515_GemmasBrooch_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/AmberCutT2.png,lyshineui/images/icons/items_hires/AmberCutT2.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1524_1515_HeartShapedLocket,@1524_1515_HeartShapedLocket,Resource,@ui_itemtypedescription_quest_item,@1524_1515_HeartShapedLocket_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_ForlornLocket.png,lyshineui/images/icons/items_hires/MI_ForlornLocket.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1524_1515_RosariosManifest,@1524_1515_RosariosManifest,Resource,@ui_itemtypedescription_quest_item,@1524_1515_RosariosManifest_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_SmallDiary.png,lyshineui/images/icons/items_hires/MI_SmallDiary.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1524_1517_PirateDoubloons,@1524_1517_PirateDoubloons,Resource,@ui_itemtypedescription_quest_item,@1524_1517_PirateDoubloons_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_LargeGoldCoin.png,lyshineui/images/icons/items_hires/MI_LargeGoldCoin.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1525_1518_MyrtilusBow,@1525_1518_MyrtilusBow,Resource,@ui_itemtypedescription_quest_item,@1525_1518_MyrtilusBow_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/EnchantedBowStringT5.png,lyshineui/images/icons/items_hires/EnchantedBowStringT5.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1525_1519_ThornArrows,@1525_1519_ThornArrows,Resource,@ui_itemtypedescription_quest_item,@1525_1519_ThornArrows_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_Arrow.png,lyshineui/images/icons/items_hires/MI_Arrow.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1525_1520_NutrientStalks,@1525_1520_NutrientStalks,Resource,@ui_itemtypedescription_quest_item,@1525_1520_NutrientStalks_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/WorkRationsT2.png,lyshineui/images/icons/items_hires/WorkRationsT2.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1527_1524_PoseidonsBounty,@1527_1524_PoseidonsBounty,Resource,@ui_itemtypedescription_quest_item,@1527_1524_PoseidonsBounty_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/Drink6T4.png,lyshineui/images/icons/items_hires/Drink6T4.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1528_1526_SeaGlassCharms,@1528_1526_SeaGlassCharms,Resource,@ui_itemtypedescription_quest_item,@1528_1526_SeaGlassCharms_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/DEXBonusT4.png,lyshineui/images/icons/items_hires/DEXBonusT4.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1416_0201_ProfaneOre,@1416_0201_ProfaneOre,Resource,@ui_itemtypedescription_quest_item,@1416_0201_ProfaneOre_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/SparkmetalT3.png,lyshineui/images/icons/items_hires/SparkmetalT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1418_0202_WyrdwoodTears,@1418_0202_WyrdwoodTears,Resource,@ui_itemtypedescription_quest_item,@1418_0202_WyrdwoodTears_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/WyrdwoodSapT1.png,lyshineui/images/icons/items_hires/WyrdwoodSapT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1403_0203_BlightVines,@1403_0203_BlightVines,Resource,@ui_itemtypedescription_quest_item,@1403_0203_BlightVines_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/WrithingVinesT3.png,lyshineui/images/icons/items_hires/WrithingVinesT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1403_0301_BlightSample,@1403_0301_BlightSample,Resource,@ui_itemtypedescription_quest_item,@1403_0301_BlightSample_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/JasperT3.png,lyshineui/images/icons/items_hires/JasperT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
1403_0401_BlightTinctureBomb,@1403_0401_BlightTinctureBomb,Resource,@ui_itemtypedescription_quest_item,@1403_0401_BlightTinctureBomb_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/ChefCharmT3.png,lyshineui/images/icons/items_hires/ChefCharmT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0312_0101_PatriciasKeys,@0312_0101_PatriciasKeys,Resource,@ui_itemtypedescription_quest_item,@0312_0101_PatriciasKeys_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_SkeletonKeys.png,lyshineui/images/icons/items_hires/MI_SkeletonKeys.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0312_0101_PatriciasHeartgem,@0312_0101_PatriciasHeartgem,Resource,@ui_itemtypedescription_quest_item,@0312_0101_PatriciasHeartgem_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/JadeCutT3.png,lyshineui/images/icons/items_hires/JadeCutT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0312_0101_PatriciasCloak,@0312_0101_PatriciasCloak,Resource,@ui_itemtypedescription_quest_item,@0312_0101_PatriciasCloak_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_Cloak.png,lyshineui/images/icons/items_hires/MI_Cloak.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0312_0201_ForgottenSupplies,@0312_0201_ForgottenSupplies,Resource,@ui_itemtypedescription_quest_item,@0312_0201_ForgottenSupplies_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CompostT2.png,lyshineui/images/icons/items_hires/CompostT2.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0318_0101_SunderfortHeartgems,@0318_0101_SunderfortHeartgems,Resource,@ui_itemtypedescription_quest_item,@0318_0101_SunderfortHeartgems_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/AmberCutT3.png,lyshineui/images/icons/items_hires/AmberCutT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0313_0102_UntaintedOre,@0313_0102_UntaintedOre,Resource,@ui_itemtypedescription_quest_item,@0313_0102_UntaintedOre_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/OrePreciousT1.png,lyshineui/images/icons/items_hires/OrePreciousT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0313_0102_CorruptCatalyst,@0313_0102_CorruptCatalyst,Resource,@ui_itemtypedescription_quest_item,@0313_0102_CorruptCatalyst_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CorruptedIchorT2.png,lyshineui/images/icons/items_hires/CorruptedIchorT2.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0313_0201_AzothRemnantA,@0313_0201_AzothRemnant,Resource,@ui_itemtypedescription_quest_item,@0313_0201_AzothRemnant_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CrystalizedAzothT1.png,lyshineui/images/icons/items_hires/CrystalizedAzothT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0313_0201_AzothRemnantB,@0313_0201_AzothRemnant,Resource,@ui_itemtypedescription_quest_item,@0313_0201_AzothRemnant_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CrystalizedAzothT1.png,lyshineui/images/icons/items_hires/CrystalizedAzothT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0313_0201_AzothRemnantC,@0313_0201_AzothRemnant,Resource,@ui_itemtypedescription_quest_item,@0313_0201_AzothRemnant_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CrystalizedAzothT1.png,lyshineui/images/icons/items_hires/CrystalizedAzothT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0317_0101_HiddenAmmo_a,@0317_0101_HiddenAmmo_a,Resource,@ui_itemtypedescription_quest_item,@0317_0101_HiddenAmmo_a_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/LockboxT1.png,lyshineui/images/icons/items_hires/LockboxT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0317_0101_HiddenAmmo_b,@0317_0101_HiddenAmmo_b,Resource,@ui_itemtypedescription_quest_item,@0317_0101_HiddenAmmo_b_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/LockboxT1.png,lyshineui/images/icons/items_hires/LockboxT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0319_0101_BreakawayHeartgem,@0319_0101_BreakawayHeartgem,Resource,@ui_itemtypedescription_quest_item,@0319_0101_BreakawayHeartgem_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/AquamarineCutT3.png,lyshineui/images/icons/items_hires/AquamarineCutT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0319_0101_AcediaHeartgem,@0319_0101_AcediaHeartgem,Resource,@ui_itemtypedescription_quest_item,@0319_0101_AcediaHeartgem_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/AmethystCutT3.png,lyshineui/images/icons/items_hires/AmethystCutT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0319_0101_HollowingHeartgem,@0319_0101_HollowingHeartgem,Resource,@ui_itemtypedescription_quest_item,@0319_0101_HollowingHeartgem_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CitrineCutT3.png,lyshineui/images/icons/items_hires/CitrineCutT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0319_0101_NullcavityHeartgem,@0319_0101_NullcavityHeartgem,Resource,@ui_itemtypedescription_quest_item,@0319_0101_NullcavityHeartgem_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/LapisLazuliCutT3.png,lyshineui/images/icons/items_hires/LapisLazuliCutT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0315_0101_AzothLantern,@0315_0101_AzothLantern,Resource,@ui_itemtypedescription_quest_item,@0315_0101_AzothLantern_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/AzothOilT3.png,lyshineui/images/icons/items_hires/AzothOilT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0314_0101_BlackTalisman_a,@0314_0101_BlackTalisman_a,Resource,@ui_itemtypedescription_quest_item,@0314_0101_BlackTalisman_a_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/TravelersStoneT1.png,lyshineui/images/icons/items_hires/TravelersStoneT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0314_0101_BlackTalisman_b,@0314_0101_BlackTalisman_b,Resource,@ui_itemtypedescription_quest_item,@0314_0101_BlackTalisman_b_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/TravelersStoneT3.png,lyshineui/images/icons/items_hires/TravelersStoneT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0315_0102_CorruptedHeartgem,@0315_0102_CorruptedHeartgem,Resource,@ui_itemtypedescription_quest_item,@0315_0102_CorruptedHeartgem_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CorruptedMatterT1.png,lyshineui/images/icons/items_hires/CorruptedMatterT1.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0319_0101_SauquilloHeartgem,@0319_0101_SauquilloHeartgem,Resource,@ui_itemtypedescription_quest_item,@0319_0101_SauquilloHeartgem_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MoonstoneCutT3.png,lyshineui/images/icons/items_hires/MoonstoneCutT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0718_0101_MoBlightSample,@0718_0101_MoBlightSample,Resource,@ui_itemtypedescription_quest_item,@0718_0101_MoBlightSample_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/GarnetT3.png,lyshineui/images/icons/items_hires/GarnetT3.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0718_0101_FayBriars,@0718_0101_FayBriars,Resource,@ui_itemtypedescription_quest_item,@0718_0101_FayBriars_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/WrithingBriarT2.png,lyshineui/images/icons/items_hires/WrithingBriarT2.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0718_0102_CorruptEssence,@0718_0102_CorruptEssence,Resource,@ui_itemtypedescription_quest_item,@0718_0102_CorruptEssence_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_TuningStone.png,lyshineui/images/icons/items_hires/MI_TuningStone.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
0718_0102_CystBlightSample,@0718_0102_CystBlightSample,Resource,@ui_itemtypedescription_quest_item,@0718_0102_CystBlightSample_Description,,Resource,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Quest,,,,,,0,0,,,lyshineui/images/icons/items/Resource/CarnelianT4.png,lyshineui/images/icons/items_hires/CarnelianT4.png,,10000,0,1,1,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,
