ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId,SalvageEntitlementId
MediumFeet_LeatherDropT3,@MediumFeet_LeatherDropT3_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_LeatherDropT3_Description,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,300,400,3,MediumFeet_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,Leather_Boots_T1,F_Leather_Boots_T1,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumFeet_LeatherDropT4,@MediumFeet_LeatherDropT4_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_LeatherDropT4_Description,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,400,500,4,MediumFeet_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Leather_Boots_T2,F_Leather_Boots_T2,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumFeet_LeatherDropT5,@MediumFeet_LeatherDropT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_LeatherDropT5_Description,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,500,600,5,MediumFeet_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,Leather_SetA_Boots_T5,F_Leather_SetA_Boots_T5,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumHead_FurDropT3,@MediumHead_FurDropT3_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_FurDropT3_Description,EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,1,,300,400,3,MediumHead_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,ClothHybrid_Hat,F_ClothHybrid_Hat,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumHead_FurDropT4,@MediumHead_FurDropT4_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_FurDropT4_Description,EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,1,,400,500,4,MediumHead_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Leather_SetB_Hat_T4,F_Leather_SetB_Hat_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumHead_FurDropT5,@MediumHead_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_FurDropT5_Description,EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,1,,500,600,5,MediumHead_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,LeatherTrapper_Hat,F_LeatherTrapper_Hat,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumChest_FurDropT3,@MediumChest_FurDropT3_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_FurDropT3_Description,EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,1,,300,400,3,MediumChest_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,ClothHybrid_Shirt,F_ClothHybrid_Shirt,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,90,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumChest_FurDropT4,@MediumChest_FurDropT4_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_FurDropT4_Description,EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,1,,400,500,4,MediumChest_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Leather_SetB_Shirt_T4,F_Leather_SetB_Shirt_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,90,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumChest_FurDropT5,@MediumChest_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_FurDropT5_Description,EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,1,,500,600,5,MediumChest_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,LeatherTrapper_Shirt,F_LeatherTrapper_Shirt,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,90,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumHands_FurDropT3,@MediumHands_FurDropT3_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_FurDropT3_Description,EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,1,,300,400,3,MediumHands_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,ClothHybrid_Gloves,F_ClothHybrid_Gloves,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumHands_FurDropT4,@MediumHands_FurDropT4_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_FurDropT4_Description,EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,1,,400,500,4,MediumHands_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Leather_SetB_Gloves_T4,F_Leather_SetB_Gloves_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumHands_FurDropT5,@MediumHands_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_FurDropT5_Description,EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,1,,500,600,5,MediumHands_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,LeatherTrapper_Gloves,F_LeatherTrapper_Gloves,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumLegs_FurDropT3,@MediumLegs_FurDropT3_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_FurDropT3_Description,EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,1,,300,400,3,MediumLegs_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,ClothHybrid_Pants,F_ClothHybrid_Pants,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumLegs_FurDropT4,@MediumLegs_FurDropT4_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_FurDropT4_Description,EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,1,,400,500,4,MediumLegs_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Leather_SetB_Pants_T4,F_Leather_SetB_Pants_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumLegs_FurDropT5,@MediumLegs_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_FurDropT5_Description,EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,1,,500,600,5,MediumLegs_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,LeatherTrapper_Pants,F_LeatherTrapper_Pants,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumFeet_FurDropT3,@MediumFeet_FurDropT3_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_FurDropT3_Description,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,300,400,3,MediumFeet_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,ClothHybrid_Boots,F_ClothHybrid_Boots,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumFeet_FurDropT4,@MediumFeet_FurDropT4_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_FurDropT4_Description,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,400,500,4,MediumFeet_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Leather_SetB_Boots_T4,F_Leather_SetB_Boots_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
MediumFeet_FurDropT5,@MediumFeet_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_FurDropT5_Description,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,500,600,5,MediumFeet_Elemental,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,LeatherTrapper_Boots,F_LeatherTrapper_Boots,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,
LightHead_ClothDropT2,@LightHead_ClothDropT2_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ClothDropT2_Description,EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,1,,200,300,2,LightHead_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT2,PerkBucket_GlobalPvET2Chance2,GlobalGemSlotChanceT2,,,,,1,1,1,UI_Armor,Cloth_Hat_T1,F_Cloth_Hat_T1,,,,0,0,,,,,1,0,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT2,,SalvageCoinGrantT2,,,,,,,,,,375,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightHead_ClothDropT3,@LightHead_ClothDropT3_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ClothDropT3_Description,EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,1,,300,400,3,LightHead_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,Cloth_Hat_T2,F_Cloth_Hat_T2,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightHead_ClothDropT4,@LightHead_ClothDropT4_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ClothDropT4_Description,EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,1,,400,500,4,LightHead_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Cloth_Hat_T4,F_Cloth_Hat_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightHead_ClothDropT5,@LightHead_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ClothDropT5_Description,EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,1,,500,600,5,LightHead_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,Cloth_Hat_T5,F_Cloth_Hat_T5,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightChest_ClothDropT2,@LightChest_ClothDropT2_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ClothDropT2_Description,EquippableChest+Armor+Light,Apparel,ArmorLight,SlotChest,,1,,200,300,2,LightChest_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT2,PerkBucket_GlobalPvET2Chance2,GlobalGemSlotChanceT2,,,,,1,1,1,UI_Armor,Cloth_Shirt_T1,F_Cloth_Shirt_T1,,,,0,0,,,,,1,0,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT2,,SalvageCoinGrantT2,,,,,,,,,,375,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightChest_ClothDropT3,@LightChest_ClothDropT3_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ClothDropT3_Description,EquippableChest+Armor+Light,Apparel,ArmorLight,SlotChest,,1,,300,400,3,LightChest_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,Cloth_Shirt_T2,F_Cloth_Shirt_T2,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightChest_ClothDropT4,@LightChest_ClothDropT4_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ClothDropT4_Description,EquippableChest+Armor+Light,Apparel,ArmorLight,SlotChest,,1,,400,500,4,LightChest_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Cloth_Shirt_T4,F_Cloth_Shirt_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightChest_ClothDropT5,@LightChest_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ClothDropT5_Description,EquippableChest+Armor+Light,Apparel,ArmorLight,SlotChest,,1,,500,600,5,LightChest_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,Cloth_Shirt_T5,F_Cloth_Shirt_T5,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightHands_ClothDropT2,@LightHands_ClothDropT2_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ClothDropT2_Description,EquippableHands+Armor+Light,Apparel,ArmorLight,SlotHands,,1,,200,300,2,LightHands_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT2,PerkBucket_GlobalPvET2Chance2,GlobalGemSlotChanceT2,,,,,1,1,1,UI_Armor,Cloth_Gloves_T1,F_Cloth_Gloves_T1,,,,0,0,,,,,1,0,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT2,,SalvageCoinGrantT2,,,,,,,,,,375,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightHands_ClothDropT3,@LightHands_ClothDropT3_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ClothDropT3_Description,EquippableHands+Armor+Light,Apparel,ArmorLight,SlotHands,,1,,300,400,3,LightHands_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT3,PerkBucket_GlobalPvET3Chance2,GlobalGemSlotChanceT3,,,,,1,1,1,UI_Armor,Cloth_Gloves_T2,F_Cloth_Gloves_T2,,,,0,0,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT3,,SalvageCoinGrantT3,,,,,,,,,,500,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightHands_ClothDropT4,@LightHands_ClothDropT4_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ClothDropT4_Description,EquippableHands+Armor+Light,Apparel,ArmorLight,SlotHands,,1,,400,500,4,LightHands_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT4,PerkBucket_GlobalPvET4Chance2,GlobalGemSlotChanceT4,PerkBucket_GlobalPvET4Chance4,,,,1,1,1,UI_Armor,Cloth_Gloves_T4,F_Cloth_Gloves_T4,,,,0,0,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT4,,SalvageCoinGrantT4,,,,,,,,,,625,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
LightHands_ClothDropT5,@LightHands_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ClothDropT5_Description,EquippableHands+Armor+Light,Apparel,ArmorLight,SlotHands,,1,,500,600,5,LightHands_Balanced,,,,,1,1,,,,,,GlobalAttributeBucketChanceT5,PerkBucket_GlobalPvET5Chance2,GlobalGemSlotChanceT5,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,1,1,1,UI_Armor,Cloth_Gloves_T5,F_Cloth_Gloves_T5,,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,
