SpellID,StatusEffects,StatusEffectDurations,Revive,Siphon,AttachToOwner,StickWhenAttached,StoreOffsetWhenStuckToGDE,UseDirectTargetAsAttachOwner,SpawnSecondaryOnElapsed,SpawnSecondaryOnCollision,EndOnCasterDeath,IgnoreTargetIfAtDeathsDoor,IgnoreTargetIfDead,UseCameraTargetLock,TrackNumInVolume,ClearOnExit,ClearOnEnd,ManaCost,UseStatusEffectDuration,Duration,DurationScaling,Height,Length,Radius,InnerRadius,RadiusScaling,MaxRadiusScaling,CastDistance,CastHeight,CastRadius,ConeAngle,ConeWidth,ChannelTime,ChainDelayDuration,MaxChainNum,UseChainCasterPaperdoll,SpawnBeamCasterJoint,NumToSpawn,NumToSpawnBeforeFail,SpawnRate,SpawnAngle,EvenlyDistributeMeteorSpawns,SecondarySpellProjectileLaunchAngles,SecondaryProjectileLaunchMinZSpeeds,SecondaryProjectileLaunchMaxZSpeeds,SecondaryProjectileLaunchZOffset,IgnoreRotationForSecondaryProjectileLaunchZSpd,ScaleWithCharacterBoundingBox,ScaleWithDynamicScale,TargetTypes,SpellTypes,CastingTypes,HitAiTarget,OverrideTargetForAiThreat,ShapeTypes,DamageType,CheckObstructions,IgnoreOverheadCollision,IgnoreStructures,IgnoreSelf,IsUnaffiliated,WeaponSlotOverride,RangedAttackProfile,RangedAttackName,FireJointName,ProjPosOffsetX,ProjPosOffsetY,ProjPosOffsetZ,ProjRotOffsetX,ProjRotOffsetY,ProjRotOffsetZ,CharRelPosOffsetX,CharRelPosOffsetY,CharRelPosOffsetZ,CharRelRotOffsetX,CharRelRotOffsetY,CharRelRotOffsetZ,ProjRaycastOrientation,BaseDamage,DamageTable,DamageTableRow,AbilityId,TargetAbilityCondition,BeamEffect,IndicatorVFX,SpellPrefabPath,SecondaryPrefabPath,SecondarySpellID,TertiaryPrefabPath,TertiarySpellID
Ghost_Plagued_PlagueNova,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,4,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,GhostPlaguedDamageTable,Spell_Plagued_Plague_Nova,,,,,Characters/SpellSlices/ghost_plagued_plague_nova,,,,
Ghost_Plagued_DiseaseSwarm,PlaguedGhost_DiseaseSwarm,,,,,,,,,,true,,,,,true,true,,false,10000,,5,,1,,,,0.5,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/ghost_plagued_swarm,,,,
Ghost_Shackled_NoEscape,ShackledGhost_Doom,,,,,,,,,,true,,,,,false,false,,true,10000,,5,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,GhostShackledDamageTable,Spell_Shackled_No_Escape,,,,,Characters/SpellSlices/ghost_shackled_no_escape,,,,
Ghost_Shackled_NoEscape_Ranged,ShackledGhost_Doom,,,,,,,,,,true,,,,,false,false,,true,10000,,5,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,GhostShackledDamageTable,Spell_Shackled_No_Escape,,,,,Characters/SpellSlices/ghost_shackled_no_escape,,,,
Ghost_Flight_Hatch,,,,,,,,,,,true,,,,,true,true,,false,8000,,5,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,GhostShackledDamageTable,Spell_Shackled_Flight,,,,,Characters/SpellSlices/ghost_flight_hatch,,,,
Ghost_Flight_Weave,,,,,,,,,,,true,,,,,true,true,,false,8000,,5,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,GhostShackledDamageTable,Spell_Shackled_Flight,,,,,Characters/SpellSlices/ghost_flight_weave,,,,
Ghost_Flight_Circle_Wave,,,,,,,,,,,true,,,,,true,true,,false,8000,,5,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,GhostShackledDamageTable,Spell_Shackled_Flight,,,,,Characters/SpellSlices/ghost_flight_circle_wave,,,,
Ghost_Flight_Wall,,,,,,,,,,,true,,,,,true,true,,false,8000,,0,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,-1,,,,,,GhostShackledDamageTable,Spell_Shackled_Flight,,,,,Characters/SpellSlices/ghost_flight_wall,,,,
Ghost_Flight_Wall_Wave,,,,,,,,,,,true,,,,,true,true,,false,8000,,0,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,-1,,,,,,GhostShackledDamageTable,Spell_Shackled_Flight,,,,,Characters/SpellSlices/ghost_flight_wall_wave,,,,
Undead_BloatedCorpse_SelfDestruct,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Sphere,,true,true,,,,,,,,,,,,,,,,,,,,,,BloatedCorpseDamageTable,Spell_Self_Destruct,,,,,Characters/SpellSlices/undead_bloatedcorpse_self_destruct,,,,
Undead_Officer_ShieldActivate,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,2.2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,UndeadOfficerDamageTable,Spell_Storm_Shield,,,,,Characters/SpellSlices/undead_officer_storm_shield_activate,,,,
Undead_Officer_AnchorSlam,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,3.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,UndeadOfficerDamageTable,Spell_Anchor_Slam,,,,,Characters/SpellSlices/undead_officer_anchorslam,,,,
Undead_Officer_AnchorSlam_Water,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,3.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,UndeadOfficerDamageTable,Spell_Anchor_Slam_Water,,,,,Characters/SpellSlices/undead_officer_anchorslam_water,,,,
Undead_Navigator_GroupBuff,Undead_DamageBuff,,,,true,,,,,,,,,,,false,false,,true,1000,,5,,5.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/undead_navigator_buff_aoe,,,,
Undead_Brute_Spew,,,,,,,,,,,,,,,,true,true,,false,10000,,10,,3,,,,2,-1,2,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,4,,,,,,,UndeadBruteDamageTable,Spell_Spew,,,,,Characters/SpellSlices/undead_brute_spew,,,,
Undead_Brute_Consume,,,,,,,,,,,,,,,,true,true,,false,1000,,5,,5,,,,12,0,4,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,Direct,true,,Sphere,,,true,,true,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,UndeadBruteDamageTable,Spell_Consume,,,,,Characters/SpellSlices/undead_brute_consume,,,,
Undead_Pirate_Brute_Door_Blast,,,,,,,,,,,,,,,,true,true,,false,10000,,5,,5,,,,2,0,,,,0,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,UndeadPirateBruteDamageTable,Spell_Door_Blast,,,,,Characters/SpellSlices/undead_pirate_brute_door_blast,,,,
AI_AdmiralBrute_Blackpowder,,,,,,,,,,,,true,true,,,true,true,,false,1000,,5,,3,,,,2,0,,,,0,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,UndeadAdmiralBruteDamageTable,Blackpowder_Blast,,,,,Characters/SpellSlices/AdmiralBrute/undead_pirate_brute_blackpowder_1,,,,
AI_AdmiralBrute_BlackPowder_Area,,,,,,,,,,,true,true,true,,,true,true,,false,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,,,,true,,,,,,,,,,,,,,,4,,,,,,,,,,,,,Characters/SpellSlices/AdmiralBrute/AdmiralBrute_BlackPowder_Area,,,,
AI_AdmiralBrute_BlackPowder_BarrelDeath_NoFire,,,,,,,,,,,,true,true,,,true,true,,false,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,,,,true,,,,,,,,,,,,,,,4,,,,,,,,,,,,,Characters/SpellSlices/AdmiralBrute/AdmiralBrute_BlackPowder_Area,,,,
AI_AdmiralBrute_Blackpowder_BarrelDeath_Fire,,,,,,,,,,,,true,true,,,true,true,,false,1000,,5,,5,,,,2,0,,,,0,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,UndeadAdmiralBruteDamageTable,Blackpowder_Blast,,,,,Characters/SpellSlices/AdmiralBrute/AdmiralBrute_Blackpowder_BarrelDeathFire,,,,
AI_AdmiralBrute_CannonStorm,,,,,,,,,,,true,true,true,,,true,true,,false,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AdmiralBrute/AdmiralBrute_CannonStorm_Wave,,,,
AI_AdmiralBrute_CannonRain_Targeted,,,,,true,,,,,,true,true,true,,,true,true,,false,-1,,5,,0.1,,,,12,20,0.1,,,0,,,,,,,1000,,,,,,,,,,All,Elemental,AoE,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AdmiralBrute/AdmiralBrute_CannonRain_Targeted,Characters/SpellSlices/AdmiralBrute/Admiral_CannonRain_Single,,,
AI_AdmiralBrute_CannonRain_Targeted_Apply,AI_AdmiralBrute_CannonRain_Targeted_Cast,,,,,,,,,,true,true,true,,,false,false,,true,1000,,2.5,,60,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AdmiralBrute/AdmiralBrute_CannonRain_Targeted_Apply,,,,
AI_AdmiralBrute_BarrelLob_TargetMarker,AI_AdmiralBrute_BarrelLob_TargetMarker,,,,,,,,,,true,true,true,,,false,false,,true,150,,5,,1,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Direct,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
AI_AdmiralBrute_BlackPowderTrail,,,,,,,,,,,,,,,,true,true,,false,-1,,5,,1,,,,0,0,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Burnout,,,Sphere,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,,AI_AdmiralBrute_BlackPowderTrail_Spawn,,
AI_AdmiralBrute_BlackPowderTrail_Spawn,,,,,,,,,,,,,,,,true,true,,false,8500,,5,,2,,,,4,5,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AdmiralBrute/AdmiralBrute_BlackPowder_Bomber,,,,
AI_AdmiralBrute_RemoveCannonBall,AI_AdmiralBrute_RemoveCannonBall,,,,,,,,,,true,true,true,,,true,true,,false,5000,,25,,100,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,false,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
Undead_Shaman_Lightning_Strike,,,,,,,,,,,true,,,,,true,true,,false,5000,,5,,2.5,,,,12,20,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,AlignSpawnsWithTerrain,,,,,,,,,,,,,,,,UndeadShamanDamageTable,Undead_Shaman_Lightning_Strike,,,,,Characters/SpellSlices/Undead_Shaman_Lightning_Strike,,,,
Undead_Shaman_Chain_Lightning,AI_UndeadShamanChainDamage,,,,true,,,,,,,true,true,,,false,false,,true,,,,,8,,,,,,,,,,0.3,3,,,,,,,,,,,,,,,Enemy,Elemental,Chain,,,Sphere,Lightning,true,,,true,false,,,,,,,,,,,,,,,,,,,,,,,wFX_Lightning_Range.Chain,,Characters/SpellSlices/spell_aoe_generic_PlayerOnly,,,,
Withered_Swarmancer_UnleashSwarm,,,,,,,,,,,true,true,true,,,true,true,,false,5000,,5,,4.3,,,,2,0,,30,0.3,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,0.4,,,,,,,WitheredSwarmancerDamageTable,Unleash_Swarm,,,,,Characters/SpellSlices/Withered_Swarmancer/Withered_Swarmancer_UnleashSwarm,,,,
Withered_Swarmancer_SwarmAura,AI_Withered_Swarmancer_SwarmAura,,,,true,true,true,,,,true,true,true,,,true,true,,false,5000,,,,2,,,,0,0,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Withered_Swarmancer/Withered_Swarmancer_SwarmAura,,,,
corrupted_priest_ground_aoe,,,,,,,,,,,,,,,,true,true,,false,8000,,5,,3.7,,,,12,0,4,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,DamnedPriestDamageTable,Damned_Priest_Ranged_AOE_Spell,,,,,Characters/SpellSlices/corrupted_priest_ground_aoe,,,,
corrupted_priest_rolling_spell,,,,,,,,,,,,,,,,true,true,,false,8000,,5,,4,,,,12,0,4,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,1,,,,,,,DamnedPriestDamageTable,Damned_Priest_GroundWave_Spell,,,,,Characters/priest_rolling_death_3,,,,
corrupted_priest_rolling_spell_invasion,,,,,,,,,,,,,,,,true,true,,false,8000,,5,,4,,,,12,0,4,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,1,,,,,,,Invasion_Priest_DamageTable,Damned_Priest_GroundWave_Spell,,,,,Characters/priest_rolling_death_3,,,,
Priest_Hounds,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,10,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Priest_Hound_spawner,,,,
corrupted_priest_doom,AI_CorruptedPriest_DoomImpact,,,,,,,,,,true,,,,,false,false,,false,5000,,5,,80,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,DamnedPriestDamageTable,Damned_Priest_Doom,,,,,Characters/SpellSlices/corrupted_priest_doom,,,,
corrupted_priest_doomimpact,,,,,true,true,true,,,,false,,,,,true,true,,false,1000,,0,,0,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/corrupted_priest_doom_impact,,,,
corrupted_priest_doom_mine_1,,,,,true,,,,,,true,,,,,false,false,,false,5000,,5,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DamnedPriestDamageTable,Damned_Priest_Doom,,,,,Characters/SpellSlices/corrupted_priest_doom_mine_spawner_1,,,,
corrupted_priest_doom_mine_2,,,,,true,,,,,,true,,,,,false,false,,false,5000,,5,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DamnedPriestDamageTable,Damned_Priest_Doom,,,,,Characters/SpellSlices/corrupted_priest_doom_mine_spawner_2,,,,
corrupted_priest_doom_mine_3,,,,,true,,,,,,true,,,,,false,false,,false,5000,,5,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DamnedPriestDamageTable,Damned_Priest_Doom,,,,,Characters/SpellSlices/corrupted_priest_doom_mine_spawner_3,,,,
corrupted_priest_doom_mine_4,,,,,true,,,,,,true,,,,,false,false,,false,5000,,5,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DamnedPriestDamageTable,Damned_Priest_Doom,,,,,Characters/SpellSlices/corrupted_priest_doom_mine_spawner_4,,,,
corrupted_priest_doom_mine_5,,,,,true,,,,,,true,,,,,false,false,,false,5000,,5,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DamnedPriestDamageTable,Damned_Priest_Doom,,,,,Characters/SpellSlices/corrupted_priest_doom_mine_spawner_5,,,,
Corrupted_Ogre_Gravity_Vortex,,,,,,,,,,,,,,,,true,true,,false,5000,,10,,28.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Sphere,,true,true,,,,,,,,,,,,,,,,,,,,,,OgreDamageTable,Spell_Gravity_Vortex,,,,,Characters/Corrupted_Ogre_Gravity_Vortex,,,,
Corrupted_Ogre_Ball,,,,,,,,,,,,,,,,false,false,,false,5000,,5,,1.75,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Corruption,,true,,,,,,,,,,,,,,,2,,,,,,,OgreDamageTable,Ogre_Ball,,,,,Characters/Corrupted_Ogre_Ball,,,,
Corrupted_Ogre_Weaker_Ball,,,,,,,,,,,,,,,,false,false,,false,5000,,5,,1.75,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Corruption,,true,,,,,,,,,,,,,,,2,,,,,,,OgreMinionDamageTable,Ogre_Ball,,,,,Characters/Corrupted_Ogre_Ball,,,,
Invasion_Bomber_SelfDestruct,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,true,true,,,,,,,,,,,,,,,,,,,,,,InvasionBomberDamageTable,Spell_Self_Destruct,,,,,Characters/SpellSlices/invasion_bomber_self_destruct,,,,
Invasion_Commander_Rally,,,,,true,,,,,,,,,,,false,false,,true,1000,,5,,8,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/invasion_commander_buff,,,,
Corrupted_Tiger_Roar,ApplyCurseL3,,,,,,,,,,true,,,,,true,true,,false,667,,5,,7,,,,2,0,,50,1,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,,,,,,,,CorruptedTigerDamageTable,Spell_Corrupted_Roar,,,,,Characters/SpellSlices/corrupted_tiger_roar,,,,
Corrupted_Tiger_Oro_Roar,,,,,,,,,,,true,,,,,true,true,,false,667,,5,,12,,,,2,0,,50,1,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,,,,,,,,CorruptedTigerDamageTable,Spell_Corrupted_Roar,,,,,Characters/SpellSlices/corrupted_tiger_roar,,,,
DynastyHeavy_UppercutEarthwave,,,,,,,,,,,,,,,,true,true,,false,10000,,5,,8,,,,4,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/DynastyHeavy_Earth_Wave_Spawner,,,,
DynastyHeavy_Shockwave,,,,,,,,,,,true,,,,,true,true,,false,10000,,5,,8.2,,,,2,0,,20,2,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,,,,,,,,DynastyHeavyDamageTable,Spell_Shockwave,,,,,Characters/SpellSlices/dynastyheavy_shockwave,,,,
DynastyHeavy_Pull,,,,,,,,,,,true,,,,,true,true,,false,10000,,5,,8.2,,,,2,0,,25,2,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,,,,,,,,DynastyHeavyDamageTable,Spell_Pull,,,,,Characters/SpellSlices/dynastyheavy_pull,,,,
DynastyHeavy_StoneFortitude,,,,,true,,,,,,,,,,,true,true,,false,10000,,5,,3.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,,,,,,,,,,,,,,,,,,,,,,DynastyHeavyDamageTable,Spell_StoneFortitude,,,,,Characters/SpellSlices/dynastyheavy_stone_fortitude,,,,
Isabella_Basilica_Phase1_Wave,,,,,,,,,,,true,,,,,true,true,,false,10000,,1,1,4,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Isabella,Wave,,0,0,0,0,0,0,,,,,,,,,IsabellaLairPhase1DamageTable,ShoulderSlash_Wave,,,,,Characters/SpellSlices/Isabella_Phase1_ShoulderSlash_Wave,,,,
Isabella_Phase1_Wave,,,,,,,,,,,true,,,,,true,true,,false,10000,,1,1,4,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Isabella,Wave,,0,0,0,0,0,0,,,,,,,,,IsabellaDynastyShipyardDamageTable,ShoulderSlash_Wave,,,,,Characters/SpellSlices/Isabella_Phase1_ShoulderSlash_Wave,,,,
Isabella_Phase1_Backhand_Wave1,,,,,,,,,,,true,,,,,true,true,,false,10000,,1,1,6,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Isabella,Wave,,,,,,,,-2,-1,1.5,0,0,-120,,,IsabellaDynastyShipyardDamageTable,ShoulderSlash_Wave,,,,,Characters/SpellSlices/Isabella_Phase1_ShoulderSlash_Wave,,,,
Isabella_Phase1_Backhand_Wave2,,,,,,,,,,,true,,,,,true,true,,false,10000,,1,1,6,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Isabella,Wave,,,,,,,,2,-1,1.5,0,0,120,,,IsabellaDynastyShipyardDamageTable,ShoulderSlash_Wave,,,,,Characters/SpellSlices/Isabella_Phase1_ShoulderSlash_Wave,,,,
Isabella_Phase1_Backhand_Wave3,,,,,,,,,,,true,,,,,true,true,,false,10000,,1,1,6,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Isabella,Wave,,,,,,,,0,2,1.5,0,0,0,,,IsabellaDynastyShipyardDamageTable,ShoulderSlash_Wave,,,,,Characters/SpellSlices/Isabella_Phase1_ShoulderSlash_Wave,,,,
Isabella_Phase1_Shattering_Spell_Ball,,,,,,,,,true,true,,,,,,,,,false,3000,,,,,,,,10,,,,,0,,,,,,,,,,"180, 135, 90, 45 ,0,-45, -90, -135",,,,,,,Enemy,Ability,Projectile,,,,,,true,,,,,AI_Isabella,Spell_Ball,,,,1.5,,,,,,,,,,,,IsabellaDynastyShipyardDamageTable,SpellBall,,,,,Characters/SpellSlices/Isabella_Phase1_Shattering_Spell_Ball,Characters/SpellSlices/Isabella_Phase1_Spell_Ball_Shard,Isabella_Phase1_Spell_Ball_Shard,,
Isabella_Phase1_Spell_Ball_Shard,,,,,,,,,,,,,,,,,,,false,3000,,,,,,,,10,,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,Projectile,,,,,,true,,,,,AI_Isabella,Shard,,,,,,,,,,,,,,,,IsabellaDynastyShipyardDamageTable,SpellBall_Shard,,,,,Characters/SpellSlices/Isabella_Phase1_Spell_Ball_Shard,,,,
Isabella_Summon_Grunts,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,10,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Isabella_Grunt_spawner,,,,
Isabella_Summon_2Grunts,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,10,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Isabella_Grunt_spawner_2Spawns,,,,
Isabella_Summon_Riflemen,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,10,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Isabella_Rifleman_spawner,,,,
Isabella_Summon_2Riflemen,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,10,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Isabella_Rifleman_spawner_2Spawns,,,,
Isabella_Phase2_TouchOfCorruption,AI_Isabella_Phase2_TouchOfCorruption,,,,,,,,,,true,true,true,,,false,false,,true,1000,,5,,1,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Direct,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/isabella_phase2_touchofcorruption,,,,
Isabella_Phase2_CorruptionStorm_02,,,,,,,,,,,true,,,,,true,true,,false,-1,,20,,15,,,,12,20,16,,,0,,,,,,,300,85,,,,,,,,,Enemy,Elemental,Meteor,,,,Corruption,,true,,,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,,,IsabellaLairPhase2DamageTable,CorruptionStorm_Meteor,,,,,Characters/SpellSlices/isabella_phase2_meteorshower,Characters/SpellSlices/isabella_phase2_meteor_timeline,,,
Isabella_Phase2_Wave,AI_Isabella_Phase2_ShoulderSlash_Wave_Damage,0.25,,,,,,,,,true,,,,,true,true,,false,10000,,1,1,4,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Isabella,Wave_Phase2,,0,0,0,0,0,0,,,,,,,,,IsabellaLairPhase2DamageTable,ShoulderSlash_Wave,,,,,Characters/SpellSlices/Isabella_Phase2_ShoulderSlash_Wave,,,,
