ID,WeaponID,PrefabPath,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,EquipType,SheathMode
15111,2hIceGauntletWinterConvergenceT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWinterConvergence/wep_mag_gauntcore_1h_icegauntletwinterconvergence.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWinterConvergence/wep_mag_gauntcore_1h_icegauntletwinterconvergence.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletWinterConvergence/wep_mag_gaunt_1h_icegauntletWinterConvergence_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15112,2hIceGauntletMyrkgardT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletMyrkgard/wep_mag_gauntcore_1h_icegauntletMyrkgard.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletMyrkgard/wep_mag_gauntcore_1h_icegauntletMyrkgard.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletMyrkgard/wep_mag_gaunt_1h_icegauntletMyrkgard_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15113,2hIceGauntletWraithHunterHellfireT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15114,2hIceGauntletWraithHunterEternalT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15115,2hIceGauntletWraithHunterOvergrownT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15116,2hIceGauntletWraithHunterIceboundT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletWraithHunter/wep_mag_gauntcore_1h_icegauntletWraithHunter.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletWraithHunter/wep_mag_gaunt_1h_icegauntletWraithHunter_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15117,2hIceGauntletValentinesT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletValentines/wep_mag_gauntcore_1h_icegauntletValentines.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletValentines/wep_mag_gauntcore_1h_icegauntletValentines.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletValentines/wep_mag_gaunt_1h_icegauntletValentines_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15120,2hIceGauntletCrystallinePVPBT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPB/wep_mag_gauntcore_1h_icegauntletCrystallinePVPB.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPB/wep_mag_gauntcore_1h_icegauntletCrystallinePVPB.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletCrystallinePVPB/wep_mag_gaunt_1h_icegauntletCrystallinePVPB_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15121,2hIceGauntletCrystallinePVPPT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPP/wep_mag_gauntcore_1h_icegauntletCrystallinePVPP.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPP/wep_mag_gauntcore_1h_icegauntletCrystallinePVPP.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletCrystallinePVPP/wep_mag_gaunt_1h_icegauntletCrystallinePVPP_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15122,2hIceGauntletCrystallinePVPB2T5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPB/wep_mag_gauntcore_1h_icegauntletCrystallinePVPB.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPB/wep_mag_gauntcore_1h_icegauntletCrystallinePVPB.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletCrystallinePVPB/wep_mag_gaunt_1h_icegauntletCrystallinePVPB_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15123,2hIceGauntletCrystallinePVPP2T5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPP/wep_mag_gauntcore_1h_icegauntletCrystallinePVPP.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletCrystallinePVPP/wep_mag_gauntcore_1h_icegauntletCrystallinePVPP.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletCrystallinePVPP/wep_mag_gaunt_1h_icegauntletCrystallinePVPP_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15124,2hIceGauntletMossborneT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletMossborne/wep_mag_gauntcore_1h_icegauntletMossborne.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletMossborne/wep_mag_gauntcore_1h_icegauntletMossborne.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletMossborne/wep_mag_gaunt_1h_icegauntletMossborne_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15126,2hIceGauntletFloralT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFloral/wep_mag_gauntcore_1h_icegauntletfloral.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFloral/wep_mag_gauntcore_1h_icegauntletFloral.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletFloral/wep_mag_gaunt_1h_icegauntletFloral_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15128,2hIceGauntletStormboundT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/GauntletCore/1h/icegauntletStormbound/wep_mag_gauntcore_1h_icegauntletStormbound.cdf,Objects/Weapons/Magic/GauntletCore/1h/icegauntletStormbound/wep_mag_gauntcore_1h_icegauntletStormbound.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletStormbound/wep_mag_gaunt_1h_icegauntletStormbound_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15129,2hIceGauntletGuardianBT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletguardianb/wep_mag_gauntcore_1h_icegauntletguardianb.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletguardianb/wep_mag_gauntcore_1h_icegauntletguardianb.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletguardianb/wep_mag_gaunt_1h_icegauntletguardianb_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15132,2hIceGauntletSilentDeathT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletSilentDeath/wep_mag_gauntcore_1h_icegauntletSilentDeath.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletSilentDeath/wep_mag_gauntcore_1h_icegauntletSilentDeath.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletSilentDeath/wep_mag_gaunt_1h_icegauntletSilentDeath_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15133,2hIceGauntletNagaCorruptedMTRT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletNagaCorrupted/wep_mag_gauntcore_1h_icegauntletNagaCorrupted.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletNagaCorrupted/wep_mag_gauntcore_1h_icegauntletNagaCorrupted.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletNagaCorrupted/wep_mag_gaunt_1h_icegauntletNagaCorrupted_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15135,1hicegauntletGraverobberBrimstoneT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletGraverobber/wep_mag_gauntcore_1h_icegauntletGraverobber.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletGraverobber/wep_mag_gauntcore_1h_icegauntletGraverobber.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletGraverobber/wep_mag_gaunt_1h_icegauntletGraverobber_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15136,2hIceGauntletDarkFaeT5,Items/Weapons/weapon_accessory,Objects/Weapons/magic/gauntletcore/1h/icegauntletDarkFae/wep_mag_gauntcore_1h_icegauntletDarkFae.cdf,Objects/Weapons/magic/gauntletcore/1h/icegauntletDarkFae/wep_mag_gauntcore_1h_icegauntletDarkFae.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletDarkFae/wep_mag_gaunt_1h_icegauntletDarkFae_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15137,2hIceGauntletNightveilT5,Items/Weapons/weapon_accessory,objects/weapons/magic/gauntletcore/1h/icegauntletnightveil/wep_mag_gauntcore_1h_icegauntletnightveil.cdf,objects/weapons/magic/gauntletcore/1h/icegauntletnightveil/wep_mag_gauntcore_1h_icegauntletnightveil.skin,objects/weapons/magic/gauntlets/1h/icegauntletnightveil/wep_mag_gaunt_1h_icegauntletnightveil_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15138,2hIceGauntletBFNW2T5,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletBFNW/wep_mag_gauntcore_1h_icegauntletBFNW.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletBFNW/wep_mag_gauntcore_1h_icegauntletArchos.skin,objects/weapons/Magic/gauntlets/1h/icegauntletBFNW/wep_mag_gaunt_1h_icegauntletBFNW_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15139,2hIceGauntletWinterDragonT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletWinterDragon/wep_mag_gauntcore_1h_icegauntletWinterDragon.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletWinterDragon/wep_mag_gauntcore_1h_icegauntletWinterDragon.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletWinterDragon/wep_mag_gaunt_1h_icegauntletWinterDragon_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15140,2hIceGauntletCondemedSacrariumT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletEmpyreanForge/wep_mag_gauntcore_1h_icegauntletEmpyreanForge.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletEmpyreanForge/wep_mag_gauntcore_1h_icegauntletEmpyreanForge.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletEmpyreanForge/wep_mag_gaunt_1h_icegauntletEmpyreanForge_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15141,2hIceGauntletVarangianKnightsV3T5,Items/Weapons/weapon_accessory,Objects/Weapons/magic/gauntletcore/1h/icegauntletT5/wep_mag_gauntcore_1h_icegauntletT5.cdf,Objects/Weapons/magic/gauntletcore/1h/icegauntletT5/wep_mag_gauntcore_1h_icegauntletT5.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntlett5_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15143,2hIceGauntletUnholyDepthsFireT5,Items/Weapons/weapon_accessory,Objects/Weapons/magic/gauntletcore/1h/icegauntletUnholyDepthsFire/wep_mag_gauntcore_1h_icegauntletUnholyDepthsFire.cdf,objects/weapons/magic/gauntletcore/1h/icegauntletunholydepths/wep_mag_gauntcore_1h_icegauntletunholydepths.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletUnholyDepthsFire/wep_mag_gaunt_1h_icegauntletUnholyDepthsFire_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15144,2hIceGauntletFirelightT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletFirelight/wep_mag_gauntcore_1h_icegauntletFirelight.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletFirelight/wep_mag_gauntcore_1h_icegauntletFirelight.skin,objects/weapons/Magic/gauntlets/1h/icegauntletFirelight/wep_mag_gaunt_1h_icegauntletFirelight_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15145,Playtest_Mage_GauntletIce_T5_625,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletFirelight/wep_mag_gauntcore_1h_icegauntletFirelight.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletFirelight/wep_mag_gauntcore_1h_icegauntletFirelight.skin,,,,,,,,Gauntlet,ALWAYS_VISIBLE
15146,2hIceGauntletHighwaymanT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletHighwayman/wep_mag_gauntcore_1h_icegauntletHighwayman.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletHighwayman/wep_mag_gauntcore_1h_icegauntletHighwayman.skin,objects/weapons/Magic/gauntlets/1h/icegauntletHighwayman/wep_mag_gaunt_1h_icegauntletHighwayman_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15147,2hIceGauntletSandwormTrialsT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletSandwormTrials/wep_mag_gauntcore_1h_icegauntletSandwormTrials.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletSandwormTrials/wep_mag_gauntcore_1h_icegauntletSandwormTrials.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletSandwormTrials/wep_mag_gaunt_1h_icegauntletSandwormTrials_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15148,2hIceGauntletFrontierWastelandT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFrontierWastelander/wep_mag_gauntcore_1h_icegauntletFrontierWastelander.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFrontierWastelander/wep_mag_gauntcore_1h_icegauntletFrontierWastelander.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletFrontierWastelander/wep_mag_gaunt_1h_icegauntletFrontierWastelander_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15149,2hIceGauntletBabySandwormTrialsT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletSandwormTrials/wep_mag_gauntcore_1h_icegauntletSandwormTrials.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletSandwormTrials/wep_mag_gauntcore_1h_icegauntletSandwormTrials.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletSandwormTrials/wep_mag_gaunt_1h_icegauntletSandwormTrials_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15150,2hIceGauntletFirstLightSeasonT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFirstLightSeason/wep_mag_gauntcore_1h_icegauntletFirstLightSeason.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFirstLightSeason/wep_mag_gauntcore_1h_icegauntletFirstLightSeason.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletFirstLightSeason/wep_mag_gaunt_1h_icegauntletFirstLightSeason_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15151,2hIceGauntletFirstLightZoneT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFirstLightZone/wep_mag_gauntcore_1h_icegauntletFirstLightZone.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFirstLightZone/wep_mag_gauntcore_1h_icegauntletFirstLightZone.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletFirstLightZone/wep_mag_gaunt_1h_icegauntletFirstLightZone_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15152,2hIceGauntletS3Artifacts,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFirstLightZone/wep_mag_gauntcore_1h_icegauntletFirstLightZone.cdf,Objects/Weapons/Magic/gauntletcore/1h/icegauntletFirstLightZone/wep_mag_gauntcore_1h_icegauntletFirstLightZone.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletFirstLightZone/wep_mag_gaunt_1h_icegauntletFirstLightZone_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15153,2hIceGauntletCrystalClawT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/GauntletCore/1h/icegauntletCrystalclaw/wep_mag_gauntcore_1h_icegauntletCrystalclaw.cdf,Objects/Weapons/Magic/GauntletCore/1h/icegauntletCrystalclaw/wep_mag_gauntcore_1h_icegauntletCrystalclaw.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletCrystalclaw/wep_mag_gaunt_1h_icegauntletCrystalclaw_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15154,2hIceGauntletEternalFrostPassT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletEternalFrostPass/wep_mag_gauntcore_1h_icegauntletEternalFrostPass.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletEternalFrostPass/wep_mag_gauntcore_1h_icegauntletEternalFrostPass.skin,objects/weapons/Magic/gauntlets/1h/icegauntletEternalFrostPass/wep_mag_gaunt_1h_icegauntletEternalFrostPass_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15155,2hIceGauntletGlacialTarnT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/icegauntletGlacialTarn/wep_mag_gauntcore_1h_icegauntletGlacialTarn.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletUnholyDepths/wep_mag_gauntcore_1h_icegauntletUnholyDepths.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletGlacialTarn/wep_mag_gaunt_1h_icegauntletGlacialTarn_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15156,2hIceGauntletGlacialTarnMutT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletVerglas/wep_mag_gauntcore_1h_icegauntletVerglas.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletVerglas/wep_mag_gauntcore_1h_icegauntletVerglas.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletVerglas/wep_mag_gaunt_1h_icegauntletVerglas_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15157,2hIceGauntletWinterMercenaryT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletWinterMercenary/wep_mag_gauntcore_1h_icegauntletWinterMercenary.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletWinterMercenary/wep_mag_gauntcore_1h_icegauntletWinterMercenary.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletWinterMercenary/wep_mag_gaunt_1h_icegauntletWinterMercenary_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15158,2hIceGauntletEternalFrostTrialsT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletEternalFrostTrials/wep_mag_gauntcore_1h_icegauntletEternalFrostTrials.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletEternalFrostTrials/wep_mag_gauntcore_1h_icegauntletEternalFrostTrials.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletEternalFrostTrials/wep_mag_gaunt_1h_icegauntletEternalFrostTrials_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15160,2hIceGauntletBattlemageT5,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletBattlemage/wep_mag_gauntcore_1h_icegauntletBattlemage.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletBattlemage/wep_mag_gauntcore_1h_icegauntletBattlemage.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletBattlemage/wep_mag_gaunt_1h_icegauntletBattlemage_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15161,app_NauticalGladiator_IceGauntlet,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletNauticalGladiator/wep_mag_gauntcore_1h_icegauntletNauticalGladiator.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletNauticalGladiator/wep_mag_gauntcore_1h_icegauntletNauticalGladiator.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletNauticalGladiator/wep_mag_gaunt_1h_icegauntletNauticalGladiator_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15162,app_ArtifactsS6_IceGauntlet,Items/Weapons/weapon_accessory,objects/weapons/Magic/gauntletcore/1h/icegauntletArtifactsS6/wep_mag_gauntcore_1h_icegauntletArtifactsS6.cdf,objects/weapons/Magic/gauntletcore/1h/icegauntletArtifactsS6/wep_mag_gauntcore_1h_icegauntletArtifactsS6.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletArtifactsS6/wep_mag_gaunt_1h_icegauntletArtifactsS6_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15163,app_HercyneRaid_IceGauntlet,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletHercyneRaid/wep_mag_gauntcore_1h_icegauntletHercyneRaid.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletHercyneRaid/wep_mag_gauntcore_1h_icegauntletHercyneRaid.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletHercyneRaid/wep_mag_gaunt_1h_icegauntletHercyneRaid_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15164,app_HercyneRaidMutated_IceGauntlet,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletHercyneMutated/wep_mag_gauntcore_1h_icegauntletHercyneMutated.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletHercyneMutated/wep_mag_gauntcore_1h_icegauntletHercyneMutated.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletHercyneMutated/wep_mag_gaunt_1h_icegauntletHercyneMutated_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15165,app_HercyneSP7_IceGauntlet,Items/Weapons/weapon_accessory,objects/weapons/Magic/GauntletCore/1h/icegauntletHercyneSP7/wep_mag_gauntcore_1h_icegauntletHercyneSP7.cdf,objects/weapons/Magic/GauntletCore/1h/icegauntletHercyneSP7/wep_mag_gauntcore_1h_icegauntletHercyneSP7.skin,objects/weapons/Magic/Gauntlets/1h/icegauntletHercyneSP7/wep_mag_gaunt_1h_icegauntletHercyneSP7_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15166,2hIceGauntletGoldcursedT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/GauntletCore/1h/icegauntletGoldCursed/wep_mag_gauntcore_1h_icegauntletGoldCursed.cdf,Objects/Weapons/Magic/GauntletCore/1h/icegauntletGoldCursed/wep_mag_gauntcore_1h_icegauntletGoldCursed.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletGoldCursed/wep_mag_gaunt_1h_iceGauntletGoldCursed_m_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15167,1hElementalGauntlet_AeternumTrials_R,Items/Weapons/weapon_accessory,Objects/Weapons/magic/gauntletcore/1h/icegauntletT2/wep_mag_gauntcore_1h_icegauntletT2.cdf,Objects/Weapons/magic/gauntletcore/1h/icegauntletT2/wep_mag_gauntcore_1h_icegauntletT2.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett2/wep_mag_gaunt_1h_icegauntlett2_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15168,1hElementalGauntlet_AeternumTrials_G,Items/Weapons/weapon_accessory,Objects/Weapons/magic/gauntletcore/1h/icegauntletT2/wep_mag_gauntcore_1h_icegauntletT2.cdf,Objects/Weapons/magic/gauntletcore/1h/icegauntletT2/wep_mag_gauntcore_1h_icegauntletT2.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett2/wep_mag_gaunt_1h_icegauntlett2_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
15169,1hElementalGauntlet_AeternumTrials_B,Items/Weapons/weapon_accessory,Objects/Weapons/magic/gauntletcore/1h/icegauntletT2/wep_mag_gauntcore_1h_icegauntletT2.cdf,Objects/Weapons/magic/gauntletcore/1h/icegauntletT2/wep_mag_gauntcore_1h_icegauntletT2.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett2/wep_mag_gaunt_1h_icegauntlett2_matgroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25000,1hVoidGauntlet_VoidT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT2/wep_mag_gaunt_1h_gauntletVoidT2_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25001,1hVoidGauntlet_VoidT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT3/wep_mag_gaunt_1h_gauntletVoidT3_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25002,1hVoidGauntlet_VoidT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT4/wep_mag_gaunt_1h_gauntletVoidT4_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
