HouseItemID,ExcludeFromGame,PrefabPath,DEV-FurnitureSet,UIHousingCategory,HousingTag1 Placed,HousingTag2 Points,HousingTag3 Limiter,HousingTag5 Buffs,HousingTags,IsEntitlement,AttributionId,HowToOptain (Primarily),ItemRarity,ForceRarity,RankingPointsDuplicateLimit,RankingPointsNegativeLimit,PointModifier,RankingPoints,MaxPotentialPoints,HousingStatusEffect,StorageBonus,InteractionAnimationID,Name,Description,IconPath,HiResIconPath,Weight,TradingCategory,TradingFamily,TradingGroup,ItemType,UiItemClass,Tier,IsSalvageable,SalvageResources,IsRepairable,BindOnPickup,CraftingRecipe,RepairRecipe,SalvageRecipe,SalvageGameEventID,RepairDustModifier,ConfirmBeforeUse,ConsumeOnUse,MaxStackSize,DeathDropPercentage,ItemTypeDisplayName,Nonremovable,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,Primary Color,Secondary Color,Tertiary Color,ColorFamilies,PlacementGridDisplaySize,Notes
House_HousingItem_HolidaySummer2022_FishingMishipeshu01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingMishipeshu01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Epic,3,2,4,0,0.13,0.26,,,,@House_HousingItem_HolidaySummer2022_FishingMishipeshu01_MasterName,@House_HousingItem_HolidaySummer2022_FishingMishipeshu01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingMishipeshu01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingMishipeshu01.png,9,,,,HousingItem,UI_Furniture,4,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingMorag01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingMorag01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Epic,3,2,4,0,0.13,0.26,,,,@House_HousingItem_HolidaySummer2022_FishingMorag01_MasterName,@House_HousingItem_HolidaySummer2022_FishingMorag01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingMorag01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingMorag01.png,9,,,,HousingItem,UI_Furniture,4,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingNamazu01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingNamazu01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Epic,3,4,8,0,0.13,0.52,,,,@House_HousingItem_HolidaySummer2022_FishingNamazu01_MasterName,@House_HousingItem_HolidaySummer2022_FishingNamazu01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingNamazu01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingNamazu01.png,7,,,,HousingItem,UI_Furniture,4,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingOar01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingOar01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,2,4,0,0.08,0.16,,,,@House_HousingItem_HolidaySummer2022_FishingOar01_MasterName,@House_HousingItem_HolidaySummer2022_FishingOar01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingOar01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingOar01.png,9,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingOgopogo01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingOgopogo01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Epic,3,4,8,0,0.13,0.52,,,,@House_HousingItem_HolidaySummer2022_FishingOgopogo01_MasterName,@House_HousingItem_HolidaySummer2022_FishingOgopogo01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingOgopogo01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingOgopogo01.png,7,,,,HousingItem,UI_Furniture,4,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingPaddlefish01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingPaddlefish01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,2,4,0,0.12,0.24,,,,@House_HousingItem_HolidaySummer2022_FishingPaddlefish01_MasterName,@House_HousingItem_HolidaySummer2022_FishingPaddlefish01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingPaddlefish01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingPaddlefish01.png,9,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingPearlOyster01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingPearlOyster01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,6,12,0,0.11,0.66,,,,@House_HousingItem_HolidaySummer2022_FishingPearlOyster01_MasterName,@House_HousingItem_HolidaySummer2022_FishingPearlOyster01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingPearlOyster01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingPearlOyster01.png,5,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingPike01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingPike01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,2,4,0,0.08,0.16,,,,@House_HousingItem_HolidaySummer2022_FishingPike01_MasterName,@House_HousingItem_HolidaySummer2022_FishingPike01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingPike01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingPike01.png,9,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingPiranha01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingPiranha01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,4,8,0,0.11,0.44,,,,@House_HousingItem_HolidaySummer2022_FishingPiranha01_MasterName,@House_HousingItem_HolidaySummer2022_FishingPiranha01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingPiranha01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingPiranha01.png,7,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSalmon01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSalmon01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,6,12,0,7.0000000000000007E-2,0.42000000000000004,,,,@House_HousingItem_HolidaySummer2022_FishingSalmon01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSalmon01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSalmon01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSalmon01.png,5,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSculpin01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSculpin01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,4,8,0,0.11,0.44,,,,@House_HousingItem_HolidaySummer2022_FishingSculpin01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSculpin01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSculpin01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSculpin01.png,7,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSeaWeed01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSeaWeed01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,6,12,0,7.0000000000000007E-2,0.42000000000000004,,,,@House_HousingItem_HolidaySummer2022_FishingSeaWeed01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSeaWeed01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSeaWeed01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSeaWeed01.png,5,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSelkie01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSelkie01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Epic,3,4,8,0,0.13,0.52,,,,@House_HousingItem_HolidaySummer2022_FishingSelkie01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSelkie01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSelkie01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSelkie01.png,7,,,,HousingItem,UI_Furniture,4,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSnail01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSnail01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Uncommon,1,6,12,0,0.09,0.54,,,,@House_HousingItem_HolidaySummer2022_FishingSnail01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSnail01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSnail01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSnail01.png,5,,,,HousingItem,UI_Furniture,2,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSnapper01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSnapper01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,6,12,0,7.0000000000000007E-2,0.42000000000000004,,,,@House_HousingItem_HolidaySummer2022_FishingSnapper01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSnapper01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSnapper01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSnapper01.png,5,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSoggyBoot01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSoggyBoot01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,6,12,0,7.0000000000000007E-2,0.42000000000000004,,,,@House_HousingItem_HolidaySummer2022_FishingSoggyBoot01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSoggyBoot01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSoggyBoot01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSoggyBoot01.png,5,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSpeartoothShark01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSpeartoothShark01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,2,4,0,0.12,0.24,,,,@House_HousingItem_HolidaySummer2022_FishingSpeartoothShark01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSpeartoothShark01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSpeartoothShark01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSpeartoothShark01.png,9,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSquid01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSquid01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Uncommon,1,4,8,0,0.09,0.36,,,,@House_HousingItem_HolidaySummer2022_FishingSquid01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSquid01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSquid01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSquid01.png,7,,,,HousingItem,UI_Furniture,2,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingStarfish01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingStarfish01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,6,12,0,0.11,0.66,,,,@House_HousingItem_HolidaySummer2022_FishingStarfish01_MasterName,@House_HousingItem_HolidaySummer2022_FishingStarfish01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingStarfish01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingStarfish01.png,5,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingStingray01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingStingray01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,4,8,0,0.11,0.44,,,,@House_HousingItem_HolidaySummer2022_FishingStingray01_MasterName,@House_HousingItem_HolidaySummer2022_FishingStingray01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingStingray01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingStingray01.png,7,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSturgeon01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSturgeon01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsMediumDecor,,,OnFurniture+IsMediumDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Uncommon,1,4,8,0,0.09,0.36,,,,@House_HousingItem_HolidaySummer2022_FishingSturgeon01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSturgeon01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSturgeon01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSturgeon01.png,7,,,,HousingItem,UI_Furniture,2,false,false,false,true,,,,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSunfish01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSunfish01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,6,12,0,7.0000000000000007E-2,0.42000000000000004,,,,@House_HousingItem_HolidaySummer2022_FishingSunfish01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSunfish01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSunfish01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSunfish01.png,5,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingSwordfish01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingSwordfish01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,2,4,0,0.12,0.24,,,,@House_HousingItem_HolidaySummer2022_FishingSwordfish01_MasterName,@House_HousingItem_HolidaySummer2022_FishingSwordfish01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingSwordfish01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingSwordfish01.png,9,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingTadpole01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingTadpole01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Uncommon,1,6,12,0,0.09,0.54,,,,@House_HousingItem_HolidaySummer2022_FishingTadpole01_MasterName,@House_HousingItem_HolidaySummer2022_FishingTadpole01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingTadpole01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingTadpole01.png,5,,,,HousingItem,UI_Furniture,2,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingTessie01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingTessie01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Epic,3,2,4,0,0.13,0.26,,,,@House_HousingItem_HolidaySummer2022_FishingTessie01_MasterName,@House_HousingItem_HolidaySummer2022_FishingTessie01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingTessie01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingTessie01.png,9,,,,HousingItem,UI_Furniture,4,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingTreasureChest01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingTreasureChest01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsLargeDecor,,,OnFurniture+IsLargeDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Rare,2,2,4,0,0.12,0.24,,,,@House_HousingItem_HolidaySummer2022_FishingTreasureChest01_MasterName,@House_HousingItem_HolidaySummer2022_FishingTreasureChest01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingTreasureChest01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingTreasureChest01.png,9,,,,HousingItem,UI_Furniture,3,false,false,false,true,,,,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingTrout01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingTrout01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,6,12,0,7.0000000000000007E-2,0.42000000000000004,,,,@House_HousingItem_HolidaySummer2022_FishingTrout01_MasterName,@House_HousingItem_HolidaySummer2022_FishingTrout01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingTrout01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingTrout01.png,5,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_HolidaySummer2022_FishingYellowPerch01,0,Housing/Items/InGame_Rewards/HolidaySummer2022/HousingItem_HolidaySummer2022_FishingYellowPerch01,Pack-02-HolidaySummer-2022,Misc,OnFurniture,+IsSmallDecor,,,OnFurniture+IsSmallDecor,FALSE,SummerMedleyfaire_2022,Fishing Tournament Rewards,Common,0,6,12,0,7.0000000000000007E-2,0.42000000000000004,,,,@House_HousingItem_HolidaySummer2022_FishingYellowPerch01_MasterName,@House_HousingItem_HolidaySummer2022_FishingYellowPerch01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_HolidaySummer2022_FishingYellowPerch01.png,lyshineui/images/icons/items_hires/House_HousingItem_HolidaySummer2022_FishingYellowPerch01.png,5,,,,HousingItem,UI_Furniture,1,false,false,false,true,,,,,0,false,false,6,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
