ID,Key,KeyType,OldPerk,NewPerk
3793,LightLegs_Slots3_CraftT5,ItemId,PerkID_Armor_LifestealHealing,PerkID_Charm_EmptyDefense
3794,LightLegs_Slots3_CraftT5,ItemId,PerkID_Armor_HastePotencyInc,PerkID_Charm_EmptyOffense
3795,LightLegs_Slots3_CraftT5,ItemId,PerkID_Armor_ExhaustPotencyRed,PerkID_Charm_EmptyOffense
3796,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_FeralRush,PerkID_Charm_EmptySkillPerk
3797,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_Berserk,PerkID_Charm_EmptySkillPerk
3798,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_RagingTorrent,PerkID_Charm_EmptySkillPerk
3799,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_Rending_Throw,PerkID_Charm_EmptySkillPerk
3800,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_DistancingThrow,PerkID_Charm_EmptySkillPerk
3801,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_InfectedThrow,PerkID_Charm_EmptySkillPerk
3802,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_ArmorBreaker,PerkID_Charm_EmptySkillPerk
3803,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_MightyGavel,PerkID_Charm_EmptySkillPerk
3804,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_WreckingBall,PerkID_Charm_EmptySkillPerk
3805,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_Shockwave,PerkID_Charm_EmptySkillPerk
3806,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_ClearOut,PerkID_Charm_EmptySkillPerk
3807,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Charm_EmptySkillPerk
3808,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_PowderBurn,PerkID_Charm_EmptySkillPerk
3809,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_PowerShot,PerkID_Charm_EmptySkillPerk
3810,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_ShootersStance,PerkID_Charm_EmptySkillPerk
3811,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_StoppingPower,PerkID_Charm_EmptySkillPerk
3812,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_Traps,PerkID_Charm_EmptySkillPerk
3813,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_StickyBomb,PerkID_Charm_EmptySkillPerk
3814,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Sweep,PerkID_Charm_EmptySkillPerk
3815,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Javelin,PerkID_Charm_EmptySkillPerk
3816,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Cyclone,PerkID_Charm_EmptySkillPerk
3817,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Perforate,PerkID_Charm_EmptySkillPerk
3818,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Skewer,PerkID_Charm_EmptySkillPerk
3819,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_VaultKick,PerkID_Charm_EmptySkillPerk
3820,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_PoisonShot,PerkID_Charm_EmptySkillPerk
3821,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_EvadeShot,PerkID_Charm_EmptySkillPerk
3822,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_RainOfArrows,PerkID_Charm_EmptySkillPerk
3823,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_RapidShot,PerkID_Charm_EmptySkillPerk
3824,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_PenetratingShot,PerkID_Charm_EmptySkillPerk
3825,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_SplinterShot,PerkID_Charm_EmptySkillPerk
3826,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Tondo,PerkID_Charm_EmptySkillPerk
3827,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_FlourishAndFinish,PerkID_Charm_EmptySkillPerk
3828,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Flurry,PerkID_Charm_EmptySkillPerk
3829,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Riposte,PerkID_Charm_EmptySkillPerk
3830,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Evade,PerkID_Charm_EmptySkillPerk
3831,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Fleche,PerkID_Charm_EmptySkillPerk
3832,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_DivineEmbrance,PerkID_Charm_EmptySkillPerk
3833,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_SacredGround,PerkID_Charm_EmptySkillPerk
3834,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_SplashOfLight,PerkID_Charm_EmptySkillPerk
3835,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_OrbOfProtection,PerkID_Charm_EmptySkillPerk
3836,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_LightsEmbrace,PerkID_Charm_EmptySkillPerk
3837,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_Beacon,PerkID_Charm_EmptySkillPerk
3838,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_PillarOfFire,PerkID_Charm_EmptySkillPerk
3839,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_MeteorShower,PerkID_Charm_EmptySkillPerk
3840,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Fireball,PerkID_Charm_EmptySkillPerk
3841,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Incinerate,PerkID_Charm_EmptySkillPerk
3842,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Flamethrower,PerkID_Charm_EmptySkillPerk
3843,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_BurnOut,PerkID_Charm_EmptySkillPerk
3844,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_ReverseStab,PerkID_Charm_EmptySkillPerk
3845,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_WhirlingBlade,PerkID_Charm_EmptySkillPerk
3846,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_LeapingStrike,PerkID_Charm_EmptySkillPerk
3847,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_ShieldBash,PerkID_Charm_EmptySkillPerk
3848,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_ShieldRush,PerkID_Charm_EmptySkillPerk
3849,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_FinalStand,PerkID_Charm_EmptySkillPerk
3850,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Charge,PerkID_Charm_EmptySkillPerk
3851,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Reap,PerkID_Charm_EmptySkillPerk
3852,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Execute,PerkID_Charm_EmptySkillPerk
3853,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Whirlwind,PerkID_Charm_EmptySkillPerk
3854,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Maelstrom,PerkID_Charm_EmptySkillPerk
3855,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_GravityWell,PerkID_Charm_EmptySkillPerk
3856,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_UnbrokenWinds,PerkID_Charm_EmptySkillPerk
3857,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_UnendingThaw,PerkID_Charm_EmptySkillPerk
3858,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_IcedRefresh,PerkID_Charm_EmptySkillPerk
3859,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_DeadlyFrost,PerkID_Charm_EmptySkillPerk
3860,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_PylonBurst,PerkID_Charm_EmptySkillPerk
3861,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_HealingTomb,PerkID_Charm_EmptySkillPerk
3862,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_VoidBlade_Lifesteal,PerkID_Charm_EmptySkillPerk
3863,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_NullChamber_Nullify,PerkID_Charm_EmptySkillPerk
3864,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_Scream_Disease,PerkID_Charm_EmptySkillPerk
3865,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_DecayingOrb_ReduceBuffs,PerkID_Charm_EmptySkillPerk
3866,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_DrainingTether_Slow,PerkID_Charm_EmptySkillPerk
3867,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_EssenceRupture_Empower,PerkID_Charm_EmptySkillPerk
3868,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_NetShot,PerkID_Charm_EmptySkillPerk
3869,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_AzothShrapnelBlast,PerkID_Charm_EmptySkillPerk
3870,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_ClawShot,PerkID_Charm_EmptySkillPerk
3871,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_ScatterGrenade,PerkID_Charm_EmptySkillPerk
3872,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_MortarCharge,PerkID_Charm_EmptySkillPerk
3873,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_VortexShot,PerkID_Charm_EmptySkillPerk
3874,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DashAttack,PerkID_Charm_EmptySkillPerk
3875,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Combo,PerkID_Charm_EmptySkillPerk
3876,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DefenseBreak,PerkID_Charm_EmptySkillPerk
3877,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Counter,PerkID_Charm_EmptySkillPerk
3878,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DrainAttack,PerkID_Charm_EmptySkillPerk
3879,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Burst,PerkID_Charm_EmptySkillPerk
3880,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Slam,PerkID_Charm_EmptySkillPerk
3881,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Blast,PerkID_Charm_EmptySkillPerk
3882,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Burst,PerkID_Charm_EmptySkillPerk
3883,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Charge,PerkID_Charm_EmptySkillPerk
3884,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Trip,PerkID_Charm_EmptySkillPerk
3885,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_DefensiveStrike,PerkID_Charm_EmptySkillPerk
3886,LightFeet_Slots3_CraftT5,ItemId,PerkID_Common_CDR,PerkID_Charm_EmptyOffense
3887,LightFeet_Slots3_CraftT5,ItemId,PerkID_Common_Luck,PerkID_Charm_EmptyDefense
3888,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_DurCC,PerkID_Charm_EmptyDefense
3889,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_DurDot,PerkID_Charm_EmptyDefense
3890,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_DurDebuff,PerkID_Charm_EmptyDefense
3891,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefFire,PerkID_Charm_EmptyDefense
3892,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefIce,PerkID_Charm_EmptyDefense
3893,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefNature,PerkID_Charm_EmptyDefense
3894,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefVoid,PerkID_Charm_EmptyDefense
3895,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefThurst,PerkID_Charm_EmptyDefense
3896,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefSlash,PerkID_Charm_EmptyDefense
3897,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefArcane,PerkID_Charm_EmptyDefense
3898,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefLightning,PerkID_Charm_EmptyDefense
3899,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DefStrike,PerkID_Charm_EmptyDefense
3900,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_HP,PerkID_Charm_EmptyDefense
3901,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_StamOnLow,PerkID_Charm_EmptyDefense
3902,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_RemoveOnLow,PerkID_Charm_EmptyDefense
3903,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_FortifyOnLow,PerkID_Charm_EmptyDefense
3904,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DurEmpower,PerkID_Charm_EmptyOffense
3905,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DurHaste,PerkID_Charm_EmptyOffense
3906,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DurFortify,PerkID_Charm_EmptyDefense
3907,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_Healing,PerkID_Charm_EmptyDefense
3908,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_HealperDmg,PerkID_Charm_EmptyOffense
3909,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgFire,PerkID_Charm_EmptyOffense
3910,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgIce,PerkID_Charm_EmptyOffense
3911,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgNature,PerkID_Charm_EmptyOffense
3912,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgLightning,PerkID_Charm_EmptyOffense
3913,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgVoid,PerkID_Charm_EmptyOffense
3914,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgArcane,PerkID_Charm_EmptyOffense
3915,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgThurst,PerkID_Charm_EmptyOffense
3916,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgSlash,PerkID_Charm_EmptyOffense
3917,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DmgStrike,PerkID_Charm_EmptyOffense
3918,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_Crit,PerkID_Charm_EmptyOffense
3919,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DurPosion,PerkID_Charm_EmptyOffense
3920,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DurBleed,PerkID_Charm_EmptyOffense
3921,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DurBurning,PerkID_Charm_EmptyOffense
3922,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DurSlow,PerkID_Charm_EmptyOffense
3923,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DurWeaken,PerkID_Charm_EmptyOffense
3924,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_DurDisease,PerkID_Charm_EmptyOffense
3925,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_MaxStamina,PerkID_Charm_EmptyOffense
3926,LightFeet_Slots3_CraftT5,ItemId,PerkID_Ring_Healing,PerkID_Charm_EmptyDefense
3927,LightFeet_Slots3_CraftT5,ItemId,PerkID_Earring_HealthRegen,PerkID_Charm_EmptyDefense
3928,LightFeet_Slots3_CraftT5,ItemId,PerkID_Earring_StaminaRegen,PerkID_Charm_EmptyDefense
3929,LightFeet_Slots3_CraftT5,ItemId,PerkID_Earring_ThreatAdd,PerkID_Charm_EmptyDefense
3930,LightFeet_Slots3_CraftT5,ItemId,PerkID_Earring_HealthOnPotion,PerkID_Charm_EmptyDefense
3931,LightFeet_Slots3_CraftT5,ItemId,PerkID_Earring_RemoveOnPotion,PerkID_Charm_EmptyDefense
3932,LightFeet_Slots3_CraftT5,ItemId,PerkID_Earring_GainOnPotion,PerkID_Charm_EmptyDefense
3933,LightFeet_Slots3_CraftT5,ItemId,PerkID_Earring_PotionCDR,PerkID_Charm_EmptyDefense
3934,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_ThreatAdd,PerkID_Charm_EmptyOffense
3935,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgCrit,PerkID_Charm_EmptyOffense
3936,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgBasic,PerkID_Charm_EmptyOffense
3937,LightFeet_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_DmgBack,PerkID_Charm_EmptyOffense
3938,LightFeet_Slots3_CraftT5,ItemId,PerkID_WeaponLife_HealOutgoing,PerkID_Charm_EmptyOffense
3939,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_CDRBasic,PerkID_Charm_EmptyOffense
3940,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_HealOnDmg,PerkID_Charm_EmptyOffense
3941,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_BleedonCrit,PerkID_Charm_EmptyOffense
3942,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_FortifyOnCrit,PerkID_Charm_EmptyOffense
3943,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_EmpowerOnCrit,PerkID_Charm_EmptyOffense
3944,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_HasteOnCrit,PerkID_Charm_EmptyOffense
3945,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillHeal,PerkID_Charm_EmptyOffense
3946,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillStamina,PerkID_Charm_EmptyOffense
3947,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillFortify,PerkID_Charm_EmptyOffense
3948,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillEmpower,PerkID_Charm_EmptyOffense
3949,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillCDR,PerkID_Charm_EmptyOffense
3950,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_CritChance,PerkID_Charm_EmptyOffense
3951,LightFeet_Slots3_CraftT5,ItemId,PerkID_WeaponRng_DmgHeatshot,PerkID_Charm_EmptyOffense
3952,LightFeet_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_BlockingStam,PerkID_Charm_EmptyDefense
3953,LightFeet_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_BlockingMove,PerkID_Charm_EmptyDefense
3954,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefFire,PerkID_Charm_EmptyDefense
3955,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefIce,PerkID_Charm_EmptyDefense
3956,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefNature,PerkID_Charm_EmptyDefense
3957,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefVoid,PerkID_Charm_EmptyDefense
3958,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefThurst,PerkID_Charm_EmptyDefense
3959,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefSlash,PerkID_Charm_EmptyDefense
3960,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefArcane,PerkID_Charm_EmptyDefense
3961,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefLightning,PerkID_Charm_EmptyDefense
3962,LightFeet_Slots3_CraftT5,ItemId,PerkID_Shield_DefStrike,PerkID_Charm_EmptyDefense
3963,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Disease_OnLowHP_Crit,PerkID_Charm_EmptyOffense
3964,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Disease_OnLowHP_Heavy,PerkID_Charm_EmptyOffense
3965,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgAgainstGrit,PerkID_Charm_EmptyOffense
3966,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgWithGrit,PerkID_Charm_EmptyOffense
3967,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_DMG,PerkID_Charm_EmptyOffense
3968,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Crit,PerkID_Charm_EmptyOffense
3969,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Rend,PerkID_Charm_EmptyOffense
3970,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Heal,PerkID_Charm_EmptyOffense
3971,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_RangeDefense_Physical,PerkID_Charm_EmptyDefense
3972,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_RangeDefense_Elemental,PerkID_Charm_EmptyDefense
3973,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_FireDMG,PerkID_Charm_EmptyOffense
3974,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_NatureDMG,PerkID_Charm_EmptyOffense
3975,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_IceDMG,PerkID_Charm_EmptyOffense
3976,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_LightningDMG,PerkID_Charm_EmptyOffense
3977,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_VoidDMG,PerkID_Charm_EmptyOffense
3978,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_ArcaneDMG,PerkID_Charm_EmptyOffense
3979,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DodgeSuccess_CleanseDoT,PerkID_Charm_EmptyDefense
3980,LightFeet_Slots3_CraftT5,ItemId,PerkID_Amulet_DodgeSuccess_CleanseDebilitate,PerkID_Charm_EmptyDefense
3981,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_DodgeSuccess_Fortify,PerkID_Charm_EmptyDefense
3982,LightFeet_Slots3_CraftT5,ItemId,PerkID_Head_OnCritTaken_CritChance,PerkID_Charm_EmptyDefense
3983,LightFeet_Slots3_CraftT5,ItemId,PerkID_Chest_OnBlockedHitTaken_StaminaRegen,PerkID_Charm_EmptyDefense
3984,LightFeet_Slots3_CraftT5,ItemId,PerkID_Hands_OnBlockedHit_EmpowerStack,PerkID_Charm_EmptyDefense
3985,LightFeet_Slots3_CraftT5,ItemId,PerkID_Legs_DodgeSuccess_Stamina,PerkID_Charm_EmptyDefense
3986,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Fire,PerkID_Charm_EmptyOffense
3987,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Ice,PerkID_Charm_EmptyOffense
3988,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Lightning,PerkID_Charm_EmptyOffense
3989,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Nature,PerkID_Charm_EmptyOffense
3990,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Void,PerkID_Charm_EmptyOffense
3991,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Fire,PerkID_Charm_EmptyDefense
3992,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Ice,PerkID_Charm_EmptyDefense
3993,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Lightning,PerkID_Charm_EmptyDefense
3994,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Nature,PerkID_Charm_EmptyDefense
3995,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Void,PerkID_Charm_EmptyDefense
3996,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_HercyneRaid_1,PerkID_Charm_EmptyOffense
3997,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_HercyneRaid_1,PerkID_Charm_EmptyDefense
3998,LightFeet_Slots3_CraftT5,ItemId,PerkID_Jewelry_HercyneRaid_1,PerkID_Charm_EmptyDefense
3999,LightFeet_Slots3_CraftT5,ItemId,PerkID_Weapon_PvPZone_1,PerkID_Charm_EmptyOffense
4000,LightFeet_Slots3_CraftT5,ItemId,PerkID_Armor_PvPZone_1,PerkID_Charm_EmptyDefense
4001,LightFeet_Slots3_CraftT5,ItemId,PerkID_Jewelry_PvPZone_1,PerkID_Charm_EmptyDefense
4002,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ArmorPenetration_OnBackstab,PerkID_Charm_EmptyOffense
4003,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ArmorPenetration_OnHeadshot,PerkID_Charm_EmptyOffense
4004,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_BlockBreak_Rend,PerkID_Charm_EmptyOffense
4005,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_CleanseBuff_Crits,PerkID_Charm_EmptyOffense
4006,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ExhaustedTarget_Slow,PerkID_Charm_EmptyOffense
4007,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_WeaponMagic_DmgToHaste,PerkID_Charm_EmptyOffense
4008,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Shield_FortifyStackOnBlock,PerkID_Charm_EmptyDefense
4009,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Armor_DodgeSuccess_Heal,PerkID_Charm_EmptyDefense
4010,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Ring_OnKill_EmpowerStack,PerkID_Charm_EmptyOffense
4011,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Ring_DmgPerTargetBuff,PerkID_Charm_EmptyOffense
4012,LightFeet_Slots3_CraftT5,ItemId,PerkID_PvP_Amulet_DodgeSuccess_DMG,PerkID_Charm_EmptyOffense
4013,LightFeet_Slots3_CraftT5,ItemId,PerkID_LifeStaff_OnLowBonusHeal,PerkID_Charm_EmptyOffense
