TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99A_MSQ_09_03_DescendPuzzle,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_CanisBottom,@99A_MSQ_09_03_DescendPuzzle,,9777.3066 4237.8203 83.5882,,,1,,,,,,,,,,,,,
99A_MSQ_09_04_LootCache,TaskGatherAndReturnItems,,,,1,Azoth_Staff_Haft,99A_MSQ_09_LastCache,100,,,,,,,1,,,,,,,IO_99A_MSQ_09_LastCache,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_09_04_LootCache,,9774.038086 4235.863770 84.329613,,,,,,,,,,,,,,,,
99A_MSQ_10_GetCrosspiece_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_10_01_EnterRuinsTriggerVol,99A_MSQ_10_02_Container_GetSilverSolvePuzzle,99A_MSQ_10_03_DefeatEzraGetHammer,99A_MSQ_10_04_Container_CraftCrosspiece,
99A_MSQ_10_01_EnterRuinsTriggerVol,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_EnterPOITemp,@99A_MSQ_10_01_GoToPOI_EzrasForge,,9423.033203 3965.089600 106.920448,,,,,,,,,,,,,,,,
99A_MSQ_10_02_Container_GetSilverSolvePuzzle,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_10_02A_GetSilver,99A_MSQ_10_02B_PartialContainer_Puzzle,,,
99A_MSQ_10_02A_GetSilver,TaskGatherAndReturnItems,,,,5,99A_MSQ_10_Silver,99A_MSQ_10_SilverDeposit,100,,,,,,,1,,,,,,,IO_99A_MSQ_10_SilverDeposit,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_10_02A_GetSilver,,8820.5605 5124.5127 170.4554,,,,,,,,,,,,,,,,
99A_MSQ_10_02B_PartialContainer_Puzzle,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_10_02B_01_CrossThreshold,99A_MSQ_10_02B_02_SuccessEvent,,,
99A_MSQ_10_02B_01_CrossThreshold,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_OpenGimmickDoor,,,,1,,,,,,,,,,,,,,,
99A_MSQ_10_02B_02_SuccessEvent,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_MSQ_10_DoorOpened_GlobalSuccess,,,,,,,,,,,,,,,,,,,,@99A_MSQ_10_02B_02_SuccessEvent,,9497.5479 3983.2729 125.4925,,,,,,,,,,,,,,,,
99A_MSQ_10_03_DefeatEzraGetHammer,TaskHaveAndReturnItems,,,,1,99A_MSQ_10_ForgeMasterHammer,AncientGuardian_Heavy_Named_00,100,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_10_03_DefeatEzraGetHammer,,,,,,,,,,,,,,,,,,
99A_MSQ_10_04_Container_CraftCrosspiece,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_10_04A_CraftCrosspiece,99A_MSQ_10_04B_RemoveSilver,,,
99A_MSQ_10_04A_CraftCrosspiece,TaskGatherAndReturnItems,,,,1,Azoth_Staff_Crook,99A_MSQ_10_EzraAnvil,100,,,,,,,1,,,,,,,IO_99A_MSQ_10_EzraAnvil,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_10_04A_CraftCrosspiece,,8820.5605 5124.5127 170.4554,,,,,,,,,,,,,,,,
99A_MSQ_10_04B_RemoveSilver,TaskRemoveItem,,,,5,99A_MSQ_10_Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_11_ForgeStaff_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_11_01_GoToPOI_ShatteredObelisk,99A_MSQ_11_01_CraftTheStaff,99A_MSQ_11_02_TriggerWhisper06,,
99A_MSQ_11_01_GoToPOI_ShatteredObelisk,TaskGoToPOITag,,,,1,,,,,true,,shattered_obelisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_11_01_GoToPOI_ShatteredObelisk,,9286.990234 3874.296387 111.165092,,,,,,,,,,,,,,,,
99A_MSQ_11_01_container_forgethestaff_GiveItems,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_11_01_01_GiveItem_AzothCrosspiece,99A_MSQ_11_01_02_GiveItem_AzothHaft,99A_MSQ_11_01_03_GiveItem_AESeed,,
99A_MSQ_11_01_01_GiveItem_AzothCrosspiece,TaskGiveItem,,,,1,Azoth_Staff_Crook,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_11_01_02_GiveItem_AzothHaft,TaskGiveItem,,,,1,Azoth_Staff_Haft,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_11_01_03_GiveItem_AESeed,TaskGiveItem,,,,1,Azoth_Vessel,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_11_01_CraftTheStaff,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0021_ForgeStaffAnimTest,,,MSQ_0021_ForgeStaffAnimTest_interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_11_01_CraftTheStaff,,9267.9199 3925.2671 105.3541,,,,,,,,,,,,,,,,
99A_MSQ_11_02_TriggerWhisper06,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_06_Interact,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
99A_MSQ_11_02_container_forgethestaff_DeleteItems,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_11_02_01_RemoveItem_AzothCrosspiece,99A_MSQ_11_02_02_RemoveItem_AzothHaft,99A_MSQ_11_02_03_RemoveItem_AESeed,,
99A_MSQ_11_02_01_RemoveItem_AzothCrosspiece,TaskRemoveItem,,,,1,Azoth_Staff_Crook,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_11_02_02_RemoveItem_AzothHaft,TaskRemoveItem,,,,1,Azoth_Staff_Haft,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_11_02_03_RemoveItem_AESeed,TaskRemoveItem,,,,1,Azoth_Vessel,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_12_ReturnStaff_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_12_01_GoToPOI_Settlement,99A_MSQ_12_02_container_TalktoNPCs,,,
99A_MSQ_12_01_GoToPOI_Settlement,TaskGoToPOITag,,,,1,,,,,true,,northwindsward7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_12_01_GoToPOI_Settlement,,8893.234375 4222.485352 138.947174,,,,,,,,,,,,,,,,
99A_MSQ_12_02_container_TalktoNPCs,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_12_02a_TalkToMagistrate,99A_MSQ_12_02b_TalkToGrace,99A_MSQ_12_02c_TalkToConstable,,
99A_MSQ_12_02a_TalkToMagistrate,TaskConversationTopic,,,,,0402a_Magistrate,,,,,,,,,,,,,,,,,0402a_Magistrate_TaskTopic_ReturnStaff,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_12_02a_TalkToMagistrate,,,,,,,,,,,,,,,,,,
99A_MSQ_12_02b_TalkToGrace,TaskConversationTopic,,,,,99A_Grace_01,,,,,,,,,,,,,,,,,99a_Grace_TaskTopic_ReturnStaff,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_12_02b_TalkToGrace,,,,,,,,,,,,,,,,,,
99A_MSQ_12_02c_TalkToConstable,TaskConversationTopic,,,,,0404a_Constable,,,,,,,,,,,,,,,,,0404a_Constable_TaskTopic_ReturnStaff,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_12_02c_TalkToConstable,,,,,,,,,,,,,,,,,,
99A_MSQ_13_UseStaff_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_13_01_GoToPOI_Kelleher,99A_MSQ_13_02_Stage_1,99A_MSQ_13_03_Stage_2,,
99A_MSQ_13_01_GoToPOI_Kelleher,TaskGoToPOITag,,,,1,,,,,true,,abandoned_farm_village_40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_13_01_GoToPOI_Kelleher,,,,,,,,,,,,,,,,,,
99A_MSQ_13_02_Stage_1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_13_02A_KillCorrupted,99A_MSQ_13_02B_DestroyCorruption_Small,,,
99A_MSQ_13_02A_KillCorrupted,TaskKillContribution,,,,15,,,,,true,,abandoned_farm_village_40298,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@99A_MSQ_13_02A_KillCorrupted,,,,,,,,,,,,,,,,,,
99A_MSQ_13_02B_DestroyCorruption_Small,TaskGameEvent,,,,10,,,,,true,,abandoned_farm_village_40298,,,,,,,,,,IO_99A_MSQ_13_SmallCorruption,,,99A_MSQ_13_SmallCorruption_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_13_02B_DestroyCorruption_Small,,,,,,,,,,,,,,,,,,
99A_MSQ_13_03_Stage_2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_13_03_Container_Whisper07,99A_MSQ_13_03A_KillNamed,99A_MSQ_13_03B_DestroyCorruption_Large,99A_MSQ_11_04_TriggerWhisper08,
99A_MSQ_13_03_Container_Whisper07,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_13_03_EnterTopArea,99A_MSQ_13_03_TriggerWhisper07,,,
99A_MSQ_13_03_EnterTopArea,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_CorruptionClimax,@99A_MSQ_13_03_EnterTopArea,,9450.212891 4915.727051 143.372131,,,,,,,,,,,,,,,,
99A_MSQ_13_03_TriggerWhisper07,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_07_Interact,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
99A_MSQ_13_03A_KillNamed,TaskKillContribution,,,,1,,,,,true,,abandoned_farm_village_40298,,,,,,,,,,,,,Corrupted_Ogre_Named_04NW10,,,,,,,,,,,,,,,,,,,,@99A_MSQ_13_03A_KillNamed,,9446.399414 4960.546875 145.926361,,,,,,,,,,,,,,,,
99A_MSQ_13_03B_DestroyCorruption_Large,TaskGameEvent,,,,1,,,,,true,,abandoned_farm_village_40298,,,,,,,,,,IO_99A_MSQ_13_LargeCorruption,,,99A_MSQ_13_LargeCorruption_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_13_03B_DestroyCorruption_Large,,9456.311523 4972.443359 145.293472,,,,,,,,,,,,,,,,
99A_MSQ_11_04_TriggerWhisper08,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_08_Interact,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
99A_MSQ_14_HeartgemGroup_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_14a_00_container_partial_All,99A_MSQ_14a_Fallback_GetHeartgem_Hidden,,,
99A_MSQ_14a_00_container_partial_All,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14a_01_container_partial_SoloQuest,99A_MSQ_14a_02_container_partial_Expedition,,,
99A_MSQ_14a_01_container_partial_SoloQuest,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14a_01_container_partial_SoloQuest,,,,,,,,,,,,,,99A_MSQ_14a_01a_container_CompleteSoloQuest,99A_MSQ_14a_Fallback_GetHeartgem_Hidden,,,
99A_MSQ_14a_01a_container_CompleteSoloQuest,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14a_01a_01_Task_TalktoYonas,99A_MSQ_14a_01a_01_TemporaryUnlockSoloQuest,99A_MSQ_14a_01a_03_Task_CompleteSoloQuest,99A_MSQ_14_container_SliceSwaps,
99A_MSQ_14a_01a_01_Task_TalktoYonas,TaskConversationTopic,,,,,99A_Yonas_01,,,,,,,,,,,,,,,,,99a_Yonas_TaskTopic_AmrineSkip,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14a_01a_01_Task_TalktoYonas,,,,,,,,,,,,,,,,,,
99A_MSQ_14a_01a_01_TemporaryUnlockSoloQuest,TaskUnlockAchievement,,,,1,99_MSQ_21_B_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14a_01a_03_Task_CompleteSoloQuest,TaskObjective,,,,,99A_MSQ_14_HeartgemSolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14a_01a_03_Task_CompleteSoloQuest,,,,,,,,,,,,,,,,,,
99A_MSQ_14a_02_container_partial_Expedition,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14a_02_container_partial_Expedition,,,,,,,,,,,,,,99A_MSQ_14a_02a_container_CompleteExpedition,99A_MSQ_14a_Fallback_GetHeartgem_Hidden,,,
99A_MSQ_14a_02a_container_CompleteExpedition,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14b_02a_02a_GoTo_AmrineEntrance,99A_MSQ_14a_02a_02b_GoTo_EnterDungeon,99A_MSQ_14_container_SliceSwaps1,99A_MSQ_14a_02a_02c_container_FinishDungeon,
99A_MSQ_14b_02a_02a_GoTo_AmrineEntrance,TaskGoToPOITag,,,,,,,,,true,,amrine_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02a_02a_GoTo_AmrineEntrance,,,,,,,,,,,,,,,,,,
99A_MSQ_14a_02a_02b_GoTo_EnterDungeon,TaskGameMode,,,,1,,,,,true,,,DungeonAmrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14a_02a_02b_GoTo_EnterDungeon,,9281 3173 91,,,,,,,,,,,,,,,,
99A_MSQ_14a_02a_02c_container_FinishDungeon,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14a_02a_03_InvestigateAncientWritings,99A_MSQ_14a_02a_04_GiveHeartGem_Hidden,,,
99A_MSQ_14a_02a_03_InvestigateAncientWritings,TaskGameEvent,,,,1,,,,,,,,DungeonAmrine,,,,,,,,,IO_MSQ_0022_AmrineMachine,,,MSQ_0022_AmrineMachine_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14a_02a_03_InvestigateAncientWritings,,9282 3173 91,,,,,,,,,,,,,,,,
99A_MSQ_14a_02a_04_GiveHeartGem_Hidden,TaskHaveAndReturnItems,,,,1,MSQ_Heartgem,MSQ_0022_AmrineMachine,100,,,,,,,,TRUE,,,,,,IO_MSQ_0022_AmrineMachine,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14a_Fallback_GetHeartgem_Hidden,TaskHaveItems,,,,1,MSQ_Heartgem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14_container_SliceSwaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14_SliceSwap_Yonas_01_Off,99A_MSQ_14_SliceSwap_Yonas_02_On,,,
99A_MSQ_14_SliceSwap_Yonas_01_Off,TaskLockAchievement,,,,1,SwapActive_99A_Yonas_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14_SliceSwap_Yonas_02_On,TaskUnlockAchievement,,,,1,SwapActive_99A_Yonas_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14_container_SliceSwaps1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14_SliceSwap_Yonas_01_Off1,99A_MSQ_14_SliceSwap_Yonas_02_On1,,,
99A_MSQ_14_SliceSwap_Yonas_01_Off1,TaskLockAchievement,,,,1,SwapActive_99A_Yonas_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14_SliceSwap_Yonas_02_On1,TaskUnlockAchievement,,,,1,SwapActive_99A_Yonas_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14_HeartgemSolo_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_14b_01_container_DoPOIs_Craft_GetGem,99A_MSQ_14b_Fallback_GetHeartgem_Hidden,,,
99A_MSQ_14b_01_container_DoPOIs_Craft_GetGem,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14b_02_01_container_ZoneTasks,99A_MSQ_14b_02_03_container_CraftHeartgem,,,
99A_MSQ_14b_02_01_container_ZoneTasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14b_02_01a_container_AncientBridge,99A_MSQ_14b_02_01b_container_IceCave,99A_MSQ_14b_02_01c_container_ShatteredObelisk,,
99A_MSQ_14b_02_01a_container_AncientBridge,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14b_02_01a_01_GoToPOI_AncientBridge,99A_MSQ_14b_02_01a_02_Task_KillToken,,,
99A_MSQ_14b_02_01a_01_GoToPOI_AncientBridge,TaskGoToPOITag,,,,,,,,,true,,ancient_bridge_40126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02_01a_01_GoToPOI_AncientBridge,,,,,,,,,,,,,,,,,,
99A_MSQ_14b_02_01a_02_Task_KillToken,TaskHaveAndReturnItems,,,,1,99A_MSQ_14b_BridgeItem,Ancient,15,,true,,ancient_bridge_40126,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02_01a_02_Task_KillToken,,,,,,,,,,,,,,,,,,
99A_MSQ_14b_02_01b_container_IceCave,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14b_02_01b_01_GoToPOI_IceCave,99A_MSQ_14b_02_01b_02_GatherItem,99A_MSQ_14b_02_01b_02_GiveYetiItem_Hidden,,
99A_MSQ_14b_02_01b_01_GoToPOI_IceCave,TaskGoToPOITag,,,,,,,,,true,,yeti_40173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02_01b_01_GoToPOI_IceCave,,,,,,,,,,,,,,,,,,
99A_MSQ_14b_02_01b_02_GatherItem,TaskGameEvent,,,,1,,,,,true,,yeti_40173,,,,,,,,,,IO_99A_MSQ_14b_YetiCave,,,99A_MSQ_14b_YetiCave_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02_01b_02_GatherItem,,9844.191406 3852.696045 108.480927,,,,,,,,,,,,,,,,
99A_MSQ_14b_02_01b_02_GiveYetiItem_Hidden,TaskGiveItem,,,,1,99A_MSQ_14b_YetiCaveItem,,100,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14b_02_01c_container_ShatteredObelisk,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14b_02_01c_01_GoToPOI_ShatteredObelisk,99A_MSQ_14b_02_01c_02_Task_KillToken,,,
99A_MSQ_14b_02_01c_01_GoToPOI_ShatteredObelisk,TaskGoToPOITag,,,,,,,,,true,,shattered_obelisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02_01c_01_GoToPOI_ShatteredObelisk,,9346.028320 3710.817383 93.606247,,,,,,,,,,,,,,,,
99A_MSQ_14b_02_01c_02_Task_KillToken,TaskHaveAndReturnItems,,,,30,99A_MSQ_14b_ShatteredObeliskItem,Ancient,100,,true,,shattered_obelisk,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02_01c_02_Task_KillToken,,9346.028320 3710.817383 93.606247,,,,,,,,,,,,,,,,
99A_MSQ_14b_02_03_container_CraftHeartgem,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_14b_02_03a_CraftHeartgem,99A_MSQ_14b_02_03b_RemoveYetiItem,99A_MSQ_14b_02_03c_RemoveBridgeItem,99A_MSQ_14b_02_03c_RemoveShatteredItem,99A_MSQ_14b_02_03d_GiveHeartgem_Hidden
99A_MSQ_14b_02_03a_CraftHeartgem,TaskGameEvent,,,,1,,,,,true,,shattered_obelisk,,,,,,,,,,IO_99A_MSQ_14b_HeartgemCraftSpot,,,99A_MSQ_14b_HeartgemCraftSpot_Interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_14b_02_03a_CraftHeartgem,,9241.834961 3677.909180 102.799210,,,,,,,,,,,,,,,,
99A_MSQ_14b_02_03b_RemoveYetiItem,TaskRemoveItem,,,,1,99A_MSQ_14b_YetiCaveItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14b_02_03c_RemoveBridgeItem,TaskRemoveItem,,,,1,99A_MSQ_14b_BridgeItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14b_02_03c_RemoveShatteredItem,TaskRemoveItem,,,,20,99A_MSQ_14b_ShatteredObeliskItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14b_02_03d_GiveHeartgem_Hidden,TaskGiveItem,,,,1,MSQ_Heartgem,,100,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_14b_Fallback_GetHeartgem_Hidden,TaskHaveItems,,,,1,MSQ_Heartgem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_15_Ritual_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,IO_MSQ_0025_AmrineAzothBarrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_MSQ_15_00_GiveHeartgem,99A_MSQ_15_01_container_GoTo_KillNamed,99A_MSQ_15_02_container_PerformRitual,99A_MSQ_15_03_SwapDoor,99A_MSQ_15_04_TriggerWhisper09
99A_MSQ_15_00_GiveHeartgem,TaskGiveItem,,,,1,MSQ_Heartgem,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_15_01_container_GoTo_KillNamed,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_15_01A_GoToPOI_AmrineOutdoor,99A_MSQ_15_01B_PassBarrier,99A_MSQ_15_01C_KillNamed,,
99A_MSQ_15_01A_GoToPOI_AmrineOutdoor,TaskGoToPOITag,,,,1,,,,,true,,ancient_temple_lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_MSQ_15_01A_GoToPOI_AmrineOutdoor,,,,,,,,,,,,,,,,,,
