TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95_s01_05_02_03_02_05_01_02_EscSkipHUDCheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_02_03_03_Watched_PriestStealing_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_02_03_03_01_Watched_PriestStealing_SE,95_s01_05_02_03_03_02_SliceSwap_9511_DicunHobday_s01_02_On,,,
95_s01_05_02_03_03_01_Watched_PriestStealing_SE,TaskUnlockAchievement,,,,1,95_s01_05_Watched_PriestStealing_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_02_03_03_02_SliceSwap_9511_DicunHobday_s01_02_On,TaskUnLockAchievement,,,,1,SwapActive_95_Dicun_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_02_03_04_TalkToPriest_CaughtStealing,TaskConversationTopic,,,,,9511_DicunHobday_s01_02,,,,,,,,,,,,,,,,,,Topic_95_s01_05_TalkTo_Dicun_CaughtStealing,,,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_ConfrontPriest,,9619.9014 6400.8032 257.1078,,,1,259,,,,,,,,,,,,,
95_s01_05_03_RecoverFunds_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_03_00_GoToBWElitePOI,95_s01_05_03_01_SliceSwap_9511_DicunHobday_s01_02_Off,95_s01_05_03_02_GetFundsBackIO,,
95_s01_05_03_00_GoToBWElitePOI,TaskGoToPOITag,,1,,,,,,,,,,brightwood3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_RecoverFunds,,9538.93 5555.826 184.14,,,,,,,,,,,,,,,,,
95_s01_05_03_01_SliceSwap_9511_DicunHobday_s01_02_Off,TaskLockAchievement,,,,1,SwapActive_95_Dicun_s01_02,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_03_02_GetFundsBackIO,TaskGatherAndReturnItems,,,,1,95_s01_05_ChurchFundsItem,95_s01_05_ChurchFundCabinet,100,,,,,,,,1,,,,,,,IO_95_s01_05_ChurchFundCabinet,,,95_s01_05_ChurchFundCabinet_interact,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_RecoverFunds,,9538.93 5555.826 184.14,,,,,,,,,,,,,,,,,
95_s01_05_04_ChasePriest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_01_TriggerVol_ExitCabin,95_s01_05_04_02a_Unlock_PriestRunaway_SE,95_s01_05_04_02b_FirstAnimDurationTimer,95_s01_05_04_00_CatchDicun_container,
95_s01_05_04_01_TriggerVol_ExitCabin,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_ExitLostCabin,@95_s01_05_CROW_CanonAndCoin_ExitCaveReturnFunds,,9543.833984 5548.074707 184.115982,,,1,,,,,,,,,,,,,,
95_s01_05_04_02a_Unlock_PriestRunaway_SE,TaskUnlockAchievement,,,,1,95_s01_05_Unlock_PriestRunaway_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_02b_FirstAnimDurationTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_00_CatchDicun_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,,,,,,,,,,,,,,95_s01_05_04_03_Run1_container,95_s01_05_04_04_Run2_container,95_s01_05_04_05_RoofTop_Partial_Container,,
95_s01_05_04_03_Run1_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_01_Run1_01_container,95_s01_05_04_03_02_Run1_02_Partial_container,95_s01_05_04_03_03_Run1_03_Partial_container,,
95_s01_05_04_03_01_Run1_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_01_01_Watched_PriestRunaway_SE_AndRun1,95_s01_05_04_03_01_02_Evaluate_Run1_01_Simple_container,95_s01_05_04_03_01_03_EvalContinue_Partial_container,,
95_s01_05_04_03_01_01_Watched_PriestRunaway_SE_AndRun1,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun1_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_01_02_Evaluate_Run1_01_Simple_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_01_02_01_RunDurationTimer,95_s01_05_04_03_01_02_02_Run1_01_Partial_container,,,
95_s01_05_04_03_01_02_01_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_01_02_02_Run1_01_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_01_02_02_01_CaughtRun1_01_container,95_s01_05_04_03_01_02_02_02_RunDurationTimer,,,
95_s01_05_04_03_01_02_02_01_CaughtRun1_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_01_02_02_01_01_TriggerVol_Run1_01,95_s01_05_04_03_01_02_02_01_02_UnlockCatchGeneric,,,
95_s01_05_04_03_01_02_02_01_01_TriggerVol_Run1_01,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_CatchRun1_01,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,9546.767 5554.37 183.9709,1,,1,,,,,,,,,,,,,,
95_s01_05_04_03_01_02_02_01_02_UnlockCatchGeneric,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_01_02_02_02_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_01_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_01_03_01_FinishTimeline_Run1_01_container,95_s01_05_04_03_01_03_02_NotCaughtYet,,,
95_s01_05_04_03_01_03_01_FinishTimeline_Run1_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_01_03_01_01_IfCaughtThisRun,95_s01_05_04_03_01_03_01_02_ThenUnlockCatchRun1_01,95_s01_05_04_03_01_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_03_01_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_01_03_01_02_ThenUnlockCatchRun1_01,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch1_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_01_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_01_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_Run1_02_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_01_AlreadyCaught_container,95_s01_05_04_03_02_02_ElseExecuteRun1_02_container,,,
95_s01_05_04_03_02_01_AlreadyCaught_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_01_01_IfAlreadyCaughtThenFallThrough,,,,
95_s01_05_04_03_02_01_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCatch1_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_ElseExecuteRun1_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_02_00_NotCaughtYet,95_s01_05_04_03_02_02_01_TriggerTimeline_Run1_02,95_s01_05_04_03_02_02_02_Evaluate_Run1_02_Simple_container,95_s01_05_04_03_02_02_03_EvalContinue_Partial_container,
95_s01_05_04_03_02_02_00_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCatch1_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_01_TriggerTimeline_Run1_02,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun1_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_02_Evaluate_Run1_02_Simple_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_02_02_01_RunDurationTimer,95_s01_05_04_03_02_02_02_02_Run1_02_Partial_container,,,
95_s01_05_04_03_02_02_02_01_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_02_02_Run1_02_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_02_02_02_01_CaughtRun1_02_container,95_s01_05_04_03_02_02_02_02_02_RunDurationTimer,,,
95_s01_05_04_03_02_02_02_02_01_CaughtRun1_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_02_02_02_01_01_TriggerVol_Run1_02,95_s01_05_04_03_02_02_02_02_01_02_UnlockCatchGeneric,,,
95_s01_05_04_03_02_02_02_02_01_01_TriggerVol_Run1_02,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_CatchRun1_02,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,9543.8555 5557.8755 183.9709,1,,1,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_02_02_01_02_UnlockCatchGeneric,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_02_02_02_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_02_03_01_FinishTimeline_Run1_02_container,95_s01_05_04_03_02_02_03_02_NotCaughtYet,,,
95_s01_05_04_03_02_02_03_01_FinishTimeline_Run1_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_02_02_03_01_01_IfCaughtThisRun,95_s01_05_04_03_02_02_03_01_02_ThenUnlockCatchRun1_02,95_s01_05_04_03_02_02_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_03_02_02_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_03_01_02_ThenUnlockCatchRun1_02,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch1_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_02_02_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_Run1_03_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_03_01_IfAlreadyCaughtThenFallThrough,95_s01_05_04_03_03_02_ElseExecuteRun1_03_container,,,
95_s01_05_04_03_03_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCatch1_01 || 95_s01_05_PriestCatch1_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_ElseExecuteRun1_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_03_02_00_NotCaughtYet,95_s01_05_04_03_03_02_01_TriggerTimeline_Run1_03,95_s01_05_04_03_03_02_02_Evaluate_Run1_03_Simple_container,95_s01_05_04_03_03_02_03_EvalContinue_Partial_container,
95_s01_05_04_03_03_02_00_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCatch1_01 && !95_s01_05_PriestCatch1_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_01_TriggerTimeline_Run1_03,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun1_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_02_Evaluate_Run1_03_Simple_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_03_02_02_01_RunDurationTimer,95_s01_05_04_03_03_02_02_02_Run1_03_Partial_container,,,
95_s01_05_04_03_03_02_02_01_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_02_02_Run1_03_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_03_02_02_02_01_CaughtRun1_03_container,95_s01_05_04_03_03_02_02_02_02_RunDurationTimer,,,
95_s01_05_04_03_03_02_02_02_01_CaughtRun1_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_03_02_02_02_01_01_TriggerVol_Run1_03,95_s01_05_04_03_03_02_02_02_01_02_UnlockCatchGeneric,,,
95_s01_05_04_03_03_02_02_02_01_01_TriggerVol_Run1_03,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_CatchRun1_03,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,9539.0313 5559.8984 184.1065,1,,1,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_02_02_01_02_UnlockCatchGeneric,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_02_02_02_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_03_02_03_01_FinishTimeline_Run1_03_container,95_s01_05_04_03_03_02_03_02_NotCaughtYet,,,
95_s01_05_04_03_03_02_03_01_FinishTimeline_Run1_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_03_03_02_03_01_01_IfCaughtThisRun,95_s01_05_04_03_03_02_03_01_02_ThenUnlockCatchRun1_03,95_s01_05_04_03_03_02_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_03_03_02_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_03_01_02_ThenUnlockCatchRun1_03,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch1_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_03_03_02_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_Run2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_Run2_01_Partial_container,95_s01_05_04_04_02_Run2_02_Partial_container,95_s01_05_04_04_03_Run2_03_Partial_container,,
95_s01_05_04_04_01_Run2_01_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_01_IfAlreadyCaughtThenFallThrough,95_s01_05_04_04_01_02_ElseExecuteRun2_01_container,,,
95_s01_05_04_04_01_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCatch1_01 || 95_s01_05_PriestCatch1_02 || 95_s01_05_PriestCatch1_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_ElseExecuteRun2_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_02_00_NotCaughtYet,95_s01_05_04_04_01_02_01_TriggerTimeline_Run2_01,95_s01_05_04_04_01_02_02_Evaluate_Run2_01_Simple_container,95_s01_05_04_04_01_02_03_EvalContinue_Partial_container,
95_s01_05_04_04_01_02_00_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCatch1_01 && !95_s01_05_PriestCatch1_02 && !95_s01_05_PriestCatch1_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_01_TriggerTimeline_Run2_01,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun2_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_02_Evaluate_Run2_01_Simple_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_02_02_01_RunDurationTimer,95_s01_05_04_04_01_02_02_02_Run2_01_Partial_container,,,
95_s01_05_04_04_01_02_02_01_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_02_02_Run2_01_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_02_02_02_01_CaughtRun2_01_container,95_s01_05_04_04_01_02_02_02_02_RunDurationTimer,,,
95_s01_05_04_04_01_02_02_02_01_CaughtRun2_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_02_02_02_01_01_TriggerVol_Run2_01,95_s01_05_04_04_01_02_02_02_01_02_UnlockCatchGeneric,,,
95_s01_05_04_04_01_02_02_02_01_01_TriggerVol_Run2_01,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_CatchRun2_01,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,9533.7227 5557.1948 184.1065,1,,1,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_02_02_01_02_UnlockCatchGeneric,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_02_02_02_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_02_03_01_FinishTimeline_Run2_01_container,95_s01_05_04_04_01_02_03_02_NotCaughtYet,,,
95_s01_05_04_04_01_02_03_01_FinishTimeline_Run2_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_01_02_03_01_01_IfCaughtThisRun,95_s01_05_04_04_01_02_03_01_02_ThenUnlockCatchRun2_01,95_s01_05_04_04_01_02_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_04_01_02_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_03_01_02_ThenUnlockCatchRun2_01,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch2_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_01_02_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_Run2_02_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_01_IfAlreadyCaughtThenFallThrough,95_s01_05_04_04_02_02_ElseExecuteRun2_02_container,,,
95_s01_05_04_04_02_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCatch1_01 || 95_s01_05_PriestCatch1_02 || 95_s01_05_PriestCatch1_03 || 95_s01_05_PriestCatch2_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_ElseExecuteRun2_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_00_NotCaughtYet,95_s01_05_04_04_02_02_01_TriggerTimeline_Run2_02,95_s01_05_04_04_02_02_02_Evaluate_Run2_02_Simple_container,95_s01_05_04_04_02_02_03_EvalContinue_Partial_container,
