TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
12A_MSQ_15_DefeatNavigator_GraceSwap01,TaskLockAchievement,,,,,SwapActive_12_MB_Grace_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_16_FastTravel_ReturnContainer,12A_MSQ_16_FastTravel_GoToRegent2,12A_MSQ_16_FastTravel_SwapContainer,,
12A_MSQ_16_FastTravel_ReturnContainer,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_16_FastTravel_FastTravelTutorial,12A_MSQ_16_FastTravel_RecallInn,12A_MSQ_16_FastTravel_GoToRegent,,
12A_MSQ_16_FastTravel_FastTravelTutorial,TaskGoToPOITag,,,,1,,,,,,,spiritshrine_02_30151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_16_FastTravel_FastTravelTutorial_Desc,,7536.605469 3985.426025 118.299820,,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_GoToRegent,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_ReturnCrown,,,7241.042 3753.507 129.833,1,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_RecallInn,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_LeaveLochnir,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_GoToRegent2,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_ReturnCrown,@12A_MSQ_16_FastTravel_TalkToRegent_Desc,,7241.042 3753.507 129.833,,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_SwapContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_16_FastTravel_GraceSwap02,12A_MSQ_16_FastTravel_LochnirSwap01,12A_MSQ_16_FastTravel_LochnirSwap02,,
12A_MSQ_16_FastTravel_GraceSwap01,TaskUnlockAchievement,,,,,SwapActive_12_MB_Grace_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_GraceSwap02,TaskUnlockAchievement,,,,,SwapActive_12_MB_Grace_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_LochnirSwap01,TaskUnlockAchievement,,,,,SwapActive_12_Lochnir_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_16_FastTravel_LochnirSwap02,TaskLockAchievement,,,,,SwapActive_12_Lochnir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_Talk_Container,12A_MSQ_17_LochnirsNotes_Unlock_FT,12A_MSQ_17_LochnirsNotes_Travel_Container,12A_MSQ_17_LochnirsNotes_Evidence_Container,12A_MSQ_17_LochnirsNotes_Swap_Container
12A_MSQ_17_LochnirsNotes_Lochnir_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_LochnirSwap01,12A_MSQ_17_LochnirsNotes_LochnirSwap02,,,
12A_MSQ_17_LochnirsNotes_LochnirSwap01,TaskUnlockAchievement,,,,,SwapActive_12_Lochnir_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_LochnirSwap02,TaskLockAchievement,,,,,SwapActive_12_Lochnir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Talk_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_TalkYounge,12A_MSQ_17_LochnirsNotes_Lochnir_Container,12A_MSQ_17_LochnirsNotes_TalkLochnir,,
12A_MSQ_17_LochnirsNotes_TalkYounge,TaskConversationTopic,,,,,12_MB_Moira_01,,,,,,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_TalkMoira,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_10_ConfrontLochnir_TalkMoira_Desc,,7309.16 3770.56 128.77,,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_TalkLochnir,TaskConversationTopic,,,,,12_Lochnir_01,,,,,,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_TalkLochnir,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_TalkLochnir_Desc,,7384.020 3746.668 111.416,,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Unlock_FT,TaskUnlockAchievement,,,,,spiritshrine_02_40171_charted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Travel_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_GoToArchenar_Desc,,,,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_GoToArchenar,12A_MSQ_17_LochnirsNotes_GoToArchenarFT,,,
12A_MSQ_17_LochnirsNotes_GoToArchenar,TaskGoToPOITag,,,,,,,,,,,ancient_ruins_30119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_GoToArchenarFT,TaskGoToPOITag,,,,,,,,,,,spiritshrine_02_40171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_FTToArchenar_Desc,,8202.4316 3462.2935 107.9627,,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Evidence_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_Evidence_Container_Desc,,,,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_Evidence_Shrine,12A_MSQ_17_LochnirsNotes_Evidence_Site,12A_MSQ_17_LochnirsNotes_Notes01_Container,12A_MSQ_17_LochnirsNotes_Notes02_Container,
12A_MSQ_17_LochnirsNotes_Evidence_Site,TaskGameEvent,,,,1,MB_MSQ2_Excavation_Examine,,,,,,,,,,,,,,,,IO_MB_MSQ2_Excavation_Examine,,,MB_MSQ2_Excavation_Examine_interact,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_Evidence_Shrine_Desc,,8128.6504 3573.8306 121.0346,,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Evidence_Shrine,TaskGameEvent,,,,1,MB_MSQ2_Excavation_Inspect,,,,,,,,,,,,,,,,IO_MB_MSQ2_Excavation_Inspect,,,MB_MSQ2_Excavation_Inspect_interact,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_Evidence_Site_Desc,,8129.6562 3528.1089 115.7458,,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Notes01_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_Evidence_Note_Desc,,8145.807 3544.302 117.1504,,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_CollectNotes,12A_MSQ_17_LochnirsNotes_NotesWhispers_01,,,
12A_MSQ_17_LochnirsNotes_CollectNotes,TaskAchievement,,,,1,Lore_unlock_12_MonarchsBluffs_Title_20_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_NotesWhispers_01,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,12A_MB_lorenote_01_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Notes02_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_17_LochnirsNotes_Evidence_Note2_Desc,,8195.0078 3491.5769 107.614,,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_CollectNotes02,12A_MSQ_17_LochnirsNotes_NotesWhispers_02,,,
12A_MSQ_17_LochnirsNotes_CollectNotes02,TaskAchievement,,,,1,Lore_unlock_12_MonarchsBluffs_Title_20_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_NotesWhispers_02,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,12A_MB_lorenote_02_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Swap_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_17_LochnirsNotes_Moira_A,12A_MSQ_17_LochnirsNotes_Moira_B,12A_MSQ_17_LochnirsNotes_LochnirSwap,,
12A_MSQ_17_LochnirsNotes_Moira_A,TaskUnlockAchievement,,,,,SwapActive_12_Moira_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_Moira_B,TaskUnlockAchievement,,,,,SwapActive_12_Moira_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_17_LochnirsNotes_LochnirSwap,TaskLockAchievement,,,,,SwapActive_12_Lochnir_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_18_InspectStatue_GoToAnteres,12A_MSQ_18_InspectStatue_Tutorial_Container,12A_MSQ_18_InspectStatue_InspectTablet,12A_MSQ_18_InspectStatue_SwapContainer01,12A_MSQ_18_InspectStatue_SwapContainer02
12A_MSQ_18_InspectStatue_GoToAnteres,TaskGoToPOITag,,,,1,,,,,,,ancient_ruins_30121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_18_InspectStatue_GoToAnteres_Desc,,7896.440 3359.645 98.535,,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_Tutorial_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_18_InspectStatue_Tablet_Desc,,7932.4868 3325.4556 89.0109,,,TRUE,,,,,,,,,,12A_MSQ_18_InspectStatue_TriggerTutorial,12A_MSQ_18_InspectStatue_UnlockTutorial,,,
12A_MSQ_18_InspectStatue_TriggerTutorial,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,prone_tutorial_tv,,,7932.4868 3325.4556 89.0109,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_UnlockTutorial,TaskUnlockAchievement,,,,,Tutorial_Prone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_InspectTablet,TaskGameEvent,,,,1,MB_MSQ2_InspectStatue_Tablet,,,,,,,,,,,,,,,,IO_MB_MSQ2_InspectStatue_Tablet,,,MB_MSQ2_InspectStatue_Tablet_interact,,,,,,,,,,,,,,,,,,,,@12A_MSQ_18_InspectStatue_Tablet_Desc,,7926.303 3293.068 89.427,,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_SwapContainer01,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_10_ConfrontLochnir_PayneSwap01,12A_MSQ_10_ConfrontLochnir_PayneSwap02,12A_MSQ_18_InspectStatue_MoiraSwap01,12A_MSQ_18_InspectStatue_MoiraSwap02,
12A_MSQ_18_InspectStatue_PayneSwap01,TaskLockAchievement,,,,,SwapActive_12_SerPayneBennett_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_PayneSwap02,TaskUnlockAchievement,,,,,SwapActive_12_SerPayneBennett_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_SwapContainer02,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_18_InspectStatue_RegentSwap,12A_MSQ_18_InspectStatue_GraceSwap02,12A_MSQ_18_InspectStatue_GraceSwap04,12A_MSQ_18_InspectStatue_PercillaSwap,
12A_MSQ_18_InspectStatue_RegentSwap,TaskUnlockAchievement,,,,,SwapActive_12_RegentJinJae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_PercillaSwap,TaskUnlockAchievement,,,,,SwapActive_12_PercillaWallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_MoiraSwap01,TaskLockAchievement,,,,,SwapActive_12_Moira_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_MoiraSwap02,TaskUnlockAchievement,,,,,SwapActive_12_Moira_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_GraceSwap02,TaskLockAchievement,,,,,SwapActive_12_MB_Grace_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_18_InspectStatue_GraceSwap04,TaskUnlockAchievement,,,,,SwapActive_12_MB_Grace_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_19_MeetPercilla_RESET_Container,12A_MSQ_19_MeetPercilla_GoToFarmContainer,12A_MSQ_19_MeetPercilla_cinematic_container,12A_MSQ_19_MeetPercilla_TalkToRegent,12A_MSQ_19_MeetPercilla_RegentConvState
12A_MSQ_19_MeetPercilla_RESET_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_19_MeetPercilla_reset_lockIGC,12A_MSQ_19_MeetPercilla_reset_lockWatchedIGC,12A_MSQ_19_MeetPercilla_reset_lockJinJaeA,12A_MSQ_19_MeetPercilla_reset_lockDialogueAchievement,
12A_MSQ_19_MeetPercilla_reset_lockIGC,TaskLockAchievement,,,,,12A_MSQ_19_MeetPercilla_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_reset_lockWatchedIGC,TaskLockAchievement,,,,,12A_MSQ_19_MeetPercilla_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_reset_lockJinJaeA,TaskLockAchievement,,,,,SwapActive_12_RegentJinJae_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_reset_lockDialogueAchievement,TaskLockAchievement,,,,,12A_Regent19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_GoToFarmContainer,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_19_MeetPercilla_PreloadIGC,12A_MSQ_19_MeetPercilla_Swap_Container,12A_MSQ_19_MeetPercilla_GoToFarm,,
12A_MSQ_19_MeetPercilla_PreloadIGC,TaskUnlockAchievement,,,,,12A_MSQ_19_MeetPercilla_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_Swap_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_19_MeetPercilla_GraceSwap04,12A_MSQ_19_MeetPercilla_GraceSwap03,,,
12A_MSQ_19_MeetPercilla_GraceSwap04,TaskLockAchievement,,,,,SwapActive_12_MB_Grace_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_GraceSwap03,TaskUnlockAchievement,,,,,SwapActive_12_MB_Grace_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_GoToFarm,TaskGoToPOITag,,,,1,,,,,,,withered_farm_30113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_19_MeetPercilla_GoToFarm_Desc,,7590.026855 2925.476318 84.295654,,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_19_MeetPercilla_cinematicTrigger,12A_MSQ_19_MeetPercilla_turnOnIGC,12A_MSQ_19_MeetPercilla_CinematicTimer,12A_MSQ_19_MeetPercilla_turnOffIGC,12A_MSQ_19_MeetPercilla_IGCSwap_Container
12A_MSQ_19_MeetPercilla_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_MeetPercilla_Trigger,@12A_MSQ_19_MeetPercilla_TalkToRegent_Desc,,7590.026855 2925.476318 84.295654,,,1,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_turnOnIGC,TaskUnlockAchievement,,,,1,12A_MSQ_19_MeetPercilla_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_CinematicTimer,TaskCutsceneComplete,,,,1,12A_MSQ_19_JinJaePercillaArgue_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_endCinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,12A_MeetPercilla_Trigger,@12A_MSQ_19_MeetPercilla_TalkToRegent_Desc,,7590.026855 2925.476318 84.295654,,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_turnOffIGC,TaskUnlockAchievement,,,,1,12A_MSQ_19_MeetPercilla_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_IGCSwap_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_19_MeetPercilla_RegentSwap,12A_MSQ_19_MeetPercilla_PercillaSwap,,,
12A_MSQ_19_MeetPercilla_RegentSwap,TaskUnlockAchievement,,,,,SwapActive_12_RegentJinJae_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_PercillaSwap,TaskLockAchievement,,,,,SwapActive_12_PercillaWallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_TalkToRegent,TaskConversationTopic,,,,1,12_RegentJinJae_01,,,,,,,,,,,,,,,,,12A_MSQ_19_RegentJinJae,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_19_MeetPercilla_TalkToRegent_Desc,,,,,,,,,,,,,,,,,,,
12A_MSQ_19_MeetPercilla_RegentConvState,TaskUnlockAchievement,,,,,12A_Regent19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_20_CollectCrown_GoToLightsHope,12A_MSQ_20_CollectCrown_Seals_Container,12A_MSQ_20_CollectCrown_Daggers_Collected,12A_MSQ_20_CollectCrown_Crown_Container,
12A_MSQ_20_CollectCrown_GoToLightsHope,TaskGoToPOITag,,,,1,,,,,,,withered_farm_3_30115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_20_CollectCrown_GoToLightsHope_Desc,,7967.549 2749.719 87.149,,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Seals_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_20_CollectCrown_Seals_Container_Desc,,,1,,,,,,,,,,,,12A_MSQ_20_CollectCrown_Seals_Hawk,12A_MSQ_20_CollectCrown_Seals_Ebon,12A_MSQ_20_CollectCrown_Seals_Sparrow,,
12A_MSQ_20_CollectCrown_Seals_Hawk,TaskHaveAndReturnItems,,,,1,12A_MSQ_20_HawkBadge,Lost_Knight_Bow_Named_12MB04,100,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_20_CollectCrown_Seals_Hawk_Desc,,7943.271 2789.107 98.148,,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Seals_Ebon,TaskHaveAndReturnItems,,,,1,12A_MSQ_20_EbonBadge,Lost_Knight_Tank_Named_12MB04,100,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_20_CollectCrown_Seals_Ebon_Desc,,7934.247 2692.951 85.398,,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Seals_Sparrow,TaskHaveAndReturnItems,,,,1,12A_MSQ_20_SparrowBadge,Lost_Fencer_Named_12MB04,100,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_20_CollectCrown_Seals_Sparrow_Desc,,7912.562 2784.068 89.270,,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Daggers_Collected,TaskUnlockAchievement,,,,,12A_MB_Daggers_Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Crown_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_20_CollectCrown_PreloadGawainSceneIGC,12A_MSQ_20_CollectCrown_UnlockDoor,12A_MSQ_20_CollectCrown_cinematic_container,12A_MSQ_20_CollectCrown_InspectCrown,12A_MSQ_20_CollectCrown_Return_Container
12A_MSQ_20_CollectCrown_PreloadGawainSceneIGC,TaskUnlockAchievement,,,,,12A_MSQ_19_Gawain_Scene_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Trigger_Whispers,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,12A_MB_whisper_03_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_UnlockDoor,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_EnterSanctum,@12A_MSQ_20_CollectCrown_UnlockDoor_Desc,,7928.856 2750.029 92.555,,,,,,,,,,,,,,,,,
12A_MSQ_20_CollectCrown_Search_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_20_CollectCrown_FindSword,,,1,,,,,,,,,,,,12A_MSQ_20_CollectCrown_cinematic_container,12A_MSQ_20_CollectCrown_InspectBanner,12A_MSQ_20_CollectCrown_InspectRobe,12A_MSQ_20_CollectCrown_InspectNote,12A_MSQ_20_CollectCrown_Return_Container
