TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0320_0102_d_01_container_Prelude_task_01,TaskGoToPOITag,,1,,,,,,true,,greatcleave3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0102_d_01_container_Prelude_task_01,,,,,,,,,,,,,
0320_0102_d_02_container_Prelude_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0102_d_02_container_Prelude_task_02a,0320_0102_d_02_container_Prelude_task_02b,,,
0320_0102_d_02_container_Prelude_task_02a,TaskHaveAndReturnItems,,1,6,0320_0101_InfernalWood,Damned_Cultist_03GC03_ELITE,100,,true,,greatcleave3,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0102_d_02_container_Prelude_task_02,,,,,,,,,,,,,
0320_0102_d_02_container_Prelude_task_02b,TaskKillContribution,,1,35,,,,,true,,greatcleave3,,,,,,,,,,,,Unhallowed,,,,,,,,,,,,,,,,,,,,@0320_0102_d_02_container_Prelude_task_03,,,,,,,,,,,,,
0320_0103_d_00_container_Adagio,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0320_0103_d_01_container_Adagio_task_01,0320_0103_d_02_container_Adagio_tasks,,,
0320_0103_d_01_container_Adagio_task_01,TaskGoToPOITag,,1,,,,,,true,,ancientcrater8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0103_d_01_container_Adagio_task_01,,10712.842 7709.212 297.109,,,,,,,,,,,
0320_0103_d_02_container_Adagio_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0103_d_02_container_Adagio_task_02a,0320_0103_d_02_container_Adagio_task_02b,,,
0320_0103_d_02_container_Adagio_task_02a,TaskHaveAndReturnItems,,1,15,0320_0101_PerfectWyrdwood,Tearguard,45,,true,,ancientcrater8,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0103_d_02_container_Adagio_task_02,,,,,,,,,,,,,
0320_0103_d_02_container_Adagio_task_02b,TaskKillContribution,,1,40,,,,,true,,ancientcrater8,,,,,,,,,,,,Tearguard,,,,,,,,,,,,,,,,,,,,@0320_0103_d_02_container_Adagio_task_03,,,,,,,,,,,,,
0320_0104_d_00_container_Scherzo,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0320_0104_d_01_container_Scherzo_task_01,0320_0104_d_02_container_Scherzo_tasks,,,
0320_0104_d_01_container_Scherzo_task_01,TaskGoToPOITag,,1,,,,,,true,,ancient_lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0104_d_01_container_Scherzo_task_01,,,,,,,,,,,,,
0320_0104_d_02_container_Scherzo_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0104_d_02_container_Scherzo_task_02a,0320_0104_d_02_container_Scherzo_task_02b,,,
0320_0104_d_02_container_Scherzo_task_02a,TaskHaveAndReturnItems,,1,8,0320_0101_ShamanIncense,Dryad_Shaman_45_ELITE_15EC05,100,,true,,ancient_lighthouse,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0104_d_02_container_Scherzo_task_02,,,,,,,,,,,,,
0320_0104_d_02_container_Scherzo_task_02b,TaskKillContribution,,1,40,,,,,true,,ancient_lighthouse,,,,,,,,,,,,Eridanite,,,,,,,,,,,,,,,,,,,,@0320_0104_d_02_container_Scherzo_task_03,,,,,,,,,,,,,
0320_0105_d_00_container_Shanty,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0320_0105_d_01_container_Shanty_task_01,0320_0105_d_02_container_Shanty_tasks,,,
0320_0105_d_01_container_Shanty_task_01,TaskGoToPOITag,,1,,,,,,true,,pirate_fort_30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0105_d_01_container_Shanty_task_01,,,,,,,,,,,,,
0320_0105_d_02_container_Shanty_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0105_d_02_container_Shanty_task_02a,0320_0105_d_02_container_Shanty_task_02b,,,
0320_0105_d_02_container_Shanty_task_02a,TaskHaveAndReturnItems,,1,12,0320_0101_StoneSkullWine,Grubby_Rebels,45,,true,,pirate_fort_30016,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0105_d_02_container_Shanty_task_02,,,,,,,,,,,,,
0320_0105_d_02_container_Shanty_task_02b,TaskKillContribution,,1,35,,,,,true,,pirate_fort_30016,,,,,,,,,,,,Grubby_Rebels,,,,,,,,,,,,,,,,,,,,@0320_0105_d_02_container_Shanty_task_03,,,,,,,,,,,,,
0320_0106_d_00_container_Zarabanda,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0320_0106_d_01_container_Zarabanda_task_01,0320_0106_d_02_container_Zarabanda_tasks,,,
0320_0106_d_01_container_Zarabanda_task_01,TaskGoToPOITag,,1,,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0106_d_01_container_Zarabanda_task_01,,,,,,,,,,,,,
0320_0106_d_02_container_Zarabanda_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0106_d_02_container_Zarabanda_task_02a,0320_0106_d_02_container_Zarabanda_task_02b,,,
0320_0106_d_02_container_Zarabanda_task_02a,TaskHaveAndReturnItems,,1,1,0320_0101_CorruptedRune,Damned_Acolyte_Named_00,100,,true,,ancient_lighthouse_60343,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0106_d_02_container_Zarabanda_task_02,,14234.222 8009.179 64.205,,,,,,,,,,,
0320_0106_d_02_container_Zarabanda_task_02b,TaskKillContribution,,1,40,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,Scorpius,,,,,,,,,,,,,,,,,,,,@0320_0106_d_02_container_Zarabanda_task_03,,,,,,,,,,,,,
0320_0107_d_00_container_Requiem,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0320_0107_d_01_container_Requiem_task_01,0320_0107_d_02_container_Requiem_tasks,,,
0320_0107_d_01_container_Requiem_task_01,TaskGoToPOITag,,1,,,,,,true,,haunted_town_50201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0107_d_01_container_Requiem_task_01,,,,,,,,,,,,,
0320_0107_d_02_container_Requiem_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0107_d_02_container_Requiem_task_02a,0320_0107_d_02_container_Requiem_task_02b,,,
0320_0107_d_02_container_Requiem_task_02a,TaskHaveAndReturnItems,,1,1,0320_0101_BrokenTalisman,Undead_Hunter_Named_01,100,,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0107_d_02_container_Requiem_task_02,,10927.109 5546.906 84.946,,,,,,,,,,,
0320_0107_d_02_container_Requiem_task_02b,TaskKillContribution,,1,35,,,,,true,,haunted_town_50201,,,,,,,,,,,,Periville,,,,,,,,,,,,,,,,,,,,@0320_0107_d_02_container_Requiem_task_03,,,,,,,,,,,,,
0320_0108_d_00_container_Passepied,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0320_0108_d_01_container_Passepied_task_01,0320_0108_d_02_container_Passepied_tasks,,,
0320_0108_d_01_container_Passepied_task_01,TaskGoToPOITag,,1,,,,,,true,,crater_malevolence_50325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0108_d_01_container_Passepied_task_01,,,,,,,,,,,,,
0320_0108_d_02_container_Passepied_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0108_d_02_container_Passepied_task_02a,0320_0108_d_02_container_Passepied_task_02b,0320_0108_d_02_container_Passepied_task_02c,,
0320_0108_d_02_container_Passepied_task_02a,TaskHaveAndReturnItems,,1,12,0320_0101_ElementalCrystal,,,100,true,,crater_malevolence_50325,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0108_d_02_container_Passepied_task_02,,,,,,,,,,,,,
0320_0108_d_02_container_Passepied_task_02b,TaskKillContribution,,1,35,,,,,true,,crater_malevolence_50325,,,,,,,,,,,,Alcazarian,,,,,,,,,,,,,,,,,,,,@0320_0108_d_02_container_Passepied_task_03,,,,,,,,,,,,,
0320_0108_d_02_container_Passepied_task_02c,TaskGameEvent,,1,18,,,,,true,,crater_malevolence_50325,,,,,,,,,IO_0300_EpicWeapons_Malevolence,,,0300_EpicWeapons_Malevolence_interact_success,,,,,,,,,,,,,,,,,,,,@0320_0108_d_02_container_Passepied_task_04,,,,,,,,,,,,,
0320_0109_d_00_container_Sonata,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0320_0109_d_01_container_Sonata_task_01,0320_0109_d_02_container_Sonata_tasks,,,
0320_0109_d_01_container_Sonata_task_01,TaskGoToPOITag,,1,,,,,,true,,myrkgardnorth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0109_d_01_container_Sonata_task_01,,,,,,,,,,,,,
0320_0109_d_02_container_Sonata_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0320_0109_d_02_container_Sonata_task_02a,0320_0109_d_02_container_Sonata_task_02b,0320_0109_d_02_container_Sonata_task_02c,,
0320_0109_d_02_container_Sonata_task_02a,TaskHaveAndReturnItems,,1,1,0320_0101_CorruptedTalisman,Damned_Priest_Named_07SM06a_ELITE,100,,true,,myrkgardnorth,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0109_d_02_container_Sonata_task_02,,9757.438 9580.000 619.217,,,,,,,,,,,
0320_0109_d_02_container_Sonata_task_02b,TaskHaveAndReturnItems,,1,1,0320_0101_CorruptedTalisman,Damned_Priest_Named_07SM06b_ELITE,100,,true,,myrkgardnorth,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0320_0109_d_02_container_Sonata_task_03,,9809.99 9526.015 613.020,1,,,,,,,,,,
0320_0109_d_02_container_Sonata_task_02c,TaskKillContribution,,1,35,,,,,true,,myrkgardnorth,,,,,,,,,,,,Myrkgard,,,,,,,,,,,,,,,,,,,,@0320_0109_d_02_container_Sonata_task_04,,,,,,,,,,,,,
0321_0101_d_00_container_AzureRavager,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0101_d_01_container_AzureRavager_sub_1,0321_0101_d_02_container_AzureRavager_sub_2,,,
0321_0101_d_01_container_AzureRavager_sub_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0101_d_01_01_AzureRavager_questPush_deathandtaxes,0321_0101_d_01_02_AzureRavager_questTrack_byrootandbough,0321_0101_d_01_03_AzureRavager_questTrack_sampleofevil,0321_0101_d_01_04_AzureRavager_questTrack_crystalcorruption,
0321_0101_d_01_01_AzureRavager_questPush_deathandtaxes,TaskObjective,,1,,0321_0102_AzureRavager_deathandtaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questPush_deathandtaxes,,,,,,,,,,,,,
0321_0101_d_01_02_AzureRavager_questTrack_byrootandbough,TaskObjective,,1,,0321_0103_AzureRavager_byrootandbough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questTrack_byrootandbough,,,,,,,,,,,,,
0321_0101_d_01_03_AzureRavager_questTrack_sampleofevil,TaskObjective,,1,,0321_0104_AzureRavager_sampleofevil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questTrack_sampleofevil,,,,,,,,,,,,,
0321_0101_d_01_04_AzureRavager_questTrack_crystalcorruption,TaskObjective,,1,,0321_0105_AzureRavager_crystalcorruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questTrack_crystalcorruption,,,,,,,,,,,,,
0321_0101_d_02_container_AzureRavager_sub_2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0101_d_02_01_AzureRavager_questTrack_shardsaboveandbelow,0321_0101_d_02_02_AzureRavager_questTrack_woodenheartsironheads,0321_0101_d_02_03_AzureRavager_questTrack_stickingtotheplan,0321_0101_d_02_04_AzureRavager_questTrack_gleamingedge,
0321_0101_d_02_01_AzureRavager_questTrack_shardsaboveandbelow,TaskObjective,,1,,0321_0106_AzureRavager_shardsaboveandbelow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questTrack_shardsaboveandbelow,,,,,,,,,,,,,
0321_0101_d_02_02_AzureRavager_questTrack_woodenheartsironheads,TaskObjective,,1,,0321_0107_AzureRavager_woodenheartsironheads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questTrack_woodenheartsironheads,,,,,,,,,,,,,
0321_0101_d_02_03_AzureRavager_questTrack_stickingtotheplan,TaskObjective,,1,,0321_0108_AzureRavager_stickingtotheplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questTrack_stickingtotheplan,,,,,,,,,,,,,
0321_0101_d_02_04_AzureRavager_questTrack_gleamingedge,TaskObjective,,1,,0321_0109_AzureRavager_gleamingedge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0101_AzureRavager_questTrack_gleamingedge,,,,,,,,,,,,,
0321_0102_d_00_container_AzureRavager_deathandtaxes,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0102_d_02_GoToPOI,0321_0102_d_03_container_AzureRavager_tasks,,,
0321_0102_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,brightwoodsisle_40221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0102_AzureRavager_deathandtaxes_GoToPOI,,,,,,,,,,,,,
0321_0102_d_03_container_AzureRavager_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0102_d_03a_TaskKillGeneric,0321_0102_d_03a_TaskHaveAndReturnItems_60_DrownedSilverCoins,,,
0321_0102_d_03a_TaskKillGeneric,TaskKillContribution,,1,40,,,,,true,,brightwoodsisle_40221,,,,,,,,,,,,Alchemical,,,,,,,,,,,,,,,,,,,,@0321_0102_AzureRavager_deathandtaxes_killgeneric,,,,,,,,,,,,,
0321_0102_d_03a_TaskHaveAndReturnItems_60_DrownedSilverCoins,TaskHaveAndReturnItems,,1,1,0321_0109_StarmetalWhetstone,Ghost_Shackled_Named_00,100,,true,,brightwoodsisle_40221,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0102_AzureRavager_deathandtaxes_collect_item_from_targets,,9564.433 5526.325 188.942,,,,,,,,,,,
0321_0103_d_00_container_AzureRavager_byrootandbough,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0103_d_02_GoToPOI,0321_0103_d_03_container_AzureRavager_tasks,,,
0321_0103_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,ancient_lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0103_AzureRavager_byrootandbough_GoToPOI,,,,,,,,,,,,,
0321_0103_d_03_container_AzureRavager_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0103_d_03a_TaskHaveAndReturnItems_20_DryadBowyerRubble,0321_0103_d_03b_TaskHaveAndReturnItems_85_EvergreenDryadBranch,,,
0321_0103_d_03a_TaskHaveAndReturnItems_20_DryadBowyerRubble,TaskHaveAndReturnItems,,1,8,0312_0103_DryadBowyerRubble,Dryad_Archer,100,,,,ancient_lighthouse,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0103_AzureRavager_byrootandbough_collect_item_from_targets_in_POI,,,,,,,,,,,,,
0321_0103_d_03b_TaskHaveAndReturnItems_85_EvergreenDryadBranch,TaskHaveAndReturnItems,,1,1,0321_0103_EvergreenDryadBranch,Dryad_Prowler_NAMED_01_ELITE_15EC05,100,,true,,ancient_lighthouse,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0103_AzureRavager_byrootandbough_collect_item_from_targets,,13510.466 5159.877 166.059,,,,,,,,,,,
0321_0104_d_00_container_AzureRavager_sampleofevil,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0104_d_01_TaskKill_90_Darkness,,,,
0321_0104_d_01_TaskKill_90_Darkness,TaskKillContribution,,1,50,,,,,,,,,,,,,,,,,,,Darkness,,,,,,,,,,,,,,,,,,,,@0321_0104_AzureRavager_sampleofevil_kill_darkness_at_breaches,,,,,,,,,,,,,
0321_0105_d_00_container_AzureRavager_crystalcorruption,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0105_d_02_GoToPOI,0321_0105_d_03_container_AzureRavager_tasks,,,
0321_0105_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0105_AzureRavager_crystalcorruption_GoToPOI,,,,,,,,,,,,,
0321_0105_d_03_container_AzureRavager_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0105_d_03b_TaskKill,0321_0105_d_03a_TaskHaveAndReturnItems_1_DesecratedAzothCrystal,0321_0105_d_03c_TaskDestroyAltars,,
0321_0105_d_03b_TaskKill,TaskKillContribution,,1,40,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,Scorpius,,,,,,,,,,,,,,,,,,,,@0321_0105_AzureRavager_crystalcorruption_kill_scorpius,,,,,,,,,,,,,
0321_0105_d_03a_TaskHaveAndReturnItems_1_DesecratedAzothCrystal,TaskHaveAndReturnItems,,1,1,0321_0105_DesecratedAzothCrystal,Damned_Acolyte_Named_00,100,,true,,ancient_lighthouse_60343,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0105_AzureRavager_crystalcorruption_obtain_item_from_target_in_POI,,14234.222 8009.179 64.205,,,,,,,,,,,
0321_0105_d_03c_TaskDestroyAltars,TaskGameEvent,,1,5,,,,,true,,ancient_lighthouse_60343,,,,,,,,,IO_0300_EpicWeapons_Scorpius,,,0300_EpicWeapons_Scorpius_interact_success,,,,,,,,,,,,,,,,,,,,@0321_0105_AzureRavager_crystalcorruption_destroy_altars,,,,,,,,,,,,,
0321_0106_d_00_container_AzureRavager_shardsaboveandbelow,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0106_d_02_GoToPOI,0321_0106_d_03_container_AzureRavager_tasks,,,
0321_0106_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,uppermine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0106_AzureRavager_shardsaboveandbelow_GoToPOI,,,,,,,,,,,,,
0321_0106_d_03_container_AzureRavager_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0106_d_03a_TaskHaveAndReturnItems_60_EverburnEmber,0321_0106_d_03b_02_TaskGatherItem_TaintedOrichalcum_Gather_1,,,
0321_0106_d_03a_TaskHaveAndReturnItems_60_EverburnEmber,TaskHaveAndReturnItems,,1,50,0321_0106_EverburnEmber,Scorchvein,100,,true,,uppermine,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0106_AzureRavager_shardsaboveandbelow_collect_item_from_target_in_region,,,,,,,,,,,,,
0321_0106_d_03b_02_TaskGatherItem_TaintedOrichalcum_Gather_1,TaskGatherAndReturnItems,,1,12,0321_0106_TaintedOrichalcum,,,100,true,,uppermine,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0106_AzureRavager_shardsaboveandbelow_gather_item_from_target_in_zone,,,,,,,,,,,,,
0321_0107_d_00_container_AzureRavager_woodenheartsironheads,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0107_d_02_GoToPOI,0321_0107_d_03_container_AzureRavager_tasks,,,
0321_0107_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,military_camp_40405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0107_AzureRavager_woodenheartsironheads_GoToPOI,,,,,,,,,,,,,
0321_0107_d_03_container_AzureRavager_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0107_d_03a_TaskKillGeneric,0321_0107_d_03a_TaskHaveAndReturnItems_40_CorrIronHammer,,,
0321_0107_d_03a_TaskKillGeneric,TaskKillContribution,,1,45,,,,,true,,military_camp_40405,,,,,,,,,,,,Southguard,,,,,,,,,,,,,,,,,,,,@0321_0107_d_03a_TaskKillGeneric,,,,,,,,,,,,,
0321_0107_d_03a_TaskHaveAndReturnItems_40_CorrIronHammer,TaskHaveAndReturnItems,,1,1,0321_0107_CorrIronHammer,Damned_Villager_Hammer_03GC09a_ELITE,15,,true,,military_camp_40405,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0107_AzureRavager_woodenheartsironheads_collect_item_from_target_in_POI,,,,,,,,,,,,,
0321_0108_d_00_container_AzureRavager_stickingtotheplan,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0108_d_02_GoToPOI,0321_0108_d_03_container_AzureRavager_tasks,,,
0321_0108_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,haunted_town_50201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0108_AzureRavager_stickingtotheplan_GoToPOI,,,,,,,,,,,,,
0321_0108_d_03_container_AzureRavager_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0108_d_03a_TaskHaveAndReturnItems_65_UnstAzothShard,0321_0108_d_03b_TaskHaveAndReturnItems_55_EthAdhesive,,,
0321_0108_d_03a_TaskHaveAndReturnItems_65_UnstAzothShard,TaskHaveAndReturnItems,,1,1,0321_0108_UnstAzothShard,Undead_Hunter_Named_01,100,,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0108_AzureRavager_stickingtotheplan_collect_item_from_ghouls_in_territory,,10926.575 5547.571 84.913,,,,,,,,,,,
0321_0108_d_03b_TaskHaveAndReturnItems_55_EthAdhesive,TaskHaveAndReturnItems,,1,18,0321_0108_EthAdhesive,Periville,45,,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0108_AzureRavager_stickingtotheplan_collect_item_from_geists_in_territory,,,,,,,,,,,,,
0321_0109_d_00_container_AzureRavager_gleamingedge,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0321_0109_d_02_GoToPOI,0321_0109_d_03_container_AzureRavager_tasks,,,
0321_0109_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,pirate_fort_30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0109_AzureRavager_gleamingedge_GoToPOI,,,,,,,,,,,,,
0321_0109_d_03_container_AzureRavager_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0321_0109_d_03a_TaskKillPirates,0321_0109_d_03a_TaskHaveAndReturnItems_10_StarmetalWhetstone,,,
0321_0109_d_03a_TaskKillPirates,TaskKillContribution,,1,45,,,,,true,,pirate_fort_30016,,,,,,,,,,,,Grubby_Rebels,,,,,,,,,,,,,,,,,,,,@0321_0109_d_03a_TaskKillPirates,,,,,,,,,,,,,
0321_0109_d_03a_TaskHaveAndReturnItems_10_StarmetalWhetstone,TaskHaveAndReturnItems,,1,12,0321_0102_DrownedSilverCoin,,,100,true,,pirate_fort_30016,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0321_0109_AzureRavager_gleamingedge_collect_item_from_target_in_POI,,,,,,,,,,,,,
0318_0201_d_00_container_RampantConviction,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0201_d_01_container_RampantConviction_sub_1,0318_0201_d_02_container_RampantConviction_sub_2,,,
0318_0201_d_01_container_RampantConviction_sub_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0201_d_01_01_RampantConviction_questPush_unbalancedscales,0318_0201_d_01_02_RampantConviction_questTrack_piercingtheveil,0318_0201_d_01_03_RampantConviction_questTrack_bonesoftheancients,0318_0201_d_01_04_RampantConviction_questTrack_forestsheart,
0318_0201_d_01_01_RampantConviction_questPush_unbalancedscales,TaskObjective,,1,,0318_0202_RampantConviction_unbalancedscales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questPush_unbalancedscales,,,,,,,,,,,,,
