TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99C_MSQ_08_Settlement02_RESET_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_08_Settlement02_reset_swapGalahadD_On,99C_MSQ_08_Settlement02_reset_swapMorgaineB_On,99C_MSQ_08_Settlement02_reset_swapMorgaineC_Off,,
99C_MSQ_08_Settlement02_reset_swapGalahadD_On,TaskUnlockAchievement,,,,,SwapActive_99C_Galahad_D,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_reset_swapMorgaineB_On,TaskUnlockAchievement,,,,,SwapActive_99C_Morgaine_B,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_reset_swapMorgaineC_Off,TaskLockAchievement,,,,,SwapActive_99C_Morgaine_C,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_trigger_Twillen1,TaskGoToPOITag,,,,1,,,,,true,,WeaversFen_Settlement_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_08_Settlement02_trigger_Twillen,,,,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_talk_Galahad,TaskConversationTopic,,,,1,99C_Galahad_D,,,,,,WeaversFen_Settlement_01,,,,,,,,,,,99C_MSQ_08_Galahad_Convince,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_08_Settlement02_talk_Galahad,,11453.92 5352.66 47.84,,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_07_DestroyBarrier_swapGalahadD_Off,99C_MSQ_08_Settlement02_swapMorgaineB_Off,99C_MSQ_08_Settlement02_swapMorgaineC_On,,
99C_MSQ_07_DestroyBarrier_swapGalahadD_Off,TaskLockAchievement,,,,1,SwapActive_99C_Galahad_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_swapMorgaineB_Off,TaskLockAchievement,,,,,SwapActive_99C_Morgaine_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_08_Settlement02_swapMorgaineC_On,TaskUnlockAchievement,,,,,SwapActive_99C_Morgaine_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_09_Canopus_RESET_container,99C_MSQ_09_Canopus_GoToPOI,99C_MSQ_09_Canopus_swap_container,99C_MSQ_09_Canopus_taskcontainer,99C_MSQ_09_Canopus_powered_container
99C_MSQ_09_Canopus_RESET_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_09_Canopus_RESET_swapMorgaineC_On,99C_MSQ_09_Canopus_RESET_swapMorgaineD_Off,99C_MSQ_09_Canopus_configfix_swapGalahadD_Off,,
99C_MSQ_09_Canopus_RESET_swapMorgaineC_On,TaskUnlockAchievement,,,,,SwapActive_99C_Morgaine_C,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_RESET_swapMorgaineD_Off,TaskLockAchievement,,,,,SwapActive_99C_Morgaine_D,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_configfix_swapGalahadD_Off,TaskLockAchievement,,,,,SwapActive_99C_Galahad_D,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_GoToPOI,TaskGoToPOITag,,,,,,,,,true,,ancient_ruins_50211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_09_Canopus_GoToPOI,,,,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_09_Canopus_swapMorgaineC_Off,99C_MSQ_09_Canopus_swapMorgaineD_On,,,
99C_MSQ_09_Canopus_swapMorgaineC_Off,TaskLockAchievement,,,,,SwapActive_99C_Morgaine_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_swapMorgaineD_On,TaskUnlockAchievement,,,,,SwapActive_99C_Morgaine_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_taskcontainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_09_Canopus_shield1container,99C_MSQ_09_Canopus_shield2container,99C_MSQ_09_Canopus_shield3container,99C_MSQ_09_Canopus_defeatAncients,
99C_MSQ_09_Canopus_shield1container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_09_Canopus_collectShields,99C_MSQ_09_Canopus_getShields,,,
99C_MSQ_09_Canopus_collectShields,TaskGameEvent,,,,1,99C_MSQ2_AncientShieldDevice,,,,,,ancient_ruins_50211,,,,,,,,,,IO_99C_MSQ2_AncientShieldDevice,,,IO_99C_MSQ2_AncientShieldDevice_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_09_Canopus_collectShields,,11877.96 5473.54 53.29,,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_getShields,TaskGiveItem,,,,1,99C_MSQ_09_UnpoweredShields,,,,,,,,,true,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_shield2container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_09_Canopus_collectShields2,99C_MSQ_09_Canopus_getShields2,,,
99C_MSQ_09_Canopus_collectShields2,TaskGameEvent,,,,1,99C_MSQ2_AncientShieldDevice2,,,,,,ancient_ruins_50211,,,,,,,,,,IO_99C_MSQ2_AncientShieldDevice2,,,IO_99C_MSQ2_AncientShieldDevice2_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_09_Canopus_collectShields2,,12016.40 5467.73 41.00,,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_getShields2,TaskGiveItem,,,,1,99C_MSQ_09_UnpoweredShields,,,,,,,,,true,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_shield3container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_09_Canopus_collectShields3,99C_MSQ_09_Canopus_getShields3,,,
99C_MSQ_09_Canopus_collectShields3,TaskGameEvent,,,,1,99C_MSQ2_AncientShieldDevice3,,,,,,ancient_ruins_50211,,,,,,,,,,IO_99C_MSQ2_AncientShieldDevice3,,,IO_99C_MSQ2_AncientShieldDevice3_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_09_Canopus_collectShields3,,12097.83 5453.89 44.45,,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_getShields3,TaskGiveItem,,,,1,99C_MSQ_09_UnpoweredShields,,,,,,,,,true,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_defeatAncients,TaskKillContribution,,,,9,,,,,true,,ancient_ruins_50211,,,,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@99C_MSQ_09_Canopus_defeatAncients,,,,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_powered_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_09_Canopus_removeunpoweredshields,99C_MSQ_09_Canopus_addpoweredshields,,,
99C_MSQ_09_Canopus_removeunpoweredshields,TaskRemoveItem,,,,3,99C_MSQ_09_UnpoweredShields,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_09_Canopus_addpoweredshields,TaskGiveItem,,,,3,99C_MSQ_09_PoweredShields,,,,,,,,,true,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_10_Andrometus_chest_container,99C_MSQ_10_Andrometus_waveEvent_container,99C_MSQ_10_Andrometus_haveBlightJar,,
99C_MSQ_10_Andrometus_chest_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_10_Andrometus_chest_trigger,99C_MSQ_10_Andrometus_interactBlightChest,99C_MSQ_10_Andrometus_openBlightChest,99C_MSQ_10_Andrometus_giveBlightPotions,
99C_MSQ_10_Andrometus_chest_trigger,TaskTriggerArea,,,,1,,,,,,,ancient_ruins_50235,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Blight_Trigger,@99C_MSQ_10_Andrometus_chest_trigger,,12091.69 5279.92 51.21,,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_interactBlightChest,TaskGameEvent,,,,1,,,,,,,ancient_ruins_50235,,,,,,,,,,IO_99C_MSQ2_AncientChestBlight,,,IO_99C_MSQ2_AncientChestBlight_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_10_Andrometus_ancientChest,,12091.69 5279.92 51.21,,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_openBlightChest,TaskUnlockAchievement,,,,1,Unlock_Animation_AncientLockedBlightChestOpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_giveBlightPotions,TaskGiveItem,,,,3,TinctureBlightT5,,,,,,,,,true,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_waveEvent_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_10_Andrometus_waveEvent,99C_MSQ_10_Andrometus_unlockConsole,99C_MSQ_10_Andrometus_fight_container,,
99C_MSQ_10_Andrometus_waveEvent,TaskGameEvent,,,,1,,,,,,,ancient_ruins_50235,,,,,,,,,,IO_99C_MSQ2_AncientConsole,,,IO_99C_MSQ2_AncientConsole_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_10_Andrometus_waveEvent,,12134.12 5266.31 50.59,,,true,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_unlockConsole,TaskUnlockAchievement,,,,1,Unlock_Animation_AncientConsole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_fight_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_10_Andrometus_killFinalWave,99C_MSQ_10_Andrometus_useBlightPotions,,,
99C_MSQ_10_Andrometus_killFinalWave,TaskHaveAndReturnItems,,,,1,99C_MSQ_10_BottledBlight,Dryad_Fulgoris,100,,,,ancient_ruins_50235,,,,,,,,,,IO_99C_MSQ2_AncientConsole,,,Dryad_Fulgoris,,,,,,,,,,,,,,,,,,,,@99C_MSQ_10_Andrometus_killFinalWave,,12134.12 5266.31 50.59,,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_useBlightPotions,TaskUseItems,,,,1,TinctureBlightT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_10_Andrometus_useBlightPotions,,,1,,,,,,,,,,,,,,,
99C_MSQ_10_Andrometus_haveBlightJar,TaskHaveAndReturnItems,,,,1,99C_MSQ_10_BottledBlight,Dryad_Fulgoris,100,,,,ancient_ruins_50235,,,,,,,,,,IO_99C_MSQ2_AncientConsole,,,Dryad_Fulgoris,,,,,,,,,,,,,,,,,,,,@99C_MSQ_10_Andrometus_killFinalWave,,12134.12 5266.31 50.59,,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,IO_MSQ_0027_StormwallBarrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_11_Lepus_swap_container1,99C_MSQ_11_Lepus_travel_container,99C_MSQ_11_Lepus_whisper_container,99C_MSQ_11_Lepus_swap_container2,99C_MSQ_11_Lepus_exitTrigger
99C_MSQ_11_Lepus_swap_container1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_11_Lepus_swapAdiana_On,,,,
99C_MSQ_11_Lepus_swapAdiana_On,TaskUnlockAchievement,,,,,SwapActive_99C_Adiana_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_travel_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_11_Lepus_followBlight,99C_MSQ_11_Lepus_followBlight1,99C_MSQ_11_Lepus_followBlight2,99C_MSQ_11_Lepus_talk_Adiana,
99C_MSQ_11_Lepus_followBlight,TaskGameEvent,,,,1,,,,,,,ancient_ruins_50236,,,,,,,,,,IO_99C_MSQ2_BlightBombA,,,IO_99C_MSQ2_BlightBombA_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_11_Lepus_followBlight,,12012.43 5104.69 40.73,,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_followBlight1,TaskGameEvent,,,,1,,,,,,,ancient_ruins_50236,,,,,,,,,,IO_99C_MSQ2_BlightBombB,,,IO_99C_MSQ2_BlightBombB_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_11_Lepus_followBlight1,,12033.32 5082.20 40.73,,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_followBlight2,TaskGameEvent,,,,1,,,,,,,ancient_ruins_50236,,,,,,,,,,IO_99C_MSQ2_BlightBombC,,,IO_99C_MSQ2_BlightBombC_interact,,,,,,,,,,,,,,,,,,,,@99C_MSQ_11_Lepus_followBlight2,,12059.83 5072.68 40.46,,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_talk_Adiana,TaskConversationTopic,,,,1,99C_Adiana,,,,,,ancient_ruins_50236,,,,,,,,,,,99C_MSQ_11_Adiana_Blight,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_11_Lepus_talk_Adiana,,12080.62 5076.21 45.58,,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_whisper_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_11_Lepus_trigger,99C_MSQ_11_Lepus_trigger_whispers,,,
99C_MSQ_11_Lepus_trigger,TaskTriggerArea,,,,1,,,,,,,ancient_ruins_50236,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Lepus_Trigger,@99C_MSQ_11_Lepus_enter,,12097.76 5072.92 43.02,,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_trigger_whispers,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99C_Isabella_whisper_WF_03_interact,,,,,,,,,,,,,,,,,,,,,,,1,true,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_swap_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_11_Lepus_swapAdiana_Off,99C_MSQ_11_Lepus_DoorAlwaysOn,,,
99C_MSQ_11_Lepus_swapAdiana_Off,TaskLockAchievement,,,,,SwapActive_99C_Adiana_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_DoorAlwaysOn,TaskUnlockAchievement,,,,,SwapActive_StormwallBarrier_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_11_Lepus_exitTrigger,TaskTriggerArea,,,,1,,,,,,,ancient_ruins_50236,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Lepus_ExitTrigger,@99C_MSQ_11_Lepus_exit,,,,,,,,,,,,,,,,,,
99C_MSQ_12_Vector_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_12_Vector_unlock_container,99C_MSQ_12_Vector_swapContainer,99C_MSQ_12_Vector_partial_container,99C_MSQ_12_Vector_GoToPOICheck,
99C_MSQ_12_Vector_unlock_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99C_MSQ_12_Vector_UnlockShrine,99C_MSQ_12_Vector_UnlockShrineCharted,,,
99C_MSQ_12_Vector_UnlockShrine,TaskUnlockAchievement,,,,,spiritshrine_04_50255_discovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99C_MSQ_12_Vector_UnlockShrineCharted,TaskUnlockAchievement,,,,,spiritshrine_04_50255_charted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99C_MSQ_12_Vector_swapContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_12_Vector_swapNewYonasOff,,,,
99C_MSQ_12_Vector_swapNewYonasOff,TaskLockAchievement,,,,,SwapActive_99B_Yonas_p9_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_12_Vector_swapOldYonasOn,TaskUnlockAchievement,,,,,SwapActive_MSQ_Galahad_GC_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99C_MSQ_12_Vector_partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99C_MSQ_12_Vector_GoToPOI,99C_MSQ_12_Vector_UseShrine,,,
99C_MSQ_12_Vector_GoToPOI,TaskGoToPOITag,,,,,,,,,true,,soulwarden_camp_50392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_12_Vector_GoToPOI,,9266.12 6556.18 330.31,,,,,,,,,,,,,,,,
99C_MSQ_12_Vector_UseShrine,TaskGoToPOITag,,,,,,,,,true,,spiritshrine_04_50255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_12_Vector_UseShrine,,,,,,,,,,,,,,,,,,
99C_MSQ_12_Vector_GoToPOICheck,TaskGoToPOITag,,,,,,,,,true,,soulwarden_camp_50392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99C_MSQ_12_Vector_GoToPOI,,9266.12 6556.18 330.31,,,,,,,,,,,,,,,,
