TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
04A_Side05_03_03_Container_DoChores,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_03_03_Container_DoChores,,,,,,,,,,,,,,,04A_Side05_03_03A_DoLaundry,04A_Side05_03_03B_Container_DeadDrop,04A_Side05_03_03C_CraftItem,,
04A_Side05_03_03A_DoLaundry,TaskGatherAndReturnItems,,,,1,04aSide05_03_Laundry,04A_Side05_03_Laundry,100,,,,,,,1,,,,,,,IO_04A_Side05_03_Laundry,,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_03_03A_DoLaundry,,8869.675781 4195.936035 138.339554,,,,,,,,,,,,,,,,,
04A_Side05_03_03B_Container_DeadDrop,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side05_03_03B_GetDelivery,04A_Side05_03_03B_GetDelivery,04A_Side05_03_03B_DeadDrop,04A_Side05_03_03B_RemoveDelivery,
04A_Side05_03_03B_GetDelivery,TaskGatherAndReturnItems,,,,1,04aSide05_03_Delivery,04A_Side05_03_Delivery,100,,,,,,,1,,,,,,,IO_04A_Side05_03_Delivery,,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_03_03B_GetDelivery,,8834.914062 4258.313477 138.184433,,,,,,,,,,,,,,,,,
04A_Side05_03_03B_DeadDrop,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_04A_Side05_03_Delivery_DropSpot,,,04A_Side05_03_Delivery_DropSpot_Interact,,,,,,,,,,,,,,,,,,,,@04A_Side05_03_03B_DeadDrop,,8929.658203 4260.205078 139.087585,,,,,,,,,,,,,,,,,
04A_Side05_03_03B_RemoveDelivery,TaskRemoveItem,,,,1,04aSide05_03_Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side05_03_03C_CraftItem,TaskHaveItems,,,,1,04aSide05_03_RepairedWatch,,,,,,,,,,,,,,,,SettlementEngineering,,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_03_03C_CraftItem,,8831.794922 4250.594238 137.500824,,,true,,,,,,,,,,,,,,
04A_Side05_03_04_TalkToSaira_02,TaskConversationTopic,,,,,0441a_SairaYangandul,,,,,,,,,,,,,,,,,0441a_SairaYangandul_TaskTopic_EarnAudience_02,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_03_04_TalkToSaira_02,,,,,,,,,,,,,,,,,,,
04A_Side05_04_EarnPatron_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side05_04_00_Container_Approach_Hidden,04A_Side05_04_01_Container_Barter_01,04A_Side05_04_02_Container_Barter_02,,
04A_Side05_04_00_Container_Approach_Hidden,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side05_04_01A_TalkToOuShen,04A_Side05_04_00_Swap_AtticusDelphi_00_Off,04A_Side05_04_00_Swap_AtticusDelphi_01_On,,
04A_Side05_04_01A_TalkToOuShen,TaskConversationTopic,,,,,0443a_OuShen,,,,,,,,,,,,,,,,,0432a_OuShen_TaskTopic_EarnPatron,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_04_01A_TalkToOuShen,,,,,,,,,,,,,,,,,,,
04A_Side05_04_00_Swap_AtticusDelphi_00_Off,TaskUnlockAchievement,,,,1,SwapActive_99A_AtticusDelphi_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side05_04_00_Swap_AtticusDelphi_01_On,TaskUnlockAchievement,,,,1,SwapActive_99A_AtticusDelphi_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side05_04_01_Container_Barter_01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side05_04_01B_GiveLetter_01,04A_Side05_04_01C_TalkToConcetta,04A_Side05_04_01E_TakeLetter_01,,
04A_Side05_04_01B_GiveLetter_01,TaskGiveItem,,,,1,04aSide05_04_SealedNote,,100,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side05_04_01C_TalkToConcetta,TaskConversationTopic,,,,,0442a_ConcettaSacco,,,,,,,,,,,,,,,,,0442a_ConcettaSacco_TaskTopic_EarnPatron,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_04_01C_TalkToConcetta,,,,,,,,,,,,,,,,,,,
04A_Side05_04_01E_TakeLetter_01,TaskRemoveItem,,,,1,04aSide05_04_SealedNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side05_04_02_Container_Barter_02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side05_04_02A_TalkToOuShen_02,04A_Side05_04_02B_GiveLetter_02,04A_Side05_04_02C_TalkToConcetta_02,04A_Side05_04_02D_TakeLetter_02,
04A_Side05_04_02A_TalkToOuShen_02,TaskConversationTopic,,,,,0443a_OuShen,,,,,,,,,,,,,,,,,0432a_OuShen_TaskTopic_EarnPatron_02,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_04_02A_TalkToOuShen_02,,,,,,,,,,,,,,,,,,,
04A_Side05_04_02B_GiveLetter_02,TaskGiveItem,,,,1,04aSide05_04_SealedNote_02,,100,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side05_04_02C_TalkToConcetta_02,TaskConversationTopic,,,,,0442a_ConcettaSacco,,,,,,,,,,,,,,,,,0442a_ConcettaSacco_TaskTopic_EarnPatron_02,,,,,,,,,,,,,,,,,,,,,,@04A_Side05_04_02C_TalkToConcetta_02,,,,,,,,,,,,,,,,,,,
04A_Side05_04_02D_TakeLetter_02,TaskRemoveItem,,,,1,04aSide05_04_SealedNote_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side06_01_DefeatBear_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side06_01_02_Task_KillBear,,,,
04A_Side06_01_01_Task_GotoWilderness,TaskGoToPOITag,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side06_01_01_Task_GoToWilderness,,8680.61 4683.84 147.38,,,,,,,,,,,,,,,,,
04A_Side06_01_02_Task_KillBear,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Bear_Grizzly_Named_QGrizzlemaw,,,,,,,,,,,,,,,,,,,,@04A_Side06_01_02_Task_KillBear,,8680.61 4683.84 147.38,,,,,,,,,,,,,,,,,
04A_Side06_02_TownBrag_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side06_02_01_Task_ReturnToSettlement,,,,
04A_Side06_02_01_Task_ReturnToSettlement,TaskGoToPOITag,,,,1,,,,,true,,northwindsward7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side06_02_01_Task_ReturnToSettlement,,8893.234375 4222.485352 138.947174,,,,,,,,,,,,,,,,,
04A_Side07_01_GetMead_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side07_01_01_Task_GotoRiverworn,04A_Side07_01_GetMead_container2,,,
04A_Side07_01_01_Task_GotoRiverworn,TaskGoToPOITag,,,,1,,,,,true,,undead_bastion_40227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_01_01_Task_GotoRiverworn,,,,,,,,,,,,,,,,,,,
04A_Side07_01_GetMead_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side07_01_02_Task_KillLost,04A_Side07_01_03_Task_ChestMead,,,
04A_Side07_01_02_Task_KillLost,TaskKillContribution,,,,6,,,,,true,,undead_bastion_40227,,,,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@04A_Side07_01_02_Task_KillLost,,,,,,,,,,,,,,,,,,,
04A_Side07_01_03_Task_ChestMead,TaskHaveAndReturnItems,,,,3,04aSide07_01_Mead,,,100,true,,undead_bastion_40227,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_01_03_Task_ChestMead,,,,,,,,,,,,,,,,,,,
04A_Side07_02_GetWine_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side07_02_01_Task_GotoLongshadow,04A_Side07_02_02_Task_KillLostForWine,,,
04A_Side07_02_01_Task_GotoLongshadow,TaskGoToPOITag,,,,1,,,,,true,,undead_bastion_40207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_02_01_Task_GotoLongshadow,,,,,,,,,,,,,,,,,,,
04A_Side07_02_02_Task_KillLostForWine,TaskHaveAndReturnItems,,,,6,04aSide07_02_Wine,Lost,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_02_02_Task_KillLostForWine,,,,,,,,,,,,,,,,,,,
04A_Side07_03_GetPort_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side07_03_01_Task_GotoStonetooth,04A_Side07_03_GetPort_container2,,,
04A_Side07_03_01_Task_GotoStonetooth,TaskGoToPOITag,,,,1,,,,,true,,undead_bastion_50232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_03_01_Task_GotoStonetooth,,,,,,,,,,,,,,,,,,,
04A_Side07_03_GetPort_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side07_03_02_Task_CollectPortIOs,04A_Side07_03_03_Task_KillLost,04A_Side07_03_04_Task_KillLostBoss,04A_Side07_03_05_Task_DustyBottleIO,
04A_Side07_03_02_Task_CollectPortIOs,TaskGatherAndReturnItems,,,,6,04aSide07_03_Port,04A_Side07_01_PortBottle,100,,true,,undead_bastion_50232,,,1,,,,,,,IO_04A_Side07_01_PortBottle,,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_03_02_Task_CollectPortIOs,,,,,true,,,,,,,,,,,,,,
04A_Side07_03_03_Task_KillLost,TaskKillContribution,,,,6,,,,,true,,undead_bastion_50232,,,,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@04A_Side07_03_03_Task_KillLost,,,,,,,,,,,,,,,,,,,
04A_Side07_03_04_Task_KillLostBoss,TaskKillContribution,,,,1,,,,,true,,undead_bastion_50232,,,,,,,,,,,,,Undead_Officer_Named_02,,,,,,,,,,,,,,,,,,,,@04A_Side07_03_04_Task_KillLostBoss,,10495 4289 125,,,,,,,,,,,,,,,,,
04A_Side07_03_05_Task_DustyBottleIO,TaskGatherAndReturnItems,,,,1,04aSide07_03_DustyBottle,04A_Side07_02_DustyBottle,100,,true,,undead_bastion_50232,,,1,,,,,,,IO_04A_Side07_02_DustyBottle,,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_03_05_Task_DustyBottleIO,,10495 4289 125,,,,,,,,,,,,,,,,,
04A_Side07_04_SaveBar_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side07_04_04b_Swap_Jacob_01_On,04A_Side07_04_01_TalkToPolly,04A_Side07_04_04a_Swap_Jacob_00_Off,,
04A_Side07_04_04b_Swap_Jacob_01_On,TaskUnlockAchievement,,,,1,SwapActive_99A_JacobEvans_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side07_04_01_TalkToPolly,TaskConversationTopic,,,,1,0410a_BarkeepPolly,,,,,,,,,,,,,,,,,0410a_Barkeep_TaskTopic_SaveBar,,,,,,,,,,,,,,,,,,,,,,@04A_Side07_04_01_TalkToPolly,,,,,,,,,,,,,,,,,,,
04A_Side07_04_04a_Swap_Jacob_00_Off,TaskUnlockAchievement,,,,1,SwapActive_99A_JacobEvans_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04a_Side07_04_02_SummonsNote,TaskGiveAndTakeItem,,,,1,MI_SummonsNote,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04a_Side07_04_03_TakeSummonsNote,TaskHaveAndReturnItems,,,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_01_GetReagents_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side08_01_01_Task_GotoWilderness,04A_Side08_01_02_Container_GetHornLiver,04A_Side08_01_04_Container_SliceSwap_Anwir,04A_Side08_01_05_Task_FindHughes,
04A_Side08_01_01_Task_GotoWilderness,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Side08_GoatsAndCougars,@04A_Side08_01_01_Task_GotoWilderness,,10125.0459 3981.1616 180.9302,,,,,,,,,,,,,,,,,
04A_Side08_01_02_Container_GetHornLiver,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side08_01_02_Task_GetRamHorn,04A_Side08_01_03_Task_GetCougarLiver,,,
04A_Side08_01_02_Task_GetRamHorn,TaskHaveAndReturnItems,,,,1,04aSide08_01_RamHorn,sheep_eastern_20,100,,true,,northwindsward8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_01_02_Task_GetRamHorn,,9941.879883 3986.409424 147.405899,,,,,,,,,,,,,,,,,
04A_Side08_01_03_Task_GetCougarLiver,TaskHaveAndReturnItems,,,,1,04aSide08_01_Liver,mountain_lion_20,45,,true,,northwindsward8,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_01_03_Task_GetCougarLiver,,9983.371094 4061.901367 143.983429,,,,,,,,,,,,,,,,,
04A_Side08_01_04_Container_SliceSwap_Anwir,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side08_01_04a_Swap_AnwirHughes_00_Off,04A_Side08_01_04b_Swap_AnwirHughes_01_On,,,
04A_Side08_01_04a_Swap_AnwirHughes_00_Off,TaskUnlockAchievement,,,,1,SwapActive_99A_AnwirHughes_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_01_04b_Swap_AnwirHughes_01_On,TaskUnlockAchievement,,,,1,SwapActive_99A_AnwirHughes_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_01_05_Task_FindHughes,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Side08_FindHughes,@04A_Side08_01_05_Task_FindHughes,,9999.924805 3479.013428 135.036148,,,,,,,,,,,,,,,,,
04A_Side08_02_SecretIngredient_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side08_02_01_Task_GotoNettlerest,04A_Side08_02_02_Task_GetHydrangeas,,,
04A_Side08_02_01_Task_GotoNettlerest,TaskGoToPOITag,,,,1,,,,,true,,nettlerest_graveyard_40151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_02_01_Task_GotoNettlerest,,,,,,,,,,,,,,,,,,,
04A_Side08_02_02_Task_GetHydrangeas,TaskGatherAndReturnItems,,,,5,04aSide08_02_Hydrangea,04A_Side08_02_SecretIngredient,100,,true,,nettlerest_graveyard_40151,,,1,,,,,,,IO_04A_Side08_02_SecretIngredient,,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_02_02_Task_GetHydrangeas,,9972.9824 3397.3020 134.6985,,,,,,,,,,,,,,,,,
04A_Side08_03_DeliverPotions_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side08_03_00_GivePotionCase,04A_Side08_03_01_GoToPOI_Settlement,04A_Side08_03_02_Container_SliceSwap_Anwir,04A_Side08_03_03_Container_GivePotions,
04A_Side08_03_00_GivePotionCase,TaskGiveItem,,,,1,04aSide08_03_PotionCase,,100,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_03_01_GoToPOI_Settlement,TaskGoToPOITag,,,,1,,,,,true,,northwindsward7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_03_01_GoToPOI_Settlement,,8899.840820 4227.262207 138.844345,,,,,,,,,,,,,,,,,
04A_Side08_03_02_Container_SliceSwap_Anwir,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side08_03_02A_Swap_AnwirHughes_01_Off,04A_Side08_03_02B_Swap_AnwirHughes_02_On,,,
04A_Side08_03_02A_Swap_AnwirHughes_01_Off,TaskLockAchievement,,,,1,SwapActive_99A_AnwirHughes_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_03_02B_Swap_AnwirHughes_02_On,TaskUnlockAchievement,,,,1,SwapActive_99A_AnwirHughes_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_03_03_Container_GivePotions,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,04A_Side08_03_03A_TalkToCaptain,04A_Side08_03_0B3_Container_TalktoAtticus,04A_Side08_03_03C_TalkToOdnell,,
04A_Side08_03_03A_TalkToCaptain,TaskConversationTopic,,,,,99A_Captain,,,,,,,,,,,,,,,,,GuardCaptain_TaskTopic_DeliverPotions,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_03_03A_TalkToCaptain,,,,,,,,,,,,,,,,,,,
04A_Side08_03_0B3_Container_TalktoAtticus,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_03_03B_TalkToAtticus,,,,,,,,,,,,,,,04A_Side08_03_03B_TalkToAtticus,04A_Side08_03_03B_TalkToAtticus_02_Hidden,,,
04A_Side08_03_03B_TalkToAtticus,TaskConversationTopic,,,,,0440a_AtticusDelphi,,,,,,,,,,,,,,,,,0440a_00_AtticusDelphi_TaskTopic_DeliverPotions,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_03_03B_TalkToAtticus_02_Hidden,TaskConversationTopic,,,,,0440a_AtticusDelphi_02,,,,,,,,,,,,,,,,,0440a_00_AtticusDelphi_TaskTopic_DeliverPotions,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
04A_Side08_03_03C_TalkToOdnell,TaskConversationTopic,,,,,0403a_HuntsmanLee,,,,,,,,,,,,,,,,,0403a_Huntsman_TaskTopic_DeliverPotions,,,,,,,,,,,,,,,,,,,,,,@04A_Side08_03_03C_TalkToOdnell,,,,,,,,,,,,,,,,,,,
04A_Side09_01_LostAlchemy_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side09_01_02_Task_CollectBottleIOs,,,,
04A_Side09_01_02_Task_CollectBottleIOs,TaskGatherAndReturnItems,,,,6,04aSide09_01_AlchemyBottle,04A_Side09_01_AlchemyBottle,100,,true,,abandoned_village_40266,,,1,,,,,,,IO_04A_Side09_01_AlchemyBottle,,,,,,,,,,,,,,,,,,,,,,,@04A_Side09_01_02_Task_CollectBottleIOs,,,,,true,,,,,,,,,,,,,,
04A_Side10_01_CopperSeam_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04A_Side10_01_01_Task_MineSeam,,,,
04A_Side10_01_01_Task_MineSeam,TaskGameEvent,,,,1,04A_Side10_01_CopperSeam,,,,,,,,,,,,,,,,IO_04A_Side10_01_CopperSeam,,,04A_Side10_01_CopperSeam_Interact,,,,,,,,,,,,,,,,,,,,@04A_Side10_01_01_Task_MineSeam,,8791.045898 4966.939453 176.379089,,,,,,,,,,,,,,,,,
FM_04_EXP_01a_container,ConsecutiveTaskContainer,,,,,,,,,,,shattered_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_EXP_01a_leg_A_task,,,,,,,,,,,,,,FM_04_EXP_01a_leg_A_task,M_ReturnToGiver,,,
FM_04_EXP_01a_leg_A_task,TaskKillContribution,,,,12,,,,,,,shattered_dungeon,DungeonShatteredObelisk,,1,,,,,,,,,,Skeleton_1H_Sword_DG_Everfall_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_04_EXP_02a_container,ConsecutiveTaskContainer,,,,,,,,,,,shattered_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_EXP_02a_tasks_first_container,M_ReturnToGiver,,,
FM_04_EXP_02a_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,shattered_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_EXP_02a_leg_A_task,,1,,,,,,,,,,,,FM_04_EXP_02a_leg_A_task,FM_04_EXP_02a_leg_B_task,,,
FM_04_EXP_02a_leg_A_task,TaskHaveAndReturnItems,,,,3,FM_loot_item_31,AncientGuardian_Javelineer_DG_Everfall_00,100,,,,shattered_dungeon,DungeonShatteredObelisk,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_task_kill_have_X_items,,,,,,,,,,,,,,,,,,,
FM_04_EXP_02a_leg_B_task,TaskHaveAndReturnItems,,,,3,FM_loot_item_32,AncientGuardian_Reaver_DG_Everfall_00,100,,,,,DungeonShatteredObelisk,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_task_kill_have_X_items,,,,,,,,,,,,,,,,,,,
FM_04_EXP_03a_container,ConsecutiveTaskContainer,,,,,,,,,,,shattered_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_EXP_03a_leg_A_task,,,,,,,,,,,,,,FM_04_EXP_03a_leg_A_task,M_ReturnToGiver,,,
FM_04_EXP_03a_leg_A_task,TaskHaveAndReturnItems,,,,4,FM_loot_item_33,,,100,,,,DungeonShatteredObelisk,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic,,,,,,,,,,,,,,,,,,,
0424_0101_d_00_Container_Convergence1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0424_0101_d_01_OpenConvergenceBox1,,,,
0424_0101_d_01_OpenConvergenceBox1,TaskInteract,,,,1,,,,,,,,,,,,,,,,,wcStation,,,,,,,,,,,,,,,,,,,,,,,@0424_0101_d_01_OpenConvergenceBox1,,,,,,,,,,,,,,true,,,,,
0424_0105_d_00_Container_JoyRecaptured1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0424_0105_d_01_HavePresent1,0424_0105_d_02_IOPresent1,,,
0424_0105_d_01_HavePresent1,TaskHaveAndReturnItems,,,,1,WCStolenPresent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0424_0105_d_01_HavePresent1,,9009 4826 134,,,,,,,,,,,,,,,,,
0424_0105_d_02_IOPresent1,TaskGatherAndReturnItems,,,,1,WCStolenPresent,0424_LostPresentIO,100,,,,,,,1,1,,,,,,IO_0424_LostPresentIO,,,,,,,,,,,,,,,,,,,,,,,@0424_0105_d_01_HavePresent1,,9009 4826 134,1,,,,,,,,,,,,,,,,
0424_0104_d_00_Container_Gleamites1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0424_0104_d_01_HaveGleamite1,0424_0104_d_02_IOGleamite1,,,
0424_0104_d_01_HaveGleamite1,TaskHaveAndReturnItems,,,,1,WCGleamite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0424_0104_d_01_HaveGleamite1,,10166 4427 132,,,,,,,,,,,,,,,,,
0424_0104_d_02_IOGleamite1,TaskGatherAndReturnItems,,,,1,WCGleamite,0424_GleamiteIO,100,,,,,,,1,1,,,,,,IO_0424_GleamiteIO,,,,,,,,,,,,,,,,,,,,,,,@0424_0104_d_01_HaveGleamite1,,10166 4427 132,1,,,,,,,,,,,,,,,,
0424_0108_d_00_Container_WinterWarrior1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0424_0108_d_01_HaveYetiHorn1,,,,
