TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
06_pillageship_container1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_pillageship_TaskTriggerArea_Whisper,06_pillageship_Whisper,06_pillageship_container_xmarksthespot_lorepages,,
06_pillageship_TaskGoToPOITag_shipwreck3,TaskGoToPOITag,,,,,,,,,,,drowned_shipwreck_3_40140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchshipwrecks,,,,,,,,,,,,,,,,,,
06_pillageship_container_xmarksthespot_lorepages,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchship1,,,,,,,,,,,,,,06_pillageship_TaskAchievement_ShipsManifest,,,,
06_pillageship_TaskInteract_Manifest,TaskInteract,,,,1,,,,,,,drowned_shipwreck_3_40140,,,,,,,,,,IO_MSQ_ShipManifest,,,MSQ_ShipManifest_interact,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,9871.1328 2267.7595 40.61,,,,,,,,,,,,,,,,
06_pillageship_TaskAchievement_ShipsManifest,TaskAchievement,,,,1,Lore_unlock_00_Aeternum_Title_31_01,,,,true,,drowned_shipwreck_3_40140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,9871.1328 2267.7595 40.61,,,false,,,,,,,,,,,,,
06_pillageship_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchship2,,,,,,,,,,,,,,06_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,06_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,06_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,,
06_pillageship_TaskTriggerArea_Whisper,TaskTriggerArea,,1,,1,,,,,,,drowned_shipwreck_3_40140,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_Whisper3,@01_pillageship_searchshipwrecks,,9871.1328 2267.7595 40.61,,,,,,,,,,,,,,,,
06_pillageship_Whisper,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_03_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,TaskGatherAndReturnItems,,,,1,0601_0104_Treasure_A,MSQ_Treasure_A,100,,true,,drowned_shipwreck_3_40140,,,,,,,,,,IO_MSQ_Treasure_A,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,9900 2275 54,,,,,,,,,,,,,,,,
06_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,TaskGatherAndReturnItems,,,,1,0601_0104_Treasure_B,MSQ_Treasure_B,100,,true,,drowned_shipwreck_3_40140,,,,,,,,,,IO_MSQ_Treasure_B,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,9863 2290 49.16,,,,,,,,,,,,,,,,
06_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,TaskGatherAndReturnItems,,,,1,0601_0104_Treasure_C,MSQ_Treasure_C,100,,true,,drowned_shipwreck_3_40140,,,,,,,,,,IO_MSQ_Treasure_C,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,9905 2277.59 46.6,,,,,,,,,,,,,,,,
06_pillageship_SliceSwap_01_GraceWW_A_Off,TaskLockAchievement,,1,,1,SwapActive_01_GraceWW_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_pillageship_SliceSwap_01_GraceWW_B_On,TaskUnlockAchievement,,1,,1,SwapActive_01_GraceWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_pillageship_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_pillageship_SliceSwap_01_GraceWW_A_Off,12_pillageship_SliceSwap_01_GraceWW_B_On,12_pillageship_container1,12_pillageship_container2,
12_pillageship_container1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_pillageship_TaskTriggerArea_Whisper,12_pillageship_Whisper,12_pillageship_container_xmarksthespot_lorepages,,
12_pillageship_TaskGoToPOITag_shipwreck3,TaskGoToPOITag,,,,,,,,,,,drowned_shipwreck_3_30129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchshipwrecks,,,,,,,,,,,,,,,,,,
12_pillageship_container_xmarksthespot_lorepages,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchship1,,,,,,,,,,,,,,12_pillageship_TaskAchievement_ShipsManifest,,,,
12_pillageship_TaskInteract_Manifest,TaskInteract,,,,1,,,,,,,drowned_shipwreck_3_30129,,,,,,,,,,IO_MSQ_ShipManifest,,,MSQ_ShipManifest_interact,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,7040.5649 3141.8401 40.552,,,,,,,,,,,,,,,,
12_pillageship_TaskAchievement_ShipsManifest,TaskAchievement,,,,1,Lore_unlock_00_Aeternum_Title_31_01,,,,true,,drowned_shipwreck_3_30129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,7040.5649 3141.8401 40.552,,,false,,,,,,,,,,,,,
12_pillageship_container2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_searchship2,,,,,,,,,,,,,,12_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,12_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,12_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,,
12_pillageship_TaskTriggerArea_Whisper,TaskTriggerArea,,1,,1,,,,,,,drowned_shipwreck_3_30129,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_Whisper3,@01_pillageship_searchshipwrecks,,7040.5649 3141.8401 40.552,,,,,,,,,,,,,,,,
12_pillageship_Whisper,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_03_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,TaskGatherAndReturnItems,,,,1,0601_0104_Treasure_A,MSQ_Treasure_A,100,,true,,drowned_shipwreck_3_30129,,,,,,,,,,IO_MSQ_Treasure_A,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,7016.0674 3123.823 53.8002,,,,,,,,,,,,,,,,
12_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,TaskGatherAndReturnItems,,,,1,0601_0104_Treasure_B,MSQ_Treasure_B,100,,true,,drowned_shipwreck_3_30129,,,,,,,,,,IO_MSQ_Treasure_B,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,7055.873 3124.0647 48.1955,,,,,,,,,,,,,,,,
12_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,TaskGatherAndReturnItems,,,,1,0601_0104_Treasure_C,MSQ_Treasure_C,100,,true,,drowned_shipwreck_3_30129,,,,,,,,,,IO_MSQ_Treasure_C,,,,,,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,7012.9321 3120.573 45.2622,,,,,,,,,,,,,,,,
12_pillageship_SliceSwap_01_GraceWW_A_Off,TaskLockAchievement,,1,,1,SwapActive_01_GraceMB_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_pillageship_SliceSwap_01_GraceWW_B_On,TaskUnlockAchievement,,1,,1,SwapActive_01_GraceMB_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_recoveritems_simplecontainer,06_recoveritems_TaskGoToPOITag_shipwreck_4,06_recoveritems_container_xmarksthespot_flags,06_recoveritems_task_goto_watchtower,
06_recoveritems_simplecontainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_recoveritems_SliceSwap_01_GraceWW_B_Off,06_recoveritems_SliceSwap_01_GraceWW_C_On,06_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,06_recoveritems_SliceSwap_01_ReeseWW_B_Off,06_recoveritems_SliceSwap_01_CaveCorruption_On
06_recoveritems_SliceSwap_01_GraceWW_B_Off,TaskLockAchievement,,1,,1,SwapActive_01_GraceWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,,1,,1,SwapActive_01_GraceWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseWW_B_Walkaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_02_GraceWW_WalkOff,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_MSQ_02_Grace_Walkaway_Proximity,,,GameEvent_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_02_GraceWW_WalkOff_Trigger,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,GameEvent_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_TaskGoToPOITag_shipwreck_4,TaskGoToPOITag,,,,,,,,,,,drowned_shipwreck_4_40141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_searchshipwrecks,,,,,,,,,,,,,,,,,,
06_recoveritems_Whisper,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_03_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_container_xmarksthespot_flags,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_searchship3,,,,,,,,,,,,,,06_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,06_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,,,
06_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,TaskGatherAndReturnItems,,,,1,01_MSQ_GracesFlag,MSQ_GracesFlag,100,,true,,,,,,,,,,,,IO_MSQ_GracesFlag,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_search_bowflag,,9920.797 2442.865 50.145,,,,,,,,,,,,,,,,
06_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,TaskGatherAndReturnItems,,,,1,0601_0104_ShipWheel,MSQ_ShipWheel,100,,true,,,,,,,,,,,,IO_MSQ_ShipWheel,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_search_shipwheel,,9953.1387 2424.0598 49.3545,,,,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_CaveCorruption_On,TaskUnlockAchievement,,1,,1,SwapActive_01_CaveCorruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_CaveCorruption_Off,TaskLockAchievement,,1,,1,SwapActive_01_CaveCorruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_recoveritems_task_goto_watchtower,TaskGoToPOITag,,1,,,,,,,,6,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_returntowatchtower,,,,,,,,,,,,,,,,,,
12_recoveritems_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_recoveritems_simplecontainer,12_recoveritems_TaskGoToPOITag_shipwreck_4,12_recoveritems_container_xmarksthespot_flags,12_recoveritems_task_goto_watchtower,
12_recoveritems_simplecontainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_recoveritems_SliceSwap_01_GraceWW_B_Off,12_recoveritems_SliceSwap_01_GraceWW_C_On,12_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,12_recoveritems_SliceSwap_01_ReeseWW_B_Off,12_recoveritems_SliceSwap_01_CaveCorruption_On
12_recoveritems_SliceSwap_01_GraceWW_B_Off,TaskLockAchievement,,1,,1,SwapActive_01_GraceMB_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,,1,,1,SwapActive_01_GraceMB_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseMB_B_Walkaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseMB_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_02_GraceWW_WalkOff,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_MSQ_02_Grace_Walkaway_Proximity,,,GameEvent_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_02_GraceWW_WalkOff_Trigger,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,GameEvent_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_TaskGoToPOITag_shipwreck_4,TaskGoToPOITag,,,,,,,,,,,drowned_shipwreck_4_30130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_searchshipwrecks,,,,,,,,,,,,,,,,,,
12_recoveritems_Whisper,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_03_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_container_xmarksthespot_flags,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_searchship3,,,,,,,,,,,,,,12_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,12_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,,,
12_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,TaskGatherAndReturnItems,,,,1,01_MSQ_GracesFlag,MSQ_GracesFlag,100,,true,,,,,,,,,,,,IO_MSQ_GracesFlag,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_search_bowflag,,7120 2949 49,,,,,,,,,,,,,,,,
12_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,TaskGatherAndReturnItems,,,,1,0601_0104_ShipWheel,MSQ_ShipWheel,100,,true,,,,,,,,,,,,IO_MSQ_ShipWheel,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_search_shipwheel,,7090 2968 49,,,,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_CaveCorruption_On,TaskUnlockAchievement,,1,,1,SwapActive_01_Intro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_recoveritems_task_goto_watchtower,TaskGoToPOITag,,1,,,,,,,,12,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_recoveritems_returntowatchtower,,,,,,,,,,,,,,,,,,
06_demonstorm_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_demonstorm_containerswaps,06_demonstorm_TaskConversationState_Grace,06_demonstorm_SliceSwap_01_GraceWW_C_Off,06_demonstorm_TaskTriggerArea_Reese,
06_demonstorm_containerswaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,06_demonstorm_SliceSwap_01_ReeseWW_C_On,06_demonstorm_SliceSwap_01_GraceWW_C_On,06_demonstorm_GraceGoodbye_On,
06_demonstorm_GraceGoodbye_On,TaskLockAchievement,,1,,1,01_Grace_Goodbye_WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseWW_B_Walkaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseWW_B_Walkaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_ReeseWW_C_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,,1,,1,SwapActive_01_GraceWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm_container_convo,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_demonstorm_TaskConversationState_Grace,,,,
06_demonstorm_TaskConversationState_Grace,TaskConversationTopic,,,,1,01_GraceWW_03,,,,,,,,,,,,,,,,,01_Grace_Goodbye_WW,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,,,,,,,,,,,,,,,
06_demonstorm_TaskConversationState_Grace2,TaskConversationState,,,,1,01_GraceWW_03,,,,,,,,,,,,,,,,,01_GraceWW_Greet_04,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,,,,,,,,,,,,,,,
06_demonstorm_TaskAchievement_Grace_Goodbye,TaskAchievement,,,,1,01_Grace_Goodbye_WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,,,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_GraceWW_C_Off,TaskLockAchievement,,1,,1,SwapActive_01_GraceWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm_TaskTriggerArea_Reese,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_ReeseCave,@01_demonstorm_task_rejointhewatcher,,9720.2852 2459.073 42.8879,,,,,,,,,,,,,,,,
06_demonstorm_d_01_TaskGoToPOITag_drowned_cavern,TaskGoToPOITag,,1,,,,,,,,,drowned_cavern_40146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,,,,,,,,,,,,,,,
12_demonstorm_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_demonstorm_containerswaps,12_demonstorm_TaskConversationState_Grace,12_demonstorm_SliceSwap_01_GraceWW_C_Off,12_demonstorm_TaskTriggerArea_Reese,
12_demonstorm_containerswaps,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,12_demonstorm_SliceSwap_01_ReeseWW_C_On,12_demonstorm_SliceSwap_01_GraceWW_C_On,12_demonstorm_GraceGoodbye_On,
12_demonstorm_GraceGoodbye_On,TaskLockAchievement,,1,,1,01_Grace_Goodbye_MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseMB_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseMB_B_Walkaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseMB_B_Walkaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_ReeseWW_C_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseMB_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,,1,,1,SwapActive_01_GraceMB_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm_container_convo,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_demonstorm_TaskConversationState_Grace,,,,
12_demonstorm_TaskConversationState_Grace,TaskConversationTopic,,,,1,01_GraceMB_03,,,,,,,,,,,,,,,,,01_Grace_Goodbye_MB,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,,,,,,,,,,,,,,,
12_demonstorm_TaskConversationState_Grace2,TaskConversationState,,,,1,01_GraceMB_03,,,,,,,,,,,,,,,,,01_GraceMB_Greet_04,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,,,,,,,,,,,,,,,
12_demonstorm_TaskAchievement_Grace_Goodbye,TaskAchievement,,,,1,01_Grace_Goodbye_MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_ask_grace,,,,,,,,,,,,,,,,,,
12_demonstorm_SliceSwap_01_GraceWW_C_Off,TaskLockAchievement,,1,,1,SwapActive_01_GraceMB_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm_TaskTriggerArea_Reese,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_ReeseCave,@01_demonstorm_task_rejointhewatcher,,7270.1763 2949.7678 45.5072,,,,,,,,,,,,,,,,
12_demonstorm_d_01_TaskGoToPOITag_drowned_cavern,TaskGoToPOITag,,1,,,,,,,,,drowned_cavern_30122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,,,,,,,,,,,,,,,
06_demonstorm2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_demonstorm2_SliceSwap_01_ReeseWW_C_Off,06_demonstorm2_SliceSwap_01_ReeseWW_B_On,06_demonstorm2_SliceSwap_01_ReeseWW_CWA,06_demonstorm2_container2,
06_demonstorm2_TaskConversationState_Reese,TaskConversationState,,,,1,01_ReeseWW_03,,,,,,,,,,,,,,,,,01_ReeseWW_Greet_06,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,,,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_ReeseWW_C_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_ReeseWW_B_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_ReeseWW_CWA,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseWW_CWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm2_container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_demonstorm2_TaskTriggerArea_whisper,06_demonstorm2_Whisper,06_demonstorm2_TaskTriggerArea_corrupted_cavern,06_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,06_demonstorm2_container3
