TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0904_0301_d_00_container_muzzleorthrus,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0904_0301_d_01_TaskGoToPOITag_abandoned_village_40002,0904_0301_d_02_container_muzzleorthrus_kill,,,
0904_0301_d_01_TaskGoToPOITag_abandoned_village_40002,TaskGoToPOITag,,1,,,,,,true,,pirate_town_40016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0301_muzzleorthrus_goto_nyharts,,,,,,,,,,,,,
0904_0301_d_02_container_muzzleorthrus_kill,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0904_0301_d_02_01_kill_named_pirate_agent_pirate_town_40016,0904_0301_d_02_02_kill_named_pirate_agent_pirate_town_40016,,,
0904_0301_d_02_01_kill_named_pirate_agent_pirate_town_40016,TaskKillContribution,,1,1,,,,,,,pirate_town_40016,,,,,,,,,,,,Undead_Officer_17_09FL07_Named_a,,,,,,,,,,,,,,,,,,,,@0904_0301_muzzleorthrus_kill_target_at_POI,,9014.327 1782.412 40.513,,,,,,,,,,,
0904_0301_d_02_02_kill_named_pirate_agent_pirate_town_40016,TaskKillContribution,,1,1,,,,,,,pirate_town_40016,,,,,,,,,,,,Undead_Officer_17_09FL07_Named_b,,,,,,,,,,,,,,,,,,,,@0904_0301_muzzleorthrus_kill_target_at_POI,,9020.144 1665.612 51.587,,,,,,,,,,,
0904_0302_d_00_container_snuffingcandle,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0904_0302_d_01_TaskGoToPOITag_abandoned_village_40002,0904_0302_d_02_container_snuffingcandle_tasks,,,
0904_0302_d_01_TaskGoToPOITag_abandoned_village_40002,TaskGoToPOITag,,1,,,,,,true,,ancient_lighthouse_40008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0302_snuffingcandle_goto_elafry,,,,,,,,,,,,,
0904_0302_d_02_container_snuffingcandle_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0904_0302_d_02_01_GetQuestLorePage_Approach,0904_0302_d_02_02_GetQuestLorePage_Hall,0904_0302_d_02_03_GetQuestLorePage_Sphaera,0904_0302_d_02_04_kill_Sentinel_Taskmaster_ancient_lighthouse_40008,0904_0302_d_02_05_kill_Javelineer_Officer_ancient_lighthouse_40008
0904_0302_d_02_01_GetQuestLorePage_Approach,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_17_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0302_snuffingcandle_lore_approach,,,,,,,,,,,,,
0904_0302_d_02_02_GetQuestLorePage_Hall,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_17_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0302_snuffingcandle_lore_hall,,,,,,,,,,,,,
0904_0302_d_02_03_GetQuestLorePage_Sphaera,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_17_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0302_snuffingcandle_lore_sphaera,,,,,,,,,,,,,
0904_0302_d_02_04_kill_Sentinel_Taskmaster_ancient_lighthouse_40008,TaskKillContribution,,1,1,,,,,true,,ancient_lighthouse_40008,,,,,,,,,,,,AncientGuardian_Spearman_Named_00,,,,,,,,,,,,,,,,,,,,@0904_0302_snuffingcandle_kill_target_at_POI,,,,,,,,,,,,,
0904_0302_d_02_05_kill_Javelineer_Officer_ancient_lighthouse_40008,TaskKillContribution,,1,1,,,,,true,,ancient_lighthouse_40008,,,,,,,,,,,,AncientGuardian_Javelineer_09FL08,,,,,,,,,,,,,,,,,,,,@0904_0302_snuffingcandle_kill_target_at_POI,,,,,,,,,,,,,
0904_0303_d_00_container_curseebonyhawk,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0904_0303_d_00_TaskGoToPOITag_haunted_village_40012,0904_0303_d_01_container_curseebonyhawk_subtask1,0904_0303_d_02_container_curseebonyhawk_subtask2,0904_0303_d_03_container_curseebonyhawk_subtask3,
0904_0303_d_00_TaskGoToPOITag_haunted_village_40012,TaskGoToPOITag,,,,,,,,,,haunted_village_40012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_goto_sleepytallow,,,,,,,,,,,,,
0904_0303_d_01_container_curseebonyhawk_subtask1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_container,,,,,,,,,0904_0303_d_01_01_Kill_5_Ghost_haunted_village_40012,0904_0303_d_01_02_TaskAchievement_GetQuestLorePage_EbonyHawk1,,,
0904_0303_d_01_01_Kill_5_Ghost_haunted_village_40012,TaskKillContribution,,1,5,,,,,,,haunted_village_40012,,,,,,,,,,,,Ebony_Hawk,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_kill_target_at_POI,,,,,,,,,,,,,
0904_0303_d_01_02_TaskAchievement_GetQuestLorePage_EbonyHawk1,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_07_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_searchforclues,,,,,,,,,,,,,
0904_0303_d_02_container_curseebonyhawk_subtask2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_container,,,,,,,,,0904_0303_d_02_01_TaskHaveAndReturnItems_8_SailorLockets_haunted_village_40012,0904_0303_d_02_03_TaskGoToPOITag_haunted_village_40012,0904_0303_d_02_02_TaskAchievement_GetQuestLorePage_EbonyHawk2,,
0904_0303_d_02_01_TaskHaveAndReturnItems_8_SailorLockets_haunted_village_40012,TaskHaveAndReturnItems,,1,5,0904_0303_SailorLocket,Wolf_Black_22_09FL10,80,,,,haunted_village_40012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0904_0303_d_02_03_TaskGoToPOITag_haunted_village_40012,TaskGoToPOITag,,,,,,,,,,haunted_village_40012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09_task_travelto_POITag_generic,,,1,,,,,,,,,,
0904_0303_d_02_02_TaskAchievement_GetQuestLorePage_EbonyHawk2,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_07_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_continuesearch,,,,,,,,,,,,,
0904_0303_d_03_container_curseebonyhawk_subtask3,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_container,,,,,,,,,0904_0303_d_03_03_TaskGoToPOITag_haunted_village_40012,0904_0303_d_03_01_TaskAchievement_GetQuestLorePage_EbonyHawk3,0904_0303_d_03_02_kill_LightningGhost_haunted_village_40012,,
0904_0303_d_03_03_TaskGoToPOITag_haunted_village_40012,TaskGoToPOITag,,,,,,,,,,haunted_village_40012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09_task_travelto_POITag_generic,,,1,,,,,,,,,,
0904_0303_d_03_01_TaskAchievement_GetQuestLorePage_EbonyHawk3,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_07_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_completejournal,,,,,,,,,,,,,
0904_0303_d_03_02_kill_LightningGhost_haunted_village_40012,TaskKillContribution,,1,1,,,,,,,haunted_village_40012,,,,,,,,,,,,Ghost_Shipwrecked_23_09FL10_Named,,,,,,,,,,,,,,,,,,,,@0904_0303_curseebonyhawk_kill_target,,,,,,,,,,,,,
0902_0501_d_00_container_discardedmemories,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0902_0501_d_01_container_discardedmemories_subtask1,0902_0501_d_02_container_discardedmemories_subtask2,,,
0902_0501_d_01_container_discardedmemories_subtask1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0501_discardedmemories_searchforclues,,,,,,,,,0902_0501_d_01_01_TaskGoToPOITag_abandoned_village_40025,0902_0501_d_01_02_TaskAchievement_GetQuestLorePage_ClearwaterBend,,,
0902_0501_d_01_01_TaskGoToPOITag_abandoned_village_40025,TaskGoToPOITag,,1,,,,,,,,abandoned_village_40025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0902_0501_d_01_02_TaskAchievement_GetQuestLorePage_ClearwaterBend,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_05_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0902_0501_d_02_container_discardedmemories_subtask2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0501_discardedmemories_searchforclues2,,,,,,,,,0902_0501_d_02_01_TaskGoToPOITag_abandoned_village_40001,0902_0501_d_02_02_TaskAchievement_GetQuestLorePage_CampbellsRest,,,
0902_0501_d_02_01_TaskGoToPOITag_abandoned_village_40001,TaskGoToPOITag,,1,,,,,,,,abandoned_village_40001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0902_0501_d_02_02_TaskAchievement_GetQuestLorePage_CampbellsRest,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_05_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0902_0502_d_00_container_errorofways,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0902_0502_d_01_TaskGoToPOITag_abandoned_village_40002,0902_0502_d_02_container_errorofways_tasks,,,
0902_0502_d_01_TaskGoToPOITag_abandoned_village_40002,TaskGoToPOITag,,1,,,,,,true,,pirate_town_40016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0502_errorofways_goto_nyharts,,,,,,,,,,,,,
0902_0502_d_02_container_errorofways_tasks,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0902_0502_d_02_01_TaskHaveAndReturnItems_8_SailingCharts_pirate_town_40016,0902_0502_d_02_02_TaskInteract_0906_CargoSupplies,,,
0902_0502_d_02_01_TaskHaveAndReturnItems_8_SailingCharts_pirate_town_40016,TaskHaveAndReturnItems,,1,8,0902_0502_SailingCharts,Anchorshot,60,,,,pirate_town_40016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0502_errorofways_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0902_0502_d_02_02_TaskInteract_0906_CargoSupplies,TaskGameEvent,,1,1,,,,,,,,,,,,,,,,IO_0906_CargoSupplies,,,0906_CargoSupplies_interact,,,,,,,,,,,,,,,,,,,,@0902_0502_errorofways_interact_with_IO,,9018.81 1681.30 43.65,,,,,,,,,,,
0902_0503_d_00_container_abandonedresearch,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0902_0503_d_01_container_abandonedresearch_subtask1,0902_0503_d_02_container_abandonedresearch_subtask2,,,
0902_0503_d_01_container_abandonedresearch_subtask1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0902_0503_d_01_01_TaskGoToPOITag_ancient_bridge_40019,0902_0503_d_01_02_TaskAchievement_GetQuestLorePage_SaircorBridge,,,
0902_0503_d_01_01_TaskGoToPOITag_ancient_bridge_40019,TaskGoToPOITag,,1,,,,,,,,ancient_bridge_40019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0503_abandonedresearch_goto_saircorbridge,,,,,,,,,,,,,
0902_0503_d_01_02_TaskAchievement_GetQuestLorePage_SaircorBridge,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_06_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0503_abandonedresearch_find_lorepage_at_POI,,9316.423 970.862 59.586,,,,,,,,,,,
0902_0503_d_02_container_abandonedresearch_subtask2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0902_0503_d_02_01_TaskGoToPOITag_ancient_ruins_40020,0902_0503_d_02_02_TaskAchievement_GetQuestLorePage_Saircor,0902_0503_d_02_03_TaskHaveAndReturnItems_ClayStatue_ancient_ruins_40020,,
0902_0503_d_02_01_TaskGoToPOITag_ancient_ruins_40020,TaskGoToPOITag,,1,,,,,,,,ancient_ruins_40020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0503_abandonedresearch_goto_saircor,,,,,,,,,,,,,
0902_0503_d_02_02_TaskAchievement_GetQuestLorePage_Saircor,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_06_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0503_abandonedresearch_find_lorepage_at_POI2,,9641.779 903.325 84.897,,,,,,,,,,,
0902_0503_d_02_03_TaskHaveAndReturnItems_ClayStatue_ancient_ruins_40020,TaskHaveAndReturnItems,,1,1,0902_0503_ClayStatue,AncientGuardian_Javelineer_09FL06,100,,true,,ancient_ruins_40020,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0503_abandonedresearch_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0902_0601_d_00_container_dispatchtothefront,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0902_0601_d_01_TaskGoToPOITag_pirate_fort_40017,0902_0601_d_02_container_dispatchtothefront_tasks,0902_0601_d_03_TaskGoToPOITag_corrupted_mine_40014,0902_0601_d_04_container_dispatchtothefront_bloodtracking1,0902_0601_d_05_container_dispatchtothefront_bloodtracking2
0902_0601_d_01_TaskGoToPOITag_pirate_fort_40017,TaskGoToPOITag,,1,,,,,,,,pirate_fort_40017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_goto_coffmans,,,,,,,,,,,,,
0902_0601_d_02_container_dispatchtothefront_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0902_0601_d_02_01_TaskHaveAndReturnItems_8_CaptainsOrders_pirate_fort_40017,0902_0601_d_02_02_TaskAchievement_GetQuestLorePage_Rigger,,,
0902_0601_d_02_01_TaskHaveAndReturnItems_8_CaptainsOrders_pirate_fort_40017,TaskHaveAndReturnItems,,1,8,0902_0601_CaptainsOrders,Cannonstorm,85,,true,,pirate_fort_40017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0902_0601_d_02_02_TaskAchievement_GetQuestLorePage_Rigger,TaskAchievement,,,,Lore_unlock_09_FirstLight_Title_07_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_collect_lore,,9657.125 1718.861 59.621,,,,,,,,,,,
0902_0601_d_03_TaskGoToPOITag_corrupted_mine_40014,TaskGoToPOITag,,1,,,,,,,,corrupted_mine_40014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_goto_POI,,,,,,,,,,,,,
0902_0601_d_04_container_dispatchtothefront_bloodtracking1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0902_0601_d_04_01_TaskInteract_0905_BloodTracking_A,0902_0601_d_04_02_TaskInteract_0905_BloodTracking_B,0902_0601_d_04_03_TaskInteract_0905_BloodTracking_A,0902_0601_d_04_04_TaskInteract_0905_BloodTracking_B,0902_0601_d_04_05_TaskInteract_0905_BloodTracking_C
0902_0601_d_04_01_TaskInteract_0905_BloodTracking_A,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_A,,,0905_BloodTracking_A_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_search_for_IO,,,,,,,,,,,,,
0902_0601_d_04_02_TaskInteract_0905_BloodTracking_B,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_B,,,0905_BloodTracking_B_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,,,,,,,,,,,,
0902_0601_d_04_03_TaskInteract_0905_BloodTracking_A,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_A,,,0905_BloodTracking_A_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,,,,,,,,,,,,
0902_0601_d_04_04_TaskInteract_0905_BloodTracking_B,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_B,,,0905_BloodTracking_B_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,,,,,,,,,,,,
0902_0601_d_04_05_TaskInteract_0905_BloodTracking_C,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_C,,,0905_BloodTracking_C_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,,,,,,,,,,,,
0902_0601_d_05_container_dispatchtothefront_bloodtracking2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0902_0601_d_05_01_TaskInteract_0905_BloodTracking_B,0902_0601_d_05_02_TaskInteract_0905_BloodTracking_A,0902_0601_d_05_03_TaskInteract_0905_BloodTracking_B,0902_0601_d_05_04_TaskInteract_0905_BloodTracking_A,0902_0601_d_05_05_TaskInteract_0905_BloodTracking_B
0902_0601_d_05_01_TaskInteract_0905_BloodTracking_B,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_B,,,0905_BloodTracking_B_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,8627.409 1513.076 225.227,,,,,,,,,,,
0902_0601_d_05_02_TaskInteract_0905_BloodTracking_A,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_A,,,0905_BloodTracking_A_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,,,,,,,,,,,,
0902_0601_d_05_03_TaskInteract_0905_BloodTracking_B,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_B,,,0905_BloodTracking_B_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,,,,,,,,,,,,
0902_0601_d_05_04_TaskInteract_0905_BloodTracking_A,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_A,,,0905_BloodTracking_A_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_follow_IO,,,,,,,,,,,,,
0902_0601_d_05_05_TaskInteract_0905_BloodTracking_B,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_0905_BloodTracking_B,,,0905_BloodTracking_B_interact,,,,,,,,,,,,,,,,,,,,@0902_0601_dispatchtothefront_final_IO,,,,,,,,,,,,,
0905_0301_d_00_container_evolutioncorruption_p1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0905_0301_d_01_container_evolutioncorruption_p1_Hilltop,0905_0301_d_02_container_evolutioncorruption_p1_Campbells,,,
0905_0301_d_01_container_evolutioncorruption_p1_Hilltop,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0905_0301_d_01_01_TaskGoToPOITag_corrupted_camp_40013,0905_0301_d_01_02_TaskHaveAndReturnItems_3_CorruptedBlood_corrupted_camp_40013,,,
0905_0301_d_01_01_TaskGoToPOITag_corrupted_camp_40013,TaskGoToPOITag,,1,,,,,,,,corrupted_camp_40013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0301_evolutioncorruption_pt1_goto_hilltop,,,,,,,,,,,,,
0905_0301_d_01_02_TaskHaveAndReturnItems_3_CorruptedBlood_corrupted_camp_40013,TaskHaveAndReturnItems,,1,3,0905_0301_CorruptedBlood,Gristlerot,100,,,,corrupted_camp_40013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0301_evolutioncorruption_pt1_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0905_0301_d_02_container_evolutioncorruption_p1_Campbells,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0905_0301_d_02_01_TaskGoToPOITag_abandoned_village_40001,0905_0301_d_02_02_TaskHaveAndReturnItems_6_WitheredFlesh_abandoned_village_40001,,,
0905_0301_d_02_01_TaskGoToPOITag_abandoned_village_40001,TaskGoToPOITag,,1,,,,,,,,abandoned_village_40001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0301_evolutioncorruption_pt1_goto_campbells,,,,,,,,,,,,,
0905_0301_d_02_02_TaskHaveAndReturnItems_6_WitheredFlesh_abandoned_village_40001,TaskHaveAndReturnItems,,1,6,0905_0303_WitheredFlesh,Skipstitch,100,,,,abandoned_village_40001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0301_evolutioncorruption_pt1_get_killtoken_from_target2_at_POI,,,,,,,,,,,,,
0905_0302_d_00_container_theoryoldworld,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0905_0302_d_01_GoToPOITag_corrupted_mine_40014,0905_0302_d_02_container_theoryoldworld_tasks,,,
0905_0302_d_01_GoToPOITag_corrupted_mine_40014,TaskGoToPOITag,,1,,,,,,,,corrupted_mine_40014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0302_theoryoldworld_goto_letums,,,,,,,,,,,,,
0905_0302_d_02_container_theoryoldworld_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0905_0302_d_02_01_GatherItem_Magnetite_corrupted_mine_40014,0905_0302_d_02_02_kill_10_Ironslag,,,
0905_0302_d_02_01_GatherItem_Magnetite_corrupted_mine_40014,TaskGatherAndReturnItems,,1,6,0905_0302_Magnetite,0908_Magnetite,100,,true,,corrupted_mine_40014,,1,,,,,,,IO_0908_Magnetite,,,,,,,,,,,,,,,,,,,,,,,@0905_0302_theoryoldworld_gather_item_at_POI,,,,,,,,,,,,,
0905_0302_d_02_02_kill_10_Ironslag,TaskKillContribution,,1,10,,,,,true,,corrupted_mine_40014,,,,,,,,,,,,Ironslag,,,,,,,,,,,,,,,,,,,,@0905_0302_theoryoldworld_kill_ironslag,,,,,,,,,,,,,
0905_0305_d_00_container_evolutioncorruption_p3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0905_0305_d_01_TaskGoToPOITag_pirate_town_40016,0905_0305_d_02_TaskHaveAndReturnItems_6_PirateBlood_pirate_town_40016,,,
0905_0305_d_01_TaskGoToPOITag_pirate_town_40016,TaskGoToPOITag,,1,,,,,,,,pirate_town_40016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0305_evolutioncorruption_pt3_goto_nyharts,,,,,,,,,,,,,
0905_0305_d_02_TaskHaveAndReturnItems_6_PirateBlood_pirate_town_40016,TaskHaveAndReturnItems,,1,6,0905_0305_PirateBlood,Anchorshot,100,,,,pirate_town_40016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0305_evolutioncorruption_pt3_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0905_0306_d_00_container_brightazothflame,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0905_0306_d_01_TaskGoToPOITag_firstlight8,0905_0306_d_02_TaskHaveAndReturnItems_8_GuardianCrest_firstlight8,0905_0306_d_03_TaskGoToPOITag_ancient_lighthouse_40008,0905_0306_d_04_TaskHaveAndReturnItems_CrystalPrism_ancient_lighthouse_40008,
0905_0306_d_01_TaskGoToPOITag_firstlight8,TaskGoToPOITag,,1,,,,,,,firstlight8,firstlight8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0306_brightazothflame_goto_lightscrown,,,,,,,,,,,,,
0905_0306_d_02_TaskHaveAndReturnItems_8_GuardianCrest_firstlight8,TaskHaveAndReturnItems,,1,8,0905_0306_GuardianCrest,Brightbeacon,85,,,firstlight8,firstlight8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0306_brightazothflame_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0905_0306_d_03_TaskGoToPOITag_ancient_lighthouse_40008,TaskGoToPOITag,,1,,,,,,,,ancient_lighthouse_40008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0306_brightazothflame_goto_elafry,,,,,,,,,,,,,
0905_0306_d_04_TaskHaveAndReturnItems_CrystalPrism_ancient_lighthouse_40008,TaskHaveAndReturnItems,,1,1,0905_0306_CrystalPrism,,,100,true,,ancient_lighthouse_40008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0306_brightazothflame_get_item_from_container_at_POI,,,,,,,,,,,,,
0905_0307_d_00_container_evolutioncorruption_p4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0905_0307_d_01_TaskGoToPOITag_haunted_village_40012,0905_0307_d_02_TaskHaveAndReturnItems_5_Ectoplasm_haunted_village_40012,,,
0905_0307_d_01_TaskGoToPOITag_haunted_village_40012,TaskGoToPOITag,,,,,,,,,,haunted_village_40012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0307_evolutioncorruption_pt4_goto_sleepytallow,,,,,,,,,,,,,
