TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
1203_0302_d_00_container_root_problem2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1203_0302_d_02_KillTaskSneed,1203_0302_d_02_TaskGatherItems_Lakeside_Farm,,,
1203_0302_d_02_KillTaskSneed,TaskKillContribution,,1,1,,,,,true,,withered_farm_30113,,1,,,,,,,,,,Withered_Brute_Named_00,,,,,,,,,,,,,,,,,,,,@Generic_KillQuest,,7558.021 2947.262 79.247,,,,,,,,,,,
1203_0302_d_02_TaskGatherItems_Lakeside_Farm,TaskGatherItems,,1,1,1203_0302_HealthyCorn,Corn,100,,true,,withered_farm_30113,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_TaskGatherItems_Lakeside_Healthy_Corn,,7558.021 2947.262 79.247,,,,,,,,,,,
1203_0401_d_00_container_fashion,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203_0401_d_01_TaskGoToPOITag_Antares,1203_0401_d_02_container_fashion_collectsilk,,,
1203_0401_d_01_TaskGoToPOITag_Antares,TaskGoToPOITag,,1,,,,,,true,,ancient_ruins_30121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1203_0401_d_01_TaskGoToPOITag_Achernar,,,,,,,,,,,,,
1203_0401_d_02_container_fashion_collectsilk,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1203_0402_d_02a_TaskHaveAndReturnItems_3_Silk_Achenar,1203_0402_d_02b_TaskHaveAndReturnItems_3_Silk_Anteres,,,
1203_0402_d_02a_TaskHaveAndReturnItems_3_Silk_Achenar,TaskHaveAndReturnItems,,1,8,1203_0401_TatteredSilk,Celestial,100,,true,,ancient_ruins_30121,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_kill_token_POITag_Fashion,,,,,,,,,,,,,
1203_0402_d_02b_TaskHaveAndReturnItems_3_Silk_Anteres,TaskHaveAndReturnItems,,1,8,1203_0401_TatteredSilk,Celestial,100,,true,,ancient_ruins_30119,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_kill_token_POITag_Fashion,,,1,,,,,,,,,,
1205_0501_d_00_Container_ancientcraft,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205_0501_d_02a_TaskGoToPOITag_Achernar,1205_0501_d_02b_TaskGatherChest,1205_0501_d_01_container_ancientcraft_Antares,,
1205_0501_d_02a_TaskGoToPOITag_Achernar,TaskGoToPOITag,,1,,,,,,true,,ancient_ruins_30119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_travelto_POITag_generic,,,,,,,,,,,,,
1205_0501_d_02b_TaskGatherChest,TaskHaveAndReturnItems,,1,1,1205_0501_AncientArt,,,100,true,,ancient_ruins_30119,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0501_d_01_Task,,,,,,,,,,,,,
1205_0501_d_01_container_ancientcraft_Antares,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1205_0501_d_01a_TaskGoToPOITag_Antares,1205_0501_d_01b_TaskGatherChest,,,
1205_0501_d_01a_TaskGoToPOITag_Antares,TaskGoToPOITag,,1,,,,,,true,,ancient_ruins_30121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0501_d_TaskGoTo,,,,,,,,,,,,,
1205_0501_d_01b_TaskGatherChest,TaskHaveAndReturnItems,,1,1,1205_0501_AncientArt02,,,100,true,,ancient_ruins_30121,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0501_d_02_Task,,,,,,,,,,,,,
1204_0201_d_00_container_goodwill,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1204_0201_d_01_TaskGoToPOITag_Tres_Campos,1204_0201_d_00_container_goodwill2,,,
1204_0201_d_01_TaskGoToPOITag_Tres_Campos,TaskGoToPOITag,,1,,,,,,,,withered_farm_3_30115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1204_0201_d_01_TaskGoToPOITag_Tres_Campos,,,,,,,,,,,,,
1204_0201_d_00_container_goodwill2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1204_0201_d_01_Tres_Campos_Kill,1204_0201_d_02_TaskGatherItems_Tres_Campos_Prize_Squash,,,
1204_0201_d_01_Tres_Campos_Kill,TaskKillContribution,,1,7,,,,,true,,withered_farm_3_30115,,,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@12_task_destroy_enemies_generic,,,,,,,,,,,,,
1204_0201_d_02_TaskGatherItems_Tres_Campos_Prize_Squash,TaskGatherItems,,1,1,1204_0201_PrizeSquash,Squash,100,,true,,withered_farm_3_30115,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_TaskGatherItems_Tres_Campos_Prize_Squash,,,,,,,,,,,,,
1204_0202_d_00_container_stores,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204_0202_d_01_Task,1204_0202_d_02_container_stores_KillandCollect,,,
1204_0202_d_01_Task,TaskGoToPOITag,,1,,,,,,,,withered_farm_30116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1204_0202_d_01_Task,,,,,,,,,,,,,
1204_0202_d_02_container_stores_KillandCollect,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1204_0202_d_02a_Task,1204_0202_d_02b_Task,,,
1204_0202_d_02a_Task,TaskKillContribution,,1,6,,,,,,,,,,,,,,,,,,,Bileblight,,,,,,,,,,,,,,,,,,,,@12_task_Kill_Arruda_Withered,,,,,,,,,,,,,
1204_0202_d_02b_Task,TaskGatherAndReturnItems,,1,4,1204_0202_FarsideJam,1201_JamJar,100,,true,,withered_farm_30116,,1,,,,,,,IO_1201_JamJar,,,,,,,,,,,,,,,,,,,,,,,@1204_0202_d_03_Task,,,,,,,,,,,,,
1205_0201_d_00_container_corruption_resistance,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205_0201_d_01_TaskHaveItems_9_WaterT1,1205_0201_d_02_TaskHaveItems_9_BerryT1,1205_0201_d_03_TaskHaveItems_3_TinctureCorruptionT2,,
1205_0201_d_01_TaskHaveItems_9_WaterT1,TaskHaveItems,,,9,WaterT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_acquire_generic,,,,,,,,,,,,,
1205_0201_d_02_TaskHaveItems_9_BerryT1,TaskHaveItems,,,9,BerryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_acquire_generic,,,,,,,,,,,,,
1205_0201_d_03_TaskHaveItems_3_TinctureCorruptionT2,TaskHaveItems,,,3,TinctureCorruptionT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_craft_yourcamp_generic,,,,,,,,,,,,,
1205_0202_d_00_container_staff_final,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205_0202_d_01_TaskGoToPOITag_ancient_temple_lg,1205_0202_d_02_kill_30_Ancient,1205_0202_d_03_TaskHaveAndReturnItems_5_MI_Alkahest_ancient_temple_lg,,
1205_0202_d_01_TaskGoToPOITag_ancient_temple_lg,TaskGoToPOITag,,1,,,,,,,,ancient_temple_lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_travelto_POITag_generic,,,,,,,,,,,,,
1205_0202_d_02_kill_30_Ancient,TaskKillContribution,,1,9,,,,,,,,,,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@12_task_destroy_enemies_generic,,,,,,,,,,,,,
1205_0202_d_03_TaskHaveAndReturnItems_5_MI_Alkahest_ancient_temple_lg,TaskHaveAndReturnItems,,1,5,MI_Alkahest,,,100,true,,ancient_temple_lg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_search_chests_POITag_generic,,,,,,,,,,,,,
1205_0301_d_00_container_broken_weapons,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205_0301_d_01_TaskGoToPOITag_Undead_Bastion,1205_0301_d_02_TaskHaveAndReturnItems_5_MI_BrokenWeapon_Undead_Bastion,,,
1205_0301_d_01_TaskGoToPOITag_Undead_Bastion,TaskGoToPOITag,,1,,,,,,,,Undead_Bastion_30203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0301_d_01_TaskGoToPOITag_Undead_Bastion,,,,,,,,,,,,,
1205_0301_d_02_TaskHaveAndReturnItems_5_MI_BrokenWeapon_Undead_Bastion,TaskHaveAndReturnItems,,1,8,1205_0301_BrokenWeaponry,Turncoat,75,,true,,Undead_Bastion_30203,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12_task_kill_token_POITag_generic_BrokenWeapon,,,,,,,,,,,,,
1205_0302_d_00_container_indigestion,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205_0302_d_01_TaskGoToPOITag_Mines_de_Miclot,1205_0302_d_02_Container_topplinggiants,,,
1205_0302_d_01_TaskGoToPOITag_Mines_de_Miclot,TaskGoToPOITag,,1,,,,,,,,withered_mines_30112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0302_d_01_TaskGoToPOITag_Mines_de_Miclot,,,,,,,,,,,,,
1205_0302_d_02_Container_topplinggiants,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1205_0302_d_02a_Task,1205_0302_d_02b_TaskHaveAndReturnItems_1_MI_SavillesBrooch_Mines_de_Miclot,,,
1205_0302_d_02a_Task,TaskKillContribution,,1,9,,,,,true,,withered_mines_30112,,1,,,,,,,,,,Blackpick,,,,,,,,,,,,,,,,,,,,@1205_0302_d_02a_Task,,,,,,,,,,,,,
1205_0302_d_02b_TaskHaveAndReturnItems_1_MI_SavillesBrooch_Mines_de_Miclot,TaskHaveAndReturnItems,,1,1,1205_0302_SavillesBrooch,Withered_Grunt_Named_12MB10,100,,false,,withered_mines_30112,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0302_d_02b_CollectBroochfromTarget,,7739.107 3733.100 120.395,,,,,,,,,,,
1205_0303_d_00_container_crownjewels,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205_0303_d_01_TaskGoToPOITag_Montore,1205_0303_d_02_container_crownjewels_KillAndCollect,,,
1205_0303_d_01_TaskGoToPOITag_Montore,TaskGoToPOITag,,1,,,,,,,,undead_shipwreck_30101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0303_d_01_TaskGoToPOITag_Montore,,,,,,,,,,,,,
1205_0303_d_02_container_crownjewels_KillAndCollect,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1205_0303_d_02a_KillContribution_15_Undead,1205_0303_d_02b_TaskHaveAndReturnItems_1_Bloody_Heart_Montore,,,
1205_0303_d_02a_KillContribution_15_Undead,TaskKillContribution,,1,9,,,,,,,,,,,,,,,,,,,Bloodheart,,,,,,,,,,,,,,,,,,,,@1205_0303_d_02_KillContribution_15_Undead_CrownJewels,,6778.584 2458.883 39.889,,,,,,,,,,,
1205_0303_d_02b_TaskHaveAndReturnItems_1_Bloody_Heart_Montore,TaskHaveAndReturnItems,,1,3,1205_0303_BloodyHeart,,,100,true,,undead_shipwreck_30101,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1205_0303_d_03_TaskHaveAndReturnItems_1_Bloody_Heart_Montore,,,,,,,,,,,,,
1210_0201_d_00_Container_daggermist,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210_0201_d_01_Task,1210_0201_d_02_Task,1210_0201_d_03_Task,1210_0201_d_04_Task,
1210_0201_d_01_Task,TaskGoToPOITag,0,1,1,,,,,,,shipwreck_30222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1210_0201_d_03_Task,,,,,,,,,,,,,
1210_0201_d_02_Task,TaskHaveAndReturnItems,0,1,3,1210_0201_MistWine,,,100,true,,shipwreck_30222,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1210_0201_d_04_Task,,,,,,,,,,,,,
1210_0201_d_03_Task,TaskGoToPOITag,0,1,1,,,,,,,shipwreck_30223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1210_0201_d_01_Task,,,,,,,,,,,,,
1210_0201_d_04_Task,TaskHaveAndReturnItems,0,1,4,1210_0201_DaggerWine,,,100,true,,shipwreck_30223,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1210_0201_d_02_Task,,,,,,,,,,,,,
1204_0301_d_00_Container_topplinggiants,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204_0301_d_01_Task,,,,
1204_0301_d_01_Task,TaskGoToPOITag,0,1,1,,,,,,,withered_mines_30112,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225_0101a_d_00_container_downpayment,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225_0101a_d_01_container_downpayment_swaps,1225_0101a_d_02_container_downpayment_campsite1,1225_0101a_d_03_container_downpayment_campsite2,1225_0101a_d_04_container_downpayment_chason,1225_0101a_d_05_container_downpayment_swaps2
1225_0101a_d_01_container_downpayment_swaps,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101a_d_01_01_SliceSwap_1225_CampfirePropsMB_On,1225_0101a_d_01_02_SliceSwap_1225_0101_LoreA_On,1225_0101a_d_01_03_SliceSwap_1225_0101_LoreB_On,,
1225_0101a_d_01_01_SliceSwap_1225_CampfirePropsMB_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_CampfirePropsMB_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101a_d_01_02_SliceSwap_1225_0101_LoreA_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_0101_LoreA_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101a_d_01_03_SliceSwap_1225_0101_LoreB_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_0101_LoreB_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101a_d_02_container_downpayment_campsite1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101a_d_02_01_TriggerArea_HousingCampsite1,1225_0101a_d_02_02_Achievement_CampsiteLoreA,,,
1225_0101a_d_02_01_TriggerArea_HousingCampsite1,TaskTriggerArea,,1,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Housing_MB1,@1225_0101_downpayment_Goto_Campsite1,,7689.774 3423.215 140.132,,,,,,,,,,,
1225_0101a_d_02_02_Achievement_CampsiteLoreA,TaskAchievement,,,1,Lore_unlock_HouseofGiacomo_Title_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_CampsiteLoreA,,7689.774 3423.215 140.132,,,,,,,,,,,
1225_0101a_d_03_container_downpayment_campsite2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101a_d_03_01_TriggerArea_HousingCampsite2,1225_0101a_d_03_02_Achievement_CampsiteLoreB,,,
1225_0101a_d_03_01_TriggerArea_HousingCampsite2,TaskTriggerArea,,1,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Housing_MB2,@1225_0101_downpayment_Goto_Campsite2,,8157.283 3231.687 70.448,,,,,,,,,,,
1225_0101a_d_03_02_Achievement_CampsiteLoreB,TaskAchievement,,,1,Lore_unlock_HouseofGiacomo_Title_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_CampsiteLoreB,,8157.283 3231.687 70.448,,,,,,,,,,,
1225_0101a_d_04_container_downpayment_chason,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101a_d_04_01_GoToPOITag_ancient_ruins_40154,1225_0101a_d_04_02_TriggerArea_HousingChasonCamp,1225_0101a_d_04_03_00_container_downpayment_ChasonEncWrap,,
1225_0101a_d_04_01_GoToPOITag_ancient_ruins_40154,TaskGoToPOITag,,1,,,,,,true,,ancient_ruins_40154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_Goto_ChasonSteep,,,,,,,,,,,,,
1225_0101a_d_04_02_TriggerArea_HousingChasonCamp,TaskTriggerArea,,1,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Housing_ChasonCamp,@1225_0101_downpayment_Goto_ChasonCamp,,8395.691 3613.931 162.173,,,,,,,,,,,
1225_0101a_d_04_03_00_container_downpayment_ChasonEncWrap,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,IO_1225_ChasonCampChest,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101a_d_04_03_container_downpayment_ChasonCampEnc,1225_0101a_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101a_d_04_03_container_downpayment_ChasonCampEnc,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8395.691 3613.931 162.173,1,,,,,,1225_0101a_d_04_03_01_Interact_1225_ChasomCampChest,1225_0101a_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101a_d_04_03_01_Interact_1225_ChasomCampChest,TaskGameEvent,,,1,,,,,,,ancient_ruins_40154,,,,,,,,,IO_1225_ChasonCampChest,,,1225_ChasonCampChest_interact,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_interact_ChasonCampChest,,,,,,,,,,,,,
1225_0101a_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,,,1,1225_0101_GiacomoNotebook,,,,true,,ancient_ruins_40154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101a_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,,,1,1225_0101_GiacomoNotebook,Damned_Villager_Pickaxe_Named_00,100,,true,,ancient_ruins_40154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_recover_notebook,,8395.691 3613.931 162.173,,,,,,,,,,,
1225_0101a_d_05_container_downpayment_swaps2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101a_d_05_01_SliceSwap_1225_GiacomoStart_Off,1225_0101a_d_05_02_SliceSwap_1225_GiacomoChason_On,,,
1225_0101a_d_05_01_SliceSwap_1225_GiacomoStart_Off,TaskUnlockAchievement,,1,1,SwapActive_1225_GiacomoStart_Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101a_d_05_02_SliceSwap_1225_GiacomoChason_On,TaskUnlockAchievement,,1,1,SwapActive_1225_GiacomoChason_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101b_d_00_container_downpayment,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225_0101b_d_01_container_downpayment_swaps,1225_0101b_d_02_container_downpayment_campsite1,1225_0101b_d_03_container_downpayment_campsite2,1225_0101b_d_04_container_downpayment_chason,1225_0101b_d_05_container_downpayment_swaps2
1225_0101b_d_01_container_downpayment_swaps,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101b_d_01_01_SliceSwap_1225_CampfirePropsFL_On,1225_0101b_d_01_02_SliceSwap_1225_0101_LoreA_On,1225_0101b_d_01_03_SliceSwap_1225_0101_LoreB_On,,
1225_0101b_d_01_01_SliceSwap_1225_CampfirePropsFL_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_CampfirePropsFL_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101b_d_01_02_SliceSwap_1225_0101_LoreA_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_0101_LoreA_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101b_d_01_03_SliceSwap_1225_0101_LoreB_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_0101_LoreB_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101b_d_02_container_downpayment_campsite1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101b_d_02_01_TriggerArea_HousingCampsite1,1225_0101b_d_02_02_Achievement_CampsiteLoreA,,,
1225_0101b_d_02_01_TriggerArea_HousingCampsite1,TaskTriggerArea,,1,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Housing_FL1,@1225_0101_downpayment_Goto_Campsite1,,8630.979 1605.571 178.008,,,,,,,,,,,
1225_0101b_d_02_02_Achievement_CampsiteLoreA,TaskAchievement,,,1,Lore_unlock_HouseofGiacomo_Title_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_CampsiteLoreA,,8630.979 1605.571 178.008,,,,,,,,,,,
1225_0101b_d_03_container_downpayment_campsite2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101b_d_03_01_TriggerArea_HousingCampsite2,1225_0101b_d_03_02_Achievement_CampsiteLoreB,,,
1225_0101b_d_03_01_TriggerArea_HousingCampsite2,TaskTriggerArea,,1,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Housing_FLWW2,@1225_0101_downpayment_Goto_Campsite2,,8305.233 2993.688 57.101,,,,,,,,,,,
1225_0101b_d_03_02_Achievement_CampsiteLoreB,TaskAchievement,,,1,Lore_unlock_HouseofGiacomo_Title_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_CampsiteLoreB,,8305.233 2993.688 57.101,,,,,,,,,,,
1225_0101b_d_04_container_downpayment_chason,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101b_d_04_01_GoToPOITag_ancient_ruins_40154,1225_0101b_d_04_02_TriggerArea_HousingChasonCamp,1225_0101b_d_04_03_00_container_downpayment_ChasonEncWrap,,
1225_0101b_d_04_01_GoToPOITag_ancient_ruins_40154,TaskGoToPOITag,,1,,,,,,true,,ancient_ruins_40154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_Goto_ChasonSteep,,,,,,,,,,,,,
1225_0101b_d_04_02_TriggerArea_HousingChasonCamp,TaskTriggerArea,,1,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_Housing_ChasonCamp,@1225_0101_downpayment_Goto_ChasonCamp,,8395.691 3613.931 162.173,,,,,,,,,,,
1225_0101b_d_04_03_00_container_downpayment_ChasonEncWrap,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,IO_1225_ChasonCampChest,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101b_d_04_03_container_downpayment_ChasonCampEnc,1225_0101b_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101b_d_04_03_container_downpayment_ChasonCampEnc,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8395.691 3613.931 162.173,1,,,,,,1225_0101b_d_04_03_01_Interact_1225_ChasomCampChest,1225_0101b_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101b_d_04_03_01_Interact_1225_ChasomCampChest,TaskGameEvent,,,1,,,,,,,ancient_ruins_40154,,,,,,,,,IO_1225_ChasonCampChest,,,1225_ChasonCampChest_interact,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_interact_ChasonCampChest,,,,,,,,,,,,,
1225_0101b_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,,,1,1225_0101_GiacomoNotebook,,,,true,,ancient_ruins_40154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0101b_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,,,1,1225_0101_GiacomoNotebook,Damned_Villager_Pickaxe_Named_00,100,,true,,ancient_ruins_40154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0101_downpayment_recover_notebook,,8395.691 3613.931 162.173,,,,,,,,,,,
1225_0101b_d_05_container_downpayment_swaps2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0101b_d_05_01_SliceSwap_1225_GiacomoStart_Off,1225_0101b_d_05_02_SliceSwap_1225_GiacomoChason_On,,,
