TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
9401_Rally_TaskContainer1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive1,9401_Rally_Checkpoint1,,,
9401_Rally_TaskConsecutive1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer1,9401_Rally_TimerFail1,,,
9401_Rally_Task_Timer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,8833 5340,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail1,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint1,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint1,,,IO_94_EF_Checkpoint1_Interact,,,,,,,,,,,,,,,,,,,,,,8833 5340,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive2,9401_Rally_Checkpoint2,,,
9401_Rally_TaskConsecutive2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer2,9401_Rally_TimerFail2,,,
9401_Rally_Task_Timer2,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,8779 5294,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail2,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint2,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint2,,,IO_94_EF_Checkpoint2_Interact,,,,,,,,,,,,,,,,,,,,,,8779 5294,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer3,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive3,9401_Rally_Checkpoint3,,,
9401_Rally_TaskConsecutive3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer3,9401_Rally_TimerFail3,,,
9401_Rally_Task_Timer3,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,8689 5203,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail3,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint3,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint3,,,IO_94_EF_Checkpoint3_Interact,,,,,,,,,,,,,,,,,,,,,,8689 5203,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer4,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive4,9401_Rally_Checkpoint4,,,
9401_Rally_TaskConsecutive4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer4,9401_Rally_TimerFail4,,,
9401_Rally_Task_Timer4,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,8767 5136,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail4,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint4,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint4,,,IO_94_EF_Checkpoint4_Interact,,,,,,,,,,,,,,,,,,,,,,8767 5136,1,,,,,,,,,,,,,,,,
9401_Rally_Container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskContainer5,9401_Rally_TaskContainer6,9401_Rally_TaskContainer7,,
9401_Rally_TaskContainer5,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive5,9401_Rally_Checkpoint5,,,
9401_Rally_TaskConsecutive5,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer5,9401_Rally_TimerFail5,,,
9401_Rally_Task_Timer5,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,8723 5075,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail5,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint5,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint5,,,IO_94_EF_Checkpoint5_Interact,,,,,,,,,,,,,,,,,,,,,,8723 5075,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer6,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive6,9401_Rally_Checkpoint6,,,
9401_Rally_TaskConsecutive6,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer6,9401_Rally_TimerFail6,,,
9401_Rally_Task_Timer6,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,8621 5117,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail6,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint6,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint6,,,IO_94_EF_Checkpoint6_Interact,,,,,,,,,,,,,,,,,,,,,,8621 5117,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer7,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive7,9401_Rally_Checkpoint7,,,
9401_Rally_TaskConsecutive7,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer7,9401_Rally_TimerFail7,,,
9401_Rally_Task_Timer7,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,8619 4951,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail7,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint7,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint7,,,IO_94_EF_Checkpoint7_Interact,,,,,,,,,,,,,,,,,,,,,,8619 4951,1,,,,,,,,,,,,,,,,
9401_Rally_Container3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskContainer8,9401_Rally_TaskContainer9,9401_Rally_TaskContainer10,,
9401_Rally_TaskContainer8,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive8,9401_Rally_Checkpoint8,,,
9401_Rally_TaskConsecutive8,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer8,9401_Rally_TimerFail8,,,
9401_Rally_Task_Timer8,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,8721 4842,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail8,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint8,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint8,,,IO_94_EF_Checkpoint8_Interact,,,,,,,,,,,,,,,,,,,,,,8721 4842,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer9,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive9,9401_Rally_Checkpoint9,,,
9401_Rally_TaskConsecutive9,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer9,9401_Rally_TimerFail9,,,
9401_Rally_Task_Timer9,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,8842 4666,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail9,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint9,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint9,,,IO_94_EF_Checkpoint9_Interact,,,,,,,,,,,,,,,,,,,,,,8842 4666,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer10,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive10,9401_Rally_Checkpoint10,,,
9401_Rally_TaskConsecutive10,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer10,9401_Rally_TimerFail10,,,
9401_Rally_Task_Timer10,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,9019 4793.2891,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail10,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint10,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint10,,,IO_94_EF_Checkpoint10_Interact,,,,,,,,,,,,,,,,,,,,,,9019 4793.2891,1,,,,,,,,,,,,,,,,
9401_Rally_Container4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskContainer11,9401_Rally_TaskContainer12,,,
9401_Rally_TaskContainer11,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive11,9401_Rally_Checkpoint11,,,
9401_Rally_TaskConsecutive11,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer11,9401_Rally_TimerFail11,,,
9401_Rally_Task_Timer11,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,8956 5025,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail11,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint11,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint11,,,IO_94_EF_Checkpoint11_Interact,,,,,,,,,,,,,,,,,,,,,,8956 5025,1,,,,,,,,,,,,,,,,
9401_Rally_TaskContainer12,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_TaskConsecutive12,9401_Rally_Checkpoint12,,,
9401_Rally_TaskConsecutive12,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Rally_Task_Timer12,9401_Rally_TimerFail12,,,
9401_Rally_Task_Timer12,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,8947 5171,,,,,,,,,,,,,,,,,
9401_Rally_TimerFail12,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9401_Rally_Checkpoint12,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_Checkpoint12,,,IO_94_EF_Checkpoint12_Interact,,,,,,,,,,,,,,,,,,,,,,8947 5171,1,,,,,,,,,,,,,,,,
9401_Tour_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9401_Tour_StartTrigger,9401_Tour_TaskContainer,,,
9401_Tour_StartTrigger,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_T_0,,,IO_94_EF_T_0_Interact,,,,,,,,,,,,,,,,,,,,,,8949 5174,,,,,,,,,,,,,,,,,
9401_Tour_TaskContainer,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Tour_Consecutive1,9401_Tour_Checkpoint1,,,
9401_Tour_Consecutive1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9401_Tour_Task_Timer1,,,,
9401_Tour_Task_Timer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,7499 3755,,,,,,,,,,,,,,,,,
9401_Tour_Checkpoint1,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_EF_T_1,,,IO_94_EF_T_1_Interact,,,,,,,,,,,,,,,,,,,,,,7499 3755,1,,,,,,,,,,,,,,,,
9402_Rally_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9402_Race_StartTrigger,9402_Race_Container1,9402_Race_Container2,9402_Race_Container3,9402_Race_Container4
9402_Race_Container1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskContainer1,9402_TaskContainer2,9402_TaskContainer3,9402_TaskContainer4,
9402_Race_StartTrigger,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint0,,,IO_94_WF_Checkpoint0_Interact,,,,,,,,,,,,,,,,,,,,,,10755 4854.4375,,,,,,,,,,,,,,,,,
9402_TaskContainer1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive1,9402_Race_Checkpoint1,,,
9402_TaskConsecutive1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer1,9402_TimerFail1,,,
9402_Race_Task_Timer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,10812.0576 4914.4375,,,,,,,,,,,,,,,,,
9402_TimerFail1,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint1,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint1,,,IO_94_WF_Checkpoint1_Interact,,,,,,,,,,,,,,,,,,,,,,10812.0576 4914.4375,1,,,,,,,,,,,,,,,,
9402_TaskContainer2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive2,9402_Race_Checkpoint2,,,
9402_TaskConsecutive2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer2,9402_TimerFail2,,,
9402_Race_Task_Timer2,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,11023.6221 4931.1372 54,,,,,,,,,,,,,,,,,
9402_TimerFail2,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint2,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint2,,,IO_94_WF_Checkpoint2_Interact,,,,,,,,,,,,,,,,,,,,,,11023.6221 4931.1372 54,1,,,,,,,,,,,,,,,,
9402_TaskContainer3,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive3,9402_Race_Checkpoint3,,,
9402_TaskConsecutive3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer3,9402_TimerFail3,,,
9402_Race_Task_Timer3,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,11232.1768 4987.7114,,,,,,,,,,,,,,,,,
9402_TimerFail3,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint3,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint3,,,IO_94_WF_Checkpoint3_Interact,,,,,,,,,,,,,,,,,,,,,,11232.1768 4987.7114,1,,,,,,,,,,,,,,,,
9402_TaskContainer4,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive4,9402_Race_Checkpoint4,,,
9402_TaskConsecutive4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer4,9402_TimerFail4,,,
9402_Race_Task_Timer4,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,11213 5318.019 63.4702,,,,,,,,,,,,,,,,,
9402_TimerFail4,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint4,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint4,,,IO_94_WF_Checkpoint4_Interact,,,,,,,,,,,,,,,,,,,,,,11213 5318.019 63.4702,1,,,,,,,,,,,,,,,,
9402_Race_Container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskContainer5,9402_TaskContainer6,9402_TaskContainer7,,
9402_TaskContainer5,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive5,9402_Race_Checkpoint5,,,
9402_TaskConsecutive5,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer5,9402_TimerFail5,,,
9402_Race_Task_Timer5,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,10995 5454 73,,,,,,,,,,,,,,,,,
9402_TimerFail5,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint5,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint5,,,IO_94_WF_Checkpoint5_Interact,,,,,,,,,,,,,,,,,,,,,,10995 5454 73,1,,,,,,,,,,,,,,,,
9402_TaskContainer6,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive6,9402_Race_Checkpoint6,,,
9402_TaskConsecutive6,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer6,9402_TimerFail6,,,
9402_Race_Task_Timer6,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,10825.7725 5527 81,,,,,,,,,,,,,,,,,
9402_TimerFail6,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint6,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint6,,,IO_94_WF_Checkpoint6_Interact,,,,,,,,,,,,,,,,,,,,,,10825.7725 5527 81,1,,,,,,,,,,,,,,,,
9402_TaskContainer7,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive7,9402_Race_Checkpoint7,,,
9402_TaskConsecutive7,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer7,9402_TimerFail7,,,
9402_Race_Task_Timer7,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,10994 5650 78.1463,,,,,,,,,,,,,,,,,
9402_TimerFail7,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint7,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint7,,,IO_94_WF_Checkpoint7_Interact,,,,,,,,,,,,,,,,,,,,,,10994 5650 78.1463,1,,,,,,,,,,,,,,,,
9402_Race_Container3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskContainer8,9402_TaskContainer9,9402_TaskContainer10,,
9402_TaskContainer8,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive8,9402_Race_Checkpoint8,,,
9402_TaskConsecutive8,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer8,9402_TimerFail8,,,
9402_Race_Task_Timer8,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,11081 5648.6211 63,,,,,,,,,,,,,,,,,
9402_TimerFail8,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint8,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint8,,,IO_94_WF_Checkpoint8_Interact,,,,,,,,,,,,,,,,,,,,,,11081 5648.6211 63,1,,,,,,,,,,,,,,,,
9402_TaskContainer9,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive9,9402_Race_Checkpoint9,,,
9402_TaskConsecutive9,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer9,9402_TimerFail9,,,
9402_Race_Task_Timer9,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,11385.5537 5596.7559,,,,,,,,,,,,,,,,,
9402_TimerFail9,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint9,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint9,,,IO_94_WF_Checkpoint9_Interact,,,,,,,,,,,,,,,,,,,,,,11385.5537 5596.7559,1,,,,,,,,,,,,,,,,
9402_TaskContainer10,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive10,9402_Race_Checkpoint10,,,
9402_TaskConsecutive10,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer10,9402_TimerFail10,,,
9402_Race_Task_Timer10,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,11266.8789 5374.4116,,,,,,,,,,,,,,,,,
9402_TimerFail10,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
