TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
12A_MSQ_24_DefeatGawain_Defeat_Gawain,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Lost_Monarch,,,,,,,,,,,,,,,,,,,,@12A_MSQ_24_DefeatGawain_Defeat_Gawain_Desc,,6851.411 2927.304 77.233,,,,,,,,,,,,,,,,,
12A_MSQ_24_DefeatGawain_CollectCrown,TaskHaveAndReturnItems,,,,1,12A_MSQ_24_GawainSword,MB_MSQ2_DefeatGawain_Crown,100,,,,undead_shipwreck_30102,,,,,,,,,,IO_MB_MSQ2_DefeatGawain_Crown,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_24_DefeatGawain_CollectCrown_Desc,,6868.806 2944.981 76.164,,,,,,,,,,,,,,,,,
12A_MSQ_24_DefeatGawain_TalkToPercilla,TaskGoToPOITag,,,,1,,,,,,,undead_shipwreck_30102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6671.678 3054.080 44.528,,,,,,,,,,,,,,,,,
12A_MSQ_25_CrownRegent_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_25_CrownRegent_GoToPrydwen,12A_MSQ_25_CrownRegent_SwapContainer,12A_MSQ_25_CrownRegent_Trigger_Whispers,,
12A_MSQ_25_CrownRegent_GoToPrydwen,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,12A_ReturnCrown,@12_MSQ_25_CrownRegent_GoRegent_Desc,,7266.018 3749.917 129.006,,,,,,,,,,,,,,,,,
12A_MSQ_25_CrownRegent_Trigger_Whispers,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,12A_MB_whisper_04_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_25_CrownRegent_SwapContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_25_CrownRegent_PercillaSwap02,12A_MSQ_25_CrownRegent_PercillaSwap03,,,
12A_MSQ_25_CrownRegent_PercillaSwap02,TaskLockAchievement,,,,,SwapActive_12_PercillaWallen_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_25_CrownRegent_PercillaSwap03,TaskUnlockAchievement,,,,,SwapActive_12_PercillaWallen_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_25_CrownRegent_TakeNote,TaskGiveAndTakeItem,,,,1,MI_SummonsNote,,,100,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_25_CrownRegent_GiveNote,TaskHaveAndReturnItems,,,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_MSQ_26_ToYonas_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_MSQ_26_MeetYonas_TakeNote,12A_MSQ_26_MeetYonas_GiveNote,,,
12A_MSQ_26_MeetYonas_TakeNote,TaskGiveAndTakeItem,,,,1,MI_SummonsNote,,,100,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_MSQ_26_ToYonas_FindYonas,,,,,,,,,,,,,,,,,,,
12A_MSQ_26_MeetYonas_GiveNote,TaskHaveAndReturnItems,,,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_01_PlaceFlowers_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_01_PlaceFlowers_Container_Desc,,,1,,,,,,,,,,,,12A_Side_01_PlaceFlowers_GoToKingsLanding,12A_Side_01_PlaceFlowers_CollectFlowers,12A_Side_01_PlaceFlowers_PlaceFlowers,,
12A_Side_01_PlaceFlowers_GoToKingsLanding,TaskGoToPOITag,,,,,,,,,,,lost_ruins_30150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_01_PlaceFlowers_GoToKingsLanding_Desc,,7250.437 3400.152 40.547,,,,,,,,,,,,,,,,,
12A_Side_01_PlaceFlowers_CollectFlowers,TaskGatherAndReturnItems,,,,5,12A_Side_01_AvalonLily,MB_MSQ2_PlaceFlowers_Lily,100,,,,,,,,,,,,,,IO_MB_MSQ2_PlaceFlowers_Lily,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_01_PlaceFlowers_CollectFlowers_Desc,,7250.437 3400.152 40.547,,,,,,,,,,,,,,,,,
12A_Side_01_PlaceFlowers_PlaceFlowers,TaskGameEvent,,,,1,MB_MSQ2_PlaceFlowers_Bouquet,,,,,,,,,,,,,,,,IO_MB_MSQ2_PlaceFlowers_Bouquet,,,MB_MSQ2_PlaceFlowers_Bouquet_interact,,,,,,,,,,,,,,,,,,,,@12A_Side_01_PlaceFlowers_PlaceFlowers_Desc,,7250.159 3377.253 42.885,,,,,,,,,,,,,,,,,
12A_Side_01_PlaceFlowers_TalkToFiona,TaskGoToPOITag,,,,,,,,,,,lost_ruins_30150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_01_PlaceFlowers_TalkToFiona_Desc,,7308.458 3725.265 108.745,,,,,,,,,,,,,,,,,
12A_Side_02_GatherGift_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_02_GatherGift_Container_Desc,,,1,,,,,,,,,,,,12A_Side_02_GatherGift_GoToMiclot,12A_Side_02_GatherGift_CollectKey,12A_Side_02_GatherGift_OpenBox,,
12A_Side_02_GatherGift_GoToMiclot,TaskGoToPOITag,,,,,,,,,,,withered_mines_30112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_02_GatherGift_GoToMiclot_Desc,,7762.926 3782.956 110.009,,,,,,,,,,,,,,,,,
12A_Side_02_GatherGift_CollectKey,TaskHaveAndReturnItems,,,,1,12A_Side_02_KeepsakeKey,lost,25,,true,,withered_mines_30112,,,true,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_02_GatherGift_CollectKey_Desc,,7762.926 3782.956 110.009,,,,,,,,,,,,,,,,,
12A_Side_02_GatherGift_OpenBox,TaskGameEvent,,,,1,MB_MSQ2_GatherGift_Keepsake,,,,,,,,,,,,,,,,IO_MB_MSQ2_GatherGift_Keepsake,,,MB_MSQ2_GatherGift_Keepsake_interact,,,,,,,,,,,,,,,,,,,,@12A_Side_02_GatherGift_OpenBox_Desc,,7793.313 3729.686 128.259,,,,,,,,,,,,,,,,,
12A_Side_02_GatherGift_TalkToEdda,TaskGoToPOITag,,,,,,,,,,,greywolf_den_30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_02_GatherGift_TalkToEdda_Desc,,7321.611 3739.284 107.619,,,,,,,,,,,,,,,,,
12A_Side_03_CollectPicks_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_Container_Desc,,,1,,,,,,,,,,,,12A_Side_03_CollectPicks_Miclot_Container,,,,
12A_Side_03_CollectPicks_Miclot_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_Miclot_Container_Desc,,,1,,,,,,,,,,,,12A_Side_03_CollectPicks_GoToMiclot,12A_Side_03_CollectPicks_CollectPicks_Miclot,,,
12A_Side_03_CollectPicks_GoToMiclot,TaskGoToPOITag,,,,,,,,,,,withered_mines_30112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_GoToMiclot_Desc,,7798.922 3769.465 126.290,,,,,,,,,,,,,,,,,
12A_Side_03_CollectPicks_CollectPicks_Miclot,TaskHaveAndReturnItems,,,,5,12A_Side_03_MiclotPicks,lost,100,,true,,withered_mines_30112,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_CollectPicks_Miclot_Desc,,7798.922 3769.465 126.290,,,,,,,,,,,,,,,,,
12A_Side_03_CollectPicks_Adamant_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_Adamant_Containe_Desc,,,,,,,,,,,,,,,12A_Side_03_CollectPicks_GoToAdamant,12A_Side_03_CollectPicks_CollectPicks_Adamant,,,
12A_Side_03_CollectPicks_GoToAdamant,TaskGoToPOITag,,,,,,,,,,,bear_den_30108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_GoToAdamant_Desc,,7809.006 3620.539 190.397,,,,,,,,,,,,,,,,,
12A_Side_03_CollectPicks_CollectPicks_Adamant,TaskHaveAndReturnItems,,,,5,12A_Side_03_PeakPicks,MB_MSQ2_Mining_Supplies,100,,true,,bear_den_30108,,,,,,,,,,IO_MB_MSQ2_Mining_Supplies,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_CollectPicks_Adamant_Desc,,7809.006 3620.539 190.397,,,,,,,,,,,,,,,,,
12A_Side_03_CollectPicks_TalkToCemal,TaskGoToPOITag,,,,,,,,,,,greywolf_den_30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_03_CollectPicks_TalkToCemal_Desc,,,,,,,,,,,,,,,,,,,
12A_Side_04_ExplodeBarrels_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_04_ExplodeBarrels_Container_Desc,,,1,,,,,,,,,,,,12A_Side_04_ExplodeBarrels_GoToTraitors,12A_Side_04_ExplodeBarrels_DestroyBarrels,,,
12A_Side_04_ExplodeBarrels_GoToTraitors,TaskGoToPOITag,,,,,,,,,,,Undead_Bastion_30203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_04_ExplodeBarrels_GoToTraitors_Desc,,7633.989 4326.523 65.465,,,,,,,,,,,,,,,,,
12A_Side_04_ExplodeBarrels_DestroyBarrels,TaskKillContribution,,,,5,,,,,,,,,,,,,,,,,,,,Explosive_Barrel_6_12MB01,,,,,,,,,,,,,,,,,,,,@12A_Side_04_ExplodeBarrels_DestroyBarrels_Desc,,7633.989 4326.523 65.465,,,,,,,,,,,,,,,,,
12A_Side_04_ExplodeBarrels_TalkToAshe,TaskGoToPOITag,,,,,,,,,,,shipwreck_30222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_04_ExplodeBarrels_TalkToAshe_Desc,,7589.682 4145.900 81.592,1,,,,,,,,,,,,,,,,
12A_Side_05_ArtifactShards_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_05_ArtifactShards_Container_Desc,,,1,,,,,,,,,,,,12A_Side_05_ArtifactShards_CollectShards,12A_Side_05_ArtifactShard_HugoSwap01,,,
12A_Side_05_ArtifactShards_GoToArchenar,TaskGoToPOITag,,,,,,,,,,,ancient_ruins_30119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_05_ArtifactShards_GoToArchenar_Desc,,8134.616 3540.241 115.599,,,,,,,,,,,,,,,,,
12A_Side_05_ArtifactShards_CollectShards,TaskHaveAndReturnItems,,,,3,12A_Side_05_ArtifactShards,MB_MSQ2_ArtifactShards_Box,100,,,,,,,,,,,,,,IO_MB_MSQ2_ArtifactShards_Box,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_05_ArtifactShards_CollectShards_Desc,,8134.616 3540.241 115.599,,,,,,,,,,,,,,,,,
12A_Side_05_ArtifactShard_HugoSwap01,TaskUnlockAchievement,,,,,SwapActive_12_HugoMolina_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_05_ArtifactShard_TakeNote,TaskGiveAndTakeItem,,,,1,MI_SummonsNote,,,100,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_05_ArtifactShard_GiveNote,TaskHaveAndReturnItems,,,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_06_GatherJewels_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_06_GatherJewels_Container_Desc,,,1,,,,,,,,,,,,12A_Side_06_GatherJewels_ArchenarCollect,,,,
12A_Side_06_GatherJewels_GoToArchenar,TaskGoToPOITag,,,,,,,,,,,ancient_ruins_30119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_06_GatherJewels_GoToArchenar_Desc,,8134.616 3540.241 115.599,,,,,,,,,,,,,,,,,
12A_Side_06_GatherJewels_ArchenarCollect,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_06_GatherJewels_ArchenarCollect_Desc,,,,,,,,,,,,,,,12A_Side_06_GatherJewels_CollectStones,12A_Side_06_GatherJewels_CollectJewels,,,
12A_Side_06_GatherJewels_CollectStones,TaskHaveAndReturnItems,,,,3,12A_Side_06_GlitteringStone,MB_MSQ2_GatherJewels_stone,100,,,,,,,true,,,,,,,IO_MB_MSQ2_GatherJewels_stone,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_06_GatherJewels_CollectStones_Desc,,8134.616 3540.241 115.599,,,,,,,,,,,,,,,,,
12A_Side_06_GatherJewels_CollectJewels,TaskHaveAndReturnItems,,,,3,12A_Side_06_GlimmeringJewel,Ancient,100,,true,,ancient_ruins_30119,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_06_GatherJewels_CollectJewels_Desc,,8134.616 3540.241 115.599,,,,,,,,,,,,,,,,,
12A_Side_06_GatherJewels_TakeNote,TaskGiveAndTakeItem,,,,1,MI_SummonsNote,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_06_GatherJewels_GiveNote,TaskHaveAndReturnItems,,,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_07_ForgeRing_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_Container_Desc,,,1,,,,,,,,,,,,12A_Side_07_ForgeRing_GoToShatterwall,12A_Side_07_ForgeRing_Collect_Container,12A_Side_07_ForgeRing_GoToLakeside,12A_Side_07_ForgeRing_TalkToIseul,12A_Side_07_ForgeRing_CraftCharm
12A_Side_07_ForgeRing_GoToShatterwall,TaskGoToPOITag,,,,,,,,,,,witheredfarm_2_30105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_GoToShatterwall_Desc,,8068.045 3054.003 75.521,,,,,,,,,,,,,,,,,
12A_Side_07_ForgeRing_Collect_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_Collect_Container_Desc,,,1,,,,,,,,,,,,12A_Side_07_ForgeRing_CollectRings,,,,
12A_Side_07_ForgeRing_CollectRings,TaskHaveAndReturnItems,,,,5,12A_Side_07_SoftGoldRing,lost,100,,true,,witheredfarm_2_30105,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_CollectRings_Desc,,8068.045 3054.003 75.521,,,,,,,,,,,,,,,,,
12A_Side_07_ForgeRing_CollectNotes,TaskHaveAndReturnItems,,,,1,12A_Side_07_NabisNotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_CollectNotes_Desc,,8068.045 3054.003 75.521,,,,,,,,,,,,,,,,,
12A_Side_07_ForgeRing_GoToLakeside,TaskGoToPOITag,,,,,,,,,,,withered_farm_30113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_GoToLakeside_Desc,,7617.960 2970.200 82.280,,,,,,,,,,,,,,,,,
12A_Side_07_ForgeRing_TalkToIseul,TaskConversationState,,,,1,12_JeongIseul,,,,,,,,,,,,,,,,,12_01_JeongIseul,,,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_TalkToIseul_Desc,,7629.994 2942.636 83.830,,,,,,,,,,,,,,,,,
12A_Side_07_ForgeRing_CraftCharm,TaskGameEvent,,,,1,MB_MSQ2_ForgeRing_Forge,,,,,,withered_farm_30113,,,,,,,,,,IO_MB_MSQ2_ForgeRing_Forge,MB_MSQ2_ForgeRing_Forge_interact,,MB_MSQ2_ForgeRing_Forge_interact,,,,,,,,,,,,,,,,,,,,@12A_Side_07_ForgeRing_CraftCharm_Desc,,7640.970 2959.265 84.416,,,,,,,,,,,,,,,,,
12A_Side_08_GatherFangs_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_08_GatherFangs_Container_Desc,,,1,,,,,,,,,,,,12A_Side_08_GatherFangs_GoToSilverClaw,12A_Side_08_GatherFangs_CollectTeeth,,,
12A_Side_08_GatherFangs_GoToSilverClaw,TaskGoToPOITag,,,,,,,,,,,alphawolf_den_30110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_08_GatherFangs_GoToSilverClaw_Desc,,7785.934 2756.984 129.292,,,,,,,,,,,,,,,,,
12A_Side_08_GatherFangs_CollectTeeth,TaskHaveAndReturnItems,,,,3,12A_Side_08_SharpCanine,wolf,100,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_08_GatherFangs_CollectTeeth_Desc,,7785.934 2756.984 129.292,,,,,,,,,,,,,,,,,
12A_Side_08_GatherFangs_TalkToHazma,TaskGoToPOITag,,,,,,,,,,,withered_farm_30113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_08_GatherFangs_TalkToHazma_Desc,,7644.503 2871.913 99.989,,,,,,,,,,,,,,,,,
12A_Side_09_CollectGlass_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_Container_Desc,,,1,,,,,,,,,,,,12A_Side_09_CollectGlass_GoToArruda,12A_Side_09_CollectGlass_ArchenarCollect,,,
12A_Side_09_CollectGlass_GoToArruda,TaskGoToPOITag,,,,,,,,,,,withered_farm_30116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_GoToArruda_Desc,,7928.478 2535.303 74.175,,,,,,,,,,,,,,,,,
12A_Side_09_CollectGlass_ArchenarCollect,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_ArchenarCollect_Desc,,,,,,,,,,,,,,,12A_Side_09_CollectGlass_CollectGlass,12A_Side_09_CollectGlass_CollectLetters,,,
12A_Side_09_CollectGlass_CollectLetters,TaskHaveAndReturnItems,,,,3,12A_Side_09_FathersLetters,lost,100,,true,,withered_farm_30116,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_CollectLetters_Desc,,7928.478 2535.303 74.175,,,,,,,,,,,,,,,,,
12A_Side_09_CollectGlass_CollectGlass,TaskHaveAndReturnItems,,,,3,12A_Side_09_GlassItem,MB_MSQ2_CollectGlass_Glass,100,,,,,,,,,,,,,,IO_MB_MSQ2_CollectGlass_Glass,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_CollectGlass_Desc,,7928.478 2535.303 74.175,,,,,,,,,,,,,,,,,
12A_Side_09_CollectGlass_TalkToOlivia,TaskGoToPOITag,,,,,,,,,,,withered_farm_30113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_09_CollectGlass_TalkToOlivia_Desc,,7905.940 2551.045 73.958,,,,,,,,,,,,,,,,,
12A_Side_10_BreakCurse_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_Container_Desc,,,1,,,,,,,,,,,,12A_Side_10_BreakCurse_GoToDeadmans,12A_Side_10_BreakCurse_SwapContainer,12A_Side_10_BreakCurse_Kill_Container,,
12A_Side_10_BreakCurse_SwapContainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_Container_Desc,,,1,,,,,,,,,,,,12A_Side_10_BreakCurse_HugoSwap,,,,
12A_Side_10_BreakCurse_HugoSwap,TaskUnlockAchievement,,,,,SwapActive_12_HugoMolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_10_BreakCurse_GoToDeadmans,TaskGoToPOITag,,,,,,,,,,,undead_cavern_30124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_GoToDeadmans_Desc,,6983.588 2118.035 67.854,,,,,,,,,,,,,,,,,
12A_Side_10_BreakCurse_Kill_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_Side_10_BreakCurse_DestroyDevice,12A_Side_10_BreakCurse_DefeatSelina,,,
12A_Side_10_BreakCurse_DestroyDevice,TaskGameEvent,,,,1,MB_MSQ2_BreakCurse_Device,,,,,,,,,,,,,,,,IO_MB_MSQ2_BreakCurse_Device,,,MB_MSQ2_BreakCurse_Device_interact,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_DestroyDevice_Desc,,6983.588 2118.035 67.854,,,,,,,,,,,,,,,,,
12A_Side_10_BreakCurse_DefeatSelina,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Undead_Pistoleer_Named_12MB06,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_DefeatSelina_Desc,,7013.478 2108.303 70.175,,,,,,,,,,,,,,,,,
12A_Side_10_BreakCurse_TalkToHugo,TaskGoToPOITag,,,,,,,,,,,withered_farm_30113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_10_BreakCurse_TalkToHugo_Desc,,7142.188 2392.101 77.704,,,,,,,,,,,,,,,,,
12A_Side_11_ClericAmulets_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_Container_Desc,,,1,,,,,,,,,,,,12A_Side_11_ClericAmulets_CollectAmulets,,,,
12A_Side_11_ClericAmulets_GoToBrigands,TaskGoToPOITag,,,,,,,,,,,undead_bastion_30127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_GoToBrigands_Desc,,7510.025 2270.299 87.039,,,,,,,,,,,,,,,,,
12A_Side_11_ClericAmulets_CollectAmulets,TaskHaveAndReturnItems,,,,5,12A_Side_11_ClericsAmulet,lost,100,,true,,undead_bastion_30127,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_CollectAmulets_Desc,,7510.025 2270.299 87.039,,,,,,,,,,,,,,,,,
12A_Side_11_ClericAmulets_TalkToDayo,TaskGoToPOITag,,,,,,,,,,,withered_farm_30113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_11_ClericAmulets_TalkToDayo_Desc,,7308.558 3729.027 112.779,,,,,,,,,,,,,,,,,
12A_Side_12_KnightsCrest_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_12_KnightsCrest_Container_Desc,,,1,,,,,,,,,,,,12A_Side_12_KnightsCrest_AsheSwap01,12A_Side_12_KnightsCrest_AsheSwap,,,
12A_Side_12_KnightsCrest_AsheSwap01,TaskLockAchievement,,,,,SwapActive_12_AsheDubois_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_12_KnightsCrest_AsheSwap,TaskLockAchievement,,,,,SwapActive_12_AsheDubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_12_KnightsCrest_GoToAshe,TaskGoToPOITag,,,,,,,,,,,greywolf_den_30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_12_KnightsCrest_GoToAshe_Desc,,7421.544 3702.386 107.135,,,,,,,,,,,,,,,,,
12A_Side_13_DevilHoney_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_Container_Desc,,,1,,,,,,,,,,,,12A_Side_13_DevilHoney_GoToPit,1210_0101_d_02_TaskGatherItems_BearDen_Honey,,,
12A_Side_13_DevilHoney_GoToPit,TaskGoToPOITag,,,,,,,,,,,devilspit_30134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GoToPit_Desc,,7773.504 3670.027 174.099,,,,,,,,,,,,,,,,,
1210_0101_d_02_TaskGatherItems_BearDen_Honey,TaskGatherItems,,,,3,1210_0101_DevilHoney,,,100,true,,devilspit_30134,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GatherHoney_Desc,,,,,,,,,,,,,,,,,,,
