TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95_s04_02_BonfireSolved_IGC_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_BonfireSolved_Swaps_Container,95_s04_02_BonfireSolved_IGC_Start,95_s04_02_BonfireSolved_IGC_CheckComplete,95_s04_02_SI_Daichi_p01a_AfterIGC,95_s04_02_BonfireSolved_IGC_Watched
95_s04_02_BonfireSolved_Swaps_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_LoreSwapOff_Daichi_Seals,95_s04_02_SO_Daichi_p01_forIGC,,,
95_s04_02_LoreSwapOff_Daichi_Seals,TaskLockAchievement,,,,1,SwapActive_95_s04_Lore_Daichi_Seals,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SO_Daichi_p01_forIGC,TaskLockAchievement,,,,1,SwapActive_95_s04_Daichi_p01,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BonfireSolved_IGC_Start,TaskUnlockAchievement,,,,1,95_s04_02_Trigger_BonfireSolved_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BonfireSolved_IGC_CheckComplete,TaskCutsceneComplete,,,,1,95_S04_02_DaichiBonfireSolved_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SI_Daichi_p01a_AfterIGC,TaskUnLockAchievement,,,,1,SwapActive_95_s04_Daichi_p01a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_BonfireSolved_IGC_Watched,TaskUnlockAchievement,,,,1,95_s04_02_Watched_BonfireSolved_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Duel_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_Duel_talk_container,95_s04_02_Duel_fight_container_partial,95_s04_02_Afterfight_Container,,
95_s04_02_Duel_talk_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_Talk_Daichi_sealed,95_s04_02_SO_Daichi_p01a_azothwa_fromValley,95_s04_02_SI_Daichi_p02_toDojo,95_s04_02_Daichi_Trial_unlock,
95_s04_02_Talk_Daichi_sealed,TaskConversationTopic,,,,,95_s04_Daichi_p01a,,,,,,,,,,,,,,,,,,Topic_95_s04_02_Talk_Daichi_sealed,,,,,,,,,,,,,,,,,,,,,,@12_Default_Task_TalkTo,,,,,,,,,,,,,,,,,,,
95_s04_02_SO_Daichi_p01a_azothwa_fromValley,TaskLockAchievement,,,,1,SwapActive_95_s04_Daichi_p01a,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SI_Daichi_p02_toDojo,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Daichi_p02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Daichi_Trial_unlock,TaskUnlockAchievement,,,,1,95_s04_02_TD_DaichiTrial_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Duel_fight_container_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_FightDaichi_PinTask,95_s04_02_CompleteDaichiTrial_container,,,
95_s04_02_FightDaichi_PinTask,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,neverbetrue,,,,,,,,,,,,,,,,,,,,,,,,,8617.918945 9605.433594 542.875732,1,,1,543.5,,,,,,,,,,,,,
95_s04_02_CompleteDaichiTrial_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_FightDaichi_EnterTrial,95_s04_02_DaichiTalk_container,95_s04_02_FightDaichi_DefeatDaichi,,
95_s04_02_FightDaichi_EnterTrial,TaskGameMode,,1,60,1,,,,,,,,,TrialSeason04Q02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_EnterDojo_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_DaichiTalk_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_Talk_Daichi_fight,95_s04_02_DA_TalkedDaichiDojo,,,
95_s04_02_Talk_Daichi_fight,TaskConversationTopic,,,,,95_s04_Daichi_p02,,,,,,,,,,,,,,,,,,Topic_95_s04_02_Talk_Daichi_fight,,,,,,,,,,,,,,,,,,,,,,@12_Default_Task_TalkTo,,,,,,,,,,,,,,,,,,,
95_s04_02_DA_TalkedDaichiDojo,TaskUnlockAchievement,,,,1,DA_95_s04_Daichi_TalkedInDojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_FightDaichi_DefeatDaichi,TaskGameEvent,,,,1,,,,,,,,,TrialSeason04Q02,,,,,,,,,,,,95_S04_02_DaichiDojoComplete,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_DefeatDaichi_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_Afterfight_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_DA_Daichi_onboarded,95_s04_02_LockSoulTrial,95_s04_02_SO_SkyeMountains_s01,95_s04_02_SwapIn_SkyeCamp_p01_AfterS4,
95_s04_02_DA_Daichi_onboarded,TaskUnlockAchievement,,,,1,DA_95_s04_02_DaichiOnboarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_LockSoulTrial,TaskLockAchievement,,,,1,95_s04_02_TD_DaichiTrial_Unlock,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SO_SkyeMountains_s01,TaskLockAchievement,,,,1,SwapActive_95_Skye_s01_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_SwapIn_SkyeCamp_p01_AfterS4,TaskUnlockAchievement,,,,1,SwapActive_95_SkyeCamp_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Onboard_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_OnboardSwaps_Container,95_s04_02_Talk_Daichi_onboarded,95_s04_02_Talk_Zander_HowDaichi,,
95_s04_02_OnboardSwaps_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_SI_Daichi_CN,95_s04_02_CN_AfterDojo_partial,95_s04_02_SO_Daichi_p02_fromDojo,,
95_s04_02_SI_Daichi_CN,TaskUnlockAchievement,,,,1,SwapActive_95_DaichiCamp_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_CN_AfterDojo_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_02_GoCrowsNest,95_s04_02_DojoExit_PinTask,,,
95_s04_02_GoCrowsNest,TaskGoToPOITag,,1,,,,,,,,,,"CrowsNest_50426,CrowsNest_30334,CrowsNest_40431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_GoCN_Description,,,,,,,,,,,,,,,,,,,
95_s04_02_DojoExit_PinTask,TaskGameEvent,,,,1,,,,,,,,,TrialSeason04Q02,,,,,,,,,neverbetrue,,,,,,,,,,,,,,,,,,,,,,,,,308.972595 425.410583 75.327255,1,,1,,,,,,,,,,,,,,
95_s04_02_SO_Daichi_p02_fromDojo,TaskLockAchievement,,,,1,SwapActive_95_s04_Daichi_p02,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_02_Talk_Daichi_onboarded,TaskConversationTopic,,,,,95_DaichiCamp_p01,,,,,,,,,,,,,,,,,,Topic_95_s04_02_Talk_Daichi_onboarded,,,,,,,,,,,,,,,,,,,,,,@12_Default_Task_TalkTo,,,,,,,,,,,,,,,,,,,
95_s04_02_Talk_Zander_HowDaichi,TaskConversationTopic,,,,,9502_Zander_s01_02,,,,,,,,,,,,,,,,,,Topic_95_s04_02_Talk_Zander_HowDaichi,,,,,,,,,,,,,,,,,,,,,,@95_s04_02_GetDaichi_CheckZander_Description,,,,,,,,,,,,,,,,,,,
95_s04_03_EnterCastle_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_IceCastleEntry_Container,95_s04_03_Chessboard_Container,95_s04_03_IceGarden_Container,95_s04_03_DefeatKing_Container,95_s04_03_FinishCastle_Container
95_s04_03_IceCastleEntry_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_GetToIsland_Container,95_s04_03_MeltWall_Container,95_s04_03_EnterKeep_Container,,
95_s04_03_GetToIsland_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_InitSwaps1_Container,95_s04_03_InitSwaps2_Container,95_s04_03_UseBoat_Container,,
95_s04_03_InitSwaps1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_UnlockSpiritShrine,95_s04_03_SI_Elsa_p01_toGarden,95_s04_03_SI_Shen_p01_toGarden,95_s04_03_SI_Daichi_p03i_icecastle_ext,95_s04_03_SI_Rima_p01_icecastle_ext
95_s04_03_UnlockSpiritShrine,TaskUnlockAchievement,,,,1,spiritshrine_30345_charted,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Elsa_p01_toGarden,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Elsa_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Shen_p01_toGarden,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Shen_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Daichi_p03i_icecastle_ext,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Daichi_p03i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Rima_p01_icecastle_ext,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Rima_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_InitSwaps2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_SI_Skye_p02i_icecastle_ext,95_s04_03_SI_Zander_p01i_icecastle_ext,95_s04_03_SI_Grace_p01_icecastle_ext,95_s04_03_SI_Dog_p01_icecastle_ext,
95_s04_03_SI_Skye_p02i_icecastle_ext,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Skye_p02i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Zander_p01i_icecastle_ext,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Zander_p01i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Grace_p01_icecastle_ext,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Grace_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Dog_p01_icecastle_ext,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Dog_p01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_UseBoat_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_SearchCoast,95_s04_03_Unlock_Boat,95_s04_03_TV_IceDocks,95_s04_03_TV_IceCastleIGC,
95_s04_03_SearchCoast,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_S04_03_SearchCoast,@95_s04_03_EnterCastle_SearchCoast_Description,,6660.253418 6261.773438 40.901569,,,TRUE,,,,,,,,,,,,,,
95_s04_03_Boat_hint,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,,95_s04_03_Boat_hint,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_Unlock_Boat,TaskUnlockAchievement,,,,1,DA_95_s04_Unlock_Boat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_TV_IceDocks,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_S04_03_IceDocks,@95_S04_03_EnterCastle_UseBoat_Description,,6622.153809 6248.874023 40.449493,,,TRUE,,,,,,,,,,,,,,
95_s04_03_TV_IceCastleIGC,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_S04_03_IceCastleIGC,@95_S04_03_EnterCastle_MeltWall_Description,,6441.437012 6291.181152 47,,,TRUE,,,,,,,,,,,,,,
95_s04_03_MeltWall_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_IceCastleStartIGC_Unlock,95_s04_03_MeltWallSwapOuts_Container,95_s04_03_IceCastleIGC_Fallthrough_container,95_s04_03_IceCastleIGCWatched_Unlock,95_s04_03_DA_WallMelted
95_s04_03_IceCastleStartIGC_Unlock,TaskUnlockAchievement,,,,1,95_s04_03_Trigger_IceCastle_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_MeltWallSwapOuts_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_MeltWall_SwapoutTimer,95_s04_03_MeltWall_Skye_p02i_SO,95_s04_03_MeltWall_Zander_p01i_SO,95_s04_03_MeltWall_Daichi_p03i_SO,
95_s04_03_MeltWall_SwapoutTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_MeltWall_Skye_p02i_SO,TaskLockAchievement,,,,1,SwapActive_95_s04_Skye_p02i,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_MeltWall_Zander_p01i_SO,TaskLockAchievement,,,,1,SwapActive_95_s04_Zander_p01i,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_MeltWall_Daichi_p03i_SO,TaskLockAchievement,,,,1,SwapActive_95_s04_Daichi_p03i,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_IceCastleIGC_Fallthrough_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_IceCastleIGCSwapTimer,95_s04_03_IceCastleIGCEscSkipHUDCheck,,,
95_s04_03_IceCastleIGCSwapTimer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_IceCastleIGCEscSkipHUDCheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_IceCastleIGCWatched_Unlock,TaskUnlockAchievement,,,,1,95_s04_03_Watched_IceCastle_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_DA_WallMelted,TaskUnlockAchievement,,,,1,DA_95_s04_03_WallMelted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_EnterKeep_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_IceCastleGate_TeleportDoor_Unlock,95_s04_03_IceCastleFTP_Unlock,95_s04_03_EnterTheKeep,,
95_s04_03_IceCastleGate_TeleportDoor_Unlock,TaskUnlockAchievement,,,,1,95_s04_03_TD_IceCastleGate_Unlock,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_IceCastleFTP_Unlock,TaskUnlockAchievement,,,,1,spiritshrine_30346_charted,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_EnterTheKeep,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_S04_03_EnterTheKeep,@95_S04_03_EnterCastle_EnterTheKeep_Description,,6348.261719 6381.023926 72,,,TRUE,,,,,,,,,,,,,,
95_s04_03_Chessboard_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_EnterChessRoom_Container,95_s04_03_ChessSI_Container,95_s04_03_Talk_Zander_HowChessboard,95_s04_03_PlayChess_Container,95_s04_03_ExitChess_Container
95_s04_03_EnterChessRoom_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_KillGhostsForKey,95_s04_03_IntoChessRoom_TeleportDoor_Unlock,95_s04_03_EnterChessRoom_TV,95_s04_03_StartGame,
95_s04_03_KillGhostsForKey,TaskHaveAndReturnItems,,,,1,95_s04_IceKeyItem,Ghost_Frozen,80,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_S04_03_EnterCastle_KillGhostsForKey_Description,,6307.790527 6373.269043 66.849014,,,,,,,,,,,,,,,,,
95_s04_03_IntoChessRoom_TeleportDoor_Unlock,TaskUnlockAchievement,,,,1,95_s04_03_TD_ChessRoom_Unlock,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_EnterChessRoom_TV,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_S04_03_EnterChessRoom,@95_S04_03_EnterCastle_EnterChessRoom_Description,,6317.811035 6394.278320 66.196045,,,TRUE,,,,,,,,,,,,,,
95_s04_03_StartGame,TaskUnlockAchievement,,,,1,95_s04_03_StartGame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_ChessSI_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_SI_Daichi_p04_toChess,95_s04_03_SI_Skye_p03_toChess,95_s04_03_SI_Zander_p02_toChess,,
95_s04_03_SI_Daichi_p04_toChess,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Daichi_p04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Skye_p03_toChess,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Skye_p03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_SI_Zander_p02_toChess,TaskUnlockAchievement,,,,1,SwapActive_95_s04_Zander_p02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_ZanderMumbling_hint,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,,95_s04_03_ZanderMumbling_hint,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_Talk_Zander_HowChessboard,TaskConversationTopic,,,,,95_s04_Zander_p02,,,,,,,,,,,,,,,,,,Topic_95_s04_03_Talk_Zander_HowChessboard,,,,,,,,,,,,,,,,,,,,,,@12_Default_Task_TalkTo,,,,0,0,,,,,,,,,,,,,,
95_s04_03_PlayChess_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317.811035 6394.278320 66.196045,1,,,,,,,,,,,,95_s04_03_ChessPuzzle,95_s04_03_SolvedChessPuzzle,,,
95_s04_03_ChessPuzzle,TaskSlayerScript,,1,,1,S04Chess,,,,,,,,,,,,,,,,,,,,s04chess,,,,,,,,,,,,,,,,,,,,@95_s04_03_SolveChessPuzzle_Description,,6317.811035 6394.278320 66.196045,,0,,,,,,,,,,,,,,,
95_s04_03_SolvedChessPuzzle,TaskUnlockAchievement,,,,1,95_s04_03_Chess_Solved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_ExitChess_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_Spawn_ChessExitKeyIO,95_s04_03_IO_GetChessExitKey,95_s04_03_IO_SlotChessExitKey,95_s04_03_IntoGarden_TeleportDoor_Unlock,
95_s04_03_Spawn_ChessExitKeyIO,TaskUnlockAchievement,,,,1,SwapActive_95_s04_ChessExitKey,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_IO_GetChessExitKey,TaskHaveAndReturnItems,,,,1,95_s04_ChessExitGemItem,95_s04_03_ChessExitKey,100,,,,,,,,1,,,,,,,IO_95_s04_03_ChessExitKey,,,95_s04_03_ChessExitKey_Interact,,,,,,,,,,,,,,,,,,,,@95_s04_03_EnterCastle_GetChessExitKey,,6285.74 6429.78 60.58,0,0,0,,,,,,,,,,,,,,
95_s04_03_IO_SlotChessExitKey,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_s04_03_SlotChessExitKey,,,95_s04_03_SlotChessExitKey_Interact,,,,,,,,,,,,,,,,,,,,@95_s04_03_EnterCastle_SlotChessExitKey,,6287.46 6448.2 64.8,0,0,0,,,,,,,,,,,,,,
95_s04_03_IntoGarden_TeleportDoor_Unlock,TaskUnlockAchievement,,,,1,95_s04_03_TD_IceGarden_Unlock,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_IceGarden_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_GoGarden_TV,95_s04_03_Garden_Swaps_Container,95_s04_03_RescuePrisoners_Container,95_s04_03_GardenSO_Container,
95_s04_03_GoGarden_TV,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TV_95_S04_03_GoGarden,@95_s04_03_EnterCastle_FindIdris_Description,,6288.46 6448.62 65,,,TRUE,,,,,,,,,,,,,,
95_s04_03_FrozenStatues_hint,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,,95_s04_03_FrozenStatues_hint,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s04_03_Garden_Swaps_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_CastleToGarden_SO_Container,95_s04_03_Garden_SI_Container,,,
95_s04_03_CastleToGarden_SO_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s04_03_SO_Daichi_p04_fromChess,95_s04_03_SO_Skye_p03_fromChess,95_s04_03_SO_Zander_p02_fromChess,,
