TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0511_0201_d_01_04_GiveAndTake_StygianChannelSegment,TaskGiveAndTakeItem,,,4,0511_0203_StygianChannelSegment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0201_d_02_container_UmbrasReach_sub_2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0201_d_02_01_UmbrasReach_questTrack_graspingtwilight,0511_0201_d_02_02_Give_ReinforcedLeatherGlove,0511_0201_d_02_03_UmbrasReach_questTrack_astitchofshade,0511_0201_d_02_04_Give_WyrdwoodSeedFiber,
0511_0201_d_02_01_UmbrasReach_questTrack_graspingtwilight,TaskObjective,,,,0511_0204_UmbrasReach_graspingtwilight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0201_UmbrasReach_questTrack_graspingtwilight,,,,,,,,,,,,,,,,,,,
0511_0201_d_02_02_Give_ReinforcedLeatherGlove,TaskGiveAndTakeItem,,,1,0511_0204_ReinforcedLeatherGlove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0201_d_02_03_UmbrasReach_questTrack_astitchofshade,TaskObjective,,,,0511_0205_UmbrasReach_astitchofshade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0201_UmbrasReach_questTrack_astitchofshade,,,,,,,,,,,,,,,,,,,
0511_0201_d_02_04_Give_WyrdwoodSeedFiber,TaskGiveAndTakeItem,,,5,0511_0205_WyrdwoodSeedFiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0201_d_03_container_UmbrasReach_sub_3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0201_d_03_01_UmbrasReach_questTrack_indarkestshadow,0511_0201_d_03_02_Give_VoidCrystalFragment,0511_0201_d_03_03_UmbrasReach_questTrack_powerofthevoid,0511_0201_d_03_04_Give_ChargedVoidCrystalFragment,
0511_0201_d_03_01_UmbrasReach_questTrack_indarkestshadow,TaskObjective,,,,0511_0206_UmbrasReach_indarkestshadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0201_UmbrasReach_questTrack_indarkestshadow,,,,,,,,,,,,,,,,,,,
0511_0201_d_03_02_Give_VoidCrystalFragment,TaskGiveAndTakeItem,,,3,0511_0206_VoidCrystalFragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0201_d_03_03_UmbrasReach_questTrack_powerofthevoid,TaskObjective,,,,0511_0207_UmbrasReach_powerofthevoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0201_UmbrasReach_questTrack_powerofthevoid,,,,,,,,,,,,,,,,,,,
0511_0201_d_03_04_Give_ChargedVoidCrystalFragment,TaskGiveAndTakeItem,,,3,0511_0206_ChargedVoidCrystalFragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0201_d_04_container_UmbrasReach_sub_4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0201_d_04_01_UmbrasReach_questTrack_duskyfocus,0511_0201_d_04_02_Give_PureCrystalLens,0511_0201_d_04_03_UmbrasReach_questTrack_holdbackthenight,0511_0201_d_04_04_Give_ResinHardenedLeather,
0511_0201_d_04_01_UmbrasReach_questTrack_duskyfocus,TaskObjective,,,,0511_0208_UmbrasReach_duskyfocus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0201_UmbrasReach_questTrack_duskyfocus,,,,,,,,,,,,,,,,,,,
0511_0201_d_04_02_Give_PureCrystalLens,TaskGiveAndTakeItem,,,1,0511_0208_PureCrystalLens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0201_d_04_03_UmbrasReach_questTrack_holdbackthenight,TaskObjective,,,,0511_0209_UmbrasReach_holdbackthenight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0201_UmbrasReach_questTrack_holdbackthenight,,,,,,,,,,,,,,,,,,,
0511_0201_d_04_04_Give_ResinHardenedLeather,TaskGiveAndTakeItem,,,1,0511_0209_ResinHardenedLeather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0202_d_00_container_UmbrasReach_inbrightestlight,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0202_d_01_GatherItems_1_EmptyAzothEnergySource,0511_0202_d_02_container_inbrightestlight_AzothWater,,,
0511_0202_d_01_GatherItems_1_EmptyAzothEnergySource,TaskGatherAndReturnItems,,1,1,0511_0202_EmptyAzothEnergySource,0519_EmptyAzothPowerSource,100,,,true,,Lighthouse_Base_50129,,,true,,,,,,,IO_0519_EmptyAzothPowerSource,,,,,,,,,,,,,,,,,,,,,,,@0511_0202_UmbrasReach_inbrightestlight_gatheritem,,11995.842 2761.290 101.412,,,,,,,,,,,,,,,,,
0511_0202_d_02_container_inbrightestlight_AzothWater,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0202_d_02_01_RequireGatherItems_3_PureAzothWater,0511_0202_d_02_02_HaveAndReturn_3_PureAzothWater,,,
0511_0202_d_02_01_RequireGatherItems_3_PureAzothWater,TaskGatherItems,,1,3,0511_0202_PureAzothWater,AzothWater,100,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0202_UmbrasReach_inbrightestlight_gatherazothwater,,,,,,,,,,,,,,,,,,,
0511_0202_d_02_02_HaveAndReturn_3_PureAzothWater,TaskHaveAndReturnItems,,1,3,0511_0202_PureAzothWater,AzothWater,100,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_00_container_UmbrasReach_stygianchannel,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0203_d_01_container_stygianchannel_gotos,,,,
0511_0203_d_01_container_stygianchannel_gotos,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0203_UmbrasReach_stygianchannel_gotoPOIcont,,,,,,,,,,,,,,,0511_0203_d_01_01_container_stygianchannel_sagitta,0511_0203_d_01_02_container_stygianchannel_grus,0511_0203_d_01_03_container_stygianchannel_newbalefire,0511_0203_d_01_04_container_stygianchannel_lunaryth,
0511_0203_d_01_01_container_stygianchannel_sagitta,ConsecutiveTaskContainer,,,,,,,,,,,ancient_lookout_overgrowth_60306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0203_UmbrasReach_stygianchannel_gotoPOI,,,,,,,,,,,,,,,0511_0203_d_01_01_01_GoToPOITag_ancient_lookout_overgrowth_60306,0511_0203_d_01_01_02_GameEvent_StygianChannelSegmentA,0511_0203_d_01_01_03_GiveItems_1_StygianChannelSegment,,
0511_0203_d_01_01_01_GoToPOITag_ancient_lookout_overgrowth_60306,TaskGoToPOITag,,,,,,,,,true,,ancient_lookout_overgrowth_60306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_01_02_GameEvent_StygianChannelSegmentA,TaskGameEvent,,,1,,,,,,true,,ancient_lookout_overgrowth_60306,,,true,,,,,,,IO_0520_StygianChannelSegmentA,,,0520_StygianChannelSegmentA_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_01_03_GiveItems_1_StygianChannelSegment,TaskGiveAndTakeItem,,,1,0511_0203_StygianChannelSegment,,100,,,,,ancient_lookout_overgrowth_60306,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_02_container_stygianchannel_grus,ConsecutiveTaskContainer,,,,,,,,,,,ancient_lookout_highcliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0203_UmbrasReach_stygianchannel_gotoPOI,,,,,,,,,,,,,,,0511_0203_d_01_02_01_GoToPOITag_ancient_lookout_highcliff,0511_0203_d_01_02_02_GameEvent_StygianChannelSegmentB,0511_0203_d_01_02_03_GiveItems_1_StygianChannelSegment,,
0511_0203_d_01_02_01_GoToPOITag_ancient_lookout_highcliff,TaskGoToPOITag,,,,,,,,,true,,ancient_lookout_highcliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_02_02_GameEvent_StygianChannelSegmentB,TaskGameEvent,,,1,,,,,,true,,ancient_lookout_highcliff,,,true,,,,,,,IO_0520_StygianChannelSegmentB,,,0520_StygianChannelSegmentB_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_02_03_GiveItems_1_StygianChannelSegment,TaskGiveAndTakeItem,,,1,0511_0203_StygianChannelSegment,,100,,,,,ancient_lookout_highcliff,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_03_container_stygianchannel_newbalefire,ConsecutiveTaskContainer,,,,,,,,,,,ancient_port_60336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0203_UmbrasReach_stygianchannel_gotoPOI,,,,,,,,,,,,,,,0511_0203_d_01_03_01_GoToPOITag_ancient_port_60336,0511_0203_d_01_03_02_GameEvent_StygianChannelSegmentC,0511_0203_d_01_03_03_GiveItems_1_StygianChannelSegment,,
0511_0203_d_01_03_01_GoToPOITag_ancient_port_60336,TaskGoToPOITag,,,,,,,,,true,,ancient_port_60336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_03_02_GameEvent_StygianChannelSegmentC,TaskGameEvent,,,1,,,,,,true,,ancient_port_60336,,,true,,,,,,,IO_0520_StygianChannelSegmentC,,,0520_StygianChannelSegmentC_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_03_03_GiveItems_1_StygianChannelSegment,TaskGiveAndTakeItem,,,1,0511_0203_StygianChannelSegment,,100,,,,,ancient_port_60336,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_04_container_stygianchannel_lunaryth,ConsecutiveTaskContainer,,,,,,,,,,,tree_offering_60319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0203_UmbrasReach_stygianchannel_gotoPOI,,,,,,,,,,,,,,,0511_0203_d_01_04_01_GoToPOITag_tree_offering_60319,0511_0203_d_01_04_02_GameEvent_StygianChannelSegmentD,0511_0203_d_01_04_03_GiveItems_1_StygianChannelSegment,,
0511_0203_d_01_04_01_GoToPOITag_tree_offering_60319,TaskGoToPOITag,,,,,,,,,true,,tree_offering_60319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_04_02_GameEvent_StygianChannelSegmentD,TaskGameEvent,,,1,,,,,,true,,tree_offering_60319,,,true,,,,,,,IO_0520_StygianChannelSegmentD,,,0520_StygianChannelSegmentD_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0203_d_01_04_03_GiveItems_1_StygianChannelSegment,TaskGiveAndTakeItem,,,1,0511_0203_StygianChannelSegment,,100,,,,,tree_offering_60319,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0204_d_00_container_UmbrasReach_graspingtwilight,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0204_d_01_GiveRecipe_UmbrasReach_Glove,0511_0204_d_02_GoToPOITag_ancientcave_40415,0511_0204_d_03_container_graspingtwilight_items,0511_0204_d_04_CraftRecipe_UmbrasReach_Glove,0511_0204_d_05_Have_1_UmbrasReach_Glove
0511_0204_d_01_GiveRecipe_UmbrasReach_Glove,TaskGiveItem,,,1,WorkOrder_0511_0204_UmbrasReach_Glove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0204_d_02_GoToPOITag_ancientcave_40415,TaskGoToPOITag,,1,,,,,,,true,,ancientcave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0204_UmbrasReach_graspingtwilight_gotoPOI,,,,,,,,,,,,,,,,,,,
0511_0204_d_03_container_graspingtwilight_items,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0204_d_03_01_Have_14_GuardianArmorFilament,0511_0204_d_03_02_Have_1_MediumHands_LeatherT4,,,
0511_0204_d_03_01_Have_14_GuardianArmorFilament,TaskHaveItems,,,9,0511_0204_GuardianArmorFilament,Rockruins,80,,,true,,ancientcave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0204_UmbrasReach_graspingtwilight_gatheritems,,,,,,,,,,,,,,,,,,,
0511_0204_d_03_02_Have_1_MediumHands_LeatherT4,TaskHaveItems,,,1,MediumHands_LeatherT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0204_UmbrasReach_graspingtwilight_getglove,,,,,,,,,,,,,,,,,,,
0511_0204_d_04_CraftRecipe_UmbrasReach_Glove,TaskCraftRecipe,,,1,,,,,,,,,,,,,,,,0511_0204_UmbrasReach_Glove,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0204_UmbrasReach_graspingtwilight_craftglove,,,,,,,,,,,,,,,,,,,
0511_0204_d_05_Have_1_UmbrasReach_Glove,TaskHaveAndReturnItems,,1,1,0511_0204_ReinforcedLeatherGlove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0511_0205_d_00_container_UmbrasReach_astitchofshade,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0205_d_01_container_astitchofshade_goto,0511_0205_d_02_container_astitchofshade_gather,,,
0511_0205_d_01_container_astitchofshade_goto,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0205_UmbrasReach_astitchofshade_gotoPOIcont,,,,,,,,,,,,,,,0511_0205_d_01_01_GoToPOITag_crater_brutalthicket_50310,0511_0205_d_01_02_GoToPOITag_crater_feralcolony_50324,0511_0205_d_01_03_GoToPOITag_crater_brutalsummit_50309,,
0511_0205_d_01_01_GoToPOITag_crater_brutalthicket_50310,TaskGoToPOITag,,1,,,,,,,true,,crater_brutalthicket_50310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0205_UmbrasReach_astitchofshade_gotoPOI,,,,,,,,,,,,,,,,,,,
0511_0205_d_01_02_GoToPOITag_crater_feralcolony_50324,TaskGoToPOITag,,1,,,,,,,true,,crater_feralcolony_50324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0205_UmbrasReach_astitchofshade_gotoPOI,,,,,,,,,,,,,,,,,,,
0511_0205_d_01_03_GoToPOITag_crater_brutalsummit_50309,TaskGoToPOITag,,1,,,,,,,true,,crater_brutalsummit_50309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0205_UmbrasReach_astitchofshade_gotoPOI,,,,,,,,,,,,,,,,,,,
0511_0205_d_02_container_astitchofshade_gather,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0205_d_02_01_GatherItems_5_WyrdwoodSeedFiber,,,,
0511_0205_d_02_01_GatherItems_5_WyrdwoodSeedFiber,TaskGatherAndReturnItems,,1,3,0511_0205_WyrdwoodSeedFiber,0521_WyrdwoodSeedPod,100,,,,,,,,true,,,,,,,IO_0521_WyrdwoodSeedPod,,,,,,,,,,,,,,,,,,,,,,,@0511_0205_UmbrasReach_astitchofshade_gatheritems,,,,,,,,,,,,,,,,,,,
0511_0206_d_00_container_UmbrasReach_indarkestshadow,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0206_d_01_GatherItems_3_VoidCrystalFragment,,,,
0511_0206_d_01_GatherItems_3_VoidCrystalFragment,TaskGatherAndReturnItems,,1,3,0511_0206_VoidCrystalFragment,DeathStone,100,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0206_UmbrasReach_indarkestshadow_gatheritems,,,,,,,,,,,,,,,,,,,
0511_0207_d_00_container_UmbrasReach_powerofthevoid,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0207_d_01_TaskKill_50_Darkness,0511_0207_d_02_Take_VoidCrystalFragment,,,
0511_0207_d_01_TaskKill_50_Darkness,TaskKillContribution,,1,25,,,,,,,,,,,,,,,,,,,,,Darkness,,,,,,,,,,,,,,,,,,,,@0511_0207_UmbrasReach_powerofthevoid_killdarkness,,,,,,,,,,,,,,,,,,,
0511_0207_d_02_Take_VoidCrystalFragment,TaskHaveAndReturnItems,,,3,0511_0206_VoidCrystalFragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0208_d_00_container_UmbrasReach_duskyfocus,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0208_d_01_GiveRecipe_UmbrasReach_Lens,0511_0208_d_02_GoToPOITag_empressfortress_20201_elite,0511_0208_d_03_Have_15_ShardsPureCrystal,0511_0208_d_04_CraftRecipe_UmbrasReach_Lens,0511_0208_d_05_Have_1_UmbrasReach_Lens
0511_0208_d_01_GiveRecipe_UmbrasReach_Lens,TaskGiveItem,,,1,WorkOrder_0511_0208_UmbrasReach_Lens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0208_d_02_GoToPOITag_empressfortress_20201_elite,TaskGoToPOITag,,1,,,,,,,true,,empressfortress_20201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0208_UmbrasReach_duskyfocus_gotoPOI,,,,,,,,,,,,,,,,,,,
0511_0208_d_03_Have_15_ShardsPureCrystal,TaskHaveItems,,,9,0511_0208_ShardsPureCrystal,Corrupted,45,,,true,,empressfortress_20201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0208_UmbrasReach_duskyfocus_gatheritem,,,,,,,,,,,,,,,,,,,
0511_0208_d_04_CraftRecipe_UmbrasReach_Lens,TaskCraftRecipe,,,1,0511_0204_UmbrasReach_Lens,,,,,,,,,,,,,,,0511_0204_UmbrasReach_Lens,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0208_UmbrasReach_duskyfocus_craftlens,,,,,,,,,,,,,,,,,,,
0511_0208_d_05_Have_1_UmbrasReach_Lens,TaskHaveAndReturnItems,,1,1,0511_0208_PureCrystalLens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0209_d_00_container_UmbrasReach_holdbackthenight,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0511_0209_d_00a_container_holdbackthenight_fallthru,,,,
0511_0209_d_00a_container_holdbackthenight_fallthru,PartialTaskContainer,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0209_d_00a_01_Have_1_UmbrasReach_Leather,0511_0209_d_01_container_holdbackthenight_tasks,,,
0511_0209_d_00a_01_Have_1_UmbrasReach_Leather,TaskHaveItems,,,1,0511_0209_ResinHardenedLeather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0209_d_01_container_holdbackthenight_tasks,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0209_d_01_01_GiveRecipe_UmbrasReach_Leather,0511_0208_d_01_02_GoToPOITag_AE_Elite_50119,0511_0209_d_01_03_container_holdbackthenight_gather,0511_0209_d_01_04_CraftRecipe_UmbrasReach_Leather,
0511_0209_d_01_01_GiveRecipe_UmbrasReach_Leather,TaskGiveItem,,,1,WorkOrder_0511_0209_UmbrasReach_Leather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0511_0208_d_01_02_GoToPOITag_AE_Elite_50119,TaskGoToPOITag,,1,,,,,,,true,,AE_Elite_50119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0209_UmbrasReach_holdbackthenight_gotoPOI,,,,,,,,,,,,,,,,,,,
0511_0209_d_01_03_container_holdbackthenight_gather,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0511_0209_d_01_03_01_Have_16_ProtectiveResin,0511_0209_d_01_03_02_Have_4_RuggedLeather,,,
0511_0209_d_01_03_01_Have_16_ProtectiveResin,TaskHaveItems,,,9,0511_0209_ProtectiveResin,Elite_Aeonmeer,80,,,true,,AE_Elite_50119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0209_UmbrasReach_holdbackthenight_gatheritems,,,,,,,,,,,,,,,,,,,
0511_0209_d_01_03_02_Have_4_RuggedLeather,TaskHaveItems,,,3,LeatherT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0209_UmbrasReach_holdbackthenight_gatherleather,,,,,,,,,,,,,,,,,,,
0511_0209_d_01_04_CraftRecipe_UmbrasReach_Leather,TaskCraftRecipe,,,1,,,,,,,,,,,,,,,,0511_0204_UmbrasReach_Leather,,,,,,,,,,,,,,,,,,,,,,,,,@0511_0209_UmbrasReach_holdbackthenight_craftleather,,,,,,,,,,,,,,,,,,,
FM_05_PVP_ControlSpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_ControlSpot_Marauder_first,M_ReturnToGiver,,,
FM_05_PVP_ControlSpot_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_ControlSpot_Marauder_task,M_task_die_reset,,,
FM_05_PVP_ControlSpot_Marauder_task,PatrolTask,,,,,,,,,true,,factionarea_50147,,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,11716.63 2769.62 46.85,,,,,,,,,,,,,,,,,
FM_05_PVP_ControlSpot_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_PoachArea_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_PoachArea_Marauder_first,M_ReturnToGiver,,,
FM_05_PVP_PoachArea_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_PoachArea_Marauder_task,M_task_die_reset,,,
FM_05_PVP_PoachArea_Marauder_task,TaskKillContribution,,,5,,,,,,true,,factionarea_50148,,,true,,,,,,,,,,Boar_Strange_05WC09,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,11870.23 2998.85 68.72,,,,,,,,,,,,,,,,,
FM_05_PVP_PoachArea_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_SpySpot_Marauder_2_step_container,M_ReturnToGiver,,,
FM_05_PVP_SpySpot_Marauder_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Marauder_first_ordie,FM_05_PVP_SpySpot_Marauder_task_ordie,,,
FM_05_PVP_SpySpot_Marauder_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Marauder_first,M_task_die_reset,,,
FM_05_PVP_SpySpot_Marauder_first,TaskGatherItems,,,1,FM_PVP_Marauders_item_1,PVP_0002_DeadDropGiveItem,100,,,true,,factionarea_50148,,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,11887.88 2804.62 56.45,,,,,,,,,,,,,,,,,
