TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
06A_MSQ_10_TalkToSpeaker_talk_Marcel,TaskConversationTopic,,,,,06_MarcelDupont02,,,,,,,,,,,,,,,,,06_MarcelDupont_Tribute,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_10_TalkToSpeaker_talk_Marcel,,,,,,,,,,,,,,,,,,,
06A_MSQ_10_TalkToSpeaker_swapGrace_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_10_TalkToSpeaker_swapGrace05Off,06A_MSQ_10_TalkToSpeaker_swapGrace02On,06A_MSQ_10_TalkToSpeaker_swapNessa05On,,
06A_MSQ_10_TalkToSpeaker_swapGrace05Off,TaskLockAchievement,,,,1,SwapActive_06_GraceWW_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_10_TalkToSpeaker_swapGrace02On,TaskUnlockAchievement,,,,1,SwapActive_06_GraceWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_10_TalkToSpeaker_swapNessa05On,TaskUnlockAchievement,,,,1,SwapActive_06_Nessa_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_MSQ_11_LootPirateCrates_swapReset_container,06A_MSQ_11_LootPirateCrates_search_container,06A_MSQ_11_LootPirateCrates_pirate_container,06A_MSQ_11_LootPirateCrates_crate_container,06A_MSQ_11_LootPirateCrates_Nessa_container
06A_MSQ_11_LootPirateCrates_swapReset_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_11_LootPirateCrates_swapNessa03Off,06A_MSQ_11_LootPirateCrates_swapGrace05Off,06A_MSQ_11_LootPirateCrates_swapGrace02On,06A_MSQ_11_LootPirateCrates_swapNessa05On,
06A_MSQ_11_LootPirateCrates_swapNessa03Off,TaskLockAchievement,,,,1,SwapActive_06_Nessa_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_swapGrace05Off,TaskLockAchievement,,,,1,SwapActive_06_GraceWW_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_swapGrace02On,TaskUnlockAchievement,,,,1,SwapActive_06_GraceWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_swapNessa05On,TaskUnlockAchievement,,,,1,SwapActive_06_Nessa_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_search_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_11_LootPirateCrates_trigger,06A_MSQ_11_LootPirateCrates_talk_Grace,,,
06A_MSQ_11_LootPirateCrates_trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06A_pirateDen,@06A_MSQ_11_LootPirateCrates_trigger,,8848.89 2413.64 78.90,,,true,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_talk_Grace,TaskConversationTopic,,,,,06_GraceWW_02,,,,,,,,,,,,,,,,,06_GraceOMalley_Pirates,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_11_LootPirateCrates_talk_Grace,,,,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_pirate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_11_LootPirateCrates_goto_pirates,06A_MSQ_11_LootPirateCrates_find_tribute,,,
06A_MSQ_11_LootPirateCrates_goto_pirates,TaskGoToPOITag,,,,,,,,,true,,undead_bastion_40158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_11_LootPirateCrates_goto_pirates,,,,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_find_tribute,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06A_tribute,@06A_MSQ_11_LootPirateCrates_find_tribute,,8813.54 2291.61 70.41,,,true,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_crate_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_11_LootPirateCrates_haveItem_treasure,,,,
06A_MSQ_11_LootPirateCrates_haveItem_treasure,TaskHaveAndReturnItems,,,,4,06A_MSQ_11_pirateLoot,06A_MSQ_11_pirateCrates,100,,true,,undead_bastion_40158,,,,,,,,,,IO_06A_MSQ_11_pirateCrates,,,IO_06A_MSQ_11_pirateCrates_interact,,,,,,,,,,,,,,,,,,,,@06A_MSQ_11_LootPirateCrates_smash_crates,,,,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_Nessa_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_11_LootPirateCrates_find_Nessa,06A_MSQ_11_LootPirateCrates_interact_cage,06A_MSQ_11_LootPirateCrates_open_cage,,
06A_MSQ_11_LootPirateCrates_find_Nessa,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06A_NessaCage,@06A_MSQ_11_LootPirateCrates_find_Nessa,,8802.54 2274.61 75.44,,,true,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_interact_cage,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_06A_MSQ_12_hat,,,IO_06A_MSQ_12_hat_interact,,,,,,,,,,,,,,,,,,,,@06A_MSQ_11_LootPirateCrates_rescue_Nessa,,8801.88 2274.43 75.53,,,,,,,,,,,,,,,,,
06A_MSQ_11_LootPirateCrates_open_cage,TaskUnlockAchievement,,,,1,06A_MSQ_NessaCage_Unlocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_MSQ_12_DefeatPirateCaptain_kill_pirateCaptain,06A_MSQ_12_DefeatPirateCaptain_lore_container,06A_MSQ_12_DefeatPirateCaptain_task_container,06A_MSQ_12_DefeatPirateCaptain_swap_container,06A_MSQ_12_DefeatPirateCaptain_cinematic_container
06A_MSQ_12_DefeatPirateCaptain_kill_pirateCaptain,TaskKillContribution,,,,1,,,,,true,,undead_bastion_3_40124,,,,,,,,,,,,,Undead_Officer_Named_00,,,,,,,,,,,,,,,,,,,,@06A_MSQ_12_DefeatPirateCaptain_kill_pirateCaptain,,8845.31 2221.04 93.61,,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_lore_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_12_DefeatPirateCaptain_readLore1,06A_MSQ_12_DefeatPirateCaptain_voicedLore1,06A_MSQ_12_DefeatPirateCaptain_giveItem_contract,06A_MSQ_12_DefeatPirateCaptain_haveItem_contract,
06A_MSQ_12_DefeatPirateCaptain_readLore1,TaskAchievement,,,,1,Lore_unlock_06_Windsward_Title_18_02,,,,true,,undead_bastion_40158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_12_DefeatPirateCaptain_readLore1,,8845.23 2219.10 94.63,,,false,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_voicedLore1,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,06A_WW_VoicedLoreNote_02_interact,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_giveItem_contract,TaskGiveAndTakeItem,,,,1,06A_MSQ_11_pirateContract,,,100,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_haveItem_contract,TaskHaveAndReturnItems,,,,1,06A_MSQ_11_pirateContract,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_12_DefeatPirateCaptain_haveItem_contract,,,,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_task_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_12_DefeatPirateCaptain_trigger,06A_MSQ_12_DefeatPirateCaptain_interact_jewel,06A_MSQ_12_DefeatPirateCaptain_turnOfJewel,,
06A_MSQ_12_DefeatPirateCaptain_trigger,TaskTriggerArea,,,,1,,,,,true,,undead_bastion_3_40124,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06A_jewel,@06A_MSQ_12_DefeatPirateCaptain_trigger,,8833.15 2211.64 88.28,,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_interact_jewel,TaskHaveAndReturnItems,,,,1,06A_MSQ_verdantJewel,06A_MSQ_12_pirateChest,100,,true,,undead_bastion_3_40124,,,,,,,,,,IO_06A_MSQ_12_pirateChest,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_12_DefeatPirateCaptain_interact_jewel,,8833.15 2211.64 88.28,,,true,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_turnOfJewel,TaskUnlockAchievement,,,,1,06A_MSQ_12_pirateCrystal_Swap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_12_DefeatPirateCaptain_swapNessa04On,06A_MSQ_12_DefeatPirateCaptain_swapNessa05Off,06A_MSQ_12_DefeatPirateCaptain_swapGrace02Off,06A_MSQ_12_DefeatPirateCaptain_swapGrace03On,06A_MSQ_12_DefeatPirateCaptain_PreloadIGC
06A_MSQ_12_DefeatPirateCaptain_swapNessa04On,TaskUnlockAchievement,,,,1,SwapActive_06_Nessa_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_swapNessa05Off,TaskLockAchievement,,,,1,SwapActive_06_Nessa_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_swapGrace02Off,TaskLockAchievement,,,,1,SwapActive_06_GraceWW_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_swapGrace03On,TaskUnlockAchievement,,,,1,SwapActive_06_GraceWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_12_DefeatPirateCaptain_cinematicTrigger,06A_MSQ_12_DefeatPirateCaptain_turnOnIGC,06A_MSQ_12_DefeatPirateCaptain_endCinematicTrigger,06A_MSQ_12_DefeatPirateCaptain_turnOffIGC,
06A_MSQ_12_DefeatPirateCaptain_PreloadIGC,TaskUnlockAchievement,,,,1,06A_MSQ_13_ReturnMiradorJewel_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,ReturnMiradorJewel_IGC_Trigger,@06A_MSQ_12_DefeatPirateCaptain_trigger_nessa,,8624 2260.0 76.59,,,true,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_turnOnIGC,TaskUnlockAchievement,,,,1,06A_MSQ_13_ReturnMiradorJewel_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_endCinematicTrigger,TaskCutsceneComplete,,,,1,06A_MSQ_12_GraceNessaArgue_IGC,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_12_DefeatPirateCaptain_trigger_nessa,,8624 2260.0 76.59,,,true,,,,,,,,,,,,,,
06A_MSQ_12_DefeatPirateCaptain_turnOffIGC,TaskUnlockAchievement,,,,1,06A_MSQ_13_ReturnMiradorJewel_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_start_container,06A_MSQ_13_ReturnMiradorJewel_swap_container,06A_MSQ_13_ReturnMiradorJewel_fullpuzzle_container,06A_MSQ_13_ReturnMiradorJewel_afterCinematic_swap_container,06A_MSQ_13_ReturnMiradorJewel_talk_Nessa
06A_MSQ_13_ReturnMiradorJewel_start_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_GraceSwapIn_Failsafe,06A_MSQ_13_ReturnMiradorJewel_talk_Grace,06A_MSQ_13_ReturnMiradorJewel_goto_ruins,,
06A_MSQ_13_ReturnMiradorJewel_GraceSwapIn_Failsafe,TaskUnlockAchievement,,,,1,SwapActive_06_GraceWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_talk_Grace,TaskConversationTopic,,,,1,06_GraceWW_03,,,,,,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_TalkGrace,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_13_ReturnMiradorJewel_talk_Grace,,,,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_goto_ruins,TaskGoToPOITag,,,,,,,,,true,,ancient_ruins_40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_13_ReturnMiradorJewel_goto_ruins,,,,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_swapNessa04Off,06A_MSQ_13_ReturnMiradorJewel_swapGrace03Off,06A_MSQ_13_ReturnMiradorJewel_swapSaatvik01Off,06A_MSQ_13_ReturnMiradorJewel_swapLeovix03Off,
06A_MSQ_13_ReturnMiradorJewel_swapNessa04Off,TaskLockAchievement,,,,1,SwapActive_06_Nessa_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swapGrace03Off,TaskLockAchievement,,,,1,SwapActive_06_GraceWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swapSaatvik01Off,TaskLockAchievement,,,,1,SwapActive_06_SaatvikAgrawal_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swapLeovix03Off,TaskLockAchievement,,,,1,SwapActive_06_LeovixSilva_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_fullpuzzle_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_interact_jewel,06A_MSQ_13_ReturnMiradorJewel_partial_container,06A_MSQ_13_ReturnMiradorJewel_unlock_beams,06A_MSQ_13_ReturnMiradorJewel_beforeCinematic_swap_container,06A_MSQ_13_ReturnMiradorJewel_cinematic_container
06A_MSQ_13_ReturnMiradorJewel_interact_jewel,TaskGameEvent,,,,1,06A_MSQ_13_verdantJewel,,,,true,,ancient_ruins_40153,,,,,,,,,,IO_06A_MSQ_13_jewel,,,IO_06A_MSQ_13_jewel_interact,,,,,,,,,,,,,,,,,,,,@06A_MSQ_13_ReturnMiradorJewel_interact_jewel,,8561.39 2195.78 132.98,,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_impossible_task,06A_MSQ_13_ReturnMiradorJewel_interact_container,,,
06A_MSQ_13_ReturnMiradorJewel_impossible_task,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,IO_06A_MSQ_puzzle1_stone1,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_13_ReturnMiradorJewel_interact_puzzle,,8559.10 2197.47 132.0,,true,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_interact_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8559.10 2197.47 132.0,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_interact_puzzle1_stone1,06A_MSQ_13_ReturnMiradorJewel_interact_puzzle1_stone2,06A_MSQ_13_ReturnMiradorJewel_interact_puzzle1_stone3,,
06A_MSQ_13_ReturnMiradorJewel_interact_puzzle1_stone1,TaskGatherCyclicState,,1,,1,Cyclic_06A_MSQ_puzzle1_stone1,,0,,true,,ancient_ruins_40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_13_ReturnMiradorJewel_rotate_stone1,,8559.94 2198.67 132.0,1,true,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_interact_puzzle1_stone2,TaskGatherCyclicState,,1,,1,Cyclic_06A_MSQ_puzzle1_stone2,,2,,true,,ancient_ruins_40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_13_ReturnMiradorJewel_rotate_stone2,,8559.10 2197.47 132.0,1,true,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_interact_puzzle1_stone3,TaskGatherCyclicState,,1,,1,Cyclic_06A_MSQ_puzzle1_stone3,,1,,true,,ancient_ruins_40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_13_ReturnMiradorJewel_rotate_stone3,,8558.31 2196.34 132.0,1,true,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_unlock_beams,TaskUnlockAchievement,,,,1,MiradorPuzzleActivated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_beforeCinematic_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_swapGrace01AOn,06A_MSQ_13_ReturnMiradorJewel_swapNessa03AOn,06A_MSQ_13_ReturnMiradorJewel_swapLeovix03BOn,06A_MSQ_13_ReturnMiradorJewel_swapSaatvik01AOn,06A_MSQ_13_ReturnMiradorJewel_PreloadIGC
06A_MSQ_13_ReturnMiradorJewel_swapGrace01AOn,TaskunLockAchievement,,,,1,SwapActive_06_GraceWW_UpperTavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swapNessa03AOn,TaskUnlockAchievement,,,,1,SwapActive_06_Nessa_UpperTavern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swapLeovix03BOn,TaskUnlockAchievement,,,,1,SwapActive_06_LeovixSilva_Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swapSaatvik01AOn,TaskUnlockAchievement,,,,1,SwapActive_06_SaatvikAgrawal_Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_cinematicTrigger,06A_MSQ_13_ReturnMiradorJewel_turnOnIGC,06A_MSQ_13_ReturnMiradorJewel_endCinematicTrigger,06A_MSQ_13_ReturnMiradorJewel_turnOffIGC,
06A_MSQ_13_ReturnMiradorJewel_PreloadIGC,TaskUnlockAchievement,,,,1,06A_MSQ_14_SolveMapPuzzle_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,SolveMapPuzzle_IGC_Trigger,@06A_MSQ_14_SolveMapPuzzle_returnCorinth,,9300.00 2672.99 87.0,,,true,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_turnOnIGC,TaskUnlockAchievement,,,,1,06A_MSQ_14_SolveMapPuzzle_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_endCinematicTrigger,TaskCutsceneComplete,,,,1,06A_MSQ_14_FellowshipOfWindsward_IGC,,,,,,,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_14_SolveMapPuzzle_returnCorinth,,9300.00 2672.99 87.0,,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_turnOffIGC,TaskUnlockAchievement,,,,1,06A_MSQ_14_SolveMapPuzzle_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_afterCinematic_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_13_ReturnMiradorJewel_swapLeovix03BOff,06A_MSQ_13_ReturnMiradorJewel_swapLeovix03On,,,
06A_MSQ_13_ReturnMiradorJewel_swapLeovix03BOff,TaskLockAchievement,,,,1,SwapActive_06_LeovixSilva_Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_swapLeovix03On,TaskUnlockAchievement,,,,1,SwapActive_06_LeovixSilva_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_13_ReturnMiradorJewel_talk_Nessa,TaskConversationTopic,,,,1,06_NessaHarrower03,,,,,,,,,,,,,,,,,06_NessaHarrower_Success,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_14_SolveMapPuzzle_talk1_Nessa,,,,,,,,,,,,,,,,,,,
06A_MSQ_14_SolveMapPuzzle_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_MSQ_14_SolveMapPuzzle_GraceOff_Failsafe,06A_MSQ_14_SolveMapPuzzle_swap_container,06A_MSQ_14_SolveMapPuzzle_Breakwater_container,06A_MSQ_14_SolveMapPuzzle_swap2_container,
06A_MSQ_14_SolveMapPuzzle_GraceOff_Failsafe,TaskLockAchievement,,,,1,SwapActive_06_GraceWW_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_14_SolveMapPuzzle_swap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_14_SolveMapPuzzle_swapMichael03On,06A_MSQ_14_SolveMapPuzzle_swapMichael02Off,06A_MSQ_14_SolveMapPuzzle_swapNessa03AOff,06A_MSQ_14_SolveMapPuzzle_swapNessa03BOn,06A_MSQ_14_SolveMapPuzzle_swapGrace01AOff
06A_MSQ_14_SolveMapPuzzle_swapMichael03On,TaskUnlockAchievement,,,,1,SwapActive_06_MichaelLewis_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
