TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
01_SoleSurvivor2_VistaIGC_cinematic_timer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_VistaIGC_HUDcheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Vista,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_VistaIGC_Watched,TaskUnlockAchievement,,,,1,FTUE_Vista_Cinematic_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_Thorpe,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_Container_Triggers,01_SoleSurvivor2_Container_IGC_FTUE_TF,01_SoleSurvivor2_Container_IGC_FTUE_OTB,01_SoleSurvivor2_FTUE_OTB_Watched,01_SoleSurvivor2_Container_BK2_FTUE_Rez
01_SoleSurvivor2_Container_Triggers,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_Stairs_Trigger,01_SoleSurvivor2_Zooming_Tutorial,01_SoleSurvivor2_FTUE_Cave_Trigger,01_SoleSurvivor2_FTUE_Cave_Midpoint_Trigger,
01_SoleSurvivor2_FTUE_Stairs_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Stairs_Trigger,@01_SoleSurvivor2_Vista,,487.8201 350.2939 36.5831,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Zooming_Tutorial,TaskUnlockAchievement,,,,1,Tutorial_Zoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_SeeCave_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_SeeCave_Trigger,@01_SoleSurvivor2_FTUE_Stairs_Trigger,,484.4472 321.7243 32.5467,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_Cave_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Cave_Trigger,@01_SoleSurvivor2_Travel_Island,,479.59 294.95 36.52,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_Cave_Midpoint_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Cave_Midpoint_Trigger,@01_SoleSurvivor2_VistaIGC_End_Trigger,,465.9281 269.0992 36.5623,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_IGC_FTUE_TF,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_VistaIGC_End_Trigger,,477.72 232.44 22.36,,,true,,,,,,,,,,01_SoleSurvivor2_FTUE_TF_Start_Trigger,01_SoleSurvivor2_FTUE_TF_Unlock,01_SoleSurvivor2_FTUE_TF_cutsceneComplete,01_SoleSurvivor2_FTUE_TF_Watched,
01_SoleSurvivor2_FTUE_TF_Start_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_TF_Trigger,@01_SoleSurvivor2_VistaIGC_End_Trigger,,477.72 232.44 22.36,1,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_TF_Unlock,TaskUnlockAchievement,,,,1,FTUE_TF_Cinematic_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_TF_Fallthrough_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_TF_cinematic_timer,01_SoleSurvivor2_FTUE_TF_HUDcheck,01_SoleSurvivor2_FTUE_TF_cutsceneComplete,,
01_SoleSurvivor2_FTUE_TF_cinematic_timer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_TF_HUDcheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_IGC,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_TF_cutsceneComplete,TaskCutsceneComplete,,,,,FTUE_01_SoleSurvivor2_TheFountain_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_TF_Watched,TaskUnlockAchievement,,,,1,FTUE_TF_Cinematic_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_IGC_FTUE_OTB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_KillCaptain_Alternates,01_SoleSurvivor2_FTUE_OTB_Watched,,,
01_SoleSurvivor2_KillCaptain_Alternates,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_KillCaptain,01_SoleSurvivor2_FTUE_OTB_cutsceneComplete,,,
01_SoleSurvivor2_KillCaptain,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Damned_Commander_FTUE,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_KillCaptain,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_OTB_Start_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_OTB_Trigger,@01_SoleSurvivor2_TaskInteract_Box,,489.23 220.87 22.0,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_OTB_Unlock,TaskUnlockAchievement,,,,1,FTUE_OTB_Cinematic_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_OTB_Fallthrough_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_OTB_cinematic_timer,01_SoleSurvivor2_FTUE_OTB_HUDcheck,01_SoleSurvivor2_FTUE_OTB_cutsceneComplete,,
01_SoleSurvivor2_FTUE_OTB_cinematic_timer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_OTB_HUDcheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_IGC,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_OTB_cutsceneComplete,TaskCutsceneComplete,,,,,FTUE_01_SoleSurvivor2_OpeningTheBox_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_OTB_Watched,TaskUnlockAchievement,,,,1,FTUE_OTB_Cinematic_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_Container_BK2_FTUE_Rez,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_Rez_Start_Trigger,01_SoleSurvivor2_FTUE_Rez_Unlock,01_SoleSurvivor2_FTUE_Rez_cinematicComplete,01_SoleSurvivor2_FTUE_Rez_Watched,
01_SoleSurvivor2_FTUE_Rez_Start_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FTUE_Rez_Trigger,@01_SoleSurvivor2_Take_Box,,489.23 220.87 22.0,,,true,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_Rez_Unlock,TaskUnlockAchievement,,,,1,FTUE_Rez_Cinematic_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_Rez_Fallthrough_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_Rez_cinematic_timer,01_SoleSurvivor2_FTUE_Rez_HUDcheck,01_SoleSurvivor2_FTUE_Rez_cinematicComplete,,
01_SoleSurvivor2_FTUE_Rez_cinematic_timer,TaskTimer,,,,1,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_Rez_HUDcheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_IGC,,,,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_Rez_cinematicComplete,TaskCinematicComplete,,,,,FTUE_Rez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_FTUE_Rez_Watched,TaskUnlockAchievement,,,,1,FTUE_Rez_Cinematic_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
01_SoleSurvivor2_PushCheck,TaskUnlockAchievement,,,,1,SoleSurvivor02_Check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_Tutorial_BasicMovement,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9613.6416 2329.4722 43.0,1,,,,,,,,,,,,06_getoffbeach_01_initialize_container,06_getoffbeach_02_UnlockAchievement_GraceCombat_On,06_getoffbeach_03_UnlockAchievement_GraceCombat_VO_On,06_getoffbeach_01_Aelstrom_Beach_OtherBeachCheck,
06_getoffbeach_01_initialize_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_getoffbeach_01_01_SliceSwap_01_HoweWW_A_On,06_getoffbeach_01_02_SliceSwap_01_CaveCorruption_On,06_getoffbeach_01_04_SliceSwap_01_UrdaWW_p01_On,06_getoffbeach_01_05_HideCorinthGrace,
06_getoffbeach_01_01_SliceSwap_01_HoweWW_A_On,TaskUnlockAchievement,,,,1,SwapActive_0425_HerbalistPath_ww,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_02_SliceSwap_01_CaveCorruption_On,TaskLockAchievement,,1,,1,SwapActive_01_CaveCorruption,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_04_SliceSwap_01_UrdaWW_p01_On,TaskUnlockAchievement,,,,1,SwapActive_01_UrdaWW_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_05_HideCorinthGrace,TaskUnlockAchievement,,,,1,SwapActive_06_GraceWW_A,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_02_UnlockAchievement_GraceCombat_On,TaskUnlockAchievement,,,,1,SwapActive_01_GraceCombatLoop,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_03_UnlockAchievement_GraceCombat_VO_On,TaskUnlockAchievement,,,,1,SwapActive_01_GraceCombatLoop_VO_WW,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_Aelstrom_Beach_OtherBeachCheck,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_getoffbeach_01_Watched_OtherBeachIntro,06_getoffbeach_01_Watched_IntroWatched,06_getoffbeach_01_Container_IGC_Aelstrom_Beach,,
06_getoffbeach_01_Watched_OtherBeachIntro,TaskAchievement,,,,1,Watched_IGC_Aelstrom_MB,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_Watched_IntroWatched,TaskAchievement,,,,1,Watched_IGC_Aelstrom_WW,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_Container_IGC_Aelstrom_Beach,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_getoffbeach_01_Aelstrom_Beach_Start_Trigger,06_getoffbeach_01_Aelstrom_Beach_Unlock,06_getoffbeach_01_Aelstrom_Beach_cinematic_timer,06_getoffbeach_01_Aelstrom_Beach_Watched,06_getoffbeach_01_03_SliceSwap_01_AelstromWW_p01_On
06_getoffbeach_01_Aelstrom_Beach_Start_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Aelstrom_IGC_Trigger,@01_GetOffBeach_task,,9621.61 2309.48 40.24,,,true,,,,,,,,,,,,,,
06_getoffbeach_01_Aelstrom_Beach_Unlock,TaskUnlockAchievement,,,,1,Start_IGC_Aelstrom_WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_Aelstrom_Beach_Fallthrough_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_OTB_cinematic_timer,01_SoleSurvivor2_FTUE_OTB_HUDcheck,,,
06_getoffbeach_01_Aelstrom_Beach_cinematic_timer,TaskCutsceneComplete,,,,1,06_GetOffBeach_MSQ_RevivalShoreKnight_WW_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_Aelstrom_Beach_temp_timer,TaskTimer,0,,,1,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_Aelstrom_Beach_HUDcheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_IGC,,,,,,,,,,,,,,,,,,,
06_getoffbeach_01_Aelstrom_Beach_Watched,TaskUnlockAchievement,,,,1,Watched_IGC_Aelstrom_WW,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_getoffbeach_01_03_SliceSwap_01_AelstromWW_p01_On,TaskLockAchievement,,,,1,SwapActive_01_AelstromWW_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7288.5249 3126.2463 43.2,1,,,,,,,,,,,,12_getoffbeach_01_initialize_container,12_getoffbeach_02_UnlockAchievement_GraceCombat_On,12_getoffbeach_03_UnlockAchievement_GraceCombat_VO_On,12_getoffbeach_01_Aelstrom_Beach_OtherBeachCheck,
12_getoffbeach_01_initialize_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_getoffbeach_01_01_SliceSwap_01_HoweMB_A_On,12_getoffbeach_01_02_SliceSwap_01_CaveCorruption_On,12_getoffbeach_01_04_SliceSwap_01_UrdaMB_p01_On,,
12_getoffbeach_01_01_SliceSwap_01_HoweMB_A_On,TaskUnlockAchievement,,,,1,SwapActive_0425_HerbalistPath_mb,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_02_SliceSwap_01_CaveCorruption_On,TaskLockAchievement,,1,,1,SwapActive_01_CaveCorruption,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_04_SliceSwap_01_UrdaMB_p01_On,TaskUnlockAchievement,,,,1,SwapActive_01_UrdaMB_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_02_UnlockAchievement_GraceCombat_On,TaskUnlockAchievement,,,,1,SwapActive_01_GraceCombatLoop_mb,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_03_UnlockAchievement_GraceCombat_VO_On,TaskUnlockAchievement,,,,1,SwapActive_01_GraceCombatLoop_VO_MB,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_Aelstrom_Beach_OtherBeachCheck,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_getoffbeach_01_Watched_OtherBeachIntro,12_getoffbeach_01_Watched_IntroWatched,12_getoffbeach_01_Container_IGC_Aelstrom_Beach,,
12_getoffbeach_01_Watched_OtherBeachIntro,TaskAchievement,,,,1,Watched_IGC_Aelstrom_WW,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_Watched_IntroWatched,TaskAchievement,,,,1,Watched_IGC_Aelstrom_MB,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_Container_IGC_Aelstrom_Beach,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_getoffbeach_01_Aelstrom_Beach_Start_Trigger,12_getoffbeach_01_Aelstrom_Beach_Unlock,12_getoffbeach_01_Aelstrom_Beach_cinematic_timer,12_getoffbeach_01_Aelstrom_Beach_Watched,12_getoffbeach_01_03_SliceSwap_01_AelstromMB_p01_On
12_getoffbeach_01_Aelstrom_Beach_Start_Trigger,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,Alestrom_Intro_MB,@01_GetOffBeach_task,,7288.5249 3126.2463 43.2,,,true,,,,,,,,,,,,,,
12_getoffbeach_01_Aelstrom_Beach_Unlock,TaskUnlockAchievement,,,,1,Start_IGC_Aelstrom_MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_Aelstrom_Beach_Fallthrough_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,01_SoleSurvivor2_FTUE_OTB_cinematic_timer,01_SoleSurvivor2_FTUE_OTB_HUDcheck,,,
12_getoffbeach_01_Aelstrom_Beach_cinematic_timer,TaskCutsceneComplete,,,,1,12_GetOffBeach_MSQ_RevivalShoreKnight_MB_IGC,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_Aelstrom_Beach_HUDcheck,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,HUD,,,,,,,,,,,,,,,,,,,,,,@01_SoleSurvivor2_IGC,,,,,,,,,,,,,,,,,,,
12_getoffbeach_01_Aelstrom_Beach_Watched,TaskUnlockAchievement,,,,1,Watched_IGC_Aelstrom_MB,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_01_03_SliceSwap_01_AelstromMB_p01_On,TaskLockAchievement,,,,1,SwapActive_01_AelstromMB_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_04_beachintro_cutscene_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_getoffbeach_04_01_TaskTriggerArea_Spawn_A,12_getoffbeach_04_02_beachintro_cutscene_On,12_getoffbeach_04_03_TaskTimer,12_getoffbeach_04_04_beachintro_cutscene_Off,
12_getoffbeach_04_01_TaskTriggerArea_Spawn_A,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_Spawn_A,@01_GetOffBeach_task,,7288.5249 3126.2463 43.2,,,true,45,,,,,,,,,,,,,
12_getoffbeach_04_02_beachintro_cutscene_On,TaskUnlockAchievement,,1,,1,S_beachintro_cutscene,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_getoffbeach_04_03_TaskTimer,TaskTimer,0,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,@01_GetOffBeach_task,,7288.5249 3126.2463 42.7031,1,,,,,,,,,,,,,,,,
12_getoffbeach_04_04_beachintro_cutscene_Off,TaskLockAchievement,,1,,1,S_beachintro_cutscene,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_skinningknife_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9606.47 2367.78 44.71,,,,,,,,,,,,,06_skinningknife_01_Walkaway_01_Aelstrom_p01_Off,06_skinningknife_01_Walkaway_01_UrdaWW_p01_On,06_skinningknife_02_TutorialUnlock,06_skinningknife_03_timerAndGather_container_partial,
06_skinningknife_01_Walkaway_01_Aelstrom_p01_Off,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromWW_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_skinningknife_01_Walkaway_01_UrdaWW_p01_On,TaskUnlockAchievement,,,,1,SwapActive_01_UrdaWW_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_skinningknife_02_TutorialUnlock,TaskUnlockAchievement,,,,1,tutorial_gathering_bushflint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_skinningknife_03_timerAndGather_container_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_skinningknife_03_HaveKnife_container,06_skinningknife_03_gatherThenCraft_container,06_skinningknife_03_SwapTimerNeverComplete_container,,
06_skinningknife_03_HaveKnife_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_skinningknife_03_HaveKnife,06_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,,,
06_skinningknife_03_HaveKnife,TaskHaveItems,,,,1,1hSkinningKnifeT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromWW_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_skinningknife_03_gatherThenCraft_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_skinningknife_03_gather_container_partial,06_skinningknife_03_TaskHaveItems_1_1hSkinningKnifeT1,06_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,,
06_skinningknife_03_gather_container_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_skinningknife_03_gather_container,06_skinningknife_03_HaveKnife,,,
06_skinningknife_03_gather_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_skinningknife_03_TaskHaveItems_1_FlintT1,06_skinningknife_03_TaskHaveItems_1_WoodT1,,,
06_skinningknife_03_TaskHaveItems_1_FlintT1,TaskHaveItems,,,,1,FlintT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,@01_skinningknife_task_01,,,,,,,,,,,,,,,,,,,
06_skinningknife_03_TaskHaveItems_1_WoodT1,TaskHaveItems,,,,1,WoodT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_skinningknife_task_02,,,,,,,,,,,,,,,,,,,
