StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,CastSpell,TargetOwnsSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable
FireStaff_FireRes_Aura_Passive,@FireRes_DisplayName,@FireRes_Description,,SE_FireAbsT3,1,true,,,,,,,,-1,1.5,,,,,0,,,,,,,,0,,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,FALSE,,,,,,,,,,2,2,1,,,,,,,,,,
FireStaff_Damaging_Aura_Passive,@FireAura_DisplayName,@FireAura_Description,Burn,SE_BurnT1,1,true,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,-1,1,,,,,0,,,,,,,,0,,0,-0.05,,,,,Fire,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,FALSE,,,,,,,,,,1,1,1,,,,,,,,,,
TrialByFireTimer,@Status_Timer,@FireAuraTimer_Description,,SE_TrialByFireTimer,1,false,,,,,,,,120,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,
FireStaff_FireDMG_Aura_Passive,@FireExtraDMG_DisplayName,@FireExtraDMG_Description,,SE_FireDMGT1,1,true,,,,,,,,-1,1.5,,,,,0,,,,,,,,0,,0,0,,,,,Fire,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,1,,,,,1,FALSE,,,,,,,,,,2,2,1,,,,,,,,,,
FireStaff_LowHealth_FireDmgBonus,@FireStaff_LowHealth_FireDmgBonus_DisplayName,@FireStaff_LowHealth_FireDmgBonus_Description,,SE_FireDMGT1,1,true,,,,,,,,-1,0,,,,,0,,,,,,,,,,0,,,,,,Fire,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1,,,,1,TRUE,,,,,,,,,,,,1,,,,,,,,,,
Elemental_Fire_AoE,,,Debuff,,0,false,,,,,,,,-1,1.1,,,,,0,,,,,,,,0,,0,0.3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,FALSE,,,0,,,,,,,,,0,,,,,,,,,,
Elemental_CC_Slow,,,Debuff+Slow,,0,false,StatFX_Slow_ON,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,0.3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,TRUE,,,-0.6,-0.6,,,,,,,,0,,,,,,,,,,
Elemental_CC_Silenced,,,Debuff,,0,false,StatFX_Silence_ON,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,0.3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,TRUE,,,,,,,,,,,,0,,,,,,,,,,
Elemental_CC_Weakness,,,Debuff,,0,false,StatFX_Weaken_ON,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,0.3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,,,,,,,,,,,,,,,,,,,,0,,,,1,TRUE,,,,,,,,,,,,0,,,,,,,,,,
Rapier_Bleed_DOT,@Rapier_Bleed_DoT_DisplayName,@Rapier_Bleed_DoT_Description,Debuff+Bleed+Dot,SE_BleedT2,TRUE,true,StatFX_Wound_ON,StatFX_Wound_OFF,,,,,,12,1.01,,,,,0,,,,,,,,0,,0,-0.0708,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,FALSE,TRUE,TRUE,3,FALSE,,,,,,,,,,1,1,TRUE,,,,,,,,,,
Rapier_Riposte_Timer,@Status_Timer,,Uninterruptible,,0,false,,,,,,,,1,0.26,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,20,0,,,1,1,,,,,,,,,,,,0,,,,,,,,,,
Rapier_Evasion_Mod2,@Rapier_Evasion_Effect_DisplayName,@Rapier_Evasion_Effect_Description,Buff+Haste,SE_Haste,TRUE,false,StatFX_Haste_ON,,,,,,,3,1.1,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,TRUE,,,1,FALSE,,,0.2,0.2,,,,,,,,TRUE,,,,,,,,,,
Rapier_Evasion_Mod1,@Rapier_Evasion_Effect_DisplayName,@Rapier_Evasion_Effect_Description,Buff,SE_Haste,FALSE,false,,,,,,,,0,1,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,20,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,FALSE,,,1,TRUE,,,,,,,,,,,,FALSE,,,,,,,,,,
Rapier_Finish_Stam_Mod2,@Rapier_Evasion_Effect_DisplayName,@Rapier_Evasion_Effect_Description,Buff,SE_Haste,FALSE,false,,,,,,,,0,1,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,20,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,FALSE,,,1,TRUE,,,,,,,,,,,,FALSE,,,,,,,,,,
Rapier_Riposte_Stun,@Status_Ability_Riposte,@Sword_ShieldBash_Description,Debuff+Stun+CC,SE_Stun,TRUE,false,StatFX_Stun_ON,,,,,,,1.5,0.5,,,,,1,OnHitTaken,true,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,TRUE,,,,,,,,,,1,1,TRUE,,,,,,,,,,
Rapier_Riposte_Stun_Enhanced,@Status_Ability_Riposte,@Sword_ShieldBash_Description,Debuff+Stun+CC,SE_Stun,TRUE,false,StatFX_Stun_ON,,,,,,,2,0.5,,,,,1,OnHitTaken,true,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,TRUE,,,,,,,,,,1,1,TRUE,,,,,,,,,,
Rapier_Evade_Forward_Damage,@Status_Empower,@Rapier_BonusDMGAfterAbility_DisplayName,Buff+Empower,SE_EmpowerT1,TRUE,false,,,,,,,,1,0.5,,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,1,,,,,,,,,,3,,1,,,,,,,,,,
Rapier_Fleche_Backstab,,@Rapier_BonusDMGAfterAbility_DisplayName,Buff+Empower,SE_EmpowerT1,0,false,,,,,,,,5,0,,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,1,,,,,,,,,,3,,1,,,,,,,,,,
Rapier_BonusDMGAfterAbility,,@Rapier_BonusDMGAfterAbility_Description,Buff+Empower,SE_EmpowerT5,1,false,Rapier_Momentum,,,,,,,3,1,,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,1,,,,,,,,,,3,,1,,,,,,,,,,
Rapier_BonusStamOnHit,,@Rapier_BonusStamRegenOnKill_Description,,,1,false,,,,,,,,0,1,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
Rapier_BonusSpeedOnKill,@Status_Haste,@Rapier_BonusSpeedOnKill_Description,Buff+Haste,SE_Haste,1,false,StatFX_Haste_ON,,,,,,,4,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,1,5,0,,,0.03,0.03,,,,,,3,3,1,,,,,,,,,,
Rapier_Riposte_Uninterruptible,@GreatAxe_DefiantStature_DisplayName,@GreatAxe_DefiantStature_Description,Buff+Uninterruptible,SE_FortifyT3,1,false,StatFX_Uninterruptible_ON,,,,,,,3,1,,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,Stun=-1.0,Stun=-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,1,1,,,,,,,,,2,2,1,,,,,,,,,,
Rapier_Riposte_Uninterruptible_Riposte,@GreatAxe_DefiantStature_DisplayName,@GreatAxe_DefiantStature_Description,Buff+Uninterruptible,SE_FortifyT3,0,false,StatFX_Uninterruptible_ON,,,,,,,0.875,0.175,,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,,Stun=-1.0,Stun=-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,1,1,,,,,,,,,2,2,1,,,,,,,,,,
AmmoUsed_NotThisFrameHelper,,,,,0,false,,,,,,,,-1,,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,0,,,100,FALSE,,,,,,,,,,,,0,,,,,,,,,,
AmmoUsed,,,,,0,false,,,,,,,,-1,,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,0,,,100,FALSE,,,,,,,,,,,,0,,,,,,,,,,
Blunderbuss_MortarShot,,,,,0,false,,,,,,,,8,0.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,0,,,100,FALSE,,,,,,,,,,,,0,,,,,,,,,,
Blunderbuss_NetShot_Upgraded,@WarHammer_Ult_Slow_DisplayName,@WarHammer_Ult_Slow_Description,Debuff+Slow,SE_SlowT5,1,true,StatFX_Slow_ON,,,,,,,4,1,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1,1,,,-0.9,-0.9,,,,,1,1,1,,,,,,,,,,,
Blunderbuss_ClawShot_Homing,@Status_Timer,,,,0,false,,,,,,,,1,0.26,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,,,1,FALSE,,,,,,,,,,,,0,,,,,,,,,,
HornOfResilience,@HornOfResilienceT1_DisplayName,@HornOfResilienceT1_Tooltip,Buff+Heal+Fortify,SE_HornOfResilienceT1,1,true,POTION_Buff,,,,,,,10,1,,,,,0,,,,,,,,334,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0,,,,,1,1,,,,,,,,,,1,1,1,,,,,,,,,,
HornOfResilience_T2,@HornOfResilienceT2_DisplayName,@HornOfResilienceT2_Tooltip,Buff+Heal+Fortify,SE_HornOfResilienceT2,1,true,POTION_Buff,,,,,,,10,1,,,,,0,,,,,,,,418,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0,,,,,1,1,,,,,,,,,,1,1,1,,,,,,,,,,
HornOfResilience_T3,@HornOfResilienceT3_DisplayName,@HornOfResilienceT3_Tooltip,Buff+Heal+Fortify,SE_HornOfResilienceT3,1,true,POTION_Buff,,,,,,,10,1,,,,,0,,,,,,,,500,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6,0.6,0.6,0,,,,,1,1,,,,,,,,,,1,1,1,,,,,,,,,,
Cleanse,@Cleanse_DisplayName,@Cleanse_Tooltip,Buff+Cleanse,SE_Cleanse,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,Debuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,1,0,,,,,,,,,,1,1,1,,,,,,,,,,
PotionHaste,@HasteElixir_DisplayName,@HasteElixir_Tooltip,Buff,SE_Haste,1,true,StatFX_Haste_ON,,,,,,,10,1,,,,,1,OnHitTaken,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,,,,1,,,,,,2,2,1,,,,,,,,,,
BattleTokenGen,,,SiegeOnly,,,false,,,,,,,,-1,10,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,,,,,,War_Battle_Token_Gen,,,,,,,,,,,,,,,,
Siege_PostMatch_KeepAlive,,,SiegeOnly,,,false,,,,,,,,300,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SiegeRest,@status_hpregen400_DisplayName,,,Temp_Potion_RegenHealth,,false,,,,,,,,-1,1,,,,,0,,,,,,,,1000,,0.1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,16,0,-1,0,-1,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
