StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,UseLightweightReplication,PotencyPerLevel,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,ShowUiDamageNumbersOnHeal,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,EXPFishing,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveEffectModsOnInactive,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,LootTags,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,PhysicalArmor,ElementalArmor,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction ,ItemLootVolumeMods,ApplicationCooldown
FoodRecoveryT5,@FoodRecoveryT5_Mastername,@FoodRecoveryT5_Description,Recovery+PassiveFoodRegen+FoodUtility+Food,lyshineui/images/status/SE_WellFed.png,true,true,,,,,,,,,,2400,2.5,,,,,0,,,,,,,,,,,0,,0.01,,,,false,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,1
FoodRecoveryT5b,@FoodRecoveryT5_Mastername,@FoodRecoveryT5_Description,Recovery+PassiveFoodRegen+FoodUtility+Food,lyshineui/images/status/SE_WellFed.png,true,true,,,,,,,,,,3600,2.5,,,,,0,,,,,,,,,,,0,,0.01,,,,false,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,1
FoodCorruptedT1,@FoodCorruptedT1_MasterName,@FoodCorruptedT1_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_CorruptedWardT1.png,true,true,,,,,,,,,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corrupted=.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodLostT1,@FoodLostT1_MasterName,@FoodLostT1_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_LostWardT1.png,true,true,,,,,,,,,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wraith=.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAngryEarthT1,@FoodAngryEarthT1_MasterName,@FoodAngryEarthT1_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AngryEarthWardT1.png,true,true,,,,,,,,,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngryEarth=.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodBeastT1,@FoodBeastT1_MasterName,@FoodBeastT1_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_BeastWardT1.png,true,true,,,,,,,,,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beast=.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAncientT1,@FoodAncientT1_MasterName,@FoodAncientT1_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AncientWardT1.png,true,true,,,,,,,,,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient=.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodManaT1,@FoodManaT1_MasterName,@FoodManaT1_Description,Regen+FoodUtility+Food,lyshineui/images/status/SE_ManaRecoveryT1.png,true,true,,,,,,,,true,,1200,1,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodDefenseT1,@FoodDefenseT1_MasterName,@FoodDefenseT1_Effect_Tooltip,Regen+FoodUtility+Food,lyshineui/images/status/SE_StaminaRecoveryT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodWeaponsmithT1,@FoodWeaponsmithT1_MasterName,@FoodWeaponsmithT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_WpnsmthGearScoreT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodJewelcrafterT1,@FoodJewelcrafterT1_MasterName,@FoodJewelcrafterT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_JewelcrafterGearScoreT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodEngineerT1,@FoodEngineerT1_MasterName,@FoodEngineerT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_EngineerGearScoreT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArcanistT1,@FoodArcanistT1_MasterName,@FoodArcanistT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArcanistGearScoreT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArmorerT1,@FoodArmorerT1_MasterName,@FoodArmorerT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArmorerGearScoreT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodMinerT1,@FoodMinerT1_MasterName,@FoodMinerT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_MiningBonusT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodHarvesterT1,@FoodHarvesterT1_MasterName,@FoodHarvesterT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_HarvesterBonusT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodHunterT1,@FoodHunterT1_MasterName,@FoodHunterT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_SkinningBonusT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodLumberjackT1,@FoodLumberjackT1_MasterName,@FoodLumberjackT1_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_LoggingBonusT1.png,true,true,,,,,,,,true,,1200,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodCorruptedT2,@FoodCorruptedT2_MasterName,@FoodCorruptedT2_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_CorruptedWardT2.png,true,true,,,,,,,,,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corrupted=.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodLostT2,@FoodLostT2_MasterName,@FoodLostT2_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_LostWardT2.png,true,true,,,,,,,,,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wraith=.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAngryEarthT2,@FoodAngryEarthT2_MasterName,@FoodAngryEarthT2_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AngryEarthWardT2.png,true,true,,,,,,,,,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngryEarth=.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodBeastT2,@FoodBeastT2_MasterName,@FoodBeastT2_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_BeastWardT2.png,true,true,,,,,,,,,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beast=.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAncientT2,@FoodAncientT2_MasterName,@FoodAncientT2_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AncientWardT2.png,true,true,,,,,,,,,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient=.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodManaT2,@FoodManaT2_MasterName,@FoodManaT2_Description,Regen+FoodUtility+Food,lyshineui/images/status/SE_ManaRecoveryT2.png,true,true,,,,,,,,true,,1500,1,,,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodDefenseT2,@FoodDefenseT2_MasterName,@FoodDefenseT2_Effect_Tooltip,Regen+FoodUtility+Food,lyshineui/images/status/SE_StaminaRecoveryT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodWeaponsmithT2,@FoodWeaponsmithT2_MasterName,@FoodWeaponsmithT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_WpnsmthGearScoreT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodJewelcrafterT2,@FoodJewelcrafterT2_MasterName,@FoodJewelcrafterT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_JewelcrafterGearScoreT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodEngineerT2,@FoodEngineerT2_MasterName,@FoodEngineerT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_EngineerGearScoreT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArcanistT2,@FoodArcanistT2_MasterName,@FoodArcanistT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArcanistGearScoreT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArmorerT2,@FoodArmorerT2_MasterName,@FoodArmorerT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArmorerGearScoreT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodMinerT2,@FoodMinerT2_MasterName,@FoodMinerT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_MiningBonusT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodHarvesterT2,@FoodHarvesterT2_MasterName,@FoodHarvesterT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_HarvesterBonusT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
