EventID,GameEventType,Level,CreatureType,UniversalExpAmount,XpOfCurrentLevel,UseRestedExp,CurrencyReward,CoinRewardChance,ItemReward,ItemRewardQty,GearScoreRange,LootTags,CategoricalProgressionId,CategoricalProgressionReward,TerritoryStanding,FactionReputation,FactionTokens,AzothSalt,AzothSaltChance,PvpXp,FactionInfluenceAmount,FactionInfluenceSrc,EmitTelemetry,AzothReward,AzothRewardChance,EntitlementId,AchievementId,StatusEffectId,RemoveStatusEffects,RemoveStatusEffectCategories,LootLimitId,LootLimitReachedGameEventId,LootLimitReachedGameEventKeepOverrides,LeaderboardValue,SeasonsXp,ScheduleId,ScheduledGameEventId
PVPFactionV2_42,,42,MissionPvP,2190,,,1080,,,,,,,,40,2740,2740,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_43,,43,MissionPvP,2240,,,1095,,,,,,,,40,2800,2800,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_44,,44,MissionPvP,2280,,,1110,,,,,,,,40,2850,2850,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_45,,45,MissionPvP,2320,,,1125,,,,,,,,40,2900,2900,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_46,,46,MissionPvP,2370,,,1140,,,,,,,,40,2965,2965,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_47,,47,MissionPvP,2410,,,1155,,,,,,,,40,3015,3015,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_48,,48,MissionPvP,2450,,,1170,,,,,,,,40,3065,3065,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_49,,49,MissionPvP,2500,,,1185,,,,,,,,40,3125,3125,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_50,,50,MissionPvP,2540,,,1200,,,,,,,,40,3175,3175,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_51,,51,MissionPvP,2580,,,1215,,,,,,,,40,3225,3225,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_52,,52,MissionPvP,2620,,,1230,,,,,,,,40,3275,3275,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_53,,53,MissionPvP,2670,,,1245,,,,,,,,40,3340,3340,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_54,,54,MissionPvP,2710,,,1260,,,,,,,,40,3390,3390,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_55,,55,MissionPvP,2750,,,1275,,,,,,,,40,3440,3440,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_56,,56,MissionPvP,2790,,,1290,,,,,,,,40,3490,3490,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_57,,57,MissionPvP,2830,,,1305,,,,,,,,40,3540,3540,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_58,,58,MissionPvP,2870,,,1320,,,,,,,,40,3590,3590,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_59,,59,MissionPvP,2910,,,1335,,,,,,,,40,3640,3640,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_60,,60,MissionPvP,2950,,,1350,,,,,,,,40,3690,3690,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_61-64,,61,MissionPvP,2990,,,1365,,,,,,,,40,3740,3740,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_65,,64,MissionPvP,3100,,,1410,,,,,,,,40,3875,3875,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFactionV2_70,,70,MissionPvP,3140,,,1500,,,,,,,,40,3925,3925,200,,350,100,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_1,,1,MissionPvP-,30,,,155,,,,,,,,15,50,50,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_2,,2,MissionPvP-,60,,,160,,,,,,,,15,75,75,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_3,,3,MissionPvP-,80,,,165,,,,,,,,15,100,100,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_4,,4,MissionPvP-,100,,,170.00000000000003,,,,,,,,15,140,140,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_5,,5,MissionPvP-,140,,,175,,,,,,,,15,190,190,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_6,,6,MissionPvP-,160,,,180,,,,,,,,15,215,215,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_7,,7,MissionPvP-,190,,,185,,,,,,,,15,250,250,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_8,,8,MissionPvP-,210,,,190,,,,,,,,15,275,275,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_9,,9,MissionPvP-,230,,,195.00000000000003,,,,,,,,15,315,315,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_10,,10,MissionPvP-,260,,,200,,,,,,,,15,350,350,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_11,,11,MissionPvP-,280,,,205.00000000000003,,,,,,,,15,375,375,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_12,,12,MissionPvP-,310,,,210,,,,,,,,15,415,415,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_13,,13,MissionPvP-,330,,,215,,,,,,,,15,440,440,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_14,,14,MissionPvP-,350,,,220.00000000000003,,,,,,,,15,475,475,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_15,,15,MissionPvP-,400,,,225,,,,,,,,15,540,540,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_16,,16,MissionPvP-,450,,,230.00000000000003,,,,,,,,15,600,600,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_17,,17,MissionPvP-,500,,,235,,,,,,,,15,675,675,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_18,,18,MissionPvP-,560,,,240.00000000000003,,,,,,,,15,750,750,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_19,,19,MissionPvP-,620,,,245.00000000000003,,,,,,,,15,825,825,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_20,,20,MissionPvP-,680,,,250,,,,,,,,15,915,915,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_21,,21,MissionPvP-,710,,,255.00000000000003,,,,,,,,15,950,950,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_22,,22,MissionPvP-,750,,,260,,,,,,,,15,990,990,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_23,,23,MissionPvP-,780,,,265.00000000000006,,,,,,,,15,1040,1040,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_23_GC,,23,MissionPvP-,780,,,265.00000000000006,,,,,,,,15,1040,1040,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_24,,24,MissionPvP-,810,,,270,,,,,,,,15,1075,1075,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_25,,25,MissionPvP-,900,,,275,,,,,,,,15,1200,1200,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_26,,26,MissionPvP-,930,,,280,,,,,,,,15,1240,1240,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_27,,27,MissionPvP-,960,,,285,,,,,,,,15,1290,1290,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_28,,28,MissionPvP-,990,,,290.00000000000006,,,,,,,,15,1325,1325,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_29,,29,MissionPvP-,1030,,,295,,,,,,,,15,1365,1365,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_30,,30,MissionPvP-,1130,,,300,,,,,,,,15,1500,1500,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_31,,31,MissionPvP-,1090,,,305,,,,,,,,15,1450,1450,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_32,,32,MissionPvP-,1150,,,310,,,,,,,,15,1525,1525,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_33,,33,MissionPvP-,1180,,,315.00000000000006,,,,,,,,15,1575,1575,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_34,,34,MissionPvP-,1210,,,320,,,,,,,,15,1615,1615,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_35,,35,MissionPvP-,1240,,,325,,,,,,,,15,1650,1650,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_36,,36,MissionPvP-,1270,,,330,,,,,,,,15,1700,1700,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_37,,37,MissionPvP-,1300,,,335,,,,,,,,15,1740,1740,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_38,,38,MissionPvP-,1330,,,340.00000000000006,,,,,,,,15,1775,1775,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_39,,39,MissionPvP-,1360,,,345,,,,,,,,15,1815,1815,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_40,,40,MissionPvP-,1580,,,350,,,,,,,,15,2100,2100,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_41,,41,MissionPvP-,1610,,,355,,,,,,,,15,2150,2150,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_42,,42,MissionPvP-,1650,,,360,,,,,,,,15,2190,2190,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_43,,43,MissionPvP-,1680,,,365.00000000000006,,,,,,,,15,2240,2240,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_44,,44,MissionPvP-,1710,,,370,,,,,,,,15,2290,2290,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_45,,45,MissionPvP-,1740,,,375,,,,,,,,15,2325,2325,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_46,,46,MissionPvP-,1780,,,380,,,,,,,,15,2375,2375,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_47,,47,MissionPvP-,1810,,,385,,,,,,,,15,2415,2415,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_48,,48,MissionPvP-,1840,,,390.00000000000006,,,,,,,,15,2450,2450,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_49,,49,MissionPvP-,1870,,,395,,,,,,,,15,2500,2500,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_50,,50,MissionPvP-,1910,,,400,,,,,,,,15,2540,2540,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_51,,51,MissionPvP-,1940,,,405,,,,,,,,15,2590,2590,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_52,,52,MissionPvP-,1970,,,410.00000000000006,,,,,,,,15,2625,2625,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_53,,53,MissionPvP-,2000,,,415.00000000000006,,,,,,,,15,2665,2665,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_54,,54,MissionPvP-,2030,,,420,,,,,,,,15,2715,2715,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_55,,55,MissionPvP-,2060,,,425,,,,,,,,15,2750,2750,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_56,,56,MissionPvP-,2090,,,430,,,,,,,,15,2790,2790,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_57,,57,MissionPvP-,2120,,,435.00000000000006,,,,,,,,15,2825,2825,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_58,,58,MissionPvP-,2150,,,440.00000000000006,,,,,,,,15,2875,2875,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_59,,59,MissionPvP-,2180,,,445,,,,,,,,15,2915,2915,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_60,,60,MissionPvP-,2210,,,450,,,,,,,,15,2950,2950,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_61-64,,61,MissionPvP-,2240,,,455,,,,,,,,15,2990,2990,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_65,,65,MissionPvP-,2360,,,475,,,,,,,,15,3140,3140,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction-V2_70,,70,MissionPvP-,2360,,,500,,,,,,,,15,3140,3140,200,,350,50,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_1,,1,MissionPvP+,50,,,620,,,,,,,,75,65,65,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_2,,2,MissionPvP+,90,,,640,,,,,,,,75,115,115,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_3,,3,MissionPvP+,130,,,660,,,,,,,,75,150,150,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_4,,4,MissionPvP+,160,,,680.00000000000011,,,,,,,,75,200,200,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_5,,5,MissionPvP+,220,,,700,,,,,,,,75,275,275,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_6,,6,MissionPvP+,270,,,720,,,,,,,,75,325,325,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_7,,7,MissionPvP+,310,,,740,,,,,,,,75,375,375,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_8,,8,MissionPvP+,350,,,760,,,,,,,,75,415,415,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_9,,9,MissionPvP+,390,,,780.00000000000011,,,,,,,,75,465,465,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_10,,10,MissionPvP+,430,,,800,,,,,,,,75,515,515,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_11,,11,MissionPvP+,470,,,820.00000000000011,,,,,,,,75,565,565,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_12,,12,MissionPvP+,510,,,840,,,,,,,,75,615,615,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_13,,13,MissionPvP+,550,,,860,,,,,,,,75,650,650,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_14,,14,MissionPvP+,580,,,880.00000000000011,,,,,,,,75,700,700,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_15,,15,MissionPvP+,660,,,900,,,,,,,,75,800,800,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_16,,16,MissionPvP+,750,,,920.00000000000011,,,,,,,,75,900,900,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_17,,17,MissionPvP+,840,,,940,,,,,,,,75,1000,1000,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_18,,18,MissionPvP+,930,,,960.00000000000011,,,,,,,,75,1115,1115,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_19,,19,MissionPvP+,1030,,,980.00000000000011,,,,,,,,75,1240,1240,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_20,,20,MissionPvP+,1130,,,1000,,,,,,,,75,1365,1365,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_21,,21,MissionPvP+,1190,,,1020.0000000000001,,,,,,,,75,1425,1425,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_22,,22,MissionPvP+,1240,,,1040,,,,,,,,75,1490,1490,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_23,,23,MissionPvP+,1290,,,1060.0000000000002,,,,,,,,75,1550,1550,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_24,,24,MissionPvP+,1340,,,1080,,,,,,,,75,1615,1615,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_25,,25,MissionPvP+,1490,,,1100,,,,,,,,75,1790,1790,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_26,,26,MissionPvP+,1550,,,1120,,,,,,,,75,1865,1865,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_27,,27,MissionPvP+,1600,,,1140,,,,,,,,75,1925,1925,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_28,,28,MissionPvP+,1650,,,1160.0000000000002,,,,,,,,75,1990,1990,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_29,,29,MissionPvP+,1710,,,1180,,,,,,,,75,2050,2050,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_30,,30,MissionPvP+,1880,,,1200,,,,,,,,75,2250,2250,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_31,,31,MissionPvP+,1810,,,1220,,,,,,,,75,2175,2175,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_32,,32,MissionPvP+,1910,,,1240,,,,,,,,75,2290,2290,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_33,,33,MissionPvP+,1960,,,1260.0000000000002,,,,,,,,75,2350,2350,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_34,,34,MissionPvP+,2010,,,1280,,,,,,,,75,2415,2415,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_35,,35,MissionPvP+,2060,,,1300,,,,,,,,75,2475,2475,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_36,,36,MissionPvP+,2110,,,1320,,,,,,,,75,2540,2540,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_37,,37,MissionPvP+,2170,,,1340,,,,,,,,75,2600,2600,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_38,,38,MissionPvP+,2220,,,1360.0000000000002,,,,,,,,75,2665,2665,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_39,,39,MissionPvP+,2270,,,1380,,,,,,,,75,2725,2725,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_40,,40,MissionPvP+,2630,,,1400,,,,,,,,75,3150,3150,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_41,,41,MissionPvP+,2680,,,1420,,,,,,,,75,3225,3225,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_42,,42,MissionPvP+,2740,,,1440,,,,,,,,75,3290,3290,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_43,,43,MissionPvP+,2790,,,1460.0000000000002,,,,,,,,75,3350,3350,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_44,,44,MissionPvP+,2850,,,1480,,,,,,,,75,3425,3425,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_45,,45,MissionPvP+,2900,,,1500,,,,,,,,75,3490,3490,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_46,,46,MissionPvP+,2960,,,1520,,,,,,,,75,3550,3550,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_47,,47,MissionPvP+,3010,,,1540,,,,,,,,75,3615,3615,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_48,,48,MissionPvP+,3070,,,1560.0000000000002,,,,,,,,75,3675,3675,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_49,,49,MissionPvP+,3120,,,1580,,,,,,,,75,3750,3750,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_50,,50,MissionPvP+,3170,,,1600,,,,,,,,75,3815,3815,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_51,,51,MissionPvP+,3230,,,1620,,,,,,,,75,3875,3875,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_52,,52,MissionPvP+,3280,,,1640.0000000000002,,,,,,,,75,3940,3940,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_53,,53,MissionPvP+,3330,,,1660.0000000000002,,,,,,,,75,4000,4000,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_54,,54,MissionPvP+,3380,,,1680,,,,,,,,75,4065,4065,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_55,,55,MissionPvP+,3430,,,1700,,,,,,,,75,4125,4125,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_56,,56,MissionPvP+,3480,,,1720,,,,,,,,75,4190,4190,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_57,,57,MissionPvP+,3530,,,1740.0000000000002,,,,,,,,75,4240,4240,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_58,,58,MissionPvP+,3580,,,1760.0000000000002,,,,,,,,75,4300,4300,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_59,,59,MissionPvP+,3630,,,1780,,,,,,,,75,4365,4365,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_60,,60,MissionPvP+,3680,,,1800,,,,,,,,75,4425,4425,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_61-64,,61,MissionPvP+,3730,,,1820,,,,,,,,75,4475,4475,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_65,,65,MissionPvP+,3920,,,1900,,,,,,,,75,4715,4715,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPFaction+V2_70,,70,MissionPvP+,3920,,,2000,,,,,,,,75,4715,4715,200,,350,200,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R1_Sm,,15,MissionPvP-,400,,,225,,,,,,,,15,80,80,,,,50,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R1_Md,,15,MissionPvP,530,,,675,,,,,,,,40,120,120,,,,100,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R1_Lg,,15,MissionPvP+,660,,,900,,,,,,,,75,200,200,,,,200,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R2_Sm,,30,MissionPvP-,1130,,,300,,,,,,,,15,120,120,,,,50,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R2_Md,,30,MissionPvP,1500,,,900,,,,,,,,40,180,180,,,,100,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R2_Lg,,30,MissionPvP+,1880,,,1200,,,,,,,,75,250,250,,,,200,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R3_Sm,,35,MissionPvP-,1240,,,325,,,,,,,,15,180,180,,,,50,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R3_Md,,35,MissionPvP,1650,,,975,,,,,,,,40,230,230,,,,100,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R3_Lg,,35,MissionPvP+,2060,,,1300,,,,,,,,75,300,300,,,,200,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R4_Sm,,42,MissionPvP-,1650,,,360,,,,,,,,15,230,230,,,,50,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R4_Md,,42,MissionPvP,2190,,,1080,,,,,,,,40,280,280,,,,100,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R4_Lg,,42,MissionPvP+,2740,,,1440,,,,,,,,75,350,350,,,,200,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R5_Sm,,46,MissionPvP-,1780,,,380,,,,,,,,15,400,400,,,,50,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R5_Md,,46,MissionPvP,2370,,,1140,,,,,,,,40,450,450,,,,100,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R5_Lg,,46,MissionPvP+,2960,,,1520,,,,,,,,75,500,500,,,,200,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R6_Sm,,60,MissionPvP-,2210,,,450,,,,,,,,15,400,400,,,,50,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R6_Md,,60,MissionPvP,2950,,,1350,,,,,,,,40,450,450,,,,100,Missions,true,0,,,,,,,,,,,,,
PVPMission_Success_R6_Lg,,60,MissionPvP+,3680,,,1800,,,,,,,,75,500,500,,,,200,Missions,true,0,,,,,,,,,,,,,
PVPMission_Failure,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
War_Kill_Minor,,,,,,,,,,,,,Battle_Token,2,,,,,,,,,true,,,,,,,,,,,,,,
War_Kill_Major,,,,,,,,,,,,,Battle_Token,3,,,,,,,,,true,,,,,,,,,,,,,,
War_Kill_Special,,,,,,,,,,,,,Battle_Token,5,,,,,,,,,true,,,,,,,,,,,,,,
War_Assist_Minor,,,,,,,,,,,,,Battle_Token,1,,,,,,,,,true,,,,,,,,,,,,,,
War_Assist_Major,,,,,,,,,,,,,Battle_Token,2,,,,,,,,,true,,,,,,,,,,,,,,
War_Assist_Special,,,,,,,,,,,,,Battle_Token,3,,,,,,,,,true,,,,,,,,,,,,,,
War_Heal,,,,,,,,,,,,,Battle_Token,1,,,,,,,,,true,,,,,,,,,,,,,,
War_Repair,,,,,,,,,,,,,Battle_Token,5,,,,,,,,,true,,,,,,,,,,,,,,
War_Reload,,,,,,,,,,,,,Battle_Token,3,,,,,,,,,true,,,,,,,,,,,,,,
War_Battle_Token_Gen,,,,,,,,,,,,,Battle_Token,1,,,,,,,,,false,,,,,,,,,,,,,,
War_Initial_Battle_Token_Reward,,,,,,,,,,,,,Battle_Token,50,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_1_Sm,,10,Project-,40,,,120,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_1_Md,,10,Project,80,,,250,,,,,,,,465,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_1_Lg,,10,Project+,120,,,330,,,,,,,,585,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_2_Sm,,20,Project-,160,,,470,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_2_Md,,20,Project,200,,,520,,,,,,,,815,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_2_Lg,,20,Project+,240,,,650,,,,,,,,925,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_3_Sm,,30,Project-,280,,,790,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_3_Md,,30,Project,320,,,840,,,,,,,,1165,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_3_Lg,,30,Project+,370,,,900,,,,,,,,1285,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Failure,,,,,,,,,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT2_Small,,7,CMission_raw-,80,,,110.99999999999999,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
