VitalsID,DisplayName,VitalsCategories,Family,CreatureType,DifficultyTierOverride,NoExpNoCoin,CanDropLoot,DamageMod,HealthMin,HealthInitial,HealthMod,HealthOverridePercentSpellOwnerMaxHealth,PhysicalMitigation,ElementalMitigation,MinionVitalsId,BuffBuckets,BaseStaggerDamageOverride,BlockStaminaDamageOverride,HealthBaseTickRate,HealthRegenCappedBy,HealthRegenThresholds,HealthTickDelay,HealthFullyDepletedDelay,HealthLowerThreshold,HealthUpperThreshold,HealthUpdateIfDeathsDoor,HealthUpdateIfDead,BlockDamageMitigation,BlockStaminaCost,StaminaMin,StaminaBaseMax,StaminaInitial,StaminaBaseTickRate,StaminaRegenCappedBy,StaminaRegenThresholds,StaminaTickDelay,StaminaRegenDelay,StaminaRegenDelayOnEmpty,StaminaFullyDepletedDelay,StaminaLowerThreshold,StaminaUpperThreshold,StaminaUpdateIfDeathsDoor,StaminaUpdateIfDead,StaminaCostMitigation,MinMana,ManaBaseMax,ManaInitial,ManaBaseRegenRate,ManaRegenDelay,ManaRegenDelayOnEmpty,DeathsDoorTime,DeathsDoorDelay,HelpUpHealthPct,FoodMin,FoodBaseMax,FoodInitial,FoodBaseTickRate,FoodTickDelay,FoodFullyDepletedDelay,FoodLowerThreshold,FoodUpperThreshold,DrinkMin,DrinkInitial,DrinkBaseMax,DrinkBaseTickRate,DrinkTickDelay,DrinkFullyDepletedDelay,DrinkLowerThreshold,DrinkUpperThreshold,DamageCooldown,MaxDefenseMitigationPercent,AfflictionAbsorption,GameModeKillEventIds,GameModeAssistEventIds,WarKillEventId,WarAssistEventId,KillEventIdOverride,LootDropChance,IgnoreLootDropModifier,LootTableId,LootTags,IgnoreEffectCategories,IgnoredAbilityConditions,DEFStandard,DEFSiege,DEFStrike,DEFSlash,DEFThrust,DEFArcane,DEFFire,DEFIce,DEFNature,DEFLightning,DEFCorruption,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,ABSRangedDamage,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNIce,WKNNature,WKNFire,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,CharacterScale,IsMinion,ChainSpellImmune,MutatorDifficultyMod,MutatorPotencyMod,HealthPercentForLootContributionOverride,VFXMustShow
WB_Dynasty_Summoner,@Dynasty_Summoner_VitalsName,"WB_Dynasty_Summoner,Hostile,Corrupted",Corrupted,Elite-,,true,false,0.5,0,1,0.8,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,,,,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0.3,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
WB_Dynasty_Heavy,@Dynasty_Heavy_VitalsName,"WB_Dynasty_Heavy,Hostile,Corrupted",Corrupted,Elite+,,true,false,0.8,0,1,1.8,,0.45,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,250,250,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0,0,,,,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0.3,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,,
WB_Evil_Knight_Bow_FireVariant,@Evil_Knight_Bow_FireVariant_VitalsName,"WB_Evil_Knight_Bow_FireVariant,Hostile,Human,Varangian,Forged",Human,Elite-,,true,false,0.6,0,1,0.667,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Knight,Common,Varangian",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
WB_Evil_Knight_Caster_FireVariant,@Evil_Knight_Caster_FireVariant_VitalsName,"WB_Evil_Knight_Caster_FireVariant,Hostile,Human,Varangian,Forged",Human,Elite-,,true,false,0.6,0,1,0.667,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Knight,Common,Varangian",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
WB_Evil_Knight_Greataxe_FireVariant,@Evil_Knight_Greataxe_FireVariant_VitalsName,"WB_Evil_Knight_Greataxe_FireVariant,Hostile,Human,Varangian,Forged",Human,Elite-,,true,false,0.6,0,1,0.667,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Knight,Common,Varangian",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
WB_Evil_Knight_Mace_FireVariant,@Evil_Knight_Mace_FireVariant_VitalsName,"WB_Evil_Knight_Mace_FireVariant,Hostile,Human,Varangian,Forged",Human,Elite-,,true,false,0.6,0,1,0.667,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,50,50,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Knight,Common,Varangian",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
WB_Scarab_BS_LotusScarab_ScarabMinion,@Anubian_Scarab_60_VitalsName,"Anubian_Scarab_60,Hostile,Ancient,Scarab,AnubianGuardian_Scarab,AnubianIdol",AncientGuardian,Elite+,,true,false,0.7,0,1,0.533,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.05,0,CreatureLootMaster,"Ancient,Common",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.7,,,,,,
WB_Scarab_BS_LotusScarab_ArcherMinion,@AnubianGuardian_Archer_VitalsName,"AnubianGuardian_Archer,Hostile,Beast,Predator,Ancient,AnubianIdol",AncientGuardian,Elite,2,true,false,0.57,0,1,0.356,,0.35,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Ancient,Common",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
WB_Scarab_BS_LotusScarab_BruteMinion,@AnubianGuardian_Brute_VitalsName,"AnubianGuardian_Brute,Hostile,Ancient,AnubianIdol",AncientGuardian,Elite,3,true,false,0.85,0,1,1.8,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,250,250,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,0,CreatureLootMaster,"Ancient,Common",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.05,,,,,,
WB_Scarab_BS_LotusScarab_HorusMinion,@AnubianGuardian_Horus_VitalsName,"AnubianGuardian_Horus,Hostile,Ancient,AnubianIdol",AncientGuardian,Elite-,3,true,false,1,0,1,1.33,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,0,CreatureLootMaster,"Ancient,Common,StaffMagic",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,,
WB_Scarab_BS_LotusScarab_PantherMinion,@AnubianGuardian_Panther_VitalsName,"AnubianGuardian_Panther,Hostile,Beast,Predator,Ancient,AnubianPanther,AnubianIdol",AncientGuardian,Elite+,3,true,false,0.7,0,1,0.533,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,0,CreatureLootMaster,"Ancient,Beast,Common",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.05,,,,,,
WB_Scarab_BS_LotusScarab_ReaverMinion,@AnubianGuardian_Reaver_VitalsName,"AnubianGuardian_Reaver,Hostile,Ancient,AnubianIdol",AncientGuardian,Elite+,,true,false,0.5,0,1,0.467,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,0,CreatureLootMaster,"Ancient,Common",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.3,,,,,,
WB_Scarab_BS_LotusScarab_SpearmanMinion,@AnubianGuardian_Spearman_VitalsName,"AnubianGuardian_Spearman,Hostile,Ancient,AnubianIdol",AncientGuardian,Elite-,,true,false,0.8,0,1,1.07,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,50,50,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Ancient,Common",,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.15,,,,,,
WB_Ghost_Charred,@Ghost_Charred_VitalsName,"Ghost_Charred,Hostile,Wraith,Lost,Haunted",Lost,Elite-,,true,false,0.6,0,1,0.833,,0.35,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0,0,,,,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.3,,,,,,
WB_TreeSoftwoodMedium,@TreeSoftwoodMedium_DisplayName,,,Solo,,true,false,1,0,0.1,0.1,.,0,0,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,1,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Special,War_Assist_Special,,,0,,,,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,,
WB_BushSmall,@BushSmall_DisplayName,,,Solo,,true,false,1,0,0.1,0.1,,0,0,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,1,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Special,War_Assist_Special,,,0,,,,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,,
