AchievementID,AchievementIndex,Category,GameEventId,"New AchivementIndex values must increase, current maximum is",4121,AchivementsIndex &gt; 8000 will require a code change!
factionarea_60411_charted,2977,Map,Chart_Location,,,
factionarea_60412_charted,2978,Map,Chart_Location,,,
factionarea_60413_charted,2979,Map,Chart_Location,,,
FrostFairysGiftT5,2980,Recipe,,,,
ThundersnowT4,2981,Recipe,,,,
factionarea_50393_charted,2982,Map,Chart_Location,,,
factionarea_50394_charted,2983,Map,Chart_Location,,,
factionarea_50395_charted,2984,Map,Chart_Location,,,
factionarea_40423_charted,2985,Map,Chart_Location,,,
factionarea_40424_charted,2986,Map,Chart_Location,,,
corrupted_ritual_40343_discovered,2987,Map,,,,
corrupted_ritual_40343_charted,2988,Map,Chart_Location,,,
Lore_unlock_ThreeFactions_Title_01_01,2989,Journal,Read_LoreItem,,,
SwapActive_DaughterwellFountain,2990,Objective,,,,
SwapActive_FishermanYonas_Off,2991,Objective,,,,
SwapActive_CutlassRima_Off,2992,Objective,,,,
SwapActive_BrightwoodEmile_Off,2993,Objective,,,,
SwapActive_WeaversTheo_Off,2994,Objective,,,,
dungeon_entrance_20207_discovered,2995,Map,,,,
dungeon_entrance_20207_charted,2996,Map,Chart_Location,,,
06_Quest_26,2998,Objective,,,,
06_Quest_27,2999,Objective,,,,
06_Quest_28,3000,Objective,,,,
06_Quest_29,3001,Objective,,,,
06_Quest_30,3002,Objective,,,,
06_Quest_31,3003,Objective,,,,
06_Quest_32,3004,Objective,,,,
06_Quest_33,3005,Objective,,,,
06_Quest_34,3006,Objective,,,,
06_Quest_35,3007,Objective,,,,
Lore_unlock_08_EbonscaleReach_Title_01_01,3008,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_01_02,3009,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_01_03,3010,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_01_04,3011,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_02_01,3012,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_02_02,3013,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_02_03,3014,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_02_04,3015,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_02_05,3016,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_02_01,3017,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_03_01,3018,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_03_02,3019,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_03_03,3020,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_03_04,3021,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_03_05,3022,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_04_01,3023,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_04_02,3024,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_04_03,3025,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_04_04,3026,Journal,Read_LoreItem,,,
Lore_unlock_10_CutlassKeys_Title_04_05,3027,Journal,Read_LoreItem,,,
Lore_unlock_ThreeFactions_Title_02_01,3043,Journal,Read_LoreItem,,,
Lore_unlock_ThreeFactions_Title_02_02,3044,Journal,Read_LoreItem,,,
Lore_unlock_ThreeFactions_Title_02_03,3045,Journal,Read_LoreItem,,,
DungeonEntrance_60238_discovered,3046,Map,,,,
DungeonEntrance_60238_charted,3047,Map,Chart_Location,,,
13_Quest_33,3048,Objective,,,,
13_Quest_34,3049,Objective,,,,
13_Quest_35,3050,Objective,,,,
Schematic_House_HousingItem_Alchemist_Cabinet_C,3051,Recipe,,,,
Schematic_House_HousingItem_Appr_Winecask_Indoor,3052,Recipe,,,,
Schematic_House_HousingItem_Bed_Bunk_T2,3053,Recipe,,,,
Schematic_House_HousingItem_Bed_Cot_T1_A,3054,Recipe,,,,
Schematic_House_HousingItem_Bed_Single_T2,3055,Recipe,,,,
Schematic_House_HousingItem_Cairn_D,3056,Recipe,,,,
Schematic_House_HousingItem_Chair_FineChair_A,3057,Recipe,,,,
Schematic_House_HousingItem_Chair_FineChair_B,3058,Recipe,,,,
Schematic_House_HousingItem_Chair_Lg_A,3059,Recipe,,,,
Schematic_House_HousingItem_Chair_StoolB_T2,3060,Recipe,,,,
Schematic_House_HousingItem_Lighting_CandleHolder_A,3061,Recipe,,,,
Schematic_House_HousingItem_PowderHorn,3062,Recipe,,,,
Schematic_House_HousingItem_RoundBirdCage,3063,Recipe,,,,
Schematic_House_HousingItem_ScrollBookcase_Lg,3064,Recipe,,,,
Schematic_House_HousingItem_SingleShelf_A,3065,Recipe,,,,
Schematic_House_HousingItem_SmallAlchemyCabinet,3066,Recipe,,,,
Schematic_House_HousingItem_Storage_T4_ChestSteel,3067,Recipe,,,,
Schematic_House_HousingItem_Table_DinTable_Lg_A,3068,Recipe,,,,
Schematic_House_HousingItem_Table_LogTable,3069,Recipe,,,,
Schematic_House_HousingItem_Table_LogTableStump,3070,Recipe,,,,
Schematic_House_HousingItem_Table_StoneMasonTable_B,3071,Recipe,,,,
Schematic_House_HousingItem_Windchimes_Post_C,3072,Recipe,,,,
Schematic_House_HousingItem_Bed_Settler_Bed01_B,3073,Recipe,,,,
Schematic_House_HousingItem_Bed_Settler_Bed01_C,3074,Recipe,,,,
Schematic_House_HousingItem_Bed_Settler_Bed01_D,3075,Recipe,,,,
Schematic_House_HousingItem_Bed_Settler_Bed02_B,3076,Recipe,,,,
Schematic_House_HousingItem_Bed_Settler_Bed02_C,3077,Recipe,,,,
Schematic_House_HousingItem_Bed_Settler_Bed02_D,3078,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Chair01_B,3079,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Chair01_C,3080,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Chair01_D,3081,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Chair02_B,3082,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Chair02_C,3083,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Chair02_D,3084,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Stool_B,3085,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Stool_C,3086,Recipe,,,,
Schematic_House_HousingItem_Chair_Settler_Stool_D,3087,Recipe,,,,
Schematic_House_HousingItem_Settler_Armoire01_B,3088,Recipe,,,,
Schematic_House_HousingItem_Settler_Armoire01_C,3089,Recipe,,,,
Schematic_House_HousingItem_Settler_Armoire01_D,3090,Recipe,,,,
Schematic_House_HousingItem_Settler_Bookcase01_B,3091,Recipe,,,,
Schematic_House_HousingItem_Settler_Bookcase01_C,3092,Recipe,,,,
Schematic_House_HousingItem_Settler_Bookcase01_D,3093,Recipe,,,,
Schematic_House_HousingItem_Settler_Bookcase02_B,3094,Recipe,,,,
Schematic_House_HousingItem_Settler_Bookcase02_C,3095,Recipe,,,,
Schematic_House_HousingItem_Settler_Bookcase02_D,3096,Recipe,,,,
Schematic_House_HousingItem_Settler_Cabinet01_B,3097,Recipe,,,,
Schematic_House_HousingItem_Settler_Cabinet01_C,3098,Recipe,,,,
Schematic_House_HousingItem_Settler_Cabinet01_D,3099,Recipe,,,,
Schematic_House_HousingItem_Settler_Cabinet02_B,3100,Recipe,,,,
Schematic_House_HousingItem_Settler_Cabinet02_C,3101,Recipe,,,,
Schematic_House_HousingItem_Settler_Cabinet02_D,3102,Recipe,,,,
Schematic_House_HousingItem_Settler_Decor_Floor_Fireplace01,3103,Recipe,,,,
Schematic_House_HousingItem_Settler_Decor_Floor_Fireplace02,3104,Recipe,,,,
Schematic_House_HousingItem_Settler_Decor_Floor_Fireplace03,3105,Recipe,,,,
Schematic_House_HousingItem_Settler_Decor_Wall_Curtain01_B,3106,Recipe,,,,
Schematic_House_HousingItem_Settler_Decor_Wall_Curtain02_B,3107,Recipe,,,,
Schematic_House_HousingItem_Settler_Decor_Wall_Curtain03_B,3108,Recipe,,,,
Schematic_House_HousingItem_Settler_Dresser01_B,3109,Recipe,,,,
Schematic_House_HousingItem_Settler_Dresser01_C,3110,Recipe,,,,
Schematic_House_HousingItem_Settler_Dresser01_D,3111,Recipe,,,,
Schematic_House_HousingItem_Settler_Shelf01_B,3112,Recipe,,,,
Schematic_House_HousingItem_Settler_Shelf01_C,3113,Recipe,,,,
Schematic_House_HousingItem_Settler_Shelf01_D,3114,Recipe,,,,
Schematic_House_HousingItem_Settler_Stove01_B,3115,Recipe,,,,
Schematic_House_HousingItem_Settler_Stove01_C,3116,Recipe,,,,
Schematic_House_HousingItem_Settler_Stove01_D,3117,Recipe,,,,
Schematic_House_HousingItem_Storage_T3_Settler,3118,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_BedSideTable_B,3119,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_BedSideTable_C,3120,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_BedSideTable_D,3121,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Decor_Garden_PicnicTable01,3122,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Desk01_B,3123,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Desk01_C,3124,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Desk01_D,3125,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Table01_B,3126,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Table01_C,3127,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Table01_D,3128,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Table02_B,3129,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Table02_C,3130,Recipe,,,,
Schematic_House_HousingItem_Table_Settler_Table02_D,3131,Recipe,,,,
Schematic_House_HousingItem_Bed_Pirate_Bed01_A,3132,Recipe,,,,
Schematic_House_HousingItem_Bed_Pirate_Bed01_B,3133,Recipe,,,,
Schematic_House_HousingItem_Bed_Pirate_Bed01_C,3134,Recipe,,,,
Schematic_House_HousingItem_Bed_Pirate_Bed01_D,3135,Recipe,,,,
Schematic_House_HousingItem_Bed_Pirate_Bed02_A,3136,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair01_A,3137,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair01_B,3138,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair01_C,3139,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair01_D,3140,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair02_A,3141,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair02_B,3142,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair02_C,3143,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Chair02_D,3144,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Stool_A,3145,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Stool_B,3146,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Stool_C,3147,Recipe,,,,
Schematic_House_HousingItem_Chair_Pirate_Stool_D,3148,Recipe,,,,
Schematic_House_HousingItem_Lighting_Pirate_LightCeiling01_A,3149,Recipe,,,,
Schematic_House_HousingItem_Lighting_Pirate_LightTable01_A,3150,Recipe,,,,
Schematic_House_HousingItem_Lighting_Pirate_LightWall01_A,3151,Recipe,,,,
Schematic_House_HousingItem_Pirate_Armoire01_A,3152,Recipe,,,,
Schematic_House_HousingItem_Pirate_Armoire01_B,3153,Recipe,,,,
Schematic_House_HousingItem_Pirate_Armoire01_C,3154,Recipe,,,,
Schematic_House_HousingItem_Pirate_Armoire01_D,3155,Recipe,,,,
Schematic_House_HousingItem_Pirate_BedSideTable_A,3156,Recipe,,,,
Schematic_House_HousingItem_Pirate_BedSideTable_B,3157,Recipe,,,,
Schematic_House_HousingItem_Pirate_BedSideTable_C,3158,Recipe,,,,
Schematic_House_HousingItem_Pirate_BedSideTable_D,3159,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase01_A,3160,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase01_B,3161,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase01_C,3162,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase01_D,3163,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase02_A,3164,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase02_B,3165,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase02_C,3166,Recipe,,,,
Schematic_House_HousingItem_Pirate_Bookcase02_D,3167,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet01_A,3168,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet01_B,3169,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet01_C,3170,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet01_D,3171,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet02_A,3172,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet02_B,3173,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet02_C,3174,Recipe,,,,
Schematic_House_HousingItem_Pirate_Cabinet02_D,3175,Recipe,,,,
Schematic_House_HousingItem_Pirate_Decor_Curtain01_A,3176,Recipe,,,,
Schematic_House_HousingItem_Pirate_Decor_Curtain01_B,3177,Recipe,,,,
Schematic_House_HousingItem_Pirate_Decor_Curtain02_A,3178,Recipe,,,,
Schematic_House_HousingItem_Pirate_Decor_Curtain02_B,3179,Recipe,,,,
Schematic_House_HousingItem_Pirate_Decor_Curtain03_A,3180,Recipe,,,,
Schematic_House_HousingItem_Pirate_Decor_Curtain03_B,3181,Recipe,,,,
Schematic_House_HousingItem_Pirate_Shelf01_A,3182,Recipe,,,,
Schematic_House_HousingItem_Pirate_Shelf01_B,3183,Recipe,,,,
Schematic_House_HousingItem_Pirate_Shelf01_C,3184,Recipe,,,,
Schematic_House_HousingItem_Pirate_Shelf01_D,3185,Recipe,,,,
Schematic_House_HousingItem_Pirate_Stove01_A,3186,Recipe,,,,
Schematic_House_HousingItem_Pirate_Stove01_B,3187,Recipe,,,,
Schematic_House_HousingItem_Pirate_Stove01_C,3188,Recipe,,,,
Schematic_House_HousingItem_Pirate_Stove01_D,3189,Recipe,,,,
Schematic_House_HousingItem_Rug_Pirate_Decor_Rug01,3190,Recipe,,,,
Schematic_House_HousingItem_Rug_Pirate_Decor_Rug02,3191,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Desk01_A,3192,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Desk01_B,3193,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Desk01_C,3194,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Desk01_D,3195,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Dresser01_A,3196,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Dresser01_B,3197,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Dresser01_C,3198,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Dresser01_D,3199,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Island01,3200,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table01_A,3201,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table01_B,3202,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table01_C,3203,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table01_D,3204,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table02_A,3205,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table02_B,3206,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table02_C,3207,Recipe,,,,
Schematic_House_HousingItem_Table_Pirate_Table02_D,3208,Recipe,,,,
Lore_unlock_05_Reekwater_Title_10_01,3209,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_10_02,3210,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_10_03,3211,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_10_04,3212,Journal,Read_LoreItem,,,
TerritoryPermanentOwner02,3213,Title,,,,
TerritoryPermanentOwner04,3214,Title,,,,
TerritoryPermanentOwner05,3215,Title,,,,
TerritoryPermanentOwner06,3216,Title,,,,
TerritoryPermanentOwner08,3217,Title,,,,
TerritoryPermanentOwner09,3218,Title,,,,
TerritoryPermanentOwner10,3219,Title,,,,
TerritoryPermanentOwner11,3220,Title,,,,
TerritoryPermanentOwner12,3221,Title,,,,
TerritoryPermanentOwner13,3222,Title,,,,
TerritoryPermanentOwner15,3223,Title,,,,
Lore_unlock_Tales of Expeditions_Title_01_01,3224,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_02_01,3225,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_02_02,3226,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_02_03,3227,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_03_01,3228,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_04_01,3229,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_04_02,3230,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_04_03,3231,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_03_02,3232,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_03_03,3233,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_01_02,3234,Journal,Read_LoreItem,,,
Lore_unlock_Tales of Expeditions_Title_01_03,3235,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_10_05,3236,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_10_06,3237,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_01,3238,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_02,3239,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_03,3240,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_04,3241,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_05,3242,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_06,3243,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_07,3244,Journal,Read_LoreItem,,,
Lore_unlock_05_Reekwater_Title_11_08,3245,Journal,Read_LoreItem,,,
Lore_unlock_TalesofExpeditions_Title_05_01,3246,Journal,Read_LoreItem,,,
Lore_unlock_TalesofExpeditions_Title_05_02,3247,Journal,Read_LoreItem,,,
Lore_unlock_TalesofExpeditions_Title_05_03,3248,Journal,Read_LoreItem,,,
FactionRank_M_0001_RankUp,3249,Objective,,,,
FactionRank_M_0102_RankUp,3250,Objective,,,,
FactionRank_M_0203_RankUp,3251,Objective,,,,
FactionRank_M_0304_RankUp,3252,Objective,,,,
FactionRank_S_0001_RankUp,3253,Objective,,,,
FactionRank_S_0102_RankUp,3254,Objective,,,,
FactionRank_S_0203_RankUp,3255,Objective,,,,
FactionRank_S_0304_RankUp,3256,Objective,,,,
FactionRank_C_0001_RankUp,3257,Objective,,,,
FactionRank_C_0102_RankUp,3258,Objective,,,,
FactionRank_C_0203_RankUp,3259,Objective,,,,
FactionRank_C_0304_RankUp,3260,Objective,,,,
Lore_unlock_10_CutlassKeys_Title_05_01,3263,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_09_01,3264,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_09_02,3265,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_09_03,3266,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_09_04,3267,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_09_05,3268,Journal,Read_LoreItem,,,
DEPRECATED_3269,3269,Objective,,,,
SwapActive_CanaryAdiana_Off,3270,Objective,,,,
SwapActive_SpiritYonas_OnOff,3271,Objective,,,,
SwapActive_AlazarYonas_OnOff,3272,Objective,,,,
SwapActive_AlazarRima1_OnOff,3273,Objective,,,,
SwapActive_AlazarRima2_OnOff,3274,Objective,,,,
SwapActive_AlazarEmile_OnOff,3275,Objective,,,,
SwapActive_AlazarTheo_OnOff,3276,Objective,,,,
SwapActive_FtAlazarBurning_On,3277,Objective,,,,
SwapActive_SWCaveEmile_OnOff,3278,Objective,,,,
SwapActive_RestlessEmileTheo_OnOff,3279,Objective,,,,
SwapActive_RestlessRima_OnOff,3280,Objective,,,,
SwapActive_VillageAdiana_On,3281,Objective,,,,
SwapActive_VillageTheo_OnOff,3282,Objective,,,,
SwapActive_MountainRimaEmile_On,3283,Objective,,,,
SwapActive_MountainTheo_On,3284,Objective,,,,
Lore_unlock_00_Aeternum_Title_15_01,3285,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_15_02,3286,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_15_03,3287,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_15_04,3288,Journal,Read_LoreItem,,,
Lore_unlock_00_Aeternum_Title_15_05,3289,Journal,Read_LoreItem,,,
99_MSQ_50b,3290,Objective,,,,
S_factionchoiceready,3291,Objective,,,,
S_factiontalkedto,3292,Objective,,,,
Lore_unlock_04_Everfall_Title_18_01,3293,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_18_02,3294,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_12_01,3295,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_12_02,3296,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_16_01,3297,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_16_02,3298,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_13_01,3299,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_13_02,3300,Journal,Read_LoreItem,,,
SwapActive_EllwoodOriginal,3301,Objective,,,,
SwapActive_EllwoodMoved,3302,Objective,,,,
SwapActive_WardenWalker_OnOff,3307,Objective,,,,
SwapActive_WardenConstance_OnOff,3308,Objective,,,,
SwapActive_WardenWayne_OnOff,3309,Objective,,,,
SwapActive_WardenElizaSamir_OnOff,3310,Objective,,,,
99_MSQ_8a,3311,Objective,,,,
Lore_unlock_08_EbonscaleReach_Title_12_01,3312,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_12_02,3313,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_02_03,3314,Journal,Read_LoreItem,,,
Lore_unlock_08_EbonscaleReach_Title_02_04,3315,Journal,Read_LoreItem,,,
SwapActive_WardenSexton_Off,3316,Objective,,,,
SwapActive_WardenDimka_Off,3317,Objective,,,,
spiritshrine_01_40037_discovered,3318,Map,,,,
spiritshrine_01_40037_charted,3319,Map,Chart_Location,,,
spiritshrine_02_40038_discovered,3320,Map,,,,
spiritshrine_02_40038_charted,3321,Map,Chart_Location,,,
spiritshrine_01_40345_discovered,3322,Map,,,,
spiritshrine_01_40345_charted,3323,Map,Chart_Location,,,
spiritshrine_01_40279_discovered,3324,Map,,,,
spiritshrine_01_40279_charted,3325,Map,Chart_Location,,,
spiritshrine_02_40280_discovered,3326,Map,,,,
spiritshrine_02_40280_charted,3327,Map,Chart_Location,,,
spiritshrine_01_60351_discovered,3328,Map,,,,
spiritshrine_01_60351_charted,3329,Map,Chart_Location,,,
spiritshrine_02_60414_discovered,3330,Map,,,,
spiritshrine_02_60414_charted,3331,Map,Chart_Location,,,
spiritshrine_01_60239_discovered,3332,Map,,,,
spiritshrine_01_60239_charted,3333,Map,Chart_Location,,,
Lore_unlock_09_FirstLight_Title_13_01,3334,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_13_02,3335,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_13_03,3336,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_13_04,3337,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_14_01,3338,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_14_02,3339,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_14_03,3340,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_15_01,3341,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_15_02,3342,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_15_03,3343,Journal,Read_LoreItem,,,
spiritshrine_02_40171_discovered,3344,Map,,,,
spiritshrine_02_40171_charted,3345,Map,Chart_Location,,,
DEPRECATED_3346,3346,,,,,
spiritshrine_01_30142_discovered,3347,Map,,,,
spiritshrine_01_30142_charted,3348,Map,Chart_Location,,,
spiritshrine_01_40425_discovered,3349,Map,,,,
spiritshrine_01_40425_charted,3350,Map,Chart_Location,,,
spiritshrine_01_50396_discovered,3351,Map,,,,
spiritshrine_01_50396_charted,3352,Map,Chart_Location,,,
spiritshrine_02_40344_discovered,3353,Map,,,,
spiritshrine_02_40344_charted,3354,Map,Chart_Location,,,
Lore_unlock_06_Windsward_Title_14_01,3355,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_14_02,3356,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_14_03,3357,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_01,3358,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_02,3359,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_03,3360,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_04,3361,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_05,3362,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_06,3363,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_07,3364,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_08,3365,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_09,3366,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_15_10,3367,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_17_01,3368,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_17_02,3369,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_17_03,3370,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_17_04,3371,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_18_01,3372,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_18_02,3373,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_18_03,3374,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_19_01,3375,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_19_02,3376,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_19_03,3377,Journal,Read_LoreItem,,,
spiritshrine_01_40281_discovered,3378,Map,,,,
spiritshrine_01_40281_charted,3379,Map,Chart_Location,,,
spiritshrine_02_40282_discovered,3380,Map,,,,
