UniqueTagID,IsEnabled,DisplayName,Description,PortraitImage,LandscapeImage,SquareImage,ThumbnailImage,TypeDescription
Weapon_Rapier_Dec21,1,@Weapon_Rapier_Dec21_name,@Weapon_Rapier_Dec21_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_WinterConvergence2021_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_WinterConvergence2021_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_WinterConvergence2021_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_WinterConvergence2021_Rapier.png,@reward_type_Weaponskin_Rapier
Weapon_Spear_Dec21,1,@Weapon_Spear_Dec21_name,@Weapon_Spear_Dec21_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_WinterConvergence2021_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_WinterConvergence2021_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_WinterConvergence2021_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_WinterConvergence2021_Spear.png,@reward_type_Weaponskin_Spear
Weapon_Bow_Dec21,1,@Weapon_Bow_Dec21_name,@Weapon_Bow_Dec21_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_WinterConvergence2021_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_WinterConvergence2021_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_WinterConvergence2021_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_WinterConvergence2021_Bow.png,@reward_type_Weaponskin_Bow
Weapon_Hatchet_Dec21,1,@Weapon_Hatchet_Dec21_name,@Weapon_Hatchet_Dec21_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_WinterConvergence2021_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_WinterConvergence2021_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_WinterConvergence2021_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_WinterConvergence2021_ThrowingAxe.png,@reward_type_Weaponskin_Hatchet
Weapon_IceGauntlet_Dec21,1,@Weapon_IceGauntlet_Dec21_name,@Weapon_IceGauntlet_Dec21_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_WinterConvergence2021_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_WinterConvergence2021_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_WinterConvergence2021_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_WinterConvergence2021_IceGauntlet.png,@reward_type_Weaponskin_IceGauntlet
Weapon_Lifestaff_Dec21,1,@Weapon_Lifestaff_Dec21_name,@Weapon_Lifestaff_Dec21_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_WinterConvergence2021_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_WinterConvergence2021_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_WinterConvergence2021_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_WinterConvergence2021_LifeStaff.png,@reward_type_Weaponskin_LifeStaff
Bundle_Tool_Winter21,1,@Bundle_Tool_Winter21_name,@Bundle_Tool_Winter21_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_WinterConvergence2021.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_WinterConvergence2021.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_WinterConvergence2021.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_WinterConvergence2021.png,@reward_type_Toolskin_Set
Apparel_Abyssal,1,@Apparel_Abyssal_name,@Apparel_Abyssal_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Abyssal.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Abyssal.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Abyssal.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Abyssal.png,@reward_type_Apparelskin_Set
Apparel_Vogue,1,@Apparel_Vogue_name,@Apparel_Vogue_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Vogue.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Vogue.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Vogue.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Vogue.png,@reward_type_Apparelskin_Set
Apparel_AutumnKing,1,@Apparel_AutumnKing_name,@Apparel_AutumnKing_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_AutumnKing.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_AutumnKing.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_AutumnKing.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_AutumnKing.png,@reward_type_Apparelskin_Set
Bundle_WarSpecial_Promo,1,@Bundle_WarSpecial_Promo_name,@Bundle_WarSpecial_Promo_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Promo_WarSpecial.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Promo_WarSpecial.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Promo_WarSpecial.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Promo_WarSpecial.png,@ui_bundle
Bundle_Vogue_Promo,1,@Bundle_Vogue_Promo_name,@Bundle_Vogue_Promo_description,LyShineUI/Images/mtx/mtx_product_images/dye50_Portrait_Blood.png,LyShineUI/Images/mtx/mtx_product_images/dye50_Rectangle_Blood.png,LyShineUI/Images/mtx/mtx_product_images/dye50_Square_Blood.png,LyShineUI/Images/mtx/mtx_product_images/dye50_Thumbnail_Blood.png,@ui_bundle
Server_Transfer_Pay,1,@server_transfer_name,@server_transfer_description,lyshineui/images/mtx/mtx_product_images/services_Portrait_ServerTransfer.png,lyshineui/images/mtx/mtx_product_images/services_Rectangle_ServerTransfer.png,lyshineui/images/mtx/mtx_product_images/services_Square_ServerTransfer.png,lyshineui/images/mtx/mtx_product_images/services_Thumbnail_ServerTransfer.png,@reward_type_service
Emote_Shiver,1,@Emote_Shiver_name,@Emote_Shiver_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Shiver.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Shiver.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Shiver.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Shiver.png,@reward_type_emote
Emote_LegKickDance,1,@Emote_LegKickDance_name,@Emote_LegKickDance_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_RussianDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_RussianDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_RussianDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_RussianDance.png,@reward_type_emote
Emote_BellyLaugh,1,@Emote_BellyLaugh_name,@Emote_BellyLaugh_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_BellyLaugh.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_BellyLaugh.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_BellyLaugh.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_BellyLaugh.png,@reward_type_emote
Bundle_Decor_Winter21,1,@Bundle_Decor_Winter21_name,@Bundle_Decor_Winter21_description,LyShineUI/Images/mtx/mtx_product_images/decorSet_Portrait_WinterDecorPack2021.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Rectangle_WinterDecorPack2021.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Square_WinterDecorPack2021.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Thumbnail_WinterDecorPack2021.png,@reward_type_Housing_Set
Pet_RednoseDeer,1,@Pet_RednoseDeer_name,@Pet_RednoseDeer_description,LyShineUI/Images/mtx/mtx_product_images/housingItem_Portrait_FestiveWhiteStag.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Rectangle_FestiveWhiteStag.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Square_FestiveWhiteStag.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Thumbnail_FestiveWhiteStag.png,@reward_type_house_pet
CampSkin_Winter2,1,@CampSkin_Winter2_name,@CampSkin_Winter2_description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_Dec2021_02.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_Dec2021_02.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_Dec2021_02.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_Dec2021_02.png,@reward_type_campskin
CampSkin_Winter3,1,@CampSkin_Winter3_name,@CampSkin_Winter3_description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_Dec2021_03.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_Dec2021_03.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_Dec2021_03.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_Dec2021_03.png,@reward_type_campskin
Weapon_Shield_Lunar,1,@Weapon_Shield_Lunar_name,@Weapon_Shield_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_LunarNewYear2021_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_LunarNewYear2021_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_LunarNewYear2021_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_LunarNewYear2021_TowerShield.png,@reward_type_Weaponskin_Shield
Weapon_Firestaff_Lunar,1,@Weapon_Firestaff_Lunar_name,@Weapon_Firestaff_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_LunarNewYear2021_FireStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_LunarNewYear2021_FireStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_LunarNewYear2021_FireStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_LunarNewYear2021_FireStaff.png,@reward_type_Weaponskin_FireStaff
Weapon_Sword_Lunar,1,@Weapon_Sword_Lunar_name,@Weapon_Sword_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_LunarNewYear2021_Longsword.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_LunarNewYear2021_Longsword.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_LunarNewYear2021_Longsword.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_LunarNewYear2021_Longsword.png,@reward_type_Weaponskin_Sword
Weapon_Musket_Lunar,1,@Weapon_Musket_Lunar_name,@Weapon_Musket_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_LunarNewYear2021_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_LunarNewYear2021_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_LunarNewYear2021_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_LunarNewYear2021_Musket.png,@reward_type_Weaponskin_Musket
Weapon_VoidGauntlet_Lunar,1,@Weapon_VoidGauntlet_Lunar_name,@Weapon_VoidGauntlet_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_LunarNewYear2021_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_LunarNewYear2021_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_LunarNewYear2021_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_LunarNewYear2021_VoidGauntlet.png,@reward_type_Weaponskin_VoidGauntlet
Weapon_Blunderbuss_Lunar,1,@Weapon_Blunderbuss_Lunar_name,@Weapon_Blunderbuss_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_LunarNewYear2021_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_LunarNewYear2021_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_LunarNewYear2021_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_LunarNewYear2021_Blunderbuss.png,@reward_type_Weaponskin_Blunderbuss
Apparel_Lunar_1,1,@Apparel_Lunar_1_name,@Apparel_Lunar_1_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_LunarNewYear_01.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_LunarNewYear_01.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_LunarNewYear_01.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_LunarNewYear_01.png,@reward_type_Apparelskin_Set
Apparel_Lunar_2,1,@Apparel_Lunar_2_name,@Apparel_Lunar_2_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_LunarNewYear_02.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_LunarNewYear_02.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_LunarNewYear_02.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_LunarNewYear_02.png,@reward_type_Apparelskin_Set
Bundle_Tool_Lunar,1,@Bundle_Tool_Lunar_name,@Bundle_Tool_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Bundle_Tool_Lunar_2021.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Bundle_Tool_Lunar_2021.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Bundle_Tool_Lunar_2021.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Bundle_Tool_Lunar_2021.png,@reward_type_Toolskin_Set
Apparel_Stormbound,1,@Apparel_Stormbound_name,@Apparel_Stormbound_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Stormbound.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Stormbound.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Stormbound.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Stormbound.png,@reward_type_Apparelskin_Set
Apparel_Miner,1,@Apparel_Miner_name,@Apparel_Miner_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Miner.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Miner.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Miner.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Miner.png,@reward_type_Apparelskin_Set
Emote_RoyalWave,1,@Emote_RoyalWave_name,@Emote_RoyalWave_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_QueenWave.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_QueenWave.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_QueenWave.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_QueenWave.png,@reward_type_emote
Emote_Pushups,1,@Emote_Pushups_name,@Emote_Pushups_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Pushup.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Pushup.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Pushup.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Pushup.png,@reward_type_emote
Emote_Autograph,1,@Emote_Autograph_name,@Emote_Autograph_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Autograph.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Autograph.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Autograph.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Autograph.png,@reward_type_emote
Emote_SnowAngel,1,@Emote_SnowAngel_name,@Emote_SnowAngel_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_SnowAngel.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_SnowAngel.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_SnowAngel.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_SnowAngel.png,@reward_type_emote
Bundle_Decor_Lunar,1,@Bundle_Decor_Lunar_name,@Bundle_Decor_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/decorSet_Portrait_LunarNewYear2021.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Rectangle_LunarNewYear2021.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Square_LunarNewYear2021.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Thumbnail_LunarNewYear2021.png,@reward_type_Housing_Set
Pet_LunarTiger,1,@Pet_LunarTiger_name,@Pet_LunarTiger_description,LyShineUI/Images/mtx/mtx_product_images/housingItem_Portrait_LunarTiger.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Rectangle_LunarTiger.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Square_LunarTiger.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Thumbnail_LunarTiger.png,@reward_type_house_pet
Bundle_Crest_Lunar,1,@Bundle_Crest_Lunar_name,@Bundle_Crest_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/crestPack_Portrait_LunarNewYear2021.png,LyShineUI/Images/mtx/mtx_product_images/crestPack_Rectangle_LunarNewYear2021.png,LyShineUI/Images/mtx/mtx_product_images/crestPack_Square_LunarNewYear2021.png,LyShineUI/Images/mtx/mtx_product_images/crestPack_Thumbnail_LunarNewYear2021.png,@reward_type_guildcrest_pack
marks_of_fortune_120000,1,@Marks_Of_Fortune_120000_name,@Marks_Of_Fortune_120000_description,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_portrait_tier6.png,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_Rectangle_tier6.png,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_Square_tier6.png,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_thumbnail_tier6.png,@reward_type_marks_of_fortune
Dye_Rouge,1,@rouge_dye_name,@rouge_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye55_Portrait_Rouge.png,LyShineUI/Images/mtx/mtx_product_images/dye55_Rectangle_Rouge.png,LyShineUI/Images/mtx/mtx_product_images/dye55_Square_Rouge.png,LyShineUI/Images/mtx/mtx_product_images/dye55_Thumbnail_Rouge.png,@reward_type_itemdye_pack
Dye_GreenGrass,1,@greengrass_dye_name,@greengrass_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye90_Portrait_GreenGrass.png,LyShineUI/Images/mtx/mtx_product_images/dye90_Rectangle_GreenGrass.png,LyShineUI/Images/mtx/mtx_product_images/dye90_Square_GreenGrass.png,LyShineUI/Images/mtx/mtx_product_images/dye90_Thumbnail_GreenGrass.png,@reward_type_itemdye_pack
Dye_AngelicSatin,1,@angelicsatin_dye_name,@angelicsatin_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye100_Portrait_AngelicSatin.png,LyShineUI/Images/mtx/mtx_product_images/dye100_Rectangle_AngelicSatin.png,LyShineUI/Images/mtx/mtx_product_images/dye100_Square_AngelicSatin.png,LyShineUI/Images/mtx/mtx_product_images/dye100_Thumbnail_AngelicSatin.png,@reward_type_itemdye_pack
Dye_FierceCobalt,1,@fiercecobalt_dye_name,@fiercecobalt_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye113_Portrait_FierceCobalt.png,LyShineUI/Images/mtx/mtx_product_images/dye113_Rectangle_FierceCobalt.png,LyShineUI/Images/mtx/mtx_product_images/dye113_Square_FierceCobalt.png,LyShineUI/Images/mtx/mtx_product_images/dye113_Thumbnail_FierceCobalt.png,@reward_type_itemdye_pack
Dye_CrushedBerry,1,@crushedberry_dye_name,@crushedberry_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye124_Portrait_CrushedBerry.png,LyShineUI/Images/mtx/mtx_product_images/dye124_Rectangle_CrushedBerry.png,LyShineUI/Images/mtx/mtx_product_images/dye124_Square_CrushedBerry.png,LyShineUI/Images/mtx/mtx_product_images/dye124_Thumbnail_CrushedBerry.png,@reward_type_itemdye_pack
Bundle_FestiveDeer_Promo,1,@Bundle_FestiveDeer_Promo_name,@Bundle_FestiveDeer_Promo_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_FestiveWhiteStag.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_FestiveWhiteStag.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_FestiveWhiteStag.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_FestiveWhiteStag.png,@ui_bundle
Dye_Sandalwood,1,@sandalwood_dye_name,@sandalwood_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye42_Portrait_Sandalwood.png,LyShineUI/Images/mtx/mtx_product_images/dye42_Rectangle_Sandalwood.png,LyShineUI/Images/mtx/mtx_product_images/dye42_Square_Sandalwood.png,LyShineUI/Images/mtx/mtx_product_images/dye42_Thumbnail_Sandalwood.png,@reward_type_itemdye_pack
Dye_AgelessBronze,1,@ageless_bronze_dye_name,@ageless_bronze_description,LyShineUI/Images/mtx/mtx_product_images/dye62_Portrait_AgelessBronze.png,LyShineUI/Images/mtx/mtx_product_images/dye62_Rectangle_AgelessBronze.png,LyShineUI/Images/mtx/mtx_product_images/dye62_Square_AgelessBronze.png,LyShineUI/Images/mtx/mtx_product_images/dye62_Thumbnail_AgelessBronze.png,@reward_type_itemdye_pack
Dye_Mantis,1,@mantis_dye_name,@mantis_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye94_Portrait_Mantis.png,LyShineUI/Images/mtx/mtx_product_images/dye94_Rectangle_Mantis.png,LyShineUI/Images/mtx/mtx_product_images/dye94_Square_Mantis.png,LyShineUI/Images/mtx/mtx_product_images/dye94_Thumbnail_Mantis.png,@reward_type_itemdye_pack
Dye_SupremeSapphire,1,@supremesaphire_dye_name,@supremesaphire_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye112_Portrait_SupremeSaphire.png,LyShineUI/Images/mtx/mtx_product_images/dye112_Rectangle_SupremeSaphire.png,LyShineUI/Images/mtx/mtx_product_images/dye112_Square_SupremeSaphire.png,LyShineUI/Images/mtx/mtx_product_images/dye112_Thumbnail_SupremeSaphire.png,@reward_type_itemdye_pack
Dye_TranquilBlossom,1,@tranquilblossom_dye_name,@tranquilblossom_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye121_Portrait_TranquilBlossom.png,LyShineUI/Images/mtx/mtx_product_images/dye121_Rectangle_TranquilBlossom.png,LyShineUI/Images/mtx/mtx_product_images/dye121_Square_TranquilBlossom.png,LyShineUI/Images/mtx/mtx_product_images/dye121_Thumbnail_TranquilBlossom.png,@reward_type_itemdye_pack
Dye_SoftCoal,1,@softcoal_dye_name,@softcoal_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye29_Portrait_SoftCoal.png,LyShineUI/Images/mtx/mtx_product_images/dye29_Rectangle_SoftCoal.png,LyShineUI/Images/mtx/mtx_product_images/dye29_Square_SoftCoal.png,LyShineUI/Images/mtx/mtx_product_images/dye29_Thumbnail_SoftCoal.png,@reward_type_itemdye_pack
Dye_BlemishedPearl,1,@blemishedpearl_dye_name,@blemishedpearl_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye36_Portrait_BlemishedPearl.png,LyShineUI/Images/mtx/mtx_product_images/dye36_Rectangle_BlemishedPearl.png,LyShineUI/Images/mtx/mtx_product_images/dye36_Square_BlemishedPearl.png,LyShineUI/Images/mtx/mtx_product_images/dye36_Thumbnail_BlemishedPearl.png,@reward_type_itemdye_pack
Dye_Blond,1,@blond_dye_name,@blond_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye79_Portrait_Blond.png,LyShineUI/Images/mtx/mtx_product_images/dye79_Rectangle_Blond.png,LyShineUI/Images/mtx/mtx_product_images/dye79_Square_Blond.png,LyShineUI/Images/mtx/mtx_product_images/dye79_Thumbnail_Blond.png,@reward_type_itemdye_pack
Dye_SushiGreen,1,@sushigreen_dye_name,@sushigreen_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye85_Portrait_SushiGreen.png,LyShineUI/Images/mtx/mtx_product_images/dye85_Rectangle_SushiGreen.png,LyShineUI/Images/mtx/mtx_product_images/dye85_Square_SushiGreen.png,LyShineUI/Images/mtx/mtx_product_images/dye85_Thumbnail_SushiGreen.png,@reward_type_itemdye_pack
Dye_ButterflyWing,1,@butterflywing_dye_name,@butterflywing_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@reward_type_itemdye_pack
Bundle_PR_Starter,1,@Bundle_Starter_name,@Bundle_Starter_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Starter.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Starter.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Starter.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Starter.png,@ui_bundle
Bundle_PR_Weapon_Runic,1,@Bundle_Weapon_Runic_name,@Bundle_Weapon_Runic_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Weapon_Runic.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Weapon_Runic.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Weapon_Runic.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Weapon_Runic.png,@ui_bundle
Bundle_PR_Apparel_Runic,1,@Bundle_Armor_Runic_name,@Bundle_Armor_Runic_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Armor_Runic.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Armor_Runic.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Armor_Runic.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Armor_Runic.png,@ui_bundle
Bundle_PR_Weapon_AngelsDemons,1,@Bundle_Weapon_Good_Evil_name,@Bundle_Weapon_Good_Evil_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Weapon_Good_Evil.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Weapon_Good_Evil.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Weapon_Good_Evil.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Weapon_Good_Evil.png,@ui_bundle
Bundle_PR_Apparel_AngelsDemons,1,@Bundle_Armor_Good_Evil_name,@Bundle_Armor_Good_Evil_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Armor_Good_Evil.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Armor_Good_Evil.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Armor_Good_Evil.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Armor_Good_Evil.png,@ui_bundle
