VitalsID,DisplayName,VitalsCategories,Level,Family,CreatureType,DifficultyTierOverride,NoExpNoCoin,CanDropLoot,GearScoreOverride,BaseDamageOverride,DamageMod,HealthMin,HealthBaseMax,HealthInitial,HealthMod,HealthOverridePercentSpellOwnerMaxHealth,PhysicalArmorRatingOverride,PhysicalMitigation,ElementalArmorRatingOverride,ElementalMitigation,MinionVitalsId,BuffBuckets,BaseStaggerDamageOverride,BlockStaminaDamageOverride,HealthBaseTickRate,HealthRegenCappedBy,HealthRegenThresholds,HealthTickDelay,HealthFullyDepletedDelay,HealthLowerThreshold,HealthUpperThreshold,HealthUpdateIfDeathsDoor,HealthUpdateIfDead,BlockDamageMitigation,BlockStaminaCost,StaminaMin,StaminaBaseMax,StaminaInitial,StaminaBaseTickRate,StaminaRegenCappedBy,StaminaRegenThresholds,StaminaTickDelay,StaminaRegenDelay,StaminaRegenDelayOnEmpty,StaminaFullyDepletedDelay,StaminaLowerThreshold,StaminaUpperThreshold,StaminaUpdateIfDeathsDoor,StaminaUpdateIfDead,StaminaCostMitigation,MinMana,ManaBaseMax,ManaInitial,ManaBaseRegenRate,ManaRegenDelay,ManaRegenDelayOnEmpty,DeathsDoorTime,DeathsDoorDelay,HelpUpHealthPct,FoodMin,FoodBaseMax,FoodInitial,FoodBaseTickRate,FoodTickDelay,FoodFullyDepletedDelay,FoodLowerThreshold,FoodUpperThreshold,DrinkMin,DrinkInitial,DrinkBaseMax,DrinkBaseTickRate,DrinkTickDelay,DrinkFullyDepletedDelay,DrinkLowerThreshold,DrinkUpperThreshold,DamageCooldown,MaxDefenseMitigationPercent,AfflictionAbsorption,GameModeKillEventIds,GameModeAssistEventIds,WarKillEventId,WarAssistEventId,KillEventIdOverride,LootDropChance,IgnoreLootDropModifier,LootTableId,LootTags,IgnoreEffectCategories,DEFStandard,DEFSiege,DEFStrike,DEFSlash,DEFThrust,DEFArcane,DEFFire,DEFIce,DEFNature,DEFLightning,DEFCorruption,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNIce,WKNNature,WKNFire,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,CharacterScale,IsMinion,ChainSpellImmune,MutatorDifficultyMod,MutatorPotencyMod,HealthPercentForLootContributionOverride
FL_AnubianGuardian_Archer,@FL_AnubianGuardian_Archer_VitalsName,"FL_AnubianGuardian_Archer,Hostile,Beast,Predator,Ancient",65,AncientGuardian,Solo,1,,true,500,2440,0.7,0,6740,6740,0.7,,934,0.35,934,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.05,,,,,
FL_AnubianGuardian_Archer_09FL01,@FL_AnubianGuardian_Archer_09FL01_VitalsName,"FL_AnubianGuardian_Archer_09FL01,Hostile,Predator,Ancient",65,AncientGuardian,Solo,1,,true,500,2440,0.7,0,6740,6740,0.7,,934,0.35,934,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.05,,,,,
FL_AnubianGuardian_Archer_09FL01a,@FL_AnubianGuardian_Archer_09FL01a_VitalsName,"FL_AnubianGuardian_Archer_09FL01a,Hostile,Predator,Ancient",65,AncientGuardian,Solo,1,,true,500,2440,0.7,0,6740,6740,0.7,,934,0.35,934,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.05,,,,,
FL_AnubianGuardian_Archer_09FL03,@FL_AnubianGuardian_Archer_09FL03_VitalsName,"FL_AnubianGuardian_Archer_09FL03,Hostile,Predator,Ancient",65,AncientGuardian,Solo,1,,true,500,2440,0.7,0,6740,6740,0.7,,934,0.35,934,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.05,,,,,
FL_AnubianGuardian_Archer_09FL06,@FL_AnubianGuardian_Archer_09FL06_VitalsName,"FL_AnubianGuardian_Archer_09FL06,Hostile,Predator,Ancient",66,AncientGuardian,Solo,1,,true,500,2440,0.7,0,6740,6740,0.7,,934,0.35,934,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.05,,,,,
FL_AnubianGuardian_Horus,@FL_AnubianGuardian_Horus_VitalsName,"FL_AnubianGuardian_Horus,Hostile,Ancient,AnubianIdol",65,AncientGuardian,Solo,,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Horus_09FL01,@FL_AnubianGuardian_Horus_09FL01_VitalsName,"FL_AnubianGuardian_Horus_09FL01,Hostile,Ancient,AnubianIdol",65,AncientGuardian,Solo,,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Horus_09FL01a,@FL_AnubianGuardian_Horus_09FL01a_VitalsName,"FL_AnubianGuardian_Horus_09FL01a,Hostile,Ancient,AnubianIdol",65,AncientGuardian,Solo,,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,AIDamageBuff,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Horus_Named_09FL01,@FL_AnubianGuardian_Horus_Named_09FL01_VitalsName,"FL_AnubianGuardian_Horus_Named_09FL01,Hostile,Ancient,AnubianIdol,Named",65,AncientGuardian,Named_Solo,,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,AnubianGuardianHorusNamed01Buffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic,Named,Tempestas01",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Horus_09FL03,@FL_AnubianGuardian_Horus_09FL03_VitalsName,"FL_AnubianGuardian_Horus_09FL03,Hostile,Ancient,AnubianIdol",65,AncientGuardian,Solo+,1,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Horus_Named_09FL03,@FL_AnubianGuardian_Horus_Named_09FL03_VitalsName,"FL_AnubianGuardian_Horus_Named_09FL03,Hostile,Ancient,AnubianIdol,Named",65,AncientGuardian,Named_Solo+,2,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,AnubianGuardianHorusNamed00Buffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Horus_09FL06,@FL_AnubianGuardian_Horus_09FL06_VitalsName,"FL_AnubianGuardian_Horus_09FL06,Hostile,Ancient,AnubianIdol",66,AncientGuardian,Solo+,1,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Horus_Named_09FL06,@FL_AnubianGuardian_Horus_Named_09FL06_VitalsName,"FL_AnubianGuardian_Horus_Named_09FL06,Hostile,Ancient,AnubianIdol,Named",66,AncientGuardian,Named_Solo+,2,,true,500,3050,1,0,13480,13480,1,,934,0.35,934,0.35,,AnubianGuardianHorusNamed00Buffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,250,250,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,StaffMagic,Named,Saircor01",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,,,,
FL_AnubianGuardian_Reaver,@FL_AnubianGuardian_Reaver_VitalsName,"FL_AnubianGuardian_Reaver,Hostile,Ancient",65,AncientGuardian,Solo+,,,true,500,3050,0.8,0,13480,13480,0.9,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_AnubianGuardian_Reaver_09FL01,@FL_AnubianGuardian_Reaver_09FL01_VitalsName,"FL_AnubianGuardian_Reaver_09FL01,Hostile,Ancient",65,AncientGuardian,Solo+,,,true,500,3050,0.8,0,13480,13480,0.9,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_AnubianGuardian_Reaver_09FL01a,@FL_AnubianGuardian_Reaver_09FL01a_VitalsName,"FL_AnubianGuardian_Reaver_09FL01a,Hostile,Ancient",65,AncientGuardian,Solo+,,,true,500,3050,0.8,0,13480,13480,0.9,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_AnubianGuardian_Reaver_Named_09FL01,@FL_AnubianGuardian_Reaver_Named_09FL01_VitalsName,"FL_AnubianGuardian_Reaver_Named_09FL01,Hostile,Ancient,Named",65,AncientGuardian,Named_Solo+,,,true,500,3050,0.8,0,13480,13480,0.9,,934,0.35,934,0.35,,AnubianGuardianReaverNamed00Buffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,Named,Tempestas02",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_AnubianGuardian_Reaver_09FL03,@FL_AnubianGuardian_Reaver_09FL03_VitalsName,"FL_AnubianGuardian_Reaver_09FL03,Hostile,Ancient",65,AncientGuardian,Solo+,,,true,500,3050,0.8,0,13480,13480,0.9,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_AnubianGuardian_Reaver_09FL06,@FL_AnubianGuardian_Reaver_09FL06_VitalsName,"FL_AnubianGuardian_Reaver_09FL06,Hostile,Ancient",66,AncientGuardian,Solo+,,,true,500,3050,0.8,0,13480,13480,0.9,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"Ancient,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0,0.3,0.15,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_Dryad_Beast,@FL_Dryad_Beast_VitalsName,"FL_Dryad_Beast,Hostile,AngryEarth",63,AngryEarth,Boss,,,true,500,4911,1.15,0,249380,249380,1.85,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1000,1000,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"AngryEarth,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0.3,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
FL_Dryad_Beast_09FL03,@FL_Dryad_Beast_09FL03_VitalsName,"FL_Dryad_Beast_09FL03,Hostile,AngryEarth",63,AngryEarth,Named_Solo+,,,true,500,4911,1.15,0,249380,249380,1.85,,934,0.35,934,0.35,,"AI_NatureResist_Buff,AINatureDamageBuff",,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1000,1000,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"AngryEarth,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0.3,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
FL_Dryad_Beast_Named_09FL03,@FL_Dryad_Beast_Named_09FL03_VitalsName,"FL_Dryad_Beast_Named_09FL03,Hostile,AngryEarth,Named",63,AngryEarth,Named_Solo+,,,true,500,4911,1.15,0,249380,249380,1.85,,934,0.35,934,0.35,,"AI_NatureResist_Buff,AINatureDamageBuff",,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1000,1000,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"AngryEarth,Common,Named,DryadBeast,Dayspring01",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0.3,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
FL_Dryad_Beast_Named_09FL02,@FL_Dryad_Beast_Named_09FL02_VitalsName,"FL_Dryad_Beast_Named_09FL02,Hostile,AngryEarth,Named",64,AngryEarth,Named_Solo+,,,true,500,4911,1.15,0,249380,249380,1.85,,934,0.35,934,0.35,,"AI_NatureResist_Buff,AIPoisonOnHitBuff",,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1000,1000,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"AngryEarth,Common,Named",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0.3,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
FL_Dryad_Beast_Named_09FL08,@FL_Dryad_Beast_Named_09FL08_VitalsName,"FL_Dryad_Beast_Named_09FL08,Hostile,AngryEarth,Named",68,AngryEarth,Named_Solo+,,,true,500,4911,1.15,0,249380,249380,1.85,,934,0.35,934,0.35,,AISlimeBuff,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1000,1000,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,1,FALSE,CreatureLootMaster,"AngryEarth,Common,Named,Elafry06,DryadBeast",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0.3,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
FL_Swamp_Dryad_Archer,@FL_Swamp_Dryad_Archer_VitalsName,"FL_Swamp_Dryad_Archer,Hostile,AngryEarth",63,AngryEarth,Solo,2,,true,500,2074,0.85,0,6740,6740,0.8,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"AngryEarth,Common,Bow",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0.3,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.25,,,,,
FL_Swamp_Dryad_Archer_09FL02,@FL_Swamp_Dryad_Archer_09FL02_VitalsName,"FL_Swamp_Dryad_Archer_09FL02,Hostile,AngryEarth",64,AngryEarth,Solo,2,,true,500,2074,0.85,0,6740,6740,0.8,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"AngryEarth,Common,Bow",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0.3,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.25,,,,,
