AmmoID,AmmoType,DamageModifier,StaggerDamageModifier,AmmoPrefabPath,AmmoWhizByTrigger,MeshOverride
2hSpearViciousT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearVinespunT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearVinespunT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearVinespunT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearVoidbentT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearVoidbentT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearVoidbentT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearWavebornT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearWavebornT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearWavebornT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearImmolatedT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearImmolatedT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearImmolatedT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearEtherealT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearEtherealT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearEtherealT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearAbyssalT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearAbyssalT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearAbyssalT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_OversizedWandT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SQRewardBrimstoneT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearAncient2AncestralT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearForthrightT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_PigstickerT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LongArmoftheLawT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CaptainsCallT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CorruptedSkewerT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TaskmastersMotivatorT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_DryadWalkingStickT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_FaefolksSpearT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MiserysCureT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_IcepickT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SingedPikeT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_VoidtingedJavelinT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
"2hSpear_Oversized""Wand""T2",Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LightningRodT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_VinewrappedSpearT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_DiamondsHeadT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_GutskewerT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ShinySpearT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JourneymansPracticeLanceT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JaggedEdgedJavelinT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WhalersHarpoonT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LongreachT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LastLightT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofHauntedMemoriesT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BurialSpearT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_VoidHeraldT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HubrisofHolmT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ForestsGuideT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BreachforgedSpearT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderGroundbreakersSpearT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderGroundbreakersSpearT3a,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateChroniclersSpearT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateChroniclersSpearT3a,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantDefendersSpearT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantDefendersSpearT3a,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpreadofMaliceT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LeafwrappedSpearT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CutthroatsJavelinT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TheImpalersJudgementT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofVolcanicResolveT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JavelinoftheCorruptedVanguardT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ManaConduitT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ForkLightningT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JungleGuideT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_GemEncrustedPikeT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SharpenedOgreFemurT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TipoftheMorningStarT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_FootmansRoyalPikeT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ForgottenVirtueT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_EdmandsFishingSpearT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearHarbingerT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TruestrkeT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BloodrightT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ViolentDissentT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_DynastysRiseT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ShatteredShaftT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HulkingSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AncientProblemSolverT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearoftheLostQueenT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SentinelCaptainsSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ForestersPikeT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LivingSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BrokenMastT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_GraverobbersSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JavelinoftheCorruptedMaidenT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LeandrasDemiseT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ForwardProgressT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BoneshattersThirdArmT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_EarthspikeT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_DirtnapT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TendriloftheBreachT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderSunderersSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderSunderersSpearT4a,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateExemplarsSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateExemplarsSpearT4a,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantTemplarsSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantTemplarsSpearT4a,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_PikeoftheWoodMistressT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_InvadersWillT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_IcewroughtPikeT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_PiercingFlameT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AbyssalStrikeT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearoftheElderShamanT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JavelinofJustIntentT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_GnarledRootSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_FarseersSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_FallenFriendT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_IrreverentEdgeT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearoftheGreatHuntT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_PikeoftheGrandDuelistT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MaroonedMarinersSpearT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearVanguardAceT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AnarchyT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofDestinyT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_FlawlessGrandmastersSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HiddenTruthsT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BroadsideStickerT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HorroroftheNightT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CorruptionsRebirthT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ChargeoftheEmpressT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AncientTidingsT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BlightsSpikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JavelinofDryadicEmpowermentT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AzothImbuedSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LongForgottenPikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SirenQueensSparringSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofEternalTormentT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofMalcontentT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TheSurgeonsScalpelT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_StormboundConduitT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AngryEarthExterminatorT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WeedkillerT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_VeilstrikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearoftheCorruptedAssaultT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ConquerorsSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SprigganstrikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_StormsongT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_OranathSpearoftheCorruptedServantT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_IsomirtheBlightedTendersSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CaudantheFangofSerpensT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ShardofaMemoryT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderCommandersSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateAlchemistsSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantAdjudicatorsSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_PestillentShortspearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_FaedragonsClawT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WildwoodSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HollowDemiseT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WickedSpearoftheWestT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_UnjustExecuterT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ArchonsFrozenSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearoftheFirstSnowT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SubzeroSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TemperedExpectationsT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TemperTantrumT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_PhoenixsFlightT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SoulforgedSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TempestsWhirlingFuryT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CorruptedCaptainsPikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_GrandArchmageMorigossAncientSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AlchemistsPotStirrerT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_NguyensNotchedSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LightningstrikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_PoseidonsTridentT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_RumblingDemiseT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_JunglestrikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearoftheOuterIslesT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_TempleExplorersPikeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofthePraetorianGuardT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ArchaelogistsDefenderT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HummingCrystalJavelinT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofShatteredSoulsT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BloodEagleSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearoftheCruelMageT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_FarmersHopeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MagmaquakeT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_BrittleLongspearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_RenewedFaithT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HellsplitterT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_HeirsDomainT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CallousJavelinT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ColdBloodedKillerT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SpearofHadesT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_GalleonsSpearheadT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_LightningsCallT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WaverushT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ValorsSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearSkyAsunderT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
OR_Arrow,Arrow,1.2,1.2,Items/Weapons/basic_arrow,Play_Arrow_WhizzBys,
OR_Shot,Shot,1.2,1.2,Items/Weapons/basic_shot,Play_Bullet_WizzBys,
2hGreatAxeCrimsonKingT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hGreatAxeQueenKillerT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hGreatAxeGoldenAxeperienceT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hGreatAxePlatinumStarT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_EnvyofBelamT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CeremonialRanseurofSacrificeT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AppointedNegotiatorT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_OlcottCutterT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SeasonedOakSkewerT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ShizarusSorrowT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_RitualistsLancetT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ChaosSpearT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderRank1,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderRank2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderRank3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderRank4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_MarauderRank5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateRank1,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateRank2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateRank3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateRank4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateRank5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantRank1,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantRank2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantRank3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantRank4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantRank5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_ShizaruT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearDrownedT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearDrownedT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearDrownedT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearDrownedT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearLostEliteT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearAncientEliteT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearAngryEarthEliteT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearCorruptedEliteT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearDrownedEliteT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_QuestL24,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpearOutpostRushT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
