RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
2hStaffFire_Deepriver_Upgrade,,@2hStaffFire_Deepriver_MasterName,NamedCrafting,Named,,Firestaff,2hStaffFire_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffFire_Deepriver,,,,,700,5,,,,2hStaffFire_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hSpear_Deepriver_Upgrade,,@2hSpear_Deepriver_MasterName,NamedCrafting,Named,,Spear,2hSpear_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hSpear_Deepriver,,,,,700,5,,,,2hSpear_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRapier_Deepriver_Upgrade,,@1hRapier_Deepriver_MasterName,NamedCrafting,Named,,Rapier,1hRapier_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRapier_Deepriver,,,,,700,5,,,,1hRapier_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hWarhammer_Deepriver_Upgrade,,@2hWarhammer_Deepriver_MasterName,NamedCrafting,Named,,Warhammer,2hWarhammer_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hWarhammer_Deepriver,,,,,700,5,,,,2hWarhammer_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRshield_Deepriver_Upgrade,,@1hRshield_Deepriver_MasterName,NamedCrafting,Named,,Rshield,1hRshield_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRshield_Deepriver,,,,,700,5,,,,1hRshield_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hThrowingAxe_Deepriver_Upgrade,,@1hThrowingAxe_Deepriver_MasterName,NamedCrafting,Named,,Hatchet,1hThrowingAxe_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hThrowingAxe_Deepriver,,,,,700,5,,,,1hThrowingAxe_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBow_Deepriver_Upgrade,,@2hBow_Deepriver_MasterName,NamedCrafting,Named,,Bow,2hBow_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBow_Deepriver,,,,,700,5,,,,2hBow_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBlunderbuss_Deepriver_Upgrade,,@2hBlunderbuss_Deepriver_MasterName,NamedCrafting,Named,,Blunderbuss,2hBlunderbuss_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBlunderbuss_Deepriver,,,,,700,5,,,,2hBlunderbuss_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hMusket_Deepriver_Upgrade,,@2hMusket_Deepriver_MasterName,NamedCrafting,Named,,Musket,2hMusket_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hMusket_Deepriver,,,,,700,5,,,,2hMusket_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreataxe_Deepriver_Upgrade,,@2hGreataxe_Deepriver_MasterName,NamedCrafting,Named,,Greataxe,2hGreataxe_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreataxe_Deepriver,,,,,700,5,,,,2hGreataxe_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hLongsword_Deepriver_Upgrade,,@1hLongsword_Deepriver_MasterName,NamedCrafting,Named,,Longsword,1hLongsword_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hLongsword_Deepriver,,,,,700,5,,,,1hLongsword_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreatSword_Deepriver_Upgrade,,@2hGreatSword_Deepriver_MasterName,NamedCrafting,Named,,Greatsword,2hGreatSword_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreatSword_Deepriver,,,,,700,5,,,,2hGreatSword_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hFlail_Deepriver_Upgrade,,@1hFlail_Deepriver_MasterName,NamedCrafting,Named,,Flail,1hFlail_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hFlail_Deepriver,,,,,700,5,,,,1hFlail_Deepriver,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumChest_Deepriver_Upgrade,,@MediumChest_Deepriver_MasterName,NamedCrafting,Named,,LeatherChest,MediumChest_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumChest_Deepriver,,,,,700,5,,,,MediumChest_Deepriver,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumHead_Deepriver_Upgrade,,@MediumHead_Deepriver_MasterName,NamedCrafting,Named,,LeatherHead,MediumHead_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumHead_Deepriver,,,,,700,5,,,,MediumHead_Deepriver,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumLegs_Deepriver_Upgrade,,@MediumLegs_Deepriver_MasterName,NamedCrafting,Named,,LeatherLegs,MediumLegs_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumLegs_Deepriver,,,,,700,5,,,,MediumLegs_Deepriver,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumFeet_Deepriver_Upgrade,,@MediumFeet_Deepriver_MasterName,NamedCrafting,Named,,LeatherFeet,MediumFeet_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumFeet_Deepriver,,,,,700,5,,,,MediumFeet_Deepriver,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
MediumHands_Deepriver_Upgrade,,@MediumHands_Deepriver_MasterName,NamedCrafting,Named,,LeatherHands,MediumHands_Deepriver,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,MediumHands_Deepriver,,,,,700,5,,,,MediumHands_Deepriver,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
AmuletT5_CorruptProgenitor_Upgrade,,@AmuletT5_CorruptProgenitor_MasterName,NamedCrafting,Named,,Amulet,AmuletT5_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,AmuletT5_CorruptProgenitor,,,,,700,5,,,,AmuletT5_CorruptProgenitor,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
RingT5_CorruptProgenitor_Upgrade,,@RingT5_CorruptProgenitor_MasterName,NamedCrafting,Named,,Ring,RingT5_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,RingT5_CorruptProgenitor,,,,,700,5,,,,RingT5_CorruptProgenitor,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
EarringT5_CorruptProgenitor_Upgrade,,@EarringT5_CorruptProgenitor_MasterName,NamedCrafting,Named,,Earring,EarringT5_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,EarringT5_CorruptProgenitor,,,,,700,5,,,,EarringT5_CorruptProgenitor,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffLife_CorruptProgenitor_Upgrade,,@2hStaffLife_CorruptProgenitor_MasterName,NamedCrafting,Named,,Lifestaff,2hStaffLife_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffLife_CorruptProgenitor,,,,,700,5,,,,2hStaffLife_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletIce_CorruptProgenitor_Upgrade,,@1hGauntletIce_CorruptProgenitor_MasterName,NamedCrafting,Named,,IceGauntlet,1hGauntletIce_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletIce_CorruptProgenitor,,,,,700,5,,,,1hGauntletIce_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletVoid_CorruptProgenitor_Upgrade,,@1hGauntletVoid_CorruptProgenitor_MasterName,NamedCrafting,Named,,VoidGauntlet,1hGauntletVoid_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletVoid_CorruptProgenitor,,,,,700,5,,,,1hGauntletVoid_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffFire_CorruptProgenitor_Upgrade,,@2hStaffFire_CorruptProgenitor_MasterName,NamedCrafting,Named,,Firestaff,2hStaffFire_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffFire_CorruptProgenitor,,,,,700,5,,,,2hStaffFire_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hSpear_CorruptProgenitor_Upgrade,,@2hSpear_CorruptProgenitor_MasterName,NamedCrafting,Named,,Spear,2hSpear_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hSpear_CorruptProgenitor,,,,,700,5,,,,2hSpear_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRapier_CorruptProgenitor_Upgrade,,@1hRapier_CorruptProgenitor_MasterName,NamedCrafting,Named,,Rapier,1hRapier_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRapier_CorruptProgenitor,,,,,700,5,,,,1hRapier_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hWarhammer_CorruptProgenitor_Upgrade,,@2hWarhammer_CorruptProgenitor_MasterName,NamedCrafting,Named,,Warhammer,2hWarhammer_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hWarhammer_CorruptProgenitor,,,,,700,5,,,,2hWarhammer_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRshield_CorruptProgenitor_Upgrade,,@1hRshield_CorruptProgenitor_MasterName,NamedCrafting,Named,,Rshield,1hRshield_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRshield_CorruptProgenitor,,,,,700,5,,,,1hRshield_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hThrowingAxe_CorruptProgenitor_Upgrade,,@1hThrowingAxe_CorruptProgenitor_MasterName,NamedCrafting,Named,,Hatchet,1hThrowingAxe_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hThrowingAxe_CorruptProgenitor,,,,,700,5,,,,1hThrowingAxe_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBow_CorruptProgenitor_Upgrade,,@2hBow_CorruptProgenitor_MasterName,NamedCrafting,Named,,Bow,2hBow_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBow_CorruptProgenitor,,,,,700,5,,,,2hBow_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBlunderbuss_CorruptProgenitor_Upgrade,,@2hBlunderbuss_CorruptProgenitor_MasterName,NamedCrafting,Named,,Blunderbuss,2hBlunderbuss_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBlunderbuss_CorruptProgenitor,,,,,700,5,,,,2hBlunderbuss_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hMusket_CorruptProgenitor_Upgrade,,@2hMusket_CorruptProgenitor_MasterName,NamedCrafting,Named,,Musket,2hMusket_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hMusket_CorruptProgenitor,,,,,700,5,,,,2hMusket_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreataxe_CorruptProgenitor_Upgrade,,@2hGreataxe_CorruptProgenitor_MasterName,NamedCrafting,Named,,Greataxe,2hGreataxe_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreataxe_CorruptProgenitor,,,,,700,5,,,,2hGreataxe_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hLongsword_CorruptProgenitor_Upgrade,,@1hLongsword_CorruptProgenitor_MasterName,NamedCrafting,Named,,Longsword,1hLongsword_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hLongsword_CorruptProgenitor,,,,,700,5,,,,1hLongsword_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hGreatSword_CorruptProgenitor_Upgrade,,@2hGreatSword_CorruptProgenitor_MasterName,NamedCrafting,Named,,Greatsword,2hGreatSword_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hGreatSword_CorruptProgenitor,,,,,700,5,,,,2hGreatSword_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hFlail_CorruptProgenitor_Upgrade,,@1hFlail_CorruptProgenitor_MasterName,NamedCrafting,Named,,Flail,1hFlail_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hFlail_CorruptProgenitor,,,,,700,5,,,,1hFlail_CorruptProgenitor,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
LightChest_CorruptProgenitor_Upgrade,,@LightChest_CorruptProgenitor_MasterName,NamedCrafting,Named,,ClothChest,LightChest_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,LightChest_CorruptProgenitor,,,,,700,5,,,,LightChest_CorruptProgenitor,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
LightHead_CorruptProgenitor_Upgrade,,@LightHead_CorruptProgenitor_MasterName,NamedCrafting,Named,,ClothHead,LightHead_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,LightHead_CorruptProgenitor,,,,,700,5,,,,LightHead_CorruptProgenitor,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
LightLegs_CorruptProgenitor_Upgrade,,@LightLegs_CorruptProgenitor_MasterName,NamedCrafting,Named,,ClothLegs,LightLegs_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,LightLegs_CorruptProgenitor,,,,,700,5,,,,LightLegs_CorruptProgenitor,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
LightFeet_CorruptProgenitor_Upgrade,,@LightFeet_CorruptProgenitor_MasterName,NamedCrafting,Named,,ClothFeet,LightFeet_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,LightFeet_CorruptProgenitor,,,,,700,5,,,,LightFeet_CorruptProgenitor,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
LightHands_CorruptProgenitor_Upgrade,,@LightHands_CorruptProgenitor_MasterName,NamedCrafting,Named,,ClothHands,LightHands_CorruptProgenitor,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,LightHands_CorruptProgenitor,,,,,700,5,,,,LightHands_CorruptProgenitor,Item,Matrix_Armor,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
AmuletT5_SoulShroud_Upgrade,,@AmuletT5_SoulShroud_MasterName,NamedCrafting,Named,,Amulet,AmuletT5_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,AmuletT5_SoulShroud,,,,,700,5,,,,AmuletT5_SoulShroud,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
RingT5_SoulShroud_Upgrade,,@RingT5_SoulShroud_MasterName,NamedCrafting,Named,,Ring,RingT5_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,RingT5_SoulShroud,,,,,700,5,,,,RingT5_SoulShroud,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
EarringT5_SoulShroud_Upgrade,,@EarringT5_SoulShroud_MasterName,NamedCrafting,Named,,Earring,EarringT5_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,EarringT5_SoulShroud,,,,,700,5,,,,EarringT5_SoulShroud,Item,Matrix_Trinket,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffLife_SoulShroud_Upgrade,,@2hStaffLife_SoulShroud_MasterName,NamedCrafting,Named,,Lifestaff,2hStaffLife_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffLife_SoulShroud,,,,,700,5,,,,2hStaffLife_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletIce_SoulShroud_Upgrade,,@1hGauntletIce_SoulShroud_MasterName,NamedCrafting,Named,,IceGauntlet,1hGauntletIce_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletIce_SoulShroud,,,,,700,5,,,,1hGauntletIce_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hGauntletVoid_SoulShroud_Upgrade,,@1hGauntletVoid_SoulShroud_MasterName,NamedCrafting,Named,,VoidGauntlet,1hGauntletVoid_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hGauntletVoid_SoulShroud,,,,,700,5,,,,1hGauntletVoid_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hStaffFire_SoulShroud_Upgrade,,@2hStaffFire_SoulShroud_MasterName,NamedCrafting,Named,,Firestaff,2hStaffFire_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hStaffFire_SoulShroud,,,,,700,5,,,,2hStaffFire_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hSpear_SoulShroud_Upgrade,,@2hSpear_SoulShroud_MasterName,NamedCrafting,Named,,Spear,2hSpear_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hSpear_SoulShroud,,,,,700,5,,,,2hSpear_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRapier_SoulShroud_Upgrade,,@1hRapier_SoulShroud_MasterName,NamedCrafting,Named,,Rapier,1hRapier_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRapier_SoulShroud,,,,,700,5,,,,1hRapier_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hWarhammer_SoulShroud_Upgrade,,@2hWarhammer_SoulShroud_MasterName,NamedCrafting,Named,,Warhammer,2hWarhammer_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hWarhammer_SoulShroud,,,,,700,5,,,,2hWarhammer_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hRshield_SoulShroud_Upgrade,,@1hRshield_SoulShroud_MasterName,NamedCrafting,Named,,Rshield,1hRshield_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hRshield_SoulShroud,,,,,700,5,,,,1hRshield_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
1hThrowingAxe_SoulShroud_Upgrade,,@1hThrowingAxe_SoulShroud_MasterName,NamedCrafting,Named,,Hatchet,1hThrowingAxe_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,1hThrowingAxe_SoulShroud,,,,,700,5,,,,1hThrowingAxe_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBow_SoulShroud_Upgrade,,@2hBow_SoulShroud_MasterName,NamedCrafting,Named,,Bow,2hBow_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBow_SoulShroud,,,,,700,5,,,,2hBow_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hBlunderbuss_SoulShroud_Upgrade,,@2hBlunderbuss_SoulShroud_MasterName,NamedCrafting,Named,,Blunderbuss,2hBlunderbuss_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hBlunderbuss_SoulShroud,,,,,700,5,,,,2hBlunderbuss_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
2hMusket_SoulShroud_Upgrade,,@2hMusket_SoulShroud_MasterName,NamedCrafting,Named,,Musket,2hMusket_SoulShroud,false,true,false,false,true,,,,false,25000,1,,0,gypsumstation1,,,,1,2hMusket_SoulShroud,,,,,700,5,,,,2hMusket_SoulShroud,Item,Matrix_Weapon,Item,DarkMatter,Item,GypsumOrb,Item,ChromaticSeal,Item,,,,,1,1,250,1,3,,,,,,,,,,,,,Expansion2023
