RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,HiddenByAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion,RequiredWorldTags
Ethereal_StaffLifeT4,FC_Ethereal_StaffLifeT4,@Ethereal_StaffLifeT4_RecipeName,Ethereal,StaffLife,,StaffLife,,true,true,false,false,true,1,,,false,184,1,Arcana,100,alchemy2,,,,1,StaffLife_EtherealT4,,,,,700,4,,,,,,TimberT4,Item,IngotT4,Item,LeatherT4,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT4,true,,,,,,,,25,,SeasonalServer
Ethereal_StaffLifeT5,FC_Ethereal_StaffLifeT5,@Ethereal_StaffLifeT5_RecipeName,Ethereal,StaffLife,,StaffLife,,true,true,false,false,true,1,,,false,449,1,Arcana,150,alchemy2,,,,1,StaffLife_EtherealT5,,,,,725,5,,,,,,TimberT5,Item,IngotT5,Item,LeatherT5,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT5,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletIceT2,FC_Ethereal_GauntletIceT2,@Ethereal_GauntletIceT2_RecipeName,Ethereal,GauntletIce,,GauntletIce,,true,true,false,false,true,1,,,false,25,1,Arcana,0,alchemy2,,,,1,GauntletIce_EtherealT2,,,,,350,2,,,,,,LeatherT2,Item,ClothT2,Item,IngotT2,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT2,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletIceT3,FC_Ethereal_GauntletIceT3,@Ethereal_GauntletIceT3_RecipeName,Ethereal,GauntletIce,,GauntletIce,,true,true,false,false,true,1,,,false,75,1,Arcana,50,alchemy2,,,,1,GauntletIce_EtherealT3,,,,,600,3,,,,,,LeatherT3,Item,ClothT3,Item,IngotT3,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT3,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletIceT4,FC_Ethereal_GauntletIceT4,@Ethereal_GauntletIceT4_RecipeName,Ethereal,GauntletIce,,GauntletIce,,true,true,false,false,true,1,,,false,184,1,Arcana,100,alchemy2,,,,1,GauntletIce_EtherealT4,,,,,700,4,,,,,,LeatherT4,Item,ClothT4,Item,IngotT4,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT4,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletIceT5,FC_Ethereal_GauntletIceT5,@Ethereal_GauntletIceT5_RecipeName,Ethereal,GauntletIce,,GauntletIce,,true,true,false,false,true,1,,,false,449,1,Arcana,150,alchemy2,,,,1,GauntletIce_EtherealT5,,,,,725,5,,,,,,LeatherT5,Item,ClothT5,Item,IngotT5,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT5,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletVoidT2,FC_Ethereal_GauntletVoidT2,@Ethereal_GauntletVoidT2_RecipeName,Ethereal,GauntletVoid,,GauntletVoid,,true,true,false,false,true,1,,,false,25,1,Arcana,0,alchemy2,,,,1,GauntletVoid_EtherealT2,,,,,350,2,,,,,,LeatherT2,Item,ClothT2,Item,IngotT2,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT2,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletVoidT3,FC_Ethereal_GauntletVoidT3,@Ethereal_GauntletVoidT3_RecipeName,Ethereal,GauntletVoid,,GauntletVoid,,true,true,false,false,true,1,,,false,75,1,Arcana,50,alchemy2,,,,1,GauntletVoid_EtherealT3,,,,,600,3,,,,,,LeatherT3,Item,ClothT3,Item,IngotT3,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT3,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletVoidT4,FC_Ethereal_GauntletVoidT4,@Ethereal_GauntletVoidT4_RecipeName,Ethereal,GauntletVoid,,GauntletVoid,,true,true,false,false,true,1,,,false,184,1,Arcana,100,alchemy2,,,,1,GauntletVoid_EtherealT4,,,,,700,4,,,,,,LeatherT4,Item,ClothT4,Item,IngotT4,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT4,true,,,,,,,,25,,SeasonalServer
Ethereal_GauntletVoidT5,FC_Ethereal_GauntletVoidT5,@Ethereal_GauntletVoidT5_RecipeName,Ethereal,GauntletVoid,,GauntletVoid,,true,true,false,false,true,1,,,false,449,1,Arcana,150,alchemy2,,,,1,GauntletVoid_EtherealT5,,,,,725,5,,,,,,LeatherT5,Item,ClothT5,Item,IngotT5,Item,,,,,,,,,4,2,2,3,,,,Craft_ArcanaT5,true,,,,,,,,25,,SeasonalServer
Ethereal_FlailT2,FC_Ethereal_FlailT2,@Ethereal_FlailT2_RecipeName,Ethereal,Flail,,Flail,,true,true,false,false,true,1,,,false,25,1,Arcana,0,alchemy2,,,,1,Flail_EtherealT2,,,,,350,2,,,,,,IngotT2,Item,TimberT2,Item,LeatherT2,Item,,,,,,,,,5,2,1,3,,,,Craft_ArcanaT2,true,,,,,,,,25,Expansion2023,SeasonalServer
Ethereal_FlailT3,FC_Ethereal_FlailT3,@Ethereal_FlailT3_RecipeName,Ethereal,Flail,,Flail,,true,true,false,false,true,1,,,false,75,1,Arcana,50,alchemy2,,,,1,Flail_EtherealT3,,,,,600,3,,,,,,IngotT3,Item,TimberT3,Item,LeatherT3,Item,,,,,,,,,5,2,1,3,,,,Craft_ArcanaT3,true,,,,,,,,25,Expansion2023,SeasonalServer
Ethereal_FlailT4,FC_Ethereal_FlailT4,@Ethereal_FlailT4_RecipeName,Ethereal,Flail,,Flail,,true,true,false,false,true,1,,,false,184,1,Arcana,100,alchemy2,,,,1,Flail_EtherealT4,,,,,700,4,,,,,,IngotT4,Item,TimberT4,Item,LeatherT4,Item,,,,,,,,,5,2,1,3,,,,Craft_ArcanaT4,true,,,,,,,,25,Expansion2023,SeasonalServer
Ethereal_FlailT5,FC_Ethereal_FlailT5,@Ethereal_FlailT5_RecipeName,Ethereal,Flail,,Flail,,true,true,false,false,true,1,,,false,449,1,Arcana,150,alchemy2,,,,1,Flail_EtherealT5,,,,,725,5,,,,,,IngotT5,Item,TimberT5,Item,LeatherT5,Item,,,,,,,,,5,2,1,3,,,,Craft_ArcanaT5,true,,,,,,,,25,Expansion2023,SeasonalServer
Ethereal_AmuletT2,FC_Ethereal_AmuletT2,@Ethereal_AmuletT2_RecipeName,Ethereal,Amulets,,Amulet,,true,true,false,false,true,1,,,false,25,1,Jewelcrafting,0,outfitting2,,,,1,Amulet_EtherealT2,,,,,350,2,,,,,,Trinket_ChainT2,Item,Trinket_SettingT2,Item,IngotPreciousT1,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT2,true,,,,,,,,25,,SeasonalServer
Ethereal_AmuletT3,FC_Ethereal_AmuletT3,@Ethereal_AmuletT3_RecipeName,Ethereal,Amulets,,Amulet,,true,true,false,false,true,1,,,false,75,1,Jewelcrafting,50,outfitting2,,,,1,Amulet_EtherealT3,,,,,600,3,,,,,,Trinket_ChainT3,Item,Trinket_SettingT3,Item,IngotPreciousT2,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT3,true,,,,,,,,25,,SeasonalServer
Ethereal_AmuletT4,FC_Ethereal_AmuletT4,@Ethereal_AmuletT4_RecipeName,Ethereal,Amulets,,Amulet,,true,true,false,false,true,1,,,false,184,1,Jewelcrafting,100,outfitting2,,,,1,Amulet_EtherealT4,,,,,700,4,,,,,,Trinket_ChainT4,Item,Trinket_SettingT4,Item,IngotPreciousT3,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT4,true,,,,,,,,25,,SeasonalServer
Ethereal_AmuletT5,FC_Ethereal_AmuletT5,@Ethereal_AmuletT5_RecipeName,Ethereal,Amulets,,Amulet,,true,true,false,false,true,1,,,false,449,1,Jewelcrafting,150,outfitting2,,,,1,Amulet_EtherealT5,,,,,725,5,,,,,,Trinket_ChainT5,Item,Trinket_SettingT5,Item,IngotT5,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT5,true,,,,,,,,25,,SeasonalServer
Ethereal_RingT2,FC_Ethereal_RingT2,@Ethereal_RingT2_RecipeName,Ethereal,Rings,,Ring,,true,true,false,false,true,1,,,false,25,1,Jewelcrafting,0,outfitting2,,,,1,Ring_EtherealT2,,,,,350,2,,,,,,Trinket_BandT2,Item,Trinket_SettingT2,Item,IngotPreciousT1,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT2,true,,,,,,,,25,,SeasonalServer
Ethereal_RingT3,FC_Ethereal_RingT3,@Ethereal_RingT3_RecipeName,Ethereal,Rings,,Ring,,true,true,false,false,true,1,,,false,75,1,Jewelcrafting,50,outfitting2,,,,1,Ring_EtherealT3,,,,,600,3,,,,,,Trinket_BandT3,Item,Trinket_SettingT3,Item,IngotPreciousT2,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT3,true,,,,,,,,25,,SeasonalServer
Ethereal_RingT4,FC_Ethereal_RingT4,@Ethereal_RingT4_RecipeName,Ethereal,Rings,,Ring,,true,true,false,false,true,1,,,false,184,1,Jewelcrafting,100,outfitting2,,,,1,Ring_EtherealT4,,,,,700,4,,,,,,Trinket_BandT4,Item,Trinket_SettingT4,Item,IngotPreciousT3,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT4,true,,,,,,,,25,,SeasonalServer
Ethereal_RingT5,FC_Ethereal_RingT5,@Ethereal_RingT5_RecipeName,Ethereal,Rings,,Ring,,true,true,false,false,true,1,,,false,449,1,Jewelcrafting,150,outfitting2,,,,1,Ring_EtherealT5,,,,,725,5,,,,,,Trinket_BandT5,Item,Trinket_SettingT5,Item,IngotT5,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT5,true,,,,,,,,25,,SeasonalServer
Ethereal_EarringT2,FC_Ethereal_EarringT2,@Ethereal_EarringT2_RecipeName,Ethereal,Earrings,,Earring,,true,true,false,false,true,1,,,false,25,1,Jewelcrafting,0,outfitting2,,,,1,Earring_EtherealT2,,,,,350,2,,,,,,Trinket_HookT2,Item,Trinket_SettingT2,Item,IngotPreciousT1,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT2,true,,,,,,,,25,,SeasonalServer
Ethereal_EarringT3,FC_Ethereal_EarringT3,@Ethereal_EarringT3_RecipeName,Ethereal,Earrings,,Earring,,true,true,false,false,true,1,,,false,75,1,Jewelcrafting,50,outfitting2,,,,1,Earring_EtherealT3,,,,,600,3,,,,,,Trinket_HookT3,Item,Trinket_SettingT3,Item,IngotPreciousT2,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT3,true,,,,,,,,25,,SeasonalServer
Ethereal_EarringT4,FC_Ethereal_EarringT4,@Ethereal_EarringT4_RecipeName,Ethereal,Earrings,,Earring,,true,true,false,false,true,1,,,false,184,1,Jewelcrafting,100,outfitting2,,,,1,Earring_EtherealT4,,,,,700,4,,,,,,Trinket_HookT4,Item,Trinket_SettingT4,Item,IngotPreciousT3,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT4,true,,,,,,,,25,,SeasonalServer
Ethereal_EarringT5,FC_Ethereal_EarringT5,@Ethereal_EarringT5_RecipeName,Ethereal,Earrings,,Earring,,true,true,false,false,true,1,,,false,449,1,Jewelcrafting,150,outfitting2,,,,1,Earring_EtherealT5,,,,,725,5,,,,,,Trinket_HookT5,Item,Trinket_SettingT5,Item,IngotT5,Item,,,,,,,,,1,1,1,,,,,Craft_JewelcraftingT5,true,,,,,,,,25,,SeasonalServer
Ethereal_LoggingAxeT2,FC_Ethereal_LoggingAxeT2,@Ethereal_LoggingAxeT2_RecipeName,Ethereal,LoggingAxes,@inv_tools,LoggingAxe,,true,true,false,false,false,,,,false,25,1,Engineering,0,engineering2,,,,1,LoggingAxe_EtherealT2,,,,,350,2,,,,,,IngotT2,Item,TimberT2,Item,LeatherT2,Item,,,,,,,,,6,1,1,,,,,Craft_EngineeringT2,true,,,,,,,,,,SeasonalServer
Ethereal_LoggingAxeT3,FC_Ethereal_LoggingAxeT3,@Ethereal_LoggingAxeT3_RecipeName,Ethereal,LoggingAxes,@inv_tools,LoggingAxe,,true,true,false,false,false,,,,false,75,1,Engineering,50,engineering2,,,,1,LoggingAxe_EtherealT3,,,,,600,3,,,,,,IngotT3,Item,TimberT3,Item,LeatherT3,Item,,,,,,,,,6,1,1,,,,,Craft_EngineeringT3,true,,,,,,,,,,SeasonalServer
Ethereal_LoggingAxeT4,FC_Ethereal_LoggingAxeT4,@Ethereal_LoggingAxeT4_RecipeName,Ethereal,LoggingAxes,@inv_tools,LoggingAxe,,true,true,false,false,false,,,,false,184,1,Engineering,100,engineering2,,,,1,LoggingAxe_EtherealT4,,,,,700,4,,,,,,IngotT4,Item,TimberT4,Item,LeatherT4,Item,,,,,,,,,7,1,1,,,,,Craft_EngineeringT4,true,,,,,,,,,,SeasonalServer
Ethereal_LoggingAxeT5,FC_Ethereal_LoggingAxeT5,@Ethereal_LoggingAxeT5_RecipeName,Ethereal,LoggingAxes,@inv_tools,LoggingAxe,,true,true,false,false,false,,,,false,449,1,Engineering,150,engineering2,,,,1,LoggingAxe_EtherealT5,,,,,725,5,,,,,,IngotT5,Item,TimberT5,Item,LeatherT5,Item,,,,,,,,,7,1,1,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Ethereal_MiningPickT2,FC_Ethereal_MiningPickT2,@Ethereal_MiningPickT2_RecipeName,Ethereal,MiningPicks,@inv_tools,MiningPick,,true,true,false,false,false,,,,false,25,1,Engineering,0,engineering2,,,,1,MiningPick_EtherealT2,,,,,350,2,,,,,,IngotT2,Item,TimberT2,Item,LeatherT2,Item,,,,,,,,,6,1,1,,,,,Craft_EngineeringT2,true,,,,,,,,,,SeasonalServer
Ethereal_MiningPickT3,FC_Ethereal_MiningPickT3,@Ethereal_MiningPickT3_RecipeName,Ethereal,MiningPicks,@inv_tools,MiningPick,,true,true,false,false,false,,,,false,75,1,Engineering,50,engineering2,,,,1,MiningPick_EtherealT3,,,,,600,3,,,,,,IngotT3,Item,TimberT3,Item,LeatherT3,Item,,,,,,,,,6,1,1,,,,,Craft_EngineeringT3,true,,,,,,,,,,SeasonalServer
Ethereal_MiningPickT4,FC_Ethereal_MiningPickT4,@Ethereal_MiningPickT4_RecipeName,Ethereal,MiningPicks,@inv_tools,MiningPick,,true,true,false,false,false,,,,false,184,1,Engineering,100,engineering2,,,,1,MiningPick_EtherealT4,,,,,700,4,,,,,,IngotT4,Item,TimberT4,Item,LeatherT4,Item,,,,,,,,,7,1,1,,,,,Craft_EngineeringT4,true,,,,,,,,,,SeasonalServer
Ethereal_MiningPickT5,FC_Ethereal_MiningPickT5,@Ethereal_MiningPickT5_RecipeName,Ethereal,MiningPicks,@inv_tools,MiningPick,,true,true,false,false,false,,,,false,449,1,Engineering,150,engineering2,,,,1,MiningPick_EtherealT5,,,,,725,5,,,,,,IngotT5,Item,TimberT5,Item,LeatherT5,Item,,,,,,,,,7,1,1,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Ethereal_SkinningKnifeT2,FC_Ethereal_SkinningKnifeT2,@Ethereal_SkinningKnifeT2_RecipeName,Ethereal,SkinningKnives,@inv_tools,SkinningKnife,,true,true,false,false,false,,,,false,25,1,Engineering,0,engineering2,,,,1,SkinningKnife_EtherealT2,,,,,350,2,,,,,,IngotT2,Item,TimberT2,Item,LeatherT2,Item,,,,,,,,,3,1,1,,,,,Craft_EngineeringT2,true,,,,,,,,,,SeasonalServer
Ethereal_SkinningKnifeT3,FC_Ethereal_SkinningKnifeT3,@Ethereal_SkinningKnifeT3_RecipeName,Ethereal,SkinningKnives,@inv_tools,SkinningKnife,,true,true,false,false,false,,,,false,75,1,Engineering,50,engineering2,,,,1,SkinningKnife_EtherealT3,,,,,600,3,,,,,,IngotT3,Item,TimberT3,Item,LeatherT3,Item,,,,,,,,,4,1,1,,,,,Craft_EngineeringT3,true,,,,,,,,,,SeasonalServer
Ethereal_SkinningKnifeT4,FC_Ethereal_SkinningKnifeT4,@Ethereal_SkinningKnifeT4_RecipeName,Ethereal,SkinningKnives,@inv_tools,SkinningKnife,,true,true,false,false,false,,,,false,184,1,Engineering,100,engineering2,,,,1,SkinningKnife_EtherealT4,,,,,700,4,,,,,,IngotT4,Item,TimberT4,Item,LeatherT4,Item,,,,,,,,,4,1,1,,,,,Craft_EngineeringT4,true,,,,,,,,,,SeasonalServer
Ethereal_SkinningKnifeT5,FC_Ethereal_SkinningKnifeT5,@Ethereal_SkinningKnifeT5_RecipeName,Ethereal,SkinningKnives,@inv_tools,SkinningKnife,,true,true,false,false,false,,,,false,449,1,Engineering,150,engineering2,,,,1,SkinningKnife_EtherealT5,,,,,725,5,,,,,,IngotT5,Item,TimberT5,Item,LeatherT5,Item,,,,,,,,,5,1,1,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Ethereal_SickleT2,FC_Ethereal_SickleT2,@Ethereal_SickleT2_RecipeName,Ethereal,Sickles,@inv_tools,Sickle,,true,true,false,false,false,,,,false,25,1,Engineering,0,engineering2,,,,1,Sickle_EtherealT2,,,,,350,2,,,,,,IngotT2,Item,TimberT2,Item,LeatherT2,Item,,,,,,,,,3,1,1,,,,,Craft_EngineeringT2,true,,,,,,,,,,SeasonalServer
Ethereal_SickleT3,FC_Ethereal_SickleT3,@Ethereal_SickleT3_RecipeName,Ethereal,Sickles,@inv_tools,Sickle,,true,true,false,false,false,,,,false,75,1,Engineering,50,engineering2,,,,1,Sickle_EtherealT3,,,,,600,3,,,,,,IngotT3,Item,TimberT3,Item,LeatherT3,Item,,,,,,,,,4,1,1,,,,,Craft_EngineeringT3,true,,,,,,,,,,SeasonalServer
Ethereal_SickleT4,FC_Ethereal_SickleT4,@Ethereal_SickleT4_RecipeName,Ethereal,Sickles,@inv_tools,Sickle,,true,true,false,false,false,,,,false,184,1,Engineering,100,engineering2,,,,1,Sickle_EtherealT4,,,,,700,4,,,,,,IngotT4,Item,TimberT4,Item,LeatherT4,Item,,,,,,,,,4,1,1,,,,,Craft_EngineeringT4,true,,,,,,,,,,SeasonalServer
Ethereal_SickleT5,FC_Ethereal_SickleT5,@Ethereal_SickleT5_RecipeName,Ethereal,Sickles,@inv_tools,Sickle,,true,true,false,false,false,,,,false,449,1,Engineering,150,engineering2,,,,1,Sickle_EtherealT5,,,,,725,5,,,,,,IngotT5,Item,TimberT5,Item,LeatherT5,Item,,,,,,,,,5,1,1,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Bow_PoisonShot_PoisonCloud,,@ConquerorsItem_Bow_PoisonCloud_MasterName,Conquerors,Bows,@ui_bow,Bow,,false,true,false,false,false,,,,false,449,1,Engineering,0,engineering2,,,,1,ConquerorsItem_Bow_PoisonShot_PoisonCloud,,,,,725,5,,Recipe_Bow_PoisonShot_PoisonCloud,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_LifeStaff_HolyShield_Blocking,,@ConquerorsItem_LifeStaff_HolyShield_MasterName,Conquerors,StaffLife,,StaffLife,,false,true,false,false,false,,,,false,449,1,Arcana,0,alchemy2,,,,1,ConquerorsItem_LifeStaff_HolyShield_Blocking,,,,,725,5,,Recipe_LifeStaff_HolyShield_Blocking,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_ArcanaT5,true,,,,,,,,,,SeasonalServer
Conquerors_KiteShield_HolyShield_Blocking,,@ConquerorsItem_Shield_HolyShield_MasterName,Conquerors,Shields,@ui_shield,Kshield,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_KiteShield_HolyShield_Blocking,,,,,725,5,,Recipe_KiteShield_HolyShield_Blocking,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,500,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_Rapier_DodgeCorruptionBall,,@ConquerorsItem_Rapier_DodgeCorruptionBall_MasterName,Conquerors,Rapiers,@ui_sword @ui_rapier,Rapier,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Rapier_DodgeCorruptionBall,,,,,725,5,,Recipe_Rapier_DodgeCorruptionBall,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_Hatchet_DodgeCorruptionBall,,@ConquerorsItem_Hatchet_DodgeCorruptionBall_MasterName,Conquerors,Hatchets,@ui_throwingaxe,Hatchet,,false,true,false,false,false,,,,false,449,1,Engineering,0,blacksmith2,,,,1,ConquerorsItem_Hatchet_DodgeCorruptionBall,,,,,725,5,,Recipe_Hatchet_DodgeCorruptionBall,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Spear_DodgeCorruptionBall,,@ConquerorsItem_Spear_DodgeCorruptionBall_MasterName,Conquerors,Spears,@ui_spear,Spear,,false,true,false,false,false,,,,false,449,1,Engineering,0,blacksmith2,,,,1,ConquerorsItem_Spear_DodgeCorruptionBall,,,,,725,5,,Recipe_Spear_DodgeCorruptionBall,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Bow_DodgeCorruptionBall,,@ConquerorsItem_Bow_DodgeCorruptionBall_MasterName,Conquerors,Bows,@ui_bow,Bow,,false,true,false,false,false,,,,false,449,1,Engineering,0,engineering2,,,,1,ConquerorsItem_Bow_DodgeCorruptionBall,,,,,725,5,,Recipe_Bow_DodgeCorruptionBall,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Musket_DodgeCorruptionBall,,@ConquerorsItem_Musket_DodgeCorruptionBall_MasterName,Conquerors,Muskets,@ui_musket,Musket,,false,true,false,false,false,,,,false,449,1,Engineering,0,engineering2,,,,1,ConquerorsItem_Musket_DodgeCorruptionBall,,,,,725,5,,Recipe_Musket_DodgeCorruptionBall,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Blunderbuss_DodgeCorruptionBall,,@ConquerorsItem_Blunderbuss_DodgeCorruptionBall_MasterName,Conquerors,Blunderbuss,@ui_blunderbuss,Blunderbuss,,false,true,false,false,false,,,,false,449,1,Engineering,0,engineering2,,,,1,ConquerorsItem_Blunderbuss_DodgeCorruptionBall,,,,,725,5,,Recipe_Blunderbuss_DodgeCorruptionBall,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Warhammer_Knockback,,@ConquerorsItem_Warhammer_Knockback_MasterName,Conquerors,WarHammers,@ui_warhammer,Warhammer,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Warhammer_Knockback,,,,,725,5,,Recipe_Warhammer_Knockback,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_ShieldTower_TankAura,,@ConquerorsItem_ShieldTower_TankAura_MasterName,Conquerors,Shields,@ui_shield,,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_ShieldTower_TankAura,,,,,725,5,,Recipe_ShieldTower_TankAura,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,500,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_GauntletIce_FrostAura,,@ConquerorsItem_GauntletIce_FrostAura_MasterName,Conquerors,GauntletIce,,GauntletIce,,false,true,false,false,false,,,,false,449,1,Arcana,0,alchemy2,,,,1,ConquerorsItem_GauntletIce_FrostAura,,,,,725,5,,Recipe_GauntletIce_FrostAura,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_ArcanaT5,true,,,,,,,,,,SeasonalServer
Conquerors_StaffFire_BurnAura,,@ConquerorsItem_StaffFire_BurnAura_MasterName,Conquerors,StaffFire,,StaffFire,,false,true,false,false,false,,,,false,449,1,Arcana,0,alchemy2,,,,1,ConquerorsItem_StaffFire_BurnAura,,,,,725,5,,Recipe_StaffFire_BurnAura,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_ArcanaT5,true,,,,,,,,,,SeasonalServer
Conquerors_Hatchet_CombustibleCombustion,,@ConquerorsItem_Hatchet_CombustibleCombustion_MasterName,Conquerors,Hatchets,@ui_throwingaxe,Hatchet,,false,true,false,false,false,,,,false,449,1,Engineering,0,blacksmith2,,,,1,ConquerorsItem_Hatchet_CombustibleCombustion,,,,,725,5,,Recipe_Hatchet_CombustibleCombustion,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Spear_Embiggen,,@ConquerorsItem_Spear_Embiggen_MasterName,Conquerors,Spears,@ui_spear,Spear,,false,true,false,false,false,,,,false,449,1,Engineering,0,blacksmith2,,,,1,ConquerorsItem_Spear_Embiggen,,,,,725,5,,Recipe_Spear_Embiggen,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Greataxe_DodgeSuppressant,,@ConquerorsItem_Greataxe_DodgeSuppressant_MasterName,Conquerors,Greataxes,@ui_greataxe,Greataxe,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Greataxe_DodgeSuppressant,,,,,725,5,,Recipe_Greataxe_DodgeSuppressant,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_Warhammer_DodgeSuppressant,,@ConquerorsItem_Warhammer_DodgeSuppressant_MasterName,Conquerors,WarHammers,@ui_warhammer,Warhammer,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Warhammer_DodgeSuppressant,,,,,725,5,,Recipe_Warhammer_DodgeSuppressant,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
