RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
2hSpear_TwoFaceT5,FC_2hSpear_TwoFaceT5,,DungeonNamedReplicas,UniqueDungeonReps2,@ui_spear,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_TwoFaceT5,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Starstone,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hLongsword_UnansweredQuestionT5,FC_1hLongsword_UnansweredQuestionT5,,DungeonNamedReplicas,UniqueDungeonReps2,@ui_sword,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hLongsword_UnansweredQuestionT5,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Starstone,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hGreatsword_HybrisT5,FC_2hGreatsword_HybrisT5,,DungeonNamedReplicas,UniqueDungeonReps2,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreatsword_HybrisT5,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Starstone,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBlunderbuss_LadyOfTheAncientT5,FC_2hBlunderbuss_LadyOfTheAncientT5,,DungeonNamedReplicas,UniqueDungeonReps2,@ui_blunderbuss,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBlunderbuss_LadyOfTheAncientT5,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Starstone,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hWarhammer_RitualsCallT5,FC_2hWarhammer_RitualsCallT5,,DungeonNamedReplicas,UniqueDungeonReps2,@ui_warhammer,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hWarhammer_RitualsCallT5,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Starstone,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBow_SignalT5,FC_2hBow_SignalT5,,DungeonNamedReplicas,UniqueDungeonReps2,@ui_bow,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_SignalT5,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Starstone,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
MediumChest_M_Boss_MutT5,FC_MediumChest_M_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps9,@CategoryData_SlotChest,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumChest_M_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,800,4000,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumHead_M_Boss_MutT5,FC_MediumHead_M_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps9,@CategoryData_SlotHead,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumHead_M_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumLegs_M_Boss_MutT5,FC_MediumLegs_M_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps9,@CategoryData_SlotLegs,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumLegs_M_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,750,3750,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumFeet_M_Boss_MutT5,FC_MediumFeet_M_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps9,@CategoryData_SlotFeet,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumFeet_M_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumHands_M_Boss_MutT5,FC_MediumHands_M_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps9,@CategoryData_SlotHands,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumHands_M_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
1hRapier_IsabellasRapierT5_600,FC_1hRapier_IsabellasRapierT5_600,,DungeonNamedReplicas,UniqueDungeonReps9,@ui_sword @ui_rapier,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hRapier_IsabellasRapierT5_600_V2,,,,,600,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,2000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
1hRapier_GloomfuryT5,FC_1hRapier_GloomfuryT5,,DungeonNamedReplicas,UniqueDungeonReps9,@ui_sword @ui_rapier,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hRapier_GloomfuryT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hSpear_CindersweepT5,FC_2hSpear_CindersweepT5,,DungeonNamedReplicas,UniqueDungeonReps9,@ui_spear,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_CindersweepT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hGauntletIce_FirstFreezeT5,FC_1hGauntletIce_FirstFreezeT5,,DungeonNamedReplicas,UniqueDungeonReps9,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hGauntletIce_FirstFreezeT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hMusket_LightningsWhisperT5,FC_2hMusket_LightningsWhisperT5,,DungeonNamedReplicas,UniqueDungeonReps9,@ui_musket,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hMusket_LightningsWhisperT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
Amulet_NimbleEyeT5,FC_Amulet_NimbleEyeT5,,DungeonNamedReplicas,UniqueDungeonReps9,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,Amulet_NimbleEyeT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,600,3000,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
2hGreataxe_FeralCleaverT5,FC_2hGreataxe_FeralCleaverT5,,DungeonNamedReplicas,UniqueDungeonReps9,@ui_greataxe,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreataxe_FeralCleaverT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBlunderbuss_VortexCannonT5,FC_2hBlunderbuss_VortexCannonT5,,DungeonNamedReplicas,UniqueDungeonReps9,@ui_blunderbuss,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBlunderbuss_VortexCannonT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hLongsword_ButchersDelightT5,FC_1hLongsword_ButchersDelightT5,,DungeonNamedReplicas,UniqueDungeonReps9,@ui_sword,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hLongsword_ButchersDelightT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
1hGauntletVoid_GripOfDecayT5,FC_1hGauntletVoid_GripOfDecayT5,,DungeonNamedReplicas,UniqueDungeonReps9,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hGauntletVoid_GripOfDecayT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Isabella,Item,,,,,,,,,,,1000,5000,,,,,,Craft_ArcanaT0,true,,,,,,,,,
LightChest_GoG_Boss_MutT5,FC_LightChest_GoG_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps7,@CategoryData_SlotChest,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightChest_GoG_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,800,4000,,,,,,Craft_OutfittingT0,true,,,,,,,,,
LightHead_GoG_Boss_MutT5,FC_LightHead_GoG_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps7,@CategoryData_SlotHead,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightHead_GoG_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
LightLegs_GoG_Boss_MutT5,FC_LightLegs_GoG_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps7,@CategoryData_SlotLegs,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightLegs_GoG_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,750,3750,,,,,,Craft_OutfittingT0,true,,,,,,,,,
LightFeet_GoG_Boss_MutT5,FC_LightFeet_GoG_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps7,@CategoryData_SlotFeet,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightFeet_GoG_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
LightHands_GoG_Boss_MutT5,FC_LightHands_GoG_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps7,@CategoryData_SlotHands,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightHands_GoG_Boss_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
2hStaffFire_FirevineBattlestaffT5_600,FC_2hStaffFire_FirevineBattlestaffT5_600,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffFire_FirevineBattlestaffT5_600_V2,,,,,600,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,2000,5000,,,,,,Craft_ArcanaT0,true,,,,,,,,,
1hLongsword_RazortrickT5,FC_1hLongsword_RazortrickT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_sword,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hLongsword_RazortrickT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hSpear_TimberleechT5,FC_2hSpear_TimberleechT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_spear,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_TimberleechT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
Earring_ForestStalkersEarringT5,FC_Earring_ForestStalkersEarringT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,Earring_ForestStalkersEarringT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,600,3000,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
1hThrowingAxe_CullingBurnT5,FC_1hThrowingAxe_CullingBurnT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_throwingaxe,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,1hThrowingAxe_CullingBurnT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hStaffFire_BushfireT5,FC_2hStaffFire_BushfireT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffFire_BushfireT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hBow_MeteorsImpactT5,FC_2hBow_MeteorsImpactT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_bow,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_MeteorsImpactT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hMusket_ThundersRoarT5,FC_2hMusket_ThundersRoarT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_musket,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hMusket_ThundersRoarT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hGreataxe_ScarletSlayerT5,FC_2hGreataxe_ScarletSlayerT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_greataxe,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreataxe_ScarletSlayerT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBlunderbuss_BlazeclawT5,FC_2hBlunderbuss_BlazeclawT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_blunderbuss,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBlunderbuss_BlazeclawT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Genesis,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
HeavyChest_LI_Boss_MutT5,FC_HeavyChest_LI_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps6,@CategoryData_SlotChest,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,HeavyChest_LI_Boss_MutT5_V2_new,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,800,4000,,,,,,Craft_ArmoringT0,true,,,,,,,,,
HeavyHead_LI_Boss_MutT5,FC_HeavyHead_LI_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps6,@CategoryData_SlotHead,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,HeavyHead_LI_Boss_MutT5_V2_new,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,700,3500,,,,,,Craft_ArmoringT0,true,,,,,,,,,
HeavyLegs_LI_Boss_MutT5,FC_HeavyLegs_LI_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps6,@CategoryData_SlotLegs,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,HeavyLegs_LI_Boss_MutT5_V2_new,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,750,3750,,,,,,Craft_ArmoringT0,true,,,,,,,,,
HeavyFeet_LI_Boss_MutT5,FC_HeavyFeet_LI_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps6,@CategoryData_SlotFeet,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,HeavyFeet_LI_Boss_MutT5_V2_new,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,700,3500,,,,,,Craft_ArmoringT0,true,,,,,,,,,
HeavyHands_LI_Boss_MutT5,FC_HeavyHands_LI_Boss_MutT5,,DungeonNamedReplicas,UniqueDungeonReps6,@CategoryData_SlotHands,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,HeavyHands_LI_Boss_MutT5_V2_new,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,700,3500,,,,,,Craft_ArmoringT0,true,,,,,,,,,
2hWarhammer_FuryT5_600,FC_2hWarhammer_FuryT5_600,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_warhammer,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hWarhammer_FuryT5_600_V2,,,,,600,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,2000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
Ring_SharpStaticT5,FC_Ring_SharpStaticT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,Ring_SharpStaticT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,600,3000,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
1hThrowingAxe_StaticShockT5,FC_1hThrowingAxe_StaticShockT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_throwingaxe,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,1hThrowingAxe_StaticShockT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hGauntletIce_FrostsurgeT5,FC_1hGauntletIce_FrostsurgeT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hGauntletIce_FrostsurgeT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,1000,5000,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hWarhammer_SwarmbusterT5,FC_2hWarhammer_SwarmbusterT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_warhammer,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hWarhammer_SwarmbusterT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBow_NimboltT5,FC_2hBow_NimboltT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_bow,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_NimboltT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hMusket_SpirittrapT5,FC_2hMusket_SpirittrapT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_musket,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hMusket_SpirittrapT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hBlunderbuss_CornerstormT5,FC_2hBlunderbuss_CornerstormT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_blunderbuss,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBlunderbuss_CornerstormT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,1000,5000,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hGreatSword_BonewreckerT5,FC_2hGreatSword_BonewreckerT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreatSword_BonewreckerT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,1000,5000,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
Amulet_AncestorsBlessingT5,FC_Amulet_AncestorsBlessingT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,Amulet_AncestorsBlessingT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,600,3000,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
MediumChest_BB_Boss2_MutT5,FC_MediumChest_BB_Boss2_MutT5,,DungeonNamedReplicas,UniqueDungeonReps11,@CategoryData_SlotChest,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumChest_BB_Boss2_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Barnacles,Item,,,,,,,,,,,800,4000,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumHead_BB_Boss2_MutT5,FC_MediumHead_BB_Boss2_MutT5,,DungeonNamedReplicas,UniqueDungeonReps11,@CategoryData_SlotHead,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumHead_BB_Boss2_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Barnacles,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumLegs_BB_Boss2_MutT5,FC_MediumLegs_BB_Boss2_MutT5,,DungeonNamedReplicas,UniqueDungeonReps11,@CategoryData_SlotLegs,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumLegs_BB_Boss2_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Barnacles,Item,,,,,,,,,,,750,3750,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumFeet_BB_Boss2_MutT5,FC_MediumFeet_BB_Boss2_MutT5,,DungeonNamedReplicas,UniqueDungeonReps11,@CategoryData_SlotFeet,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumFeet_BB_Boss2_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Barnacles,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
MediumHands_BB_Boss2_MutT5,FC_MediumHands_BB_Boss2_MutT5,,DungeonNamedReplicas,UniqueDungeonReps11,@CategoryData_SlotHands,,DungeonDiamonds_Mutator,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,MediumHands_BB_Boss2_MutT5_V2,,,,,500,5,,,,DungeonDiamonds_Mutator,Item,DungeonDiamonds_Barnacles,Item,,,,,,,,,,,700,3500,,,,,,Craft_OutfittingT0,true,,,,,,,,,
