DamageID,WeaponCategory,IgnoreInvulnerable,NoReaction,IsRanged,IsAbility,AttackType,DamageType,Affliction,AddAffliction,AfflictionPercent,StatusEffect,EffectOnlyOnDamage,SurfaceImpactEffect,DeflectDamageID,CanCrit,Unblockable,AttackDealsNoDurability,NoHeadshot,NoBackstab,NoLegShots,CancelTargetHoming,DmgCoef,DmgCoefHead,DmgCoefCrit,DurabilityCostOverride,PowerLevel,BlockPowerLevel,CritPowerLevel,HitStun,BlockHitStun,CritHitStun,ImpactDistanceX,ImpactDistanceY,ImpactDistanceZ,ImpactDecayRate,BlockImpactDistanceX,BlockImpactDistanceY,BlockImpactDistanceZ,BlockImpactDecayRate,CritImpactDistanceX,CritImpactDistanceY,CritImpactDistanceZ,CritImpactDecayRate,AddDmg,StaggerDmgModifier,StaggerResistModifier,CritStaggerDmgModifier,HitRateDmgModifier,MaxHitRateDmgMod,CameraShakeID,TargetCameraShakeID,BlockCameraShakeID,BlockTargetCameraShakeID,CritCameraShakeID,CritTargetCameraShakeID,ImpactRating,BlockStaminaDmgMod,BlockAbsorptionModifier,LOSCheckVerticalAngleOffset,StunBreakoutIncrement,ThreatMultiplier,AddThreat,IsTaunt,TauntDuration,TauntThreatBoostPercentage,TauntMinimumThreatValue,UseAttackerPosForReaction,AttackRuneCharge,AttackBlockedRuneCharge,HitRuneCharge,HitBlockedRuneCharge
1H_Sickle_Attack1,Sickle,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,2,2,2,25,20,25,0,1.5,0,0.8,0,0,0,0,0,1.5,0,0.8,0,1,1,,,,,,,,,,1,1,1,0,1,1,0,false,0,0,0,,,,,
1H_Sickle_Attack1_Run,Sickle,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.5,1.3,,,3,3,3,30,25,30,0,4,0,0.8,0,0.5,0,0,0,4,0,0.8,0,1,1,,,,,,,,,,1,1,1,0,1,1,0,false,0,0,0,,,,,
PistolAttack1,Pistol,0,0,true,,Light,Thrust,,,,,,Bullet,,,,,,,,,1,1.3,,,0,0,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,,
PistolAttack2,Pistol,0,0,true,,Light,Thrust,,,,,,Bullet,,,,,,,,,0.5,1.3,,,0,0,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,1,1,0,false,0,0,0,,,,,
Unarmed_Punch_Attack1,Unarmed,0,1,,,Light,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,10,15,0,0,0,0.8,0,0,0,0,0,0,0,0.8,10,0,1,,,,,,,,,,0,0,1,0,0,1,0,false,0,0,0,,,,,
Unarmed_Punch_Attack2,Unarmed,0,1,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,25,25,30,0,0,0,0.8,0,0,0,0,0,0,0,0.8,15,0,1,,,,,,,,,,0,0,1,0,0,1,0,false,0,0,0,,,,,
Unarmed_Punch_Attack2_Charged,Unarmed,0,1,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,25,25,30,0,0,0,0.8,0,0,0,0,0,0,0,0.8,20,1.3,1,,,,,,,,,,0,1.3,1,0,0,1,0,false,0,0,0,,,,,
Unarmed_Punch_Attack3,Unarmed,0,1,,,Light,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,10,15,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,1,,,,,,,,,,2,0,1,0,0,1,0,false,0,0,0,,,,,
Unarmed_Kick_Attack1,Unarmed,0,1,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,22,19,22,0,0,0,0.8,0,0,0,0,0,0,0,0.8,5,1,1,,,,,,,,,,10,1,1,0,0,1,0,false,0,0,0,,,,,
Unarmed_Kick_Attack2,Unarmed,0,1,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,22,19,22,0,0,0,0.8,0,0,0,0,0,0,0,0.8,5,1,1,,,,,,,,,,10,1,1,0,0,1,0,false,0,0,0,,,,,
BowAttack1,Bow,0,0,true,,Light,Thrust,,,,,,Bullet,,,,,,,,,1,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,1,,,,,,,,,,0,0.35,1,0,0,1,0,false,0,0,0,,1.473,0.7365,0.36825,0.7365
BowAttack2,Bow,0,0,true,,Light,Thrust,,,,,,Bullet,,,,,,,,,1.5,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,0,1.25,1,0,0,1,0,false,0,0,0,,2.21,1.105,0.5525,1.105
BowAttackJumpBack,Bow,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,,,,,1.25,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,0,0.5,1,0,1,1,0,false,0,0,0,,1.69,0.845,0.4225,0.845
BowAttackKnockBack,Bow_Heavy,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,,,,,1.25,1.3,,,3,3,3,30,25,30,0,2,0,0.8,0,0.5,0,0.85,0,2,0,0.8,0,1.25,1,,,,,,,,,,0,0.75,1,0,1,1,0,false,0,0,0,,1.69,0.845,0.4225,0.845
Bow_RapidAttack_Standard,Bow,0,0,true,,Ability,Thrust,,,,,,Bullet,,,,,,,,,1,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,1,,,,,,,,,,0,0.35,1,0,0,1,0,false,0,0,0,,1.097,0.5485,0.27425,0.5485
Bow_RapidAttack_KnockBack,Bow_Heavy,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,,,,,1.25,1.3,,,3,3,3,30,25,30,0,2,0,0.8,0,0.5,0,0.85,0,2,0,0.8,0,1.25,1,,,,,,,,,,0,1.25,1,0,1,1,0,false,0,0,0,,1.097,0.5485,0.27425,0.5485
BowAttack_Hipshot,Bow,0,0,true,,Light,Thrust,,,,,,Bullet,,,,,,,,,0.6,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,,,,,,,,,,0,0.3,1,0,0,1,0,false,0,0,0,,1.3,0.65,0.325,0.65
Bow_Gunbutt,Bow_Heavy,0,0,,,Light,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,3,3,3,30,25,30,0,3,0,0.8,0,0.5,0,0.85,0,3,0,0.8,0,0.8,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.8,1,0,1,1,0,false,0,0,0,,,,,
Bow_PoisonShot,Bow,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,true,,,,0.5,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,1.04,0.52,0.26,0.52
Bow_PoisonShot_Upgrade,Bow,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,true,,,,1,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,1.04,0.52,0.26,0.52
Bow_PoisonShotCloud,Bow,0,0,true,true,Ability,Nature,,,,,,Bullet,,,,,,,,,0,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,,
Bow_Gunbutt_Large,Bow_Heavy,0,0,,,Light,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,3,3,3,30,25,30,0,4,0,0.8,0,0.5,0,0.85,0,4,0,0.8,0,0.8,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.8,1,0,1,1,0,false,0,0,0,,,,,
Bow_Smoke_Attack,Bow,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,,,,,0.5,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,,
Bow_RainOfArrows_Attack,Bow_Heavy,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,true,true,,,1.5,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,1.062,0.531,0.2655,0.531
Bow_Penetrating_Attack,Bow_Heavy,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,,,,,1.5,1.3,,,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,,,,,,,,,,0,1.5,1,0,1,1,0,false,0,0,0,,1.148,0.574,0.287,0.574
Bow_Penetrating_AttackA1,Bow_Heavy,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,,,,,1.5,1.3,,,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,,0.1,0.5,,,,,,,0,1.5,1,0,1,1,0,false,0,0,0,,1.148,0.574,0.287,0.574
Bow_Penetrating_AttackA2,Bow_Heavy,0,0,true,true,Ability,Thrust,,,,,,Bullet,,,,,,,,,1.65,1.3,,,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,,-0.1,-0.5,,,,,,,0,1.5,1,0,1,1,0,false,0,0,0,,1.148,0.574,0.287,0.574
Bow_ExplosionShot_Projectile,Bow,0,0,true,,Ability,Thrust,,,,,,Bullet,,,,,,true,,,0.5,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,0.954,0.477,0.2385,0.477
Bow_ExplosionShot_Explosion,Bow,0,0,true,,Ability,Fire,,,,,,Bullet,,false,,,true,true,,,1.35,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,0.954,0.477,0.2385,0.477
Bow_ExplosionShot_Explosion_Dmg,Bow,0,0,true,,Ability,Fire,,,,,,Bullet,,false,,,true,true,,,1.7,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,0.954,0.477,0.2385,0.477
Bow_Spread_Shot,Bow,0,0,true,,Ability,Thrust,,,,,,Bullet,,,,,true,,,,1.25,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,,
vin,Wand,0,0,,,Light,Standard,,,,,,Bullet,,,,,,,,,1,1.3,,,0,0,0,15,12,15,0,0.1,0,0.8,0,0,0,0,0,0.1,0,0.8,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,,
GreatSword_PrimaryAttack1,Greatsword,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,0.9,1.3,,,0,0,0,15,15,15,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4,1,0,0,1,0,false,0,0,0,,0.939,0.4695,0.23475,0.4695
GreatSword_PrimaryAttack2,Greatsword,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,0.9,1.3,,,0,0,0,15,15,15,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4,1,0,0,1,0,false,0,0,0,,0.939,0.4695,0.23475,0.4695
GreatSword_PrimaryAttack3,Greatsword,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.3,1.3,,,0,0,0,15,15,15,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4,1,0,0,1,0,false,0,0,0,,0.939,0.4695,0.23475,0.4695
GreatSword_HeavyAttack1,Greatsword_Heavy,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.5,1.3,,,0,0,0,25,25,25,0,0.5,0,0.9,0,0.5,0,0.85,0,0.5,0,0.9,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.199,0.5995,0.29975,0.5995
GreatSword_HeavyAttack2,Greatsword,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.5,1.3,,,0,0,0,25,25,25,0,0.5,0,0.9,0,0.5,0,0.85,0,0.5,0,0.9,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.199,0.5995,0.29975,0.5995
GreatSword_HeavyAttack3,Greatsword,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.7,1.3,,,0,0,0,25,25,25,0,0.5,0,0.9,0,0.5,0,0.85,0,0.5,0,0.9,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.199,0.5995,0.29975,0.5995
Greatsword_DashAttack1,Greatsword,0,0,,true,Ability,Slash,,,,Greatsword_DashAttack_Slow,,Bullet,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,25,10,20,0,0.5,0,0.85,0,0.8,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4,1,0,0,1,0,false,0,0,0,,0.39,0.195,0.0975,0.195
Greatsword_DashAttack2,Greatsword,0,0,,true,Ability,Slash,,,,Greatsword_DashAttack_Slow,,Bullet,Deflect_Default,,,,,true,,,1.2,1.3,,,0,0,0,25,10,20,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4,1,0,0,1,0,false,0,0,0,,0.39,0.195,0.0975,0.195
Greatsword_Combo1,Greatsword,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,15,10,20,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4,1,0,0,1,0,false,0,0,0,,0.953,0.4765,0.23825,0.4765
Greatsword_Combo2,Greatsword,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.3,1.3,,,0,0,0,15,10,20,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4,1,0,0,1,0,false,0,0,0,,0.953,0.4765,0.23825,0.4765
Greatsword_Combo3,Greatsword_Heavy,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.6,1.3,,,0,0,0,15,10,20,0,1.5,0,0.85,0,0.5,0,0.85,0,1.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,0,1,0,false,0,0,0,,0.953,0.4765,0.23825,0.4765
Greatsword_DefenseBreak1,Greatsword,0,0,,true,Ability,Slash,,,,"Greatsword_Stacking_Rend,Greatsword_Stacking_Rend",,Bullet,Deflect_Default,,,,,,,,0.8,1.3,,,2,2,2,25,20,20,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,1.3,0.65,0.325,0.65
Greatsword_DefenseBreak1_Upgrade,Greatsword,0,0,,true,Ability,Slash,,,,"Greatsword_Stacking_Rend,Greatsword_Stacking_Rend,Greatsword_DefenseBreak_Disease",,Bullet,Deflect_Default,,,,,,,,0.8,1.3,,,2,2,2,25,20,20,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,1.3,0.65,0.325,0.65
Greatsword_DefenseBreak2,Greatsword_Heavy,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.4,1.3,,,0,0,0,15,10,20,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,0,1,0,false,0,0,0,,1.214,0.607,0.3035,0.607
Greatsword_Counter,Greatsword,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,10,15,0,1,0,0.85,0,0.5,0,0.85,0,1,0,0.85,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.5,1,0,0,1,0,false,0,0,0,,1.3,0.65,0.325,0.65
Greatsword_Counter_1,Greatsword,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,2,2,2,20,15,20,0,1.8,0,0.85,0,0.75,0,0.85,0,1.8,0,0.85,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,0,0,1,0,false,0,0,0,,1.3,0.65,0.325,0.65
Greatsword_Counter_2,Greatsword,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,3,3,3,30,25,30,0,2.6,0,0.85,0,1,0,0.85,0,2.6,0,0.85,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,0,1,0,false,0,0,0,,1.3,0.65,0.325,0.65
Greatsword_Counter_3,Greatsword,0,0,,true,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,4,4,4,45,40,45,0,3.4,0,0.85,0,1.25,0,0.85,0,3.4,0,0.85,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,1.25,1,0,0,1,0,false,0,0,0,,1.3,0.65,0.325,0.65
Greatsword_DrainAttack1,Greatsword,0,0,,true,Ability,Thrust,,,,,,Bullet,Deflect_Default,,,,,,,,0.7,1.3,,,2,2,2,30,10,20,0,0,0,0.85,0,0,0,0.85,0,0,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.3,1,0,0,1.5,0,false,0,0,0,,0.91,0.455,0.2275,0.455
Greatsword_DrainAttack2,Greatsword,0,0,,true,Ability,Thrust,,,,,,Bullet,Deflect_Default,,,,,,,,1.2,1.3,,,0,0,0,15,10,20,0,-1.5,0,0.85,0,-0.75,0,0.85,0,-1.5,0,0.8,0,1,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.3,1,0,0,1.5,0,false,0,0,0,,0.91,0.455,0.2275,0.455
Greatsword_Burst,Greatsword,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.2,1.3,,,0,0,0,25,20,25,0,0.5,0,0.85,0,0,0,0.8,0,0.5,0,0.85,0,1,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,2,0,true,8,0.15,1500,,0.577,0.2885,0.14425,0.2885
Greatsword_Burst_Push,Greatsword,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.2,1.3,,,0,0,0,25,20,25,0,3,0,0.85,0,1.5,0,0.8,0,3,0,0.85,0,1,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,2,0,true,8,0.15,1500,,0.577,0.2885,0.14425,0.2885
Greatsword_Burst_Pull,Greatsword,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.2,1.3,,,0,0,0,25,20,25,0,-3,0,0.85,0,-1.5,0,0.8,0,-3,0,0.85,0,1,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,2,0,true,8,0.15,1500,,0.577,0.2885,0.14425,0.2885
GreatAxe_PrimaryAttack,GreatAxe,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,15,15,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.8,0,0.4,1,,,10,,Small,,Small,,Large_short,3,0.4,1.2,0,0,1,0,false,0,0,0,,1.105,0.5525,0.27625,0.5525
GreatAxe_HeavyAttack,GreatAxe,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.2,1.3,,,0,0,0,25,25,25,0,0.5,0,0.9,0,0.5,0,0.85,0,0.5,0,0.9,0,1.85,1,,,10,,Small,,Small,,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.604,0.802,0.401,0.802
GreatAxe_HeavyAttack_PullD,GreatAxe,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.2,1.3,,,0,0,0,33,33,33,0,0,0,0.9,0,0,0,0.85,0,0,0,0.9,0,1.85,1,,,10,,Small,,Small,,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.604,0.802,0.401,0.802
GreatAxe_HeavyAttack_Pull,GreatAxe,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.2,1.3,,,0,0,0,25,25,25,0,-1,0,0.9,0,0,0,0.85,0,-1,0,0.9,0,1.85,1,,,10,,Small,,Small,,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.604,0.802,0.401,0.802
GreatAxe_HeavyAttack_Pull_RP2,GreatAxe,0,0,,,Heavy,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,Bullet,Deflect_Default,,,,,,,,1.2,1.3,,,0,0,0,33,33,33,0,-1,0,0.9,0,0,0,0.85,0,-1,0,0.9,0,1.85,1,,,10,,Small,,Small,,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.604,0.802,0.401,0.802
GreatAxe_HeavyAttack_Charged,GreatAxe,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.6,1.3,,,0,0,0,25,25,25,0,1.25,0,0.9,0,0.5,0,0.85,0,1.25,0,0.9,0,2.4,1,,,10,,Small,,Small,,Large_short,4,2.4,1,0,0,1,0,false,0,0,0,,1.82,0.91,0.455,0.91
GreatAxe_HeavyAttack_Charged_Pull,GreatAxe,0,0,,,Heavy,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.6,1.3,,,0,0,0,25,25,25,0,-1,0,0.9,0,0,0,0.85,0,-1,0,0.9,0,1.85,1,,,10,,Small,,Small,,Large_short,4,2.4,1,0,0,1,0,false,0,0,0,,1.82,0.91,0.455,0.91
GreatAxe_HeavyAttack_Charged_Pull_RP2,GreatAxe,0,0,,,Heavy,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,Bullet,Deflect_Default,,,,,,,,1.6,1.3,,,0,0,0,33,33,33,0,-1,0,0.9,0,0,0,0.85,0,-1,0,0.9,0,1.85,1,,,10,,Small,,Small,,Large_short,4,2.4,1,0,0,1,0,false,0,0,0,,1.82,0.91,0.455,0.91
GreatAxe_Attack1_Run,GreatAxe,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.5,1.3,,,5,2,5,35,15,35,0,2.5,0,0.85,0,0,0,0.8,0,2.5,0,0.85,0,1,1,,,10,,Small,,Small,,Large_short,4,1,1.1,0,1,1,0,false,0,0,0,,,,,
GreatAxe_Attack3_Spin1,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,2,2,2,30,20,30,0,1.25,0,0.85,0,0,0,0.85,0,1.25,0,0.85,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
GreatAxe_Attack3_SpinFinish,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.25,1.3,,,4,4,4,50,40,50,0,4,0,0.85,0,1.5,0,0.9,0,4,0,0.85,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
GreatAxe_Whirlwind,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,true,,,0.5,1,,,0,0,0,15,10,15,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,0.25,1,,,10,,Small,,Small,,Large_short,3,0.25,1,0,0,1,0,false,0,0,0,,0.351,0.1755,0.08775,0.1755
GreatAxe_Engage1,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.2,1.3,,,0,2,0,23,18,23,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,1.4,1,,,10,,Small,,Small,,Large_short,3,1.4,1,0,0,1,0,false,0,0,0,,1.17,0.585,0.2925,0.585
GreatAxe_Engage2,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.3,1.3,,,0,2,0,25,20,25,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,1.4,1,,,10,,Small,,Small,,Large_short,3,1.4,1,0,0,1,0,false,0,0,0,,1.17,0.585,0.2925,0.585
GreatAxe_Engage3,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.4,1.3,,,0,2,0,27,22,27,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,1.4,1,,,10,,Small,,Small,,Large_short,3,1.4,1,0,0,1,0,false,0,0,0,,1.17,0.585,0.2925,0.585
GreatAxe_Engage_Detect,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.01,1.3,,,0,2,0,21,14,25,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,1.4,1,,,10,,Small,,Small,,Large_short,3,1.4,1,0,0,1,0,false,0,0,0,,1.17,0.585,0.2925,0.585
GreatAxe_Engage_Swing1,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.4,1.3,,,0,2,0,23,18,28,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,1.4,1,,,10,,Small,,Small,,Large_short,3,1.4,1,0,0,1,0,false,0,0,0,,1.17,0.585,0.2925,0.585
GreatAxe_Engage_Swing2,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.5,1.3,,,0,2,0,25,20,30,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,1.4,1,,,10,,Small,,Small,,Large_short,3,1.4,1,0,0,1,0,false,0,0,0,,1.17,0.585,0.2925,0.585
GreatAxe_Engage_Swing3,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.65,1.3,,,0,2,0,27,22,32,0,0.25,0,0.85,0,0,0,0.85,0,0.25,0,0.85,0,1.4,1,,,10,,Small,,Small,,Large_short,3,1.4,1,0,0,1,0,false,0,0,0,,1.17,0.585,0.2925,0.585
GreatAxe_Executioner,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,2,1.3,,,0,5,0,35,25,35,0,1,0,0.85,0,0.5,0,0.85,0,1,0,0.85,0,2,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,2,1,0,0,1,0,false,0,0,0,,2.429,1.2145,0.60725,1.2145
