AbilityID,DisplayName,Description,UICategory,Icon,StatusEffectIcon,Sound,TelegraphStatusEffect,TelegraphCountOffset,OnEquipStatusEffect,WeaponTag,RequiredAbilityId,TreeId,TreeRowPosition,TreeColumnPosition,IsActiveAbility,IsGlobalAbility,IsStackableAbility,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingSpirit,ScalingConstitution,OnEventPassiveConditionsPass,OnKill,OnExecuted,OnHit,OnBlockedHit,OnHitBehind,OnCrit,OnCritTaken,OnHeadShot,OnLegShot,OnHitTaken,OnBlockedHitTaken,OnDeath,OnDeathsDoor,OnHasDied,OnBlockBreak,OnTargetBlockBreak,OnTargetSet,OnContributedKill,OnHealthChanged,OnStatusEffectApplied,RequireReaction,NumSuccessfulHits,NumConsecutiveHits,MaxConsecutiveHits,TrackHitCount,ResetConsecutiveOnSuccess,DamageIsRanged,DamageIsMelee,AllowSelfDamageForHitEvents,ForceShowNameTag,TargetHasGritActive,DamageTableRow,RemoteDamageTableRow,RangedAttackName,AttackType,DamageTypes,CheckOwnedStatusEffects,StatusEffect,StatusEffectCategories,StatusEffectStackSize,StatusEffectComparison,DontHaveStatusEffect,StatusEffectBeingApplied,TargetStatusEffect,TargetStatusEffectCategory,TargetStatusEffectStackSize,TargetStatusEffectComparison,TargetCollisionFilters,TargetMarker,MyHealthPercent,MyComparisonType,MyStaminaPercent,MyStaminaComparisonType,TargetHealthPercent,TargetComparisonType,DistFromDefender,DistComparisonType,NumAroundMe,NumAroundComparisonType,AbilityList,AbilityTrigger,InAction,InActionTime,AfterAction,BaseDamage,BaseDamageReduction,BlockDamage,BlockDamageReduction,CritDamage,CritChance,HeadshotDamage,StaggerDamage,StaggerDamageReduction,HitRateDmg,HitRateDmgReduction,HealthDamageMitigation,ThreatDamage,ArmorPenetration,PhysicalArmor,ElementalArmor,LinearlyScaleToDistance,Knockback,WeaponAccuracy,Health,DmgPctToHealth,MaxHealth,Mana,ManaRate,MaxMana,DamageTableRowOverride,StatusEffectDamageTableRowOverride,ForceStatusEffectDamageTableRow,RangedAttackNameOverride,PowerLevelOverride,EnableCrit,PerStatusEffectOnTarget,ForceTakeStaminaDamage,CastSpell,SelfApplyStatusEffect,OtherApplyStatusEffect,SelfApplyStatusEffectDurations,DoNotUnequipSelfAppliedSE,SetPotencyAsCount,MultiplyRemovedByPotency,OnlyChangeOwnedStatusEffects,NumStatusEffectsToRemove,NumStatusEffectStacksToRemove,RemoveStatusEffects,StatusEffectsList,StatusEffectCategoriesList,RemoveTargetStatusEffectsList,ConsumeTargetStatusEffectMult,StatusEffectDurationReduction,TargetStatusEffectDurationList,TargetStatusEffectDurationMod,ActivationCooldown,Duration,CooldownId,CDRImmediatelyOptions,ResetCooldownTimers,CooldownTimer,NumFreeCooldownsPerUse,MaxHitCountMultiplier,SetMannequinTag,SetMannequinTagStatus,KnockbackReduction
AI_TSE_BlockStabilityIncrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TSE_BlockStabilityDecrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TSE_KnockbackIncrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TSE_KnockbackDecrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TSE_StaggerResistIncrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TSE_StaggerResistDecrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TSE_BaseDamageIncrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TSE_BaseDamageDecrease10PCT,,,,,,,,,,,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Test_NoKnockback,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Test_OnlyDealR0,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reaction_Breakout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Cyclops_Bloodshot_UnhallowedGrounds,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,UnhallowedGrounds_AoE,,,,,,,,,,,,CorruptedLegion_Cyclops_Rend_BloodShot,,,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CorruptedLegion_Cyclops_Root_UnhallowedGrounds,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Avalancher_Yeti_Detonate,,,,,,,,,,,,,,,,,false,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tempest_Call,Glacier_Blade",,,,,,,,,,,,Avalancher_Yeti,,,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detonate,true,
AI_Avalancher_Frostgrip_Detonate,,,,,,,,,,,,,,,,,false,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tempest_Call,Glacier_Blade",,,,,,,,,,,,Avalancher_Frostgrip,,,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detonate,true,
AI_Avalancher_Shivers_Detonate,,,,,,,,,,,,,,,,,false,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tempest_Call,Glacier_Blade",,,,,,,,,,,,Avalancher_Shivers,,,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detonate,true,
AI_Scaling_Pull_Knockback,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Spell_Gravity_Vortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_HercyneBoar_AllyBuff,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,AI_HercyneBoar_Thorn_Ally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_HercyneBoar_ReturnDmg,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_HercyneBoar_AlphaThorns,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,AI_HercyneBoar_AlphaThorns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_HercyneBoar_ReturnDmg,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_HercyneWolf_Feast,,,,,,,,,,,,,,,,,false,,,,,,false,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feast,,,,,,,,,,,,AI_Hercyne_Bleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Hercyne_Bleed,1,,,,,,,,,,,,,,
AI_HercyneWolf_AlphaBleed,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,Heavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Hercyne_Bleed,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Empress_WaveImmunity,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Corruption_Wave,,,,,,,,,,,,AI_Empress_WaveImmunity,,,NotEqual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Naga_AncientGuardian_ArcaneWave,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcane_Wave,,,,,,,,,,,,AI_Naga_AncientGuardian_Wave_Damage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arcane_Wave_2,,,,,,,,,,,,,,,1,,AbilitySpecific,Yeti_GlacierBlade_Damage,,,,,,,,,,,,,,,,,
AI_Naga_AncientGuardian_AncientMight_StackCheck,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,true,AI_Naga_AncientGuardian_Might,,9,GreaterThan,,AI_Naga_AncientGuardian_Might,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Naga_AncientGuardian_Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Spider_LeapingBite_Hit,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,Attack_LeapingBite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Spider_AttackSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Spider_LeapingBite_Blocked,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,Attack_LeapingBite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Spider_AttackBlocked,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Feculent_PustulePop_Hit,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Attack_ShoulderSlam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Withered_Feculent_PustulePop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_SandElemental_Soldier_RockPile_Absorb,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,AI_SandElemental_Soldier_Vengeance_AbsorbingNow,,,,,AI_SandElemental_Soldier_RockPile_Absorb,,,,Equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Lost_Monarch_HolySmite,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Attack_HolySmite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Scorpion_Sandworm_ApplyOnHit,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_DesertScorpionImpaler_Poison_Sandworm,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Inert_Remnant_Death,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Remnant_CoreOverload_Spell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_AnubianBrute_Boss_Charge,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_AnubianGuardian_Brute_Boss_BurningCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Ezra_ForgeBreaker,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Broken_1H_Ground_Pound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Ezra_ForgeBreaker_Spell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_PillarGoat_Knockback,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Attack_Buck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Fleeting,,,,,,,,,,,,,,,,,false,,,,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Fleeting_Buff,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Legion_Signifer_HeroOfLegion,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,Legion_Equip_HeroOfLegion_StaminaHit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legion_HeroOfLegion_StaminaHit,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Hercyne_Wolf_Feast_DetectHit,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Hercyne_Wolf_FeastHit,,,true,,,,,,,,,,,,,,,,,,,,,,,,
AI_Hercyne_Wolf_Frenzy_Check,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Feast_Final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_HercyneWolf_Frenzy,,,true,,,,,,,,,,,,,,,,,,,,,,Frenzy,true,
AI_Hercyne_Wolf_Lifesteal,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Feast_Final,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Hercyne_Wolf_LifeSteal,,,true,,,,,,,,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Fire_Champion_Spin_Ability,,,,,,,,,"AI_Evil_Knight_Fire_Champion_Spin_F,AI_Evil_Knight_Fire_Champion_Spin_R,AI_Evil_Knight_Fire_Champion_Spin_B,AI_Evil_Knight_Fire_Champion_Spin_L",,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Fire_Champion_LavaTide_Ability,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_SafeArea,AI_Evil_Knight_Fire_Champion_DangerCheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_DangerTick,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Fire_Champion_Overheat_L1,,,,,,,,,"AI_Evil_Knight_Fire_Champion_OverheatSpell_Phase01,AI_Evil_Knight_Fire_Champion_Overheat_L2_Ability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_Overheat,,3,GreaterThan,AI_Evil_Knight_Fire_Champion_Overheat_L2_Trans,AI_Evil_Knight_Fire_Champion_Overheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AI_Evil_Knight_Fire_Champion_OverheatSpell_Phase02,AI_Evil_Knight_Fire_Champion_Overheat_L2_Trans",,,,,,,,,AbilitySpecific,AI_Evil_Knight_Fire_Champion_OverheatSpell_Phase01,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Fire_Champion_Overheat_L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_Overheat,,6,GreaterThan,AI_Evil_Knight_Fire_Champion_OverheatSpell_Phase03,AI_Evil_Knight_Fire_Champion_Overheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_OverheatSpell_Phase03,,,,,,,1,1,AbilitySpecific,AI_Evil_Knight_Fire_Champion_OverheatSpell_Phase02,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Fire_Champion_WorldBoss_Spin_Ability,,,,,,,,,"AI_Evil_Knight_Fire_Champion_WorldBoss_Spin_F,AI_Evil_Knight_Fire_Champion_WorldBoss_Spin_R,AI_Evil_Knight_Fire_Champion_WorldBoss_Spin_B,AI_Evil_Knight_Fire_Champion_WorldBoss_Spin_L",,,,,,,,true,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat_L1,,,,,,,,,"AI_Evil_Knight_Fire_Champion_WorldBoss_OverheatSpell_Phase01,AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat_L2_Ability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat,,3,GreaterThan,AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat_L2_Trans,AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AI_Evil_Knight_Fire_Champion_WorldBoss_OverheatSpell_Phase02,AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat_L2_Trans",,,,,,,,,AbilitySpecific,AI_Evil_Knight_Fire_Champion_WorldBoss_OverheatSpell_Phase01,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat_L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat,,6,GreaterThan,AI_Evil_Knight_Fire_Champion_WorldBoss_OverheatSpell_Phase03,AI_Evil_Knight_Fire_Champion_WorldBoss_Overheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Fire_Champion_WorldBoss_OverheatSpell_Phase03,,,,,,,1,1,AbilitySpecific,AI_Evil_Knight_Fire_Champion_WorldBoss_OverheatSpell_Phase02,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Flamekeeper_Boss_Flame_Vacuum_Scale,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Spell_Flame_Vacuum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Flamekeeper_Stop_Drop_And_Roll,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Flamekeeper_Stop_Drop_And_Roll,,,,,,,,,,,,,,1,LessThanOrEqual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,AbilitySpecific,AI_Evil_Knight_Flamekeeper_Stop_Drop_And_Roll,,,,,,,,,,,,,,,,,
AI_Evil_Knight_Flamekeeper_Combustible,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Flamekeeper_Combustible,,10,GreaterThanOrEqual,,AI_Evil_Knight_Flamekeeper_Combustible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_Evil_Knight_Flamekeeper_Combustion,,,true,,,,,10,AbilitySpecific,AI_Evil_Knight_Flamekeeper_Combustible,,,,,,,,,,,,,,,,,
Sandworm_Storm_Chaser_ApplyDebuff_Ability,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sandworm_Storm_Chaser_Debuff,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_BrotherUmberto_Scaling_Knockback,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_BrotherUmberto_ReunionCheck,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,AI_BrotherUmberto_MinionDeath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crouch,true,
AI_IceDragon_EmpoweringLink_StackCheck_Apply,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,,,,,,,,,AI_IceDragon_EmpoweringLink_Stack,,1,GreaterThanOrEqual,,AI_IceDragon_EmpoweringLink_Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_IceDragon_EmpoweringLink,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_IceDragon_EmpoweringLink_StackCheck_Remove,,,,,,,,,,,,,,,,,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,,,,,,,,,,,,,,,,,AI_IceDragon_EmpoweringLink_Stack,,1,LessThan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,AbilitySpecific,AI_IceDragon_EmpoweringLink,,,,,,,,,,,,,,,,,
